sample_index,candidate,global_shift_tv
1713,partition_sum,4.90059381963448e-17
1714,mean_q_softmax,7.632783294297951e-17
1714,mass_times_exp_mean_q,8.673617379884035e-18
1714,partition_sum,1.0928757898653885e-16
1715,mean_q_softmax,1.2836953722228372e-16
1715,mass_times_exp_mean_q,1.249000902703301e-16
1715,partition_sum,6.245004513516506e-17
1716,mean_q_softmax,7.823873927198521e-17
1716,mass_times_exp_mean_q,8.082727195879436e-17
1716,partition_sum,2.441623292437356e-16
1717,mean_q_softmax,7.052735132018206e-17
1717,mass_times_exp_mean_q,2.862293735361732e-17
1717,partition_sum,9.259086553026208e-17
1718,mean_q_softmax,1.7976410832988565e-16
1718,mass_times_exp_mean_q,1.2213537473049207e-16
1718,partition_sum,1.6501557065229377e-16
1719,mean_q_softmax,1.8767539605724082e-16
1719,mass_times_exp_mean_q,2.3109769306528527e-16
1719,partition_sum,1.9884267843384151e-16
1720,mean_q_softmax,3.4267564914119975e-17
1720,mass_times_exp_mean_q,4.2016222315602314e-17
1720,partition_sum,1.0566566610407946e-16
1721,mean_q_softmax,8.066464163292153e-17
1721,mass_times_exp_mean_q,1.1210650463500116e-16
1721,partition_sum,5.941427905220564e-17
1722,mean_q_softmax,6.619054263024005e-17
1722,mass_times_exp_mean_q,1.3921155894713877e-16
1722,partition_sum,1.0462550964485118e-16
1723,mean_q_softmax,9.248244531301353e-17
1723,mass_times_exp_mean_q,1.4582519219930035e-16
1723,partition_sum,1.0898942338910533e-16
1724,mean_q_softmax,7.01004467147659e-17
1724,mass_times_exp_mean_q,6.320898665590491e-17
1724,partition_sum,1.5514933088267568e-16
1725,mean_q_softmax,1.710871028182126e-16
1725,mass_times_exp_mean_q,1.9992688060632702e-16
1725,partition_sum,1.209969624493823e-16
1726,mean_q_softmax,5.117434254131581e-17
1726,mass_times_exp_mean_q,1.1709383462843448e-16
1726,partition_sum,4.0332320816460765e-17
1727,mean_q_softmax,1.2774612097310456e-16
1727,mass_times_exp_mean_q,7.769663818574246e-17
1727,partition_sum,1.4753281062096502e-16
1728,mean_q_softmax,4.868067754459915e-17
1728,mass_times_exp_mean_q,8.207410445715269e-17
1728,partition_sum,1.2988742026376343e-16
1729,mean_q_softmax,1.0781543572421087e-16
1729,mass_times_exp_mean_q,2.208790875896094e-16
1729,partition_sum,2.9197564505034634e-16
1730,mean_q_softmax,3.7621815385247004e-17
1730,mass_times_exp_mean_q,1.8431436932253575e-16
1730,partition_sum,1.6783449630075609e-16
1731,mean_q_softmax,9.307875650788056e-17
1731,mass_times_exp_mean_q,6.819631664933823e-17
1731,partition_sum,8.402566836762659e-17
1732,mean_q_softmax,1.6111244283134596e-16
1732,mass_times_exp_mean_q,1.875940808943044e-16
1732,partition_sum,1.0511340062246965e-16
1733,mean_q_softmax,1.235990476633475e-16
1733,mass_times_exp_mean_q,1.2663481374630692e-16
1733,partition_sum,8.500145032286355e-17
1734,mean_q_softmax,1.4105470264036413e-16
1734,mass_times_exp_mean_q,3.389215991189687e-16
1734,partition_sum,2.714842239903703e-16
1735,mean_q_softmax,1.8431436932253575e-17
1735,mass_times_exp_mean_q,1.715207836872068e-16
1735,partition_sum,2.237793284010081e-16
1736,mean_q_softmax,7.925517880869037e-17
1736,mass_times_exp_mean_q,1.4289784633358948e-16
1736,partition_sum,2.0475158027388751e-16
1737,mean_q_softmax,1.1453240699593747e-16
1737,mass_times_exp_mean_q,1.1867948030569453e-16
1737,partition_sum,1.0831179703130189e-16
1738,mean_q_softmax,9.470505976660881e-17
1738,mass_times_exp_mean_q,1.8800065670898647e-16
1738,partition_sum,1.3314002678121994e-16
1739,mean_q_softmax,1.3899471851264167e-16
1739,mass_times_exp_mean_q,2.3884973859855663e-16
1739,partition_sum,1.3379054808471125e-16
1740,mean_q_softmax,2.2139408362154e-16
1740,mass_times_exp_mean_q,7.654467337747661e-17
1740,partition_sum,8.608565249534905e-17
1741,mean_q_softmax,9.540979117872439e-17
1741,mass_times_exp_mean_q,8.59772322781005e-17
1741,partition_sum,1.1882855810441129e-16
1742,mean_q_softmax,1.1882855810441129e-16
1742,mass_times_exp_mean_q,1.4203048459560108e-16
1742,partition_sum,1.6284716630732277e-16
1743,mean_q_softmax,2.7755575615628914e-17
1743,mass_times_exp_mean_q,1.0755285551056204e-16
1743,partition_sum,9.107298248878237e-17
1744,mean_q_softmax,1.6593036623532842e-16
1744,mass_times_exp_mean_q,2.59015899006787e-16
1744,partition_sum,1.2349062744609896e-16
1745,mean_q_softmax,1.465841337200402e-16
1745,mass_times_exp_mean_q,8.630249292984615e-17
1745,partition_sum,7.37257477290143e-17
1746,mean_q_softmax,9.90960785651751e-17
1746,mass_times_exp_mean_q,2.6020852139652106e-17
1746,partition_sum,8.847089727481716e-17
1747,mean_q_softmax,2.7755575615628914e-16
1747,mass_times_exp_mean_q,1.951563910473908e-16
1747,partition_sum,1.1622647289044608e-16
1748,mean_q_softmax,7.491837011874836e-17
1748,mass_times_exp_mean_q,9.454242944073599e-17
1748,partition_sum,8.023096076392733e-17
1749,mean_q_softmax,1.0516761073109393e-16
1749,mass_times_exp_mean_q,1.2457482961858446e-16
1749,partition_sum,1.251169307048272e-16
1750,mean_q_softmax,9.194034422677078e-17
1750,mass_times_exp_mean_q,1.209969624493823e-16
1750,partition_sum,1.0663128366394936e-16
1751,mean_q_softmax,1.1449174941446927e-16
1751,mass_times_exp_mean_q,1.463672932855431e-16
1751,partition_sum,8.847089727481716e-17
1752,mean_q_softmax,1.503652887965834e-16
1752,mass_times_exp_mean_q,3.2246883115150116e-16
1752,partition_sum,1.0942310425809954e-16
1753,mean_q_softmax,1.6219664500383146e-16
1753,mass_times_exp_mean_q,1.4203048459560108e-16
1753,partition_sum,1.2197274440461925e-17
1754,mean_q_softmax,1.8648277366750676e-17
1754,mass_times_exp_mean_q,1.457167719820518e-16
1754,partition_sum,1.2836953722228372e-16
1755,mean_q_softmax,4.629543276513104e-17
1755,mass_times_exp_mean_q,3.0227556568895864e-16
1755,partition_sum,1.1915381875615694e-16
1756,mean_q_softmax,4.423544863740858e-17
1756,mass_times_exp_mean_q,1.3877787807814457e-16
1756,partition_sum,9.259086553026208e-17
1757,mean_q_softmax,1.4311468676808659e-16
1757,mass_times_exp_mean_q,7.546047120499111e-17
1757,partition_sum,1.0755285551056204e-16
1758,mean_q_softmax,2.0448052973076614e-16
1758,mass_times_exp_mean_q,2.5153490401663703e-16
1758,partition_sum,1.450662506785605e-16
1759,mean_q_softmax,3.693910682976004e-17
1759,mass_times_exp_mean_q,1.0910461986993192e-16
1759,partition_sum,7.75475603870257e-17
1760,mean_q_softmax,4.412702842016003e-17
1760,mass_times_exp_mean_q,1.7574917215990027e-16
1760,partition_sum,6.743737512859838e-17
1761,mean_q_softmax,4.640385298237959e-17
1761,mass_times_exp_mean_q,4.5102810375396984e-17
1761,partition_sum,6.245004513516506e-17
1762,mean_q_softmax,4.098284211995207e-17
1762,mass_times_exp_mean_q,1.0863705768304754e-16
1762,partition_sum,6.418476861114186e-17
1763,mean_q_softmax,9.812029660993815e-17
1763,mass_times_exp_mean_q,2.591514242783477e-16
1763,partition_sum,6.502502529481813e-17
1764,mean_q_softmax,6.597370219574294e-17
1764,mass_times_exp_mean_q,1.2544219135657286e-16
1764,partition_sum,4.163336342344337e-17
1765,mean_q_softmax,1.0514050567678179e-16
1765,mass_times_exp_mean_q,1.4170522394385543e-16
1765,partition_sum,1.3032110113275763e-16
1766,mean_q_softmax,8.348356728138384e-17
1766,mass_times_exp_mean_q,1.74122868901172e-16
1766,partition_sum,5.681219383824043e-17
1767,mean_q_softmax,1.557456420775427e-16
1767,mass_times_exp_mean_q,3.176712365382528e-16
1767,partition_sum,1.2891163830852648e-16
1768,mean_q_softmax,4.466912950640278e-17
1768,mass_times_exp_mean_q,9.345822726825048e-17
1768,partition_sum,5.605325231750058e-17
1769,mean_q_softmax,5.136407792150077e-17
1769,mass_times_exp_mean_q,1.2050907147176382e-16
1769,partition_sum,1.1931644908202976e-16
1770,mean_q_softmax,1.6805133673525319e-16
1770,mass_times_exp_mean_q,1.446325698095663e-16
1770,partition_sum,1.1210650463500116e-16
1771,mean_q_softmax,1.903316913798303e-16
1771,mass_times_exp_mean_q,2.2605615296322767e-16
1771,partition_sum,1.905485318143274e-16
1772,mean_q_softmax,1.0950441942103595e-16
1772,mass_times_exp_mean_q,1.1340754724198376e-16
1772,partition_sum,5.4860629927766524e-17
1773,mean_q_softmax,5.594483210025203e-17
1773,mass_times_exp_mean_q,1.093959992037874e-16
1773,partition_sum,2.949029909160572e-17
1774,mean_q_softmax,1.973417360513069e-17
1774,mass_times_exp_mean_q,1.3351949754158987e-16
1774,partition_sum,1.1397675338253865e-16
1775,mean_q_softmax,8.380882793312949e-17
1775,mass_times_exp_mean_q,1.6458188978329957e-16
1775,partition_sum,5.2583805365546965e-17
1776,mean_q_softmax,5.6727490543515e-17
1776,mass_times_exp_mean_q,5.792350106503807e-17
1776,partition_sum,4.8599362381662736e-17
1777,mean_q_softmax,6.559423143537302e-17
1777,mass_times_exp_mean_q,3.209238430557093e-17
1777,partition_sum,7.958043946043603e-17
1778,mean_q_softmax,7.508100044462118e-17
1778,mass_times_exp_mean_q,8.326672684688674e-17
1778,partition_sum,1.4994516045474526e-16
1779,mean_q_softmax,1.7078894722077909e-16
1779,mass_times_exp_mean_q,1.5092094240998222e-16
1779,partition_sum,1.1676857397668883e-16
1780,mean_q_softmax,1.0077659193252764e-16
1780,mass_times_exp_mean_q,1.0158974356189177e-16
1780,partition_sum,9.172350379227368e-17
1781,mean_q_softmax,2.5153490401663703e-17
1781,mass_times_exp_mean_q,6.331740687315346e-17
1781,partition_sum,5.724587470723463e-17
1782,mean_q_softmax,1.4826464708739273e-16
1782,mass_times_exp_mean_q,1.5102936262723077e-16
1782,partition_sum,1.1275702593849246e-16
1783,mean_q_softmax,1.0736312013037708e-16
1783,mass_times_exp_mean_q,1.454999315475547e-16
1783,partition_sum,7.274996577377735e-17
1784,mean_q_softmax,1.7965229998084808e-16
1784,mass_times_exp_mean_q,1.936385080059111e-16
1784,partition_sum,2.2302038688026826e-16
1785,mean_q_softmax,1.0018028073766061e-16
1785,mass_times_exp_mean_q,2.7625471354930653e-16
1785,partition_sum,1.3010426069826053e-16
1786,mean_q_softmax,5.637851296924623e-17
1786,mass_times_exp_mean_q,1.734723475976807e-16
1786,partition_sum,1.2836953722228372e-16
1787,mean_q_softmax,9.71445146547012e-17
1787,mass_times_exp_mean_q,1.0625181290357943e-16
1787,partition_sum,1.700029006457271e-16
1788,mean_q_softmax,9.82287168271867e-17
1788,mass_times_exp_mean_q,4.4994390158148434e-17
1788,partition_sum,1.780802068307441e-16
1789,mean_q_softmax,4.7691343062206126e-17
1789,mass_times_exp_mean_q,1.207801220148852e-16
1789,partition_sum,6.494371013188172e-17
1790,mean_q_softmax,1.0993810029003015e-16
1790,mass_times_exp_mean_q,1.0321604682062002e-16
1790,partition_sum,3.946495907847236e-17
1791,mean_q_softmax,1.0755285551056204e-16
1791,mass_times_exp_mean_q,1.971079549578647e-16
1791,partition_sum,1.2988742026376343e-16
1792,mean_q_softmax,5.0306980803327406e-17
1792,mass_times_exp_mean_q,8.933825901280557e-17
1792,partition_sum,5.811323644522304e-17
1793,mean_q_softmax,1.5113778284447932e-16
1793,mass_times_exp_mean_q,1.242495689668388e-16
1793,partition_sum,6.787105599759258e-17
1794,mean_q_softmax,9.8879238130678e-17
1794,mass_times_exp_mean_q,2.4275286641950444e-16
1794,partition_sum,1.1709383462843448e-16
1795,mean_q_softmax,2.0743498065078914e-16
1795,mass_times_exp_mean_q,1.4425309904919636e-16
1795,partition_sum,1.2533377113932431e-16
1796,mean_q_softmax,2.3930374825828493e-16
1796,mass_times_exp_mean_q,2.8557885223268187e-16
1796,partition_sum,1.5959455978986625e-16
1797,mean_q_softmax,1.201296007113939e-16
1797,mass_times_exp_mean_q,2.3592239273284576e-16
1797,partition_sum,1.2880321809127793e-16
1798,mean_q_softmax,5.1906179007743525e-17
1798,mass_times_exp_mean_q,1.759118024857731e-16
1798,partition_sum,1.7683337433238577e-16
1799,mean_q_softmax,3.5344990823027445e-17
1799,mass_times_exp_mean_q,1.0798653637955624e-16
1799,partition_sum,6.245004513516506e-17
1800,mean_q_softmax,1.3812735677465326e-16
1800,mass_times_exp_mean_q,2.721347452938616e-16
1800,partition_sum,1.3725999503666486e-16
1801,mean_q_softmax,2.1192764340302594e-16
1801,mass_times_exp_mean_q,3.5427661238679464e-16
1801,partition_sum,2.231423596246729e-16
1802,mean_q_softmax,6.217899459204368e-17
1802,mass_times_exp_mean_q,2.0068582212706687e-16
1802,partition_sum,6.895525817007808e-17
1803,mean_q_softmax,7.868597266813548e-17
1803,mass_times_exp_mean_q,6.743737512859838e-17
1803,partition_sum,1.4192206437835253e-16
1804,mean_q_softmax,7.611099250848241e-17
1804,mass_times_exp_mean_q,1.249000902703301e-16
1804,partition_sum,6.028164079019405e-17
1805,mean_q_softmax,1.3357370765021415e-16
1805,mass_times_exp_mean_q,1.2284010614260765e-16
1805,partition_sum,1.0505919051384538e-16
1806,mean_q_softmax,1.7610153786595806e-16
1806,mass_times_exp_mean_q,2.345129299086146e-16
1806,partition_sum,1.1649752343356745e-16
1807,mean_q_softmax,6.543160110950019e-17
1807,mass_times_exp_mean_q,1.7241525047950734e-16
1807,partition_sum,5.2366964931049864e-17
1808,mean_q_softmax,1.4869832795638693e-16
1808,mass_times_exp_mean_q,9.6710833785707e-17
1808,partition_sum,1.0364972768961422e-16
1809,mean_q_softmax,2.1312704205633803e-16
1809,mass_times_exp_mean_q,1.787307281342354e-16
1809,partition_sum,1.588356182691264e-16
1810,mean_q_softmax,3.865180744910823e-17
1810,mass_times_exp_mean_q,1.0148132334464322e-16
1810,partition_sum,2.3418766925686896e-17
1811,mean_q_softmax,6.646159317336142e-17
1811,mass_times_exp_mean_q,2.896988204881268e-16
1811,partition_sum,7.632783294297951e-17
1812,mean_q_softmax,1.2689231176227223e-16
1812,mass_times_exp_mean_q,9.530137096147584e-17
1812,partition_sum,3.133344278483108e-17
1813,mean_q_softmax,8.903332715179402e-17
1813,mass_times_exp_mean_q,1.3747683547116196e-16
1813,partition_sum,1.2533377113932431e-16
1814,mean_q_softmax,6.245004513516506e-17
1814,mass_times_exp_mean_q,1.0495077029659683e-16
1814,partition_sum,1.0581813203458523e-16
1815,mean_q_softmax,6.982261990806649e-17
1815,mass_times_exp_mean_q,2.5034228162690297e-16
1815,partition_sum,9.150666335777657e-17
1816,mean_q_softmax,1.4582519219930035e-16
1816,mass_times_exp_mean_q,1.7607443281164592e-16
1816,partition_sum,1.8257964584655895e-16
1817,mean_q_softmax,3.471988050795377e-17
1817,mass_times_exp_mean_q,6.730184985703769e-17
1817,partition_sum,1.14830562593371e-16
1818,mean_q_softmax,8.288725608651681e-17
1818,mass_times_exp_mean_q,1.2555061157382141e-16
1818,partition_sum,9.085614205428527e-17
1819,mean_q_softmax,1.5471565001368148e-16
1819,mass_times_exp_mean_q,2.990229591715021e-16
1819,partition_sum,1.2278589603398338e-16
1820,mean_q_softmax,8.538092108323347e-17
1820,mass_times_exp_mean_q,6.570265165262157e-17
1820,partition_sum,9.280770596475918e-17
1821,mean_q_softmax,5.80861313909109e-17
1821,mass_times_exp_mean_q,1.478851763270228e-16
1821,partition_sum,1.0224026486538307e-16
1822,mean_q_softmax,1.0332446703786857e-16
1822,mass_times_exp_mean_q,1.1758172560605296e-16
1822,partition_sum,1.1503385050071202e-16
1823,mean_q_softmax,1.951563910473908e-17
1823,mass_times_exp_mean_q,9.172350379227368e-17
1823,partition_sum,4.9873299934333204e-17
1824,mean_q_softmax,1.1796119636642288e-16
1824,mass_times_exp_mean_q,1.9081958235744878e-16
1824,partition_sum,1.1622647289044608e-16
1825,mean_q_softmax,3.209780531643336e-16
1825,mass_times_exp_mean_q,2.3700659490533127e-16
1825,partition_sum,1.2858637765678083e-16
1826,mean_q_softmax,8.413408858487514e-17
1826,mass_times_exp_mean_q,1.209969624493823e-16
1826,partition_sum,8.413408858487514e-17
1827,mean_q_softmax,1.4246416546459528e-16
1827,mass_times_exp_mean_q,8.578749689791554e-17
1827,partition_sum,3.108949729602184e-17
1828,mean_q_softmax,1.7564075194265172e-17
1828,mass_times_exp_mean_q,8.630249292984615e-17
1828,partition_sum,7.112366251504909e-17
1829,mean_q_softmax,7.188260403578894e-17
1829,mass_times_exp_mean_q,1.1340754724198376e-16
1829,partition_sum,6.310056643865636e-17
1830,mean_q_softmax,1.0451708942760263e-16
1830,mass_times_exp_mean_q,2.1011838102769076e-16
1830,partition_sum,5.4643789493269423e-17
1831,mean_q_softmax,9.606031248221569e-17
1831,mass_times_exp_mean_q,1.0538445116559103e-16
1831,partition_sum,9.93129189996722e-17
1832,mean_q_softmax,1.8789223649173792e-16
1832,mass_times_exp_mean_q,1.8691645453650096e-16
1832,partition_sum,1.214306433183765e-16
1833,mean_q_softmax,7.806255641895632e-17
1833,mass_times_exp_mean_q,3.642919299551295e-17
1833,partition_sum,6.678685382510707e-17
1834,mean_q_softmax,8.031227592686374e-17
1834,mass_times_exp_mean_q,2.3830763751231387e-16
1834,partition_sum,1.2988742026376343e-16
1835,mean_q_softmax,1.1759189000142e-16
1835,mass_times_exp_mean_q,3.0822512511047284e-16
1835,partition_sum,1.6328084717631697e-16
1836,mean_q_softmax,5.215351262834178e-17
1836,mass_times_exp_mean_q,1.1405806854547507e-16
1836,partition_sum,9.069351172841245e-17
1837,mean_q_softmax,2.3223610534639505e-16
1837,mass_times_exp_mean_q,2.936019483090746e-16
1837,partition_sum,1.57968256531138e-16
1838,mean_q_softmax,7.000896715646243e-17
1838,mass_times_exp_mean_q,7.81167665275806e-17
1838,partition_sum,5.204170427930421e-17
1839,mean_q_softmax,7.979727989493313e-17
1839,mass_times_exp_mean_q,9.540979117872439e-17
1839,partition_sum,1.0842021724855044e-16
1840,mean_q_softmax,1.1622647289044608e-16
1840,mass_times_exp_mean_q,1.0755285551056204e-16
1840,partition_sum,7.979727989493313e-17
1841,mean_q_softmax,1.0176592641492066e-16
1841,mass_times_exp_mean_q,1.7564075194265172e-16
1841,partition_sum,1.5634195327240974e-16
1842,mean_q_softmax,9.217751345200198e-17
1842,mass_times_exp_mean_q,1.0484912634292631e-16
1842,partition_sum,1.837316106548248e-16
1843,mean_q_softmax,1.5246593050577406e-16
1843,mass_times_exp_mean_q,9.410874857174178e-17
1843,partition_sum,1.8735013540549517e-16
1844,mean_q_softmax,1.7566108073338582e-16
1844,mass_times_exp_mean_q,2.769187873799539e-16
1844,partition_sum,1.1752751549742868e-16
1845,mean_q_softmax,9.118140270603092e-17
1845,mass_times_exp_mean_q,1.8046545161021221e-16
1845,partition_sum,1.3162214373974024e-16
1846,mean_q_softmax,4.163336342344337e-17
1846,mass_times_exp_mean_q,1.196959198423997e-16
1846,partition_sum,9.71445146547012e-17
1847,mean_q_softmax,7.45931094670027e-17
1847,mass_times_exp_mean_q,2.229119666630197e-16
1847,partition_sum,6.808789643208968e-17
1848,mean_q_softmax,3.122502256758253e-17
1848,mass_times_exp_mean_q,5.410168840702667e-17
1848,partition_sum,7.48099499014998e-17
1849,mean_q_softmax,1.111307226797642e-16
1849,mass_times_exp_mean_q,1.5542038142579706e-16
1849,partition_sum,4.979198477139679e-17
1850,mean_q_softmax,4.052205619664573e-18
1850,mass_times_exp_mean_q,6.320898665590491e-17
1850,partition_sum,4.423544863740858e-17
1851,mean_q_softmax,9.974659986866641e-17
1851,mass_times_exp_mean_q,2.42861286636753e-17
1851,partition_sum,3.642919299551295e-17
1852,mean_q_softmax,1.3888629829539312e-16
1852,mass_times_exp_mean_q,2.0426368929626904e-16
1852,partition_sum,2.3787395664331967e-16
1853,mean_q_softmax,2.5986970821761934e-16
1853,mass_times_exp_mean_q,8.841668716619289e-17
1853,partition_sum,1.0587234214320951e-16
1854,mean_q_softmax,1.0191500421363742e-16
1854,mass_times_exp_mean_q,1.222980050563649e-16
1854,partition_sum,5.204170427930421e-17
1855,mean_q_softmax,1.0467971975347545e-16
1855,mass_times_exp_mean_q,1.1197097936344047e-16
1855,partition_sum,1.8626593323300966e-16
1856,mean_q_softmax,8.915868802798765e-17
1856,mass_times_exp_mean_q,2.1694885471434944e-16
1856,partition_sum,8.066464163292153e-17
1857,mean_q_softmax,1.8062808193608504e-16
1857,mass_times_exp_mean_q,3.881443777498106e-17
1857,partition_sum,1.249000902703301e-16
1858,mean_q_softmax,9.939423416260862e-17
1858,mass_times_exp_mean_q,1.6845791254993525e-16
1858,partition_sum,8.792879618857441e-17
1859,mean_q_softmax,1.0842021724855044e-16
1859,mass_times_exp_mean_q,7.047314121155779e-17
1859,partition_sum,7.784571598445922e-17
1860,mean_q_softmax,7.45931094670027e-17
1860,mass_times_exp_mean_q,1.3530843112619095e-16
1860,partition_sum,2.5587171270657905e-17
1861,mean_q_softmax,5.600243034066532e-17
1861,mass_times_exp_mean_q,1.3357370765021415e-16
1861,partition_sum,1.6263032587282567e-16
1862,mean_q_softmax,1.0646865333807654e-16
1862,mass_times_exp_mean_q,7.166576360129184e-17
1862,partition_sum,2.45029690981724e-17
1863,mean_q_softmax,7.451518243585531e-17
1863,mass_times_exp_mean_q,1.8046545161021221e-16
1863,partition_sum,1.3579632210380943e-16
1864,mean_q_softmax,1.1687699419393738e-16
1864,mass_times_exp_mean_q,4.819278656698067e-17
1864,partition_sum,1.0462550964485118e-16
1865,mean_q_softmax,1.0234868508263162e-16
1865,mass_times_exp_mean_q,1.5233040523421337e-16
1865,partition_sum,2.456802122852153e-16
1866,mean_q_softmax,1.2685165418080402e-16
1866,mass_times_exp_mean_q,8.429671891074797e-17
1866,partition_sum,1.0083080204115191e-16
1867,mean_q_softmax,3.469446951953614e-17
1867,mass_times_exp_mean_q,1.7477339020466331e-16
1867,partition_sum,1.9905951886833861e-16
1868,mean_q_softmax,1.1493898281061954e-16
1868,mass_times_exp_mean_q,1.6016376593042114e-16
1868,partition_sum,1.5005358067199381e-16
1869,mean_q_softmax,1.9916793908558716e-16
1869,mass_times_exp_mean_q,1.5504091066542713e-16
1869,partition_sum,1.2967057982926633e-16
1870,mean_q_softmax,6.938893903907228e-17
1870,mass_times_exp_mean_q,7.48099499014998e-18
1870,partition_sum,6.993104012531504e-17
1871,mean_q_softmax,1.448494102440634e-16
1871,mass_times_exp_mean_q,1.6046192152785466e-16
1871,partition_sum,8.977193988179977e-17
1872,mean_q_softmax,1.5005358067199381e-16
1872,mass_times_exp_mean_q,2.25730892311482e-16
1872,partition_sum,1.3292318634672284e-16
1873,mean_q_softmax,3.4208272607812173e-17
1873,mass_times_exp_mean_q,8.765774564545303e-17
1873,partition_sum,5.784218590210166e-17
1874,mean_q_softmax,1.2110538266663085e-16
1874,mass_times_exp_mean_q,1.3422422895370545e-16
1874,partition_sum,7.795413620170777e-17
1875,mean_q_softmax,9.367506770274758e-17
1875,mass_times_exp_mean_q,8.413408858487514e-17
1875,partition_sum,1.0755285551056204e-16
1876,mean_q_softmax,7.37257477290143e-17
1876,mass_times_exp_mean_q,7.025630077706069e-17
1876,partition_sum,1.0842021724855044e-16
1877,mean_q_softmax,7.308877895267907e-17
1877,mass_times_exp_mean_q,6.657001339060997e-17
1877,partition_sum,7.632783294297951e-17
1878,mean_q_softmax,2.873135757086587e-17
1878,mass_times_exp_mean_q,3.252606517456513e-17
1878,partition_sum,8.370040771588094e-17
1879,mean_q_softmax,5.941427905220564e-17
1879,mass_times_exp_mean_q,2.0122792321330962e-16
1879,partition_sum,7.45931094670027e-17
1880,mean_q_softmax,8.061720778787529e-17
1880,mass_times_exp_mean_q,1.0734956760322101e-16
1880,partition_sum,6.337161698177773e-17
1881,mean_q_softmax,2.295255999151813e-16
1881,mass_times_exp_mean_q,1.4100049253173985e-16
1881,partition_sum,1.0278236595162582e-16
1882,mean_q_softmax,6.971758782260695e-17
1882,mass_times_exp_mean_q,1.1018204577883939e-16
1882,partition_sum,1.328147661294743e-16
1883,mean_q_softmax,1.0862350515589148e-16
1883,mass_times_exp_mean_q,1.1744620033449227e-16
1883,partition_sum,1.7383826583089457e-16
1884,mean_q_softmax,7.209944447028604e-17
1884,mass_times_exp_mean_q,2.7712207528729493e-16
1884,partition_sum,1.0061396160665481e-16
1885,mean_q_softmax,1.5612511283791264e-16
1885,mass_times_exp_mean_q,2.0990154059319366e-16
1885,partition_sum,1.491862189340054e-16
1886,mean_q_softmax,1.0820337681405334e-16
1886,mass_times_exp_mean_q,2.4887860869404754e-16
1886,partition_sum,8.269752070633185e-17
1887,mean_q_softmax,8.245357521752261e-17
1887,mass_times_exp_mean_q,2.205267218835516e-16
1887,partition_sum,4.946672411965114e-17
1888,mean_q_softmax,1.3530843112619095e-16
1888,mass_times_exp_mean_q,9.280770596475918e-17
1888,partition_sum,1.4137996329210978e-16
1889,mean_q_softmax,4.797594613248357e-17
1889,mass_times_exp_mean_q,1.0581813203458523e-16
1889,partition_sum,8.912141857830846e-17
1890,mean_q_softmax,9.8879238130678e-17
1890,mass_times_exp_mean_q,1.249000902703301e-16
1890,partition_sum,1.491862189340054e-16
1891,mean_q_softmax,7.949234803392158e-17
1891,mass_times_exp_mean_q,2.0729945537922845e-16
1891,partition_sum,1.1080546202801855e-16
1892,mean_q_softmax,6.245004513516506e-17
1892,mass_times_exp_mean_q,6.418476861114186e-17
1892,partition_sum,1.9949319973733282e-16
1893,mean_q_softmax,8.543513119185775e-17
1893,mass_times_exp_mean_q,9.75781955236954e-18
1893,partition_sum,1.3097162243624894e-16
1894,mean_q_softmax,1.726049858596923e-16
1894,mass_times_exp_mean_q,1.5070410197548512e-16
1894,partition_sum,1.5341460740669888e-16
1895,mean_q_softmax,7.28583859910259e-17
1895,mass_times_exp_mean_q,7.892991815694472e-17
1895,partition_sum,8.879615792656281e-17
1896,mean_q_softmax,2.2714035513571318e-17
1896,mass_times_exp_mean_q,1.3845261742639892e-16
1896,partition_sum,1.2088854223213374e-16
1897,mean_q_softmax,4.0549161250957866e-17
1897,mass_times_exp_mean_q,9.221139476989215e-17
1897,partition_sum,1.8491068051740278e-16
1898,mean_q_softmax,1.1405806854547507e-16
1898,mass_times_exp_mean_q,8.077306185017008e-17
1898,partition_sum,9.291612618200773e-17
1899,mean_q_softmax,8.750866784673628e-17
1899,mass_times_exp_mean_q,1.1806961658367143e-16
1899,partition_sum,1.5287250632045613e-16
1900,mean_q_softmax,1.0584523708889737e-16
1900,mass_times_exp_mean_q,1.2847795743953228e-16
1900,partition_sum,1.214306433183765e-16
1901,mean_q_softmax,6.028164079019405e-17
1901,mass_times_exp_mean_q,1.0191500421363742e-16
1901,partition_sum,1.1015494072452725e-16
1902,mean_q_softmax,9.459663954936026e-17
1902,mass_times_exp_mean_q,2.5701012498768883e-16
1902,partition_sum,3.7513395167998453e-17
1903,mean_q_softmax,9.540979117872439e-18
1903,mass_times_exp_mean_q,1.6046192152785466e-17
1903,partition_sum,8.153200337090993e-17
1904,mean_q_softmax,7.516909187113563e-17
1904,mass_times_exp_mean_q,1.2227090000205276e-16
1904,partition_sum,4.8030156241107846e-17
1905,mean_q_softmax,7.544691867783504e-17
1905,mass_times_exp_mean_q,9.519295074422729e-17
1905,partition_sum,1.3422422895370545e-16
1906,mean_q_softmax,1.799301267875475e-16
1906,mass_times_exp_mean_q,1.852901512777727e-16
1906,partition_sum,1.444970445380056e-16
1907,mean_q_softmax,9.540979117872439e-17
1907,mass_times_exp_mean_q,6.418476861114186e-17
1907,partition_sum,4.2500725161431774e-17
1908,mean_q_softmax,1.4925398156978575e-16
1908,mass_times_exp_mean_q,2.332660974102563e-16
1908,partition_sum,1.2197274440461925e-16
1909,mean_q_softmax,6.906367838732663e-17
