sample_index,leaf_distribution_tv
983,0.5836229791781813
984,0.5657285282076188
985,0.28737402704198367
986,0.2569645945166168
987,0.37198984282393127
988,0.30343249450803556
989,0.46841416826795756
990,0.5566187935421562
991,0.2721724511695819
992,0.2821713087358873
993,0.4362204835813501
994,0.4881353557792134
995,0.49588647940205555
996,0.4873273239452815
997,0.3119319028976089
998,0.5029459962600294
999,0.42918743521054004
1000,0.47933852207896965
1001,0.45956559829937577
1002,0.43097014634499176
1003,0.2777825749813905
1004,0.3763699878081209
1005,0.285241422191055
1006,0.44629996361233315
1007,0.3740278592026959
1008,0.35011198992420894
1009,0.3724317150573162
1010,0.38215781545799943
1011,0.2608890076864324
1012,0.3301665997667967
1013,0.43474820801288083
1014,0.6157442647689466
1015,0.4268191394038189
1016,0.3265097985882564
1017,0.45696268531050854
1018,0.40243139050655097
1019,0.2838101135066239
1020,0.3385374278205935
1021,0.2973965590644245
1022,0.32449385898033134
1023,0.4117826332771481
1024,0.4345989356268212
1025,0.3997167419720582
1026,0.6037157937758949
1027,0.45670743150289883
1028,0.39356129508700927
1029,0.3304962255126933
1030,0.4668071737813991
1031,0.3622101381469972
1032,0.41234054135095377
1033,0.4736536426379766
1034,0.4387036062430934
1035,0.33162074873641934
1036,0.26520682762218584
1037,0.28744707692498406
1038,0.5097807516443896
1039,0.37971971867161475
1040,0.4605964777320505
1041,0.14047700117127349
1042,0.46709363374637725
1043,0.41751752839492184
1044,0.5330279095537515
1045,0.2471558284403219
1046,0.4400757879362889
1047,0.3046795270981512
1048,0.4154553102022091
1049,0.3580293853525347
1050,0.2048703917484394
1051,0.4977734132470759
1052,0.519705403803559
1053,0.5976943502780994
1054,0.406314385681651
1055,0.3645794197170618
1056,0.40891066142462007
1057,0.30108687611622625
1058,0.45706152980798376
1059,0.48689528373373686
1060,0.32386285206097293
1061,0.4228204928567397
1062,0.44890148283262343
1063,0.2037968761453544
1064,0.44316187479765123
1065,0.705774670897281
1066,0.4659984147478637
1067,0.30714193088778113
1068,0.37676980950624783
1069,0.40906852478631883
1070,0.48322028564900843
1071,0.35933789114353093
1072,0.282123134857295
1073,0.3726409377561013
1074,0.24165891501933598
1075,0.4088096729152237
1076,0.3567625299936133
1077,0.6095372820482347
1078,0.352007565184375
1079,0.41969852990276696
1080,0.40461238479694583
1081,0.37563823891086773
1082,0.4763008558019916
1083,0.44452004233114834
1084,0.367821716627751
1085,0.46158402690503686
1086,0.43857266502886344
1087,0.40858954169405703
1088,0.3465105257769934
1089,0.3978156505485201
1090,0.37902993459744505
1091,0.3104877764863602
1092,0.4097159242167385
1093,0.5112093067516247
1094,0.301886142278019
1095,0.5092098701880545
1096,0.39256571744213636
1097,0.3752398117789168
1098,0.3333352698645191
1099,0.35342945607859716
1100,0.5545692999395572
1101,0.36657108370929503
1102,0.40499946348180255
1103,0.43101781910612014
1104,0.37251337328119594
1105,0.30547309833518155
1106,0.47877303335009036
1107,0.44696884894357586
1108,0.5305541391293799
1109,0.4676053083643885
1110,0.3923998286906222
1111,0.32849091196207036
1112,0.4156132028845727
1113,0.3614012341898575
1114,0.4639648462619846
1115,0.502604450122411
1116,0.2731234399875543
1117,0.45458837119856355
1118,0.43391068719739634
1119,0.30810089954174447
1120,0.456655056270669
1121,0.43803758894752065
1122,0.2786496213735728
1123,0.4195379736285904
1124,0.6156649531166355
1125,0.4748821078627231
1126,0.2826365998244817
1127,0.34311623303069605
1128,0.23099589588553715
1129,0.1850192599931907
1130,0.6090911567003272
1131,0.5853074185891851
1132,0.4152443705418469
1133,0.35613380714267673
1134,0.5343588109963868
1135,0.3214039149929926
1136,0.4392360845284963
1137,0.45421676309045905
1138,0.3185151599514128
1139,0.4510161612340698
1140,0.34418575821598074
1141,0.3482735937439618
1142,0.40581368315976846
1143,0.5108761375710249
1144,0.3876067697840426
1145,0.3537678620651832
1146,0.31211265619985445
1147,0.4583963316157795
1148,0.4568862233363233
1149,0.33961770958114695
1150,0.3621630062019882
1151,0.4264777975008601
1152,0.3324623479935129
1153,0.5025175385850886
1154,0.4499603173580701
1155,0.3803834275177115
1156,0.38692316303778923
1157,0.3377431604023333
1158,0.40568278255428936
1159,0.38216462735194434
1160,0.6618548653259474
1161,0.4857568709612541
1162,0.31460341600322034
1163,0.3938613116972542
1164,0.44122706711603077
1165,0.43769436804178447
1166,0.5143477968168427
1167,0.3959820014089723
1168,0.24187119978262228
1169,0.22400393404674637
1170,0.3963311251761532
1171,0.4594365286754915
1172,0.4397503657195403
1173,0.5406244458890695
1174,0.43005529781823904
1175,0.38161293363193993
1176,0.426043254319088
1177,0.4022669571531117
1178,0.5311876240602625
1179,0.43689068052739666
1180,0.34962722665347684
1181,0.43896282950722876
1182,0.5293410262022598
1183,0.2602609407140487
1184,0.5060250262533731
1185,0.32039259590863567
1186,0.24490082288717038
1187,0.3682454136846015
1188,0.36360989535366417
1189,0.6840998697461105
1190,0.4308170619143462
1191,0.4450495261618274
1192,0.46446734640466614
1193,0.32863904314656145
