sample_index,absolute_closure_error
4100,0.0
4101,0.0
4102,1.3877787807814457e-17
4103,1.1102230246251565e-16
4104,0.0
4105,0.0
4106,0.0
4107,1.3877787807814457e-17
4108,0.0
4109,0.0
4110,0.0
4111,1.1102230246251565e-16
4112,2.7755575615628914e-17
4113,0.0
4114,2.220446049250313e-16
4115,0.0
4116,0.0
4117,0.0
4118,2.7755575615628914e-17
4119,0.0
4120,0.0
4121,0.0
4122,5.551115123125783e-17
4123,0.0
4124,5.551115123125783e-17
4125,1.3877787807814457e-17
4126,0.0
4127,5.551115123125783e-17
4128,0.0
4129,2.220446049250313e-16
4130,0.0
4131,0.0
4132,0.0
4133,0.0
4134,0.0
4135,0.0
4136,0.0
4137,0.0
4138,1.3877787807814457e-17
4139,1.734723475976807e-18
4140,0.0
4141,0.0
4142,0.0
4143,0.0
4144,1.1102230246251565e-16
4145,5.551115123125783e-17
4146,0.0
4147,0.0
4148,2.7755575615628914e-17
4149,0.0
4150,0.0
4151,2.220446049250313e-16
4152,0.0
4153,0.0
4154,1.1102230246251565e-16
4155,2.220446049250313e-16
4156,3.469446951953614e-18
4157,0.0
4158,4.440892098500626e-16
4159,2.220446049250313e-16
4160,2.220446049250313e-16
4161,0.0
4162,1.1102230246251565e-16
4163,0.0
4164,1.1102230246251565e-16
4165,0.0
4166,1.1102230246251565e-16
4167,1.1102230246251565e-16
4168,2.220446049250313e-16
4169,0.0
4170,4.440892098500626e-16
4171,0.0
4172,0.0
4173,5.551115123125783e-17
4174,1.1102230246251565e-16
4175,0.0
4176,2.220446049250313e-16
4177,5.551115123125783e-17
4178,0.0
4179,0.0
4180,2.7755575615628914e-17
4181,0.0
4182,0.0
4183,0.0
4184,0.0
4185,0.0
4186,0.0
4187,0.0
4188,1.8648277366750676e-17
4189,0.0
4190,5.551115123125783e-17
4191,0.0
4192,1.1102230246251565e-16
4193,2.220446049250313e-16
4194,2.220446049250313e-16
4195,0.0
4196,0.0
4197,0.0
4198,0.0
4199,6.938893903907228e-18
4200,2.7755575615628914e-17
4201,5.551115123125783e-17
4202,0.0
4203,0.0
4204,0.0
4205,2.220446049250313e-16
4206,1.1102230246251565e-16
4207,0.0
4208,5.551115123125783e-17
4209,0.0
4210,2.7755575615628914e-17
4211,0.0
4212,1.1102230246251565e-16
4213,2.220446049250313e-16
4214,0.0
4215,0.0
4216,1.1102230246251565e-16
4217,0.0
4218,1.1102230246251565e-16
4219,0.0
4220,1.1102230246251565e-16
4221,1.1102230246251565e-16
4222,1.1102230246251565e-16
4223,0.0
4224,0.0
4225,2.7755575615628914e-17
4226,0.0
4227,1.1102230246251565e-16
4228,0.0
4229,0.0
4230,0.0
4231,2.220446049250313e-16
4232,0.0
4233,2.220446049250313e-16
4234,1.3877787807814457e-17
4235,0.0
4236,1.1102230246251565e-16
4237,2.7755575615628914e-17
4238,2.220446049250313e-16
4239,0.0
4240,1.1102230246251565e-16
4241,0.0
4242,1.1102230246251565e-16
4243,5.551115123125783e-17
4244,0.0
4245,0.0
4246,0.0
4247,1.1102230246251565e-16
4248,0.0
4249,0.0
4250,0.0
4251,1.1102230246251565e-16
4252,5.551115123125783e-17
4253,0.0
4254,0.0
4255,0.0
4256,1.1102230246251565e-16
4257,0.0
4258,0.0
4259,0.0
4260,0.0
4261,2.220446049250313e-16
4262,5.551115123125783e-17
4263,2.7755575615628914e-17
4264,0.0
4265,0.0
4266,0.0
4267,0.0
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,4.440892098500626e-16
4273,8.881784197001252e-16
4274,4.440892098500626e-16
4275,5.551115123125783e-17
4276,5.551115123125783e-17
4277,5.551115123125783e-17
4278,0.0
4279,0.0
4280,0.0
4281,1.1102230246251565e-16
4282,1.1102230246251565e-16
4283,0.0
4284,1.1102230246251565e-16
4285,1.1102230246251565e-16
4286,3.469446951953614e-18
4287,5.551115123125783e-17
4288,1.1102230246251565e-16
4289,0.0
4290,0.0
4291,2.220446049250313e-16
4292,5.551115123125783e-17
4293,0.0
4294,0.0
4295,1.1102230246251565e-16
4296,0.0
4297,4.440892098500626e-16
4298,0.0
4299,0.0
4300,0.0
4301,5.551115123125783e-17
4302,1.1102230246251565e-16
4303,0.0
4304,0.0
4305,2.220446049250313e-16
4306,0.0
4307,0.0
4308,0.0
4309,0.0
4310,0.0
4311,2.2898349882893854e-16
4312,1.1102230246251565e-16
4313,0.0
4314,0.0
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,5.551115123125783e-17
4320,0.0
4321,2.220446049250313e-16
4322,0.0
4323,0.0
4324,0.0
4325,0.0
4326,2.7755575615628914e-17
4327,2.7755575615628914e-17
4328,2.220446049250313e-16
4329,2.7755575615628914e-17
4330,0.0
4331,0.0
4332,0.0
4333,0.0
4334,0.0
4335,2.220446049250313e-16
4336,0.0
4337,2.220446049250313e-16
4338,5.551115123125783e-17
4339,0.0
4340,5.551115123125783e-17
4341,0.0
4342,1.1102230246251565e-16
4343,2.0816681711721685e-17
4344,0.0
4345,2.220446049250313e-16
4346,0.0
4347,0.0
4348,0.0
4349,4.440892098500626e-16
4350,1.1102230246251565e-16
4351,1.1102230246251565e-16
4352,2.220446049250313e-16
4353,1.1102230246251565e-16
4354,4.440892098500626e-16
4355,0.0
4356,2.7755575615628914e-17
4357,2.220446049250313e-16
4358,2.220446049250313e-16
4359,2.7755575615628914e-17
4360,0.0
4361,0.0
4362,0.0
4363,0.0
4364,5.551115123125783e-17
4365,2.220446049250313e-16
4366,0.0
4367,1.1102230246251565e-16
4368,0.0
4369,5.551115123125783e-17
4370,0.0
4371,1.1102230246251565e-16
4372,0.0
4373,6.635317295611287e-17
4374,2.7755575615628914e-17
4375,0.0
4376,0.0
4377,0.0
4378,5.551115123125783e-17
4379,1.1102230246251565e-16
4380,1.3877787807814457e-17
4381,0.0
4382,1.1102230246251565e-16
4383,5.551115123125783e-17
4384,1.1102230246251565e-16
4385,2.220446049250313e-16
4386,0.0
4387,2.7755575615628914e-17
4388,1.1102230246251565e-16
4389,2.220446049250313e-16
4390,1.1102230246251565e-16
4391,6.938893903907228e-17
4392,0.0
4393,5.551115123125783e-17
4394,0.0
4395,6.938893903907228e-18
4396,4.440892098500626e-16
4397,0.0
4398,5.551115123125783e-17
4399,0.0
4400,2.220446049250313e-16
4401,4.440892098500626e-16
4402,6.938893903907228e-18
4403,0.0
4404,4.440892098500626e-16
4405,1.1102230246251565e-16
4406,0.0
4407,5.551115123125783e-17
4408,1.1102230246251565e-16
4409,2.220446049250313e-16
4410,2.7755575615628914e-17
4411,0.0
4412,0.0
4413,2.220446049250313e-16
4414,0.0
4415,0.0
4416,5.551115123125783e-17
4417,0.0
4418,0.0
4419,0.0
4420,0.0
4421,0.0
4422,0.0
4423,0.0
4424,5.551115123125783e-17
4425,1.3877787807814457e-17
4426,0.0
4427,3.469446951953614e-18
4428,0.0
4429,0.0
4430,1.734723475976807e-17
4431,1.1102230246251565e-16
4432,5.551115123125783e-17
4433,0.0
4434,4.440892098500626e-16
4435,0.0
4436,0.0
4437,1.1102230246251565e-16
4438,0.0
4439,0.0
4440,6.938893903907228e-18
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.0
4446,0.0
4447,2.220446049250313e-16
4448,1.3877787807814457e-16
4449,0.0
4450,0.0
4451,5.551115123125783e-17
4452,4.440892098500626e-16
4453,0.0
4454,0.0
4455,0.0
4456,5.551115123125783e-17
4457,0.0
4458,1.3877787807814457e-17
4459,0.0
4460,0.0
4461,0.0
4462,5.551115123125783e-17
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,2.7755575615628914e-17
4468,6.938893903907228e-18
4469,5.551115123125783e-17
4470,0.0
4471,5.551115123125783e-17
4472,0.0
4473,1.1102230246251565e-16
4474,2.42861286636753e-17
4475,2.220446049250313e-16
4476,0.0
4477,0.0
4478,5.551115123125783e-17
4479,2.7755575615628914e-17
4480,0.0
4481,0.0
4482,1.1102230246251565e-16
4483,4.440892098500626e-16
4484,6.938893903907228e-18
4485,0.0
4486,1.1102230246251565e-16
4487,0.0
4488,0.0
4489,0.0
4490,1.1102230246251565e-16
4491,0.0
4492,2.220446049250313e-16
4493,8.326672684688674e-17
4494,0.0
4495,4.440892098500626e-16
4496,0.0
4497,0.0
4498,2.220446049250313e-16
4499,0.0
4500,0.0
4501,0.0
4502,1.1102230246251565e-16
4503,0.0
4504,1.1102230246251565e-16
4505,1.1102230246251565e-16
4506,1.1102230246251565e-16
4507,5.551115123125783e-17
4508,1.3877787807814457e-17
4509,1.1102230246251565e-16
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,1.1102230246251565e-16
4515,0.0
4516,5.551115123125783e-17
4517,1.1102230246251565e-16
4518,4.440892098500626e-16
4519,0.0
4520,0.0
4521,0.0
4522,1.1102230246251565e-16
4523,0.0
4524,8.326672684688674e-17
4525,1.1102230246251565e-16
4526,0.0
4527,0.0
4528,0.0
4529,0.0
4530,5.551115123125783e-17
4531,4.440892098500626e-16
4532,5.551115123125783e-17
4533,1.1102230246251565e-16
4534,4.440892098500626e-16
4535,5.551115123125783e-17
4536,0.0
4537,0.0
4538,0.0
4539,1.734723475976807e-18
4540,0.0
4541,4.440892098500626e-16
4542,0.0
4543,0.0
4544,0.0
4545,0.0
4546,0.0
4547,0.0
4548,0.0
4549,0.0
4550,1.1102230246251565e-16
4551,0.0
4552,5.551115123125783e-17
4553,0.0
4554,0.0
4555,0.0
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,5.551115123125783e-17
4561,2.220446049250313e-16
4562,0.0
4563,2.7755575615628914e-17
4564,4.440892098500626e-16
4565,0.0
4566,1.1102230246251565e-16
4567,1.3877787807814457e-17
4568,1.1102230246251565e-16
4569,4.440892098500626e-16
4570,2.7755575615628914e-17
4571,0.0
4572,0.0
4573,0.0
4574,0.0
4575,0.0
4576,0.0
4577,0.0
4578,0.0
4579,0.0
4580,5.551115123125783e-17
4581,1.249000902703301e-16
4582,1.1102230246251565e-16
4583,0.0
4584,5.551115123125783e-17
4585,3.469446951953614e-17
4586,0.0
4587,0.0
4588,0.0
4589,5.551115123125783e-17
4590,1.1102230246251565e-16
4591,0.0
4592,2.220446049250313e-16
4593,5.551115123125783e-17
4594,0.0
4595,5.551115123125783e-17
4596,1.1102230246251565e-16
4597,0.0
4598,0.0
4599,0.0
4600,5.551115123125783e-17
4601,0.0
4602,0.0
4603,2.7755575615628914e-17
4604,0.0
4605,1.1102230246251565e-16
4606,0.0
4607,1.1102230246251565e-16
4608,1.6653345369377348e-16
4609,0.0
4610,5.551115123125783e-17
4611,0.0
4612,1.1102230246251565e-16
4613,1.6653345369377348e-16
4614,0.0
4615,0.0
4616,2.220446049250313e-16
4617,0.0
4618,0.0
4619,0.0
4620,8.326672684688674e-17
4621,1.1102230246251565e-16
4622,2.7755575615628914e-17
4623,0.0
4624,0.0
4625,4.440892098500626e-16
4626,0.0
4627,4.440892098500626e-16
4628,0.0
4629,1.942890293094024e-16
4630,5.551115123125783e-17
4631,0.0
4632,0.0
4633,1.1102230246251565e-16
4634,4.440892098500626e-16
4635,5.551115123125783e-17
4636,0.0
4637,5.551115123125783e-17
4638,0.0
4639,6.938893903907228e-18
4640,0.0
4641,5.551115123125783e-17
4642,0.0
4643,0.0
4644,1.1102230246251565e-16
4645,5.551115123125783e-17
4646,0.0
4647,0.0
4648,2.7755575615628914e-17
4649,0.0
4650,0.0
4651,0.0
4652,0.0
4653,0.0
4654,0.0
4655,5.551115123125783e-17
4656,1.1102230246251565e-16
4657,0.0
4658,1.1102230246251565e-16
4659,1.1102230246251565e-16
4660,1.3877787807814457e-17
4661,3.469446951953614e-17
4662,2.220446049250313e-16
4663,0.0
4664,0.0
4665,0.0
4666,4.163336342344337e-17
4667,2.220446049250313e-16
4668,2.7755575615628914e-17
4669,6.938893903907228e-18
4670,0.0
4671,0.0
4672,0.0
4673,0.0
4674,0.0
4675,5.551115123125783e-17
4676,0.0
4677,0.0
4678,0.0
4679,2.220446049250313e-16
4680,1.1102230246251565e-16
4681,2.220446049250313e-16
4682,0.0
4683,0.0
4684,0.0
4685,0.0
4686,0.0
4687,5.551115123125783e-17
4688,0.0
4689,0.0
4690,0.0
4691,1.1102230246251565e-16
4692,1.3877787807814457e-17
4693,0.0
4694,1.1102230246251565e-16
4695,1.3877787807814457e-17
4696,5.551115123125783e-17
4697,0.0
4698,4.440892098500626e-16
4699,1.1102230246251565e-16
4700,0.0
4701,0.0
4702,0.0
4703,5.551115123125783e-17
4704,0.0
4705,2.220446049250313e-16
4706,0.0
4707,0.0
4708,5.551115123125783e-17
4709,5.551115123125783e-17
4710,2.220446049250313e-16
4711,5.551115123125783e-17
4712,0.0
4713,2.7755575615628914e-17
4714,0.0
4715,0.0
4716,0.0
4717,0.0
4718,0.0
4719,0.0
4720,0.0
4721,0.0
4722,0.0
4723,1.1102230246251565e-16
4724,2.220446049250313e-16
4725,0.0
4726,0.0
4727,4.440892098500626e-16
4728,1.1102230246251565e-16
4729,0.0
4730,2.7755575615628914e-17
4731,0.0
4732,0.0
4733,5.551115123125783e-17
4734,0.0
4735,2.220446049250313e-16
4736,0.0
4737,5.551115123125783e-17
4738,0.0
4739,1.1102230246251565e-16
4740,0.0
4741,0.0
4742,5.551115123125783e-17
4743,1.1102230246251565e-16
4744,2.220446049250313e-16
4745,0.0
4746,1.6046192152785466e-17
4747,2.7755575615628914e-17
4748,5.551115123125783e-17
4749,0.0
4750,0.0
4751,0.0
4752,1.1102230246251565e-16
4753,5.551115123125783e-17
4754,0.0
4755,2.0816681711721685e-17
4756,2.220446049250313e-16
4757,1.1102230246251565e-16
4758,0.0
4759,2.7755575615628914e-17
4760,0.0
4761,1.1102230246251565e-16
4762,0.0
4763,0.0
4764,6.938893903907228e-18
4765,0.0
4766,2.220446049250313e-16
4767,2.220446049250313e-16
4768,0.0
4769,1.1102230246251565e-16
4770,0.0
4771,6.938893903907228e-18
4772,2.220446049250313e-16
4773,0.0
4774,0.0
4775,0.0
4776,1.1102230246251565e-16
4777,4.440892098500626e-16
4778,1.3877787807814457e-17
4779,0.0
4780,0.0
4781,0.0
4782,2.220446049250313e-16
4783,0.0
4784,0.0
4785,0.0
4786,0.0
4787,0.0
4788,2.220446049250313e-16
4789,2.220446049250313e-16
4790,1.1102230246251565e-16
4791,1.1102230246251565e-16
4792,0.0
4793,2.220446049250313e-16
4794,1.1102230246251565e-16
4795,1.1102230246251565e-16
4796,0.0
4797,5.551115123125783e-17
4798,0.0
4799,0.0
4800,2.7755575615628914e-17
4801,0.0
4802,5.551115123125783e-17
4803,0.0
4804,0.0
4805,2.7755575615628914e-17
4806,2.220446049250313e-16
4807,4.440892098500626e-16
4808,6.938893903907228e-18
4809,0.0
4810,2.220446049250313e-16
4811,5.551115123125783e-17
4812,0.0
4813,0.0
4814,0.0
4815,0.0
4816,2.220446049250313e-16
4817,0.0
4818,2.7755575615628914e-17
4819,2.220446049250313e-16
4820,0.0
4821,0.0
4822,0.0
4823,1.1102230246251565e-16
4824,0.0
4825,1.1102230246251565e-16
4826,0.0
4827,0.0
4828,0.0
4829,0.0
4830,1.3877787807814457e-17
4831,0.0
4832,0.0
4833,2.7755575615628914e-17
4834,4.440892098500626e-16
4835,2.220446049250313e-16
4836,1.1102230246251565e-16
4837,0.0
4838,0.0
4839,0.0
4840,2.220446049250313e-16
4841,0.0
4842,0.0
4843,1.1102230246251565e-16
4844,0.0
4845,5.551115123125783e-17
4846,1.1102230246251565e-16
4847,6.938893903907228e-18
4848,1.1102230246251565e-16
4849,5.551115123125783e-17
4850,0.0
4851,0.0
4852,0.0
4853,0.0
4854,0.0
4855,0.0
4856,0.0
4857,0.0
4858,0.0
4859,0.0
4860,1.1102230246251565e-16
4861,3.469446951953614e-18
4862,1.1102230246251565e-16
4863,5.551115123125783e-17
4864,6.938893903907228e-18
4865,2.220446049250313e-16
4866,1.1102230246251565e-16
4867,1.1102230246251565e-16
4868,0.0
4869,0.0
4870,0.0
4871,5.551115123125783e-17
4872,0.0
4873,4.440892098500626e-16
4874,1.1102230246251565e-16
4875,0.0
4876,5.551115123125783e-17
4877,0.0
4878,1.1102230246251565e-16
4879,2.220446049250313e-16
4880,2.220446049250313e-16
4881,0.0
4882,1.1102230246251565e-16
4883,2.0816681711721685e-17
4884,0.0
4885,0.0
4886,5.551115123125783e-17
4887,0.0
4888,5.551115123125783e-17
4889,2.220446049250313e-16
4890,5.551115123125783e-17
4891,0.0
4892,2.220446049250313e-16
4893,2.220446049250313e-16
4894,0.0
4895,2.0599841277224584e-18
4896,0.0
4897,0.0
4898,0.0
4899,6.938893903907228e-18
4900,5.551115123125783e-17
4901,0.0
4902,6.938893903907228e-17
4903,0.0
4904,0.0
4905,2.220446049250313e-16
4906,2.220446049250313e-16
4907,1.3877787807814457e-17
4908,0.0
4909,5.551115123125783e-17
4910,0.0
4911,5.551115123125783e-17
4912,1.3877787807814457e-17
4913,4.440892098500626e-16
4914,4.440892098500626e-16
4915,1.1102230246251565e-16
4916,2.220446049250313e-16
4917,0.0
4918,0.0
4919,2.220446049250313e-16
4920,8.881784197001252e-16
4921,2.7755575615628914e-17
4922,0.0
4923,0.0
4924,2.220446049250313e-16
4925,0.0
4926,5.551115123125783e-17
4927,2.220446049250313e-16
4928,0.0
4929,1.3877787807814457e-17
4930,1.1102230246251565e-16
4931,1.1102230246251565e-16
4932,0.0
4933,0.0
4934,0.0
4935,2.220446049250313e-16
4936,1.1102230246251565e-16
4937,0.0
4938,0.0
4939,2.220446049250313e-16
4940,0.0
4941,2.220446049250313e-16
4942,0.0
4943,0.0
4944,0.0
4945,0.0
4946,5.204170427930421e-18
4947,0.0
4948,2.220446049250313e-16
4949,1.1102230246251565e-16
4950,0.0
4951,0.0
4952,1.3877787807814457e-17
4953,6.938893903907228e-18
4954,6.938893903907228e-18
4955,2.7755575615628914e-17
4956,1.1102230246251565e-16
4957,0.0
4958,0.0
4959,0.0
4960,1.1102230246251565e-16
4961,0.0
4962,0.0
4963,0.0
4964,0.0
4965,0.0
4966,1.1102230246251565e-16
4967,0.0
4968,2.7755575615628914e-17
4969,5.551115123125783e-17
4970,0.0
4971,0.0
4972,0.0
4973,2.220446049250313e-16
4974,5.551115123125783e-17
4975,2.220446049250313e-16
4976,2.7755575615628914e-17
4977,6.938893903907228e-18
4978,0.0
4979,0.0
4980,0.0
4981,2.220446049250313e-16
4982,2.220446049250313e-16
4983,2.220446049250313e-16
4984,5.551115123125783e-17
4985,1.1102230246251565e-16
4986,2.7755575615628914e-17
4987,6.938893903907228e-17
4988,1.1102230246251565e-16
4989,0.0
4990,0.0
4991,0.0
4992,1.1102230246251565e-16
4993,5.551115123125783e-17
4994,1.1102230246251565e-16
4995,5.551115123125783e-17
4996,5.551115123125783e-17
4997,5.551115123125783e-17
4998,2.7755575615628914e-17
4999,2.7755575615628914e-17
