n,sample_index,model,relation_identical,order_measurable_q_identical,shared_random_q_identical,rank_gap_q_identical,coordinate_q_identical,coordinate_q_centered_rms_difference
128,186,beta_skew,True,True,True,True,False,0.17627536095110952
128,187,power_anisotropic,True,True,True,True,False,0.20530957486309348
128,187,beta_skew,True,True,True,True,False,0.18554301299898732
128,188,power_anisotropic,True,True,True,True,False,0.20458714546948822
128,188,beta_skew,True,True,True,True,False,0.19195061898381352
128,189,power_anisotropic,True,True,True,True,False,0.2076314316799611
128,189,beta_skew,True,True,True,True,False,0.1911482831889089
128,190,power_anisotropic,True,True,True,True,False,0.22275431924930028
128,190,beta_skew,True,True,True,True,False,0.2016849455988906
128,191,power_anisotropic,True,True,True,True,False,0.20636015342249972
128,191,beta_skew,True,True,True,True,False,0.19784906863608512
128,192,power_anisotropic,True,True,True,True,False,0.20409623683882833
128,192,beta_skew,True,True,True,True,False,0.1951255835329424
128,193,power_anisotropic,True,True,True,True,False,0.20789661379998828
128,193,beta_skew,True,True,True,True,False,0.18007216650166516
128,194,power_anisotropic,True,True,True,True,False,0.1878242982945049
128,194,beta_skew,True,True,True,True,False,0.19494682654066417
128,195,power_anisotropic,True,True,True,True,False,0.2184114851248658
128,195,beta_skew,True,True,True,True,False,0.2095093610307132
128,196,power_anisotropic,True,True,True,True,False,0.21092420069512888
128,196,beta_skew,True,True,True,True,False,0.19244309403348805
128,197,power_anisotropic,True,True,True,True,False,0.19964632277086278
128,197,beta_skew,True,True,True,True,False,0.18156605432636694
128,198,power_anisotropic,True,True,True,True,False,0.19928701442880345
128,198,beta_skew,True,True,True,True,False,0.19288220924317853
128,199,power_anisotropic,True,True,True,True,False,0.20020013261124373
128,199,beta_skew,True,True,True,True,False,0.19055162676971454
128,200,power_anisotropic,True,True,True,True,False,0.2094113573576982
128,200,beta_skew,True,True,True,True,False,0.19463510205638723
128,201,power_anisotropic,True,True,True,True,False,0.21770828306010442
128,201,beta_skew,True,True,True,True,False,0.18910457697983205
128,202,power_anisotropic,True,True,True,True,False,0.2041934836400602
128,202,beta_skew,True,True,True,True,False,0.20011884090804397
128,203,power_anisotropic,True,True,True,True,False,0.20504133055136192
128,203,beta_skew,True,True,True,True,False,0.1840975481452065
128,204,power_anisotropic,True,True,True,True,False,0.2227045519049894
128,204,beta_skew,True,True,True,True,False,0.1839143234495429
128,205,power_anisotropic,True,True,True,True,False,0.1998313157627364
128,205,beta_skew,True,True,True,True,False,0.1779483012592277
128,206,power_anisotropic,True,True,True,True,False,0.2005471991433616
128,206,beta_skew,True,True,True,True,False,0.19490276200142015
128,207,power_anisotropic,True,True,True,True,False,0.2006770585166188
128,207,beta_skew,True,True,True,True,False,0.19374763406565537
128,208,power_anisotropic,True,True,True,True,False,0.2052101254836441
128,208,beta_skew,True,True,True,True,False,0.1929261196542451
128,209,power_anisotropic,True,True,True,True,False,0.19692751298392297
128,209,beta_skew,True,True,True,True,False,0.19116793590026934
128,210,power_anisotropic,True,True,True,True,False,0.19579018532582368
128,210,beta_skew,True,True,True,True,False,0.19487898870478554
128,211,power_anisotropic,True,True,True,True,False,0.19824422576391945
128,211,beta_skew,True,True,True,True,False,0.19135962258162062
128,212,power_anisotropic,True,True,True,True,False,0.21648122202430986
128,212,beta_skew,True,True,True,True,False,0.19486938876576504
128,213,power_anisotropic,True,True,True,True,False,0.20840807309066273
128,213,beta_skew,True,True,True,True,False,0.20548261068761475
128,214,power_anisotropic,True,True,True,True,False,0.20990908529294436
128,214,beta_skew,True,True,True,True,False,0.1997364757275741
128,215,power_anisotropic,True,True,True,True,False,0.20806138245452394
128,215,beta_skew,True,True,True,True,False,0.19738621612718565
128,216,power_anisotropic,True,True,True,True,False,0.20229635252287662
128,216,beta_skew,True,True,True,True,False,0.1997419209028377
128,217,power_anisotropic,True,True,True,True,False,0.20463351192825402
128,217,beta_skew,True,True,True,True,False,0.1817044824043793
128,218,power_anisotropic,True,True,True,True,False,0.20435001187230137
128,218,beta_skew,True,True,True,True,False,0.19627633899665176
128,219,power_anisotropic,True,True,True,True,False,0.2124284763288344
128,219,beta_skew,True,True,True,True,False,0.19463524265672094
128,220,power_anisotropic,True,True,True,True,False,0.21397871226217072
128,220,beta_skew,True,True,True,True,False,0.20250216048792324
128,221,power_anisotropic,True,True,True,True,False,0.19475562199801588
128,221,beta_skew,True,True,True,True,False,0.20093366011320138
128,222,power_anisotropic,True,True,True,True,False,0.20096733651110169
128,222,beta_skew,True,True,True,True,False,0.19956376974438317
128,223,power_anisotropic,True,True,True,True,False,0.18510084627329543
128,223,beta_skew,True,True,True,True,False,0.184711410381964
128,224,power_anisotropic,True,True,True,True,False,0.1984416703994943
128,224,beta_skew,True,True,True,True,False,0.19563027022691862
128,225,power_anisotropic,True,True,True,True,False,0.19092625723394863
128,225,beta_skew,True,True,True,True,False,0.1985117381230351
128,226,power_anisotropic,True,True,True,True,False,0.20932227410739648
128,226,beta_skew,True,True,True,True,False,0.19232585558944426
128,227,power_anisotropic,True,True,True,True,False,0.20146415546391525
128,227,beta_skew,True,True,True,True,False,0.1926817718946707
128,228,power_anisotropic,True,True,True,True,False,0.19937018680880952
128,228,beta_skew,True,True,True,True,False,0.20389543538339802
128,229,power_anisotropic,True,True,True,True,False,0.19723067105642003
128,229,beta_skew,True,True,True,True,False,0.18761313378679806
128,230,power_anisotropic,True,True,True,True,False,0.19997927695514797
128,230,beta_skew,True,True,True,True,False,0.19513753029940245
128,231,power_anisotropic,True,True,True,True,False,0.20962115449585228
128,231,beta_skew,True,True,True,True,False,0.19546791302498698
128,232,power_anisotropic,True,True,True,True,False,0.2116786100358031
128,232,beta_skew,True,True,True,True,False,0.201909171595781
128,233,power_anisotropic,True,True,True,True,False,0.19250836637327032
128,233,beta_skew,True,True,True,True,False,0.19121206136052085
128,234,power_anisotropic,True,True,True,True,False,0.20089514107652723
128,234,beta_skew,True,True,True,True,False,0.19390113989049595
128,235,power_anisotropic,True,True,True,True,False,0.1958549747909445
128,235,beta_skew,True,True,True,True,False,0.18719802526522736
128,236,power_anisotropic,True,True,True,True,False,0.21347028341224505
128,236,beta_skew,True,True,True,True,False,0.19596919910847468
128,237,power_anisotropic,True,True,True,True,False,0.21704871256762084
128,237,beta_skew,True,True,True,True,False,0.20383712725201483
128,238,power_anisotropic,True,True,True,True,False,0.17765646031391877
128,238,beta_skew,True,True,True,True,False,0.17388006436912956
128,239,power_anisotropic,True,True,True,True,False,0.21652574106053993
128,239,beta_skew,True,True,True,True,False,0.20302017699714006
128,240,power_anisotropic,True,True,True,True,False,0.2116587330516367
128,240,beta_skew,True,True,True,True,False,0.20311777189266836
128,241,power_anisotropic,True,True,True,True,False,0.20590245882989636
128,241,beta_skew,True,True,True,True,False,0.20205775909183582
128,242,power_anisotropic,True,True,True,True,False,0.20625242365740348
128,242,beta_skew,True,True,True,True,False,0.19266505814378931
128,243,power_anisotropic,True,True,True,True,False,0.2052826707013867
128,243,beta_skew,True,True,True,True,False,0.18604046298348023
128,244,power_anisotropic,True,True,True,True,False,0.19885115495594832
128,244,beta_skew,True,True,True,True,False,0.1874627751864285
128,245,power_anisotropic,True,True,True,True,False,0.1925798224274393
128,245,beta_skew,True,True,True,True,False,0.1772042409950043
128,246,power_anisotropic,True,True,True,True,False,0.20504276809831204
128,246,beta_skew,True,True,True,True,False,0.1953723789622104
128,247,power_anisotropic,True,True,True,True,False,0.21663870843173788
128,247,beta_skew,True,True,True,True,False,0.1901292544173817
128,248,power_anisotropic,True,True,True,True,False,0.1895985938882109
128,248,beta_skew,True,True,True,True,False,0.1864263664808381
128,249,power_anisotropic,True,True,True,True,False,0.22649361990382474
128,249,beta_skew,True,True,True,True,False,0.1955199426236565
