n,row,column,covariance,precision
160,57,55,1.198254560927735e-07,-4872.206622470534
160,57,56,1.3222792805680763e-07,40865.85066570878
160,57,57,5.742826989194798e-07,2585826.5515153976
160,57,58,1.0401546759417337e-07,84597.07669481989
160,57,59,1.2943340898959745e-07,75141.26016342164
160,57,60,1.0877440598848752e-07,6671.209192200822
160,57,61,1.1992883428771033e-07,-170560.97915460696
160,57,62,7.529431592563926e-08,-41784.23742015202
160,57,63,1.5282766607314262e-07,-120090.71486709962
160,57,64,1.4664096794184292e-07,-145656.70762354875
160,57,65,1.0061560411272485e-07,-15061.966688311088
160,57,66,9.725296270827186e-08,6852.0982377121845
160,57,67,1.0269097066620201e-07,67837.81132189117
160,57,68,8.054693591605804e-08,113600.34022699377
160,57,69,1.0826412299801705e-07,-108957.73573243678
160,57,70,5.934782596179323e-08,179174.5631118694
160,57,71,1.422881419769831e-06,182440.5478776324
160,58,0,-1.5614358908656448e-06,153510.15791488075
160,58,1,-1.0164771176043945e-06,168042.10147925024
160,58,2,-7.096107333265535e-07,148377.86402205616
160,58,3,-7.873890354213424e-07,221596.16220994495
160,58,4,-4.5885429511357274e-07,123258.35499431872
160,58,5,-1.8828557914853883e-07,66540.43087446128
160,58,6,-3.611256982928202e-07,140852.14545417883
160,58,7,-3.825685476751406e-07,183633.42349609564
160,58,8,-2.7074365830722323e-07,154861.71823725427
160,58,9,-2.5935886326440644e-07,179874.2810911809
160,58,10,-2.501952020706553e-07,179021.4630261519
160,58,11,-7.634497241856087e-08,61963.185519125946
160,58,12,-1.5215142175388332e-07,120331.74026112995
160,58,13,-2.983755853129409e-08,120445.81414041316
160,58,14,-9.929543963460494e-08,205742.42190869641
160,58,15,-1.1172044580862823e-08,49278.238978740505
160,58,16,-1.5593955849981505e-07,257081.00192844536
160,58,17,-1.2986142961929366e-07,253019.99486273862
160,58,18,9.930341491828293e-08,46512.43328578315
160,58,19,-6.397226620607835e-08,159719.9116526645
160,58,20,-9.051330821747946e-08,264715.332569991
160,58,21,7.996019503986766e-08,69945.43522448603
160,58,22,-1.0239604251347358e-07,202500.71944274727
160,58,23,2.617825874336655e-08,158122.85253283562
160,58,24,1.8509734736439434e-07,-48267.57347892541
160,58,25,1.3659381645353897e-08,274261.8962603912
160,58,26,-4.125749655398439e-09,179144.01482083913
160,58,27,9.032811652085272e-08,160300.01970568483
160,58,28,1.19426733975345e-07,113365.01120141859
160,58,29,1.4798380152564014e-07,69744.2961664315
160,58,30,2.0190459245488375e-07,-101120.56002697741
160,58,31,3.0327149843563324e-08,203976.9877528679
160,58,32,1.5895516484772325e-07,43702.245172937946
160,58,33,6.604932463731185e-08,278363.1120101261
160,58,34,1.1372905932353244e-07,94566.56283928297
160,58,35,6.251811136520291e-08,268189.9382741175
160,58,36,5.735008871893196e-08,131960.10455225996
160,58,37,7.184561071955047e-08,187089.8338972316
160,58,38,1.3257566842265824e-07,37487.17030066516
160,58,39,1.568185726323381e-07,12754.98340703675
160,58,40,1.3035203799548847e-07,168194.43335951862
160,58,41,9.653607207348181e-08,170653.65770298603
160,58,42,6.305138460793613e-08,244705.4662130521
160,58,43,9.939404165674973e-08,139882.13675908616
160,58,44,1.3807153653337776e-07,87488.85488064983
160,58,45,1.273103149332626e-07,112021.08241502478
160,58,46,1.048216923681095e-07,88887.32848221782
160,58,47,1.6141564342123356e-07,-71328.33514102762
160,58,48,6.969895631419289e-08,151743.21400440967
160,58,49,1.0364092095680745e-07,76216.00837645793
160,58,50,1.3223489867566026e-07,22716.238722684284
160,58,51,9.439239987399575e-08,218840.11857200804
160,58,52,1.0166021682933754e-07,98949.77577983424
160,58,53,6.878379489165289e-08,361331.719637725
160,58,54,1.24426636578658e-07,83468.92229732418
160,58,55,1.2098397356218985e-07,-36686.84533994995
160,58,56,1.2916926034187364e-07,57414.09379494792
160,58,57,1.0401546759417337e-07,84597.07669481995
160,58,58,6.529858302234229e-07,2426921.0687520583
160,58,59,1.2525162164493e-07,74390.58740913638
160,58,60,9.750173629308396e-08,225918.48221405398
160,58,61,1.1440279260384895e-07,-151124.26250103526
160,58,62,4.927084423544037e-08,253313.8214427016
160,58,63,1.3518636273112453e-07,-45685.76623133603
160,58,64,9.010823567938175e-08,177466.86040088086
160,58,65,9.629663081321161e-08,1325.8086823634271
160,58,66,7.38965155724499e-08,194101.50012839306
160,58,67,7.42735890806151e-08,208879.6592648885
160,58,68,8.367403882913485e-08,167370.1506999669
160,58,69,8.43386556624448e-08,33213.43267047294
160,58,70,1.0821832100638767e-07,-114496.3836462709
160,58,71,1.6812348050424436e-06,136432.25965947573
160,59,0,-1.8793765917607998e-06,173919.5599124747
160,59,1,-1.0608684190763615e-06,120015.51635042188
160,59,2,-8.810407479964349e-07,174355.56785682446
160,59,3,-8.624937845348167e-07,155401.9118457728
160,59,4,-6.132114220601702e-07,164384.43046211093
160,59,5,-5.351872444247899e-07,151331.49210700757
160,59,6,-6.094600263194482e-07,228832.48841949602
160,59,7,-3.582713186296321e-07,186543.58212848776
160,59,8,-3.515424387198918e-07,160840.1207450147
160,59,9,-1.9776376035509683e-07,62717.02242948944
160,59,10,-1.9293775991119405e-07,103686.79653530136
160,59,11,-2.172554762765439e-07,116267.69975046464
160,59,12,-4.6277472253684286e-08,72336.52237462699
160,59,13,-1.0343556427090556e-07,139593.78163125124
160,59,14,-1.217492086835808e-07,100156.33362512007
160,59,15,-2.9654452350693912e-08,105176.71355873706
160,59,16,-9.596431740527877e-08,198693.56742560116
160,59,17,-6.296982362775635e-08,118998.36582367339
160,59,18,1.6139241181856393e-08,152031.48958001466
160,59,19,-1.335149470290198e-07,300016.58613809216
160,59,20,-2.690634190322086e-08,125759.61298129341
160,59,21,9.842736559110946e-10,193669.67312666262
160,59,22,-4.8971389160997814e-09,144539.29073875188
160,59,23,6.91182301400702e-08,114536.29468564726
160,59,24,6.361841498404419e-08,95802.38484300398
160,59,25,1.31095299718598e-08,291362.089870886
160,59,26,4.2237589043790196e-08,153241.61449406293
160,59,27,1.0652234567878215e-07,99377.39998684597
160,59,28,1.3541174740495529e-07,126836.91531714085
160,59,29,1.243388851087896e-07,208762.12823467114
160,59,30,8.613263773891594e-08,182049.4320679475
160,59,31,1.975625775157297e-07,-77037.12585785663
160,59,32,3.5303839915455827e-08,315463.58294076426
160,59,33,1.9867893825110087e-07,-10833.380232156773
160,59,34,2.100006731341085e-07,-100733.40746595063
160,59,35,1.4023690508647445e-07,106374.66523714119
160,59,36,8.931751228924265e-08,87704.04689208652
160,59,37,1.1356674624634288e-07,150207.71722694833
160,59,38,8.850715624782663e-08,290524.9537117358
160,59,39,1.4185172616304432e-07,122063.32261751776
160,59,40,2.0350024678013792e-07,26679.719186390506
160,59,41,8.193258805093137e-08,224278.6623335412
160,59,42,1.4220281746564415e-07,123164.78431327525
160,59,43,6.017906121564026e-08,239795.59337174476
160,59,44,1.180617407272631e-07,211070.38198812478
160,59,45,1.573214902918536e-07,191079.90290905675
160,59,46,1.292075215393755e-07,117034.67596336908
160,59,47,1.1495919120316983e-07,160046.3201934206
160,59,48,9.632611304733137e-08,58810.2508150483
160,59,49,7.252123751554869e-08,379309.5417757952
160,59,50,1.0747158579488661e-07,148988.60453054713
160,59,51,1.7137300978196177e-07,45030.33378697147
160,59,52,1.7140538942664113e-07,-186133.09640188425
160,59,53,1.4232737433199518e-07,239452.4450572669
160,59,54,1.4378943014045552e-07,6557.20134639249
160,59,55,1.5085457181066002e-07,-40735.635386715374
160,59,56,1.7710644483270604e-07,-60590.80770288255
160,59,57,1.2943340898959745e-07,75141.26016342176
160,59,58,1.2525162164493e-07,74390.58740913637
160,59,59,6.010304425867185e-07,2833169.7769231545
160,59,60,1.6490684969321353e-07,-47531.148756601
160,59,61,8.377644822345017e-08,200469.60383995844
160,59,62,1.094860864600715e-07,23188.621687213163
160,59,63,1.3379089135855168e-07,7263.869940336571
160,59,64,1.093576347235247e-07,138482.33830154565
160,59,65,1.1556820663446747e-07,-53053.11222453199
160,59,66,1.0478557079745961e-07,75376.72461015862
160,59,67,1.2162030330463623e-07,-16078.12756933287
160,59,68,9.408426851450147e-08,145703.18715093218
160,59,69,1.1152231724475856e-07,-6333.200370779165
160,59,70,8.274921043061392e-08,201503.91619387292
160,59,71,2.273191620788284e-06,101083.45862562224
160,60,0,-1.3973276387598604e-06,138623.62205065173
160,60,1,-9.88670364764111e-07,140745.7184029734
160,60,2,-6.64516493224054e-07,109640.35849503113
160,60,3,-6.798442663805189e-07,151895.7151331152
160,60,4,-5.997033571835395e-07,177454.6881735078
160,60,5,-4.780651747436047e-07,162020.1184812362
160,60,6,-2.7228611232352216e-07,97059.32838566015
160,60,7,-2.881033672419459e-07,150678.66994195894
160,60,8,-4.53664429614168e-07,259855.51821224447
160,60,9,-2.8818637848379656e-07,150336.71740190525
160,60,10,-2.1513751601596887e-07,112660.25515182193
160,60,11,-6.290021296586523e-08,45320.23065065856
160,60,12,-2.084451433497339e-07,172448.7563718119
160,60,13,-1.5252661455147502e-07,143063.1517828574
160,60,14,-1.7439794903712066e-07,168178.00191032075
160,60,15,-4.4966256038868756e-08,100638.84779665724
160,60,16,-1.2958689179504716e-07,239647.49085137068
160,60,17,-6.96217180307408e-08,179749.09810585727
160,60,18,2.585590927551085e-08,126989.43489411708
160,60,19,-9.32723473233982e-08,166916.51644766697
160,60,20,-8.606506213934277e-08,175841.89110880825
160,60,21,1.8237031793233414e-08,173750.21901855784
160,60,22,-1.775573007193285e-08,150881.41686922644
160,60,23,-2.232625191213984e-08,220900.0835610148
160,60,24,4.7736114327336857e-08,98207.99984238004
160,60,25,1.1511603876450505e-07,44015.53472317327
160,60,26,2.1129446512345044e-08,147869.6968113283
160,60,27,1.0184806933365383e-07,140319.70286392153
160,60,28,1.659655967983621e-07,65016.973025885396
160,60,29,1.4769562936950254e-07,73457.5379994435
160,60,30,2.863564246349416e-08,207540.3062134106
160,60,31,1.4845708669459728e-07,44301.999711449615
160,60,32,1.0391977983391877e-07,140818.83802496048
160,60,33,1.3071269112137387e-07,138948.3652610272
160,60,34,1.8508408245808394e-07,-2850.637023676246
160,60,35,9.881837297735773e-08,191910.66471578728
160,60,36,4.860808610558141e-08,170759.85712799671
160,60,37,9.799741136150918e-08,171196.43169587816
160,60,38,1.450376751326976e-07,125413.52792471391
160,60,39,1.1073358188453805e-07,146938.6969259287
160,60,40,9.784666357715864e-08,202330.27663939816
160,60,41,8.779571245465399e-08,179184.75489221042
160,60,42,1.1122957387820869e-07,149966.980644643
160,60,43,1.2201916509028722e-07,56843.891159209146
160,60,44,1.6982223791084098e-07,17344.032595762925
160,60,45,1.3099986329359348e-07,171598.08322358388
160,60,46,6.48852584996705e-08,243479.18124234158
160,60,47,1.443001235759657e-07,-9640.584882193833
160,60,48,8.331218162478094e-08,117473.23824904872
160,60,49,1.0039296961669492e-07,83429.8977990765
160,60,50,1.1365984837222581e-07,63362.49722605237
160,60,51,1.8020079661887236e-07,-61911.86330117667
160,60,52,1.4916205192123975e-07,-89612.4025313118
160,60,53,1.418829459636032e-07,234108.2626075796
160,60,54,1.2472794311354065e-07,54899.01971700626
160,60,55,8.014147072662046e-08,169232.25882009574
160,60,56,1.402806761330366e-07,1526.3229571002485
160,60,57,1.0877440598848752e-07,6671.209192200814
160,60,58,9.750173629308396e-08,225918.48221405398
160,60,59,1.6490684969321353e-07,-47531.14875660104
160,60,60,5.586797483462022e-07,2691639.3881124766
160,60,61,6.38962878630756e-08,189760.1611443781
160,60,62,6.233830790152683e-08,201291.91839554012
160,60,63,1.2743247965744367e-07,-3688.6950003042166
160,60,64,9.07736950435506e-08,224094.01303697645
160,60,65,1.0472571906711106e-07,-23894.442354400573
160,60,66,8.842447878453801e-08,153294.35970509108
160,60,67,8.696467759904342e-08,123990.08665292012
160,60,68,9.076628187015732e-08,38899.164382459836
160,60,69,7.727717455636587e-08,119326.28670421401
160,60,70,9.363764216461711e-08,37234.45500432143
160,60,71,1.8759774711476025e-06,101806.96358630179
160,61,0,-1.1348921260309042e-06,158563.2969674573
160,61,1,-8.012248827535745e-07,111653.38231541574
160,61,2,-6.545408176966616e-07,134259.92193530538
160,61,3,-6.620864787125577e-07,169335.54979242542
160,61,4,-3.953477200418455e-07,147859.95158150655
160,61,5,-5.287159663805822e-07,208835.4592614078
160,61,6,-2.3256883496136474e-07,81873.4813307583
160,61,7,-1.9469557158498463e-07,103950.80487233355
160,61,8,-1.616774305816413e-07,108019.63529981833
160,61,9,-2.905472836991465e-07,224288.7428155847
160,61,10,-1.8374191915993316e-07,180036.96812523348
160,61,11,-2.3712766538957942e-07,207535.0367115409
160,61,12,-9.456267904323274e-08,149412.0797489871
160,61,13,1.0898635473753131e-07,-19175.0661402285
160,61,14,4.179648954547485e-08,8299.080568823158
160,61,15,-1.9134270305720615e-07,234547.73700088687
160,61,16,-2.756799467706735e-09,88737.96711868614
160,61,17,-7.083114317878766e-08,98263.8410875541
160,61,18,7.163660724775633e-08,31251.04302476317
160,61,19,6.643906529212969e-08,53944.35020816162
160,61,20,5.443391760835808e-09,155818.73774189805
160,61,21,-6.57955455678246e-08,281164.77350013884
160,61,22,-7.194941088481513e-09,125382.8784371741
160,61,23,1.6680472693871096e-08,219746.59505481223
160,61,24,-8.016925312066412e-09,243645.42751784422
160,61,25,3.8656802237278926e-08,176620.30050506667
160,61,26,6.287021928718429e-08,123887.31752960982
160,61,27,1.5057339856187685e-08,282704.4859338196
160,61,28,6.727365153721928e-08,186224.7353293341
160,61,29,7.724923211428121e-08,164514.33855409457
160,61,30,1.796021351934305e-08,269677.26843650464
160,61,31,5.788035599923408e-08,220691.93635862396
160,61,32,7.336663711823007e-08,80107.90938411572
160,61,33,8.480329359749656e-08,88463.48389245782
160,61,34,7.136180851525962e-08,109824.67863106637
160,61,35,1.3616274409594623e-07,-46891.2370757615
160,61,36,1.1309954462124247e-07,65454.15887757584
160,61,37,8.593047998704107e-08,145049.98087713748
160,61,38,1.4102687356243488e-07,58001.54748161978
160,61,39,8.63124407453497e-08,119895.01532731393
160,61,40,9.40935627200205e-08,120556.8121699212
160,61,41,1.1686200562312182e-07,78764.4489522708
160,61,42,7.643515057534079e-08,178275.5256907959
160,61,43,9.995041543358248e-09,379960.003611717
160,61,44,6.535029745856887e-08,224915.06278615832
160,61,45,1.1934458865721337e-07,97466.56941149656
160,61,46,1.0091042070558082e-07,14644.512006095774
160,61,47,8.723588026909059e-08,54254.15536900109
160,61,48,8.011792147429064e-08,65025.13403215005
160,61,49,1.0053554433121169e-07,-18216.127058389226
160,61,50,7.740796503379563e-08,207677.9088820726
160,61,51,1.4711685301205614e-07,-111316.51021035362
160,61,52,1.266621398680896e-07,-110906.36200314398
160,61,53,9.92396081101413e-08,210191.39825136043
160,61,54,1.414617440724779e-07,-82512.41807267023
160,61,55,1.0057105975182086e-07,-20642.550668015836
160,61,56,8.248170937684802e-08,194620.9059309717
160,61,57,1.1992883428771033e-07,-170560.9791546069
160,61,58,1.1440279260384895e-07,-151124.26250103523
160,61,59,8.377644822345017e-08,200469.6038399583
160,61,60,6.38962878630756e-08,189760.16114437807
160,61,61,4.896249438983189e-07,3068332.5224282034
160,61,62,5.3470429522871846e-08,195008.7864973733
160,61,63,1.0324255502013397e-07,-64160.74821795663
160,61,64,1.008100982768001e-07,254447.06919178917
160,61,65,7.632093967162274e-08,14711.548870245602
160,61,66,5.6311328534213515e-08,322161.48055251857
160,61,67,8.331069920850544e-08,-42164.56400891172
160,61,68,8.152663608152297e-08,-42076.04382204623
160,61,69,7.097667782368458e-08,144667.19394897373
160,61,70,5.830934092836027e-08,166172.36219333432
160,61,71,1.3848993197134694e-06,121707.19815608663
160,62,0,-1.3683975138443738e-06,193641.5201274367
160,62,1,-6.126240648400716e-07,82937.81333533389
160,62,2,-7.247510102401896e-07,197819.07718964078
160,62,3,-5.205803894939256e-07,151097.06868712555
160,62,4,-1.4585845106827112e-07,74650.36104673958
160,62,5,-3.8364081196762274e-07,140857.4007131333
160,62,6,-2.798304504263896e-07,106362.50146493601
160,62,7,-1.6760253825293657e-07,114773.8038341566
160,62,8,-2.0612804948990268e-07,137837.08745083728
160,62,9,-2.3792329011618526e-07,189449.00543176217
160,62,10,-1.0394651675941941e-07,98039.10078606114
160,62,11,-6.162431105389158e-08,45036.51702926878
160,62,12,-1.2597647136430255e-07,151327.69437165777
160,62,13,2.7809488631387125e-08,141000.60421218723
160,62,14,-1.786803803628664e-07,196967.45963603092
160,62,15,-1.1839202711753559e-07,153650.44968662568
160,62,16,-7.566992750300717e-08,198834.8774807888
160,62,17,-5.319782077541129e-08,167548.74438247812
160,62,18,-2.107620554150225e-08,159024.7574639772
160,62,19,2.2343158815891558e-07,-145389.64462319756
160,62,20,6.276110494311726e-08,74533.68950681163
160,62,21,-9.798875232302983e-09,92616.51255933318
160,62,22,8.190359555107828e-08,17096.930914033193
160,62,23,-7.2018960923284264e-09,143383.9359611525
160,62,24,9.047827663092335e-08,35716.127172951245
160,62,25,4.8118774718450536e-08,61159.20940939643
160,62,26,1.8434522100723634e-09,186701.70553277724
160,62,27,5.14191534884628e-08,217105.773527008
160,62,28,-6.3846042089348776e-09,153932.6728157785
160,62,29,4.429327340946798e-08,154492.62356765885
160,62,30,7.234985686276959e-08,117068.30407550208
160,62,31,1.758627992772809e-08,109641.96568837279
160,62,32,7.15831059980529e-08,132683.22307257523
160,62,33,1.6340078859622312e-07,-83960.38113285243
160,62,34,5.286624173999471e-08,184786.9864106917
160,62,35,3.736074958342984e-08,141807.89966100676
160,62,36,1.5456700751057028e-08,161245.77468798615
160,62,37,3.709164493046609e-08,222834.6341045151
160,62,38,5.2627846914905397e-08,151091.21092226275
160,62,39,1.3406014129669516e-07,-20606.946363409308
160,62,40,7.089664068540685e-08,155988.15114628075
160,62,41,1.2229875625449354e-08,233597.5994965414
160,62,42,6.091936617141784e-08,105859.07284817845
160,62,43,3.891333518316795e-08,219741.17749992138
160,62,44,3.70590264799698e-08,311102.45904895384
160,62,45,5.686341649739588e-08,311465.4938618119
160,62,46,2.786243489070213e-08,278132.6936050961
160,62,47,9.427686294691357e-08,499.61710892730036
160,62,48,8.33472030293958e-08,2586.356115963865
160,62,49,2.0272400020845643e-08,336914.6984184725
160,62,50,9.30806595174751e-08,12682.85010749071
160,62,51,1.039145941052367e-07,196432.18894349903
160,62,52,6.383445739970933e-08,129495.38048298856
160,62,53,1.096106184756573e-07,167111.20348908394
160,62,54,1.3154323401890792e-07,-137144.68699953204
160,62,55,6.791616449559052e-08,147190.23971705706
160,62,56,1.0205473838643476e-07,-29355.811894904684
160,62,57,7.529431592563926e-08,-41784.23742015203
160,62,58,4.927084423544037e-08,253313.82144270165
160,62,59,1.094860864600715e-07,23188.62168721314
160,62,60,6.233830790152683e-08,201291.91839554015
160,62,61,5.3470429522871846e-08,195008.78649737313
160,62,62,5.075836229322858e-07,2978361.0285817687
160,62,63,5.9270059142130854e-08,88953.5042234558
160,62,64,8.837514246027954e-08,-64811.10244668694
160,62,65,6.38645009438981e-08,137825.42483858866
160,62,66,9.404574426784993e-08,-164728.0460168711
160,62,67,8.393946323118186e-08,-127638.28860591643
160,62,68,4.867601432911311e-08,286218.59781574435
160,62,69,8.022216210034141e-08,41507.790520166156
160,62,70,7.327356731200651e-08,96625.20091818778
160,62,71,1.588093661317724e-06,87157.6388932448
160,63,0,-1.4260268750568833e-06,143361.4377828059
160,63,1,-1.053200281277606e-06,167144.9731603317
160,63,2,-6.12461878558466e-07,83913.27238815399
160,63,3,-9.423012430789458e-07,237944.9389729999
160,63,4,-5.155396678907751e-07,100069.64722325397
160,63,5,-4.547702325945074e-07,167899.3640075661
160,63,6,-4.788994291134416e-07,178225.94311078996
160,63,7,-1.529592568284055e-07,100835.96495708895
160,63,8,-3.212386910421745e-07,184838.1069541424
160,63,9,-1.9212082786668264e-07,48356.487476140996
160,63,10,-2.7703028122844044e-07,125519.50831330489
160,63,11,-2.493694296409783e-07,105547.42172603378
160,63,12,-1.9291603978053386e-07,200966.14524744794
160,63,13,-1.3155935727928547e-07,159342.3125516366
160,63,14,-1.1347621719021235e-07,185143.44299991615
160,63,15,-3.735186968856871e-08,129410.6650040292
160,63,16,2.7437209657844995e-09,122342.03854288084
160,63,17,-1.08083718361167e-07,221338.79903135294
160,63,18,5.590222792385006e-09,149957.262451453
160,63,19,-6.683518084907028e-08,170140.55228106157
160,63,20,-2.8506631962767344e-08,118373.60550214157
160,63,21,1.7018623583224106e-08,157878.46402404708
160,63,22,-8.718547234698684e-08,290606.3921328352
160,63,23,2.570597004884055e-08,168293.77270444043
160,63,24,7.058225882636738e-08,121297.46993723043
160,63,25,1.2089342383441803e-07,33948.22377859779
160,63,26,9.998158061833045e-08,45940.81819416207
160,63,27,8.30358532587166e-08,174173.34194332204
160,63,28,1.8078911336731505e-07,-14190.104106861743
160,63,29,8.077710929205137e-08,217658.9169872113
160,63,30,7.128934633690024e-08,114860.29202574946
160,63,31,1.0180192807628658e-07,59967.3711082064
160,63,32,8.576143246881019e-08,141780.71659979926
160,63,33,3.9137530599861254e-08,261356.84011555655
160,63,34,7.253849402942741e-08,270386.9830129359
160,63,35,1.7540154546781144e-07,105718.76392972133
160,63,36,1.0613532038597281e-07,10314.4803294223
160,63,37,6.592477689249348e-08,207155.98882971948
160,63,38,1.3554149658388309e-07,62424.13970903982
160,63,39,9.521642915363338e-08,144411.61666706204
160,63,40,1.0665688388499453e-07,167011.4970402441
160,63,41,1.4588085182797878e-07,-37235.10386421046
160,63,42,1.3987304853992407e-07,-24825.73822120759
160,63,43,9.853913612706857e-08,30734.29351940714
160,63,44,1.795399447612012e-07,12822.083940066399
160,63,45,1.8150894403130353e-07,15482.154124436656
160,63,46,1.2437365167572033e-07,25409.4482918375
160,63,47,7.375589447773409e-08,340209.5648430484
160,63,48,8.542892878179433e-08,188654.4106177852
160,63,49,6.711444283271547e-08,264271.58443053137
160,63,50,1.9422803848973731e-07,-264626.3152512498
160,63,51,1.1414939852426048e-07,314271.66097016894
160,63,52,9.539111050944771e-08,140316.91355024825
160,63,53,1.9054925791904205e-07,-60810.199583213755
160,63,54,9.765594764398224e-08,241633.91147529453
160,63,55,8.637952847862064e-08,189960.73527125624
160,63,56,1.2117170318955814e-07,204046.63946836191
160,63,57,1.5282766607314262e-07,-120090.7148670996
160,63,58,1.3518636273112453e-07,-45685.76623133598
160,63,59,1.3379089135855168e-07,7263.869940336593
160,63,60,1.2743247965744367e-07,-3688.6950003042257
160,63,61,1.0324255502013397e-07,-64160.74821795664
160,63,62,5.9270059142130854e-08,88953.50422345566
160,63,63,5.347062423499105e-07,3032242.646231291
160,63,64,1.0692656493395869e-07,92192.417256696
160,63,65,1.0469406025422166e-07,-21127.50581822405
160,63,66,1.1712514791134577e-07,-51867.98935932758
160,63,67,9.88523139275799e-08,24970.01133271767
160,63,68,7.493631630938225e-08,346104.02779783035
160,63,69,7.414730227618717e-08,336259.9064285695
160,63,70,7.032671651705862e-08,87554.67736683712
160,63,71,1.8992604234999945e-06,110683.83480750569
160,64,0,-1.2848402146889723e-06,126268.5509743565
160,64,1,-1.0643731100051178e-06,167068.53235776833
160,64,2,-6.869148596893019e-07,123019.22106711121
160,64,3,-7.302379806846116e-07,161700.8552058022
160,64,4,-5.329607831441536e-07,169989.22612481806
160,64,5,-5.259286076234088e-07,179170.19758718583
160,64,6,-3.831712425131231e-07,154001.73170626047
160,64,7,-1.9962730995411565e-07,103471.97322583306
160,64,8,-2.9372994687638993e-07,170564.06994503815
160,64,9,-2.8261702134678155e-07,169480.0983794933
160,64,10,-1.5891081967961322e-07,143142.39555925629
160,64,11,-2.752944316509642e-07,197107.6753794635
160,64,12,-1.4618509881371265e-07,159556.30186469713
160,64,13,1.1993737684003563e-08,36130.44818730066
160,64,14,-3.6638463482864676e-08,83413.7551851703
160,64,15,-9.212598330731796e-08,118775.8724379942
160,64,16,-3.363696629127211e-08,134757.3100222919
160,64,17,-1.117655754071855e-07,166160.73570460617
160,64,18,1.1977899870430564e-07,-32252.32916535095
160,64,19,-5.058304044051911e-08,161342.25010008612
160,64,20,-1.1381281283250993e-07,298633.10849608807
160,64,21,-8.410174309079002e-08,296998.1784084595
160,64,22,5.162738681351151e-08,75877.96829122822
160,64,23,2.496201353442495e-08,215522.47297088846
160,64,24,-7.0975860149097656e-09,242518.38963943496
160,64,25,2.5288849227454678e-08,237497.13215953554
160,64,26,1.055970691668084e-07,71524.28439355557
160,64,27,6.411431375164882e-08,194903.56003390477
160,64,28,1.0258194129743937e-07,99218.30641664582
160,64,29,1.3503262877667936e-07,43188.490148747136
160,64,30,4.977102444747683e-08,119569.5153614659
160,64,31,6.035336979478254e-08,237499.94121436123
160,64,32,1.103723664766149e-07,107941.93279009759
160,64,33,7.145443953303094e-08,190807.5850291783
160,64,34,6.510215289719104e-08,153554.83543661484
160,64,35,1.5652590386057362e-07,26696.11274745905
160,64,36,1.119106477900015e-07,85490.94825822687
160,64,37,1.1841678181515553e-07,76701.86556009928
160,64,38,8.739306558148698e-08,177084.86178865275
160,64,39,1.2393465274580662e-07,91597.60826171422
160,64,40,7.423141521224375e-08,217477.60453997375
160,64,41,1.0393808267491063e-07,163883.92052599913
160,64,42,1.153434136112083e-07,191883.84893864137
160,64,43,1.046025099757669e-07,94301.5442104037
160,64,44,1.100255367777785e-07,127431.46436027727
160,64,45,1.819584941910784e-07,-110696.14196589027
160,64,46,7.788156119800427e-08,182636.23663411956
160,64,47,1.2063562699164356e-07,9295.922886513903
160,64,48,6.683472233367344e-08,185740.00953325667
160,64,49,1.3433680402912112e-07,-102731.0357081994
160,64,50,1.1142251847410139e-07,121091.1358853324
160,64,51,1.5526632953629646e-07,-54548.965317323986
160,64,52,9.508316692170943e-08,137527.43578515452
160,64,53,1.1895683249771101e-07,279553.2504717959
160,64,54,1.910621642529735e-07,-130147.73314112822
160,64,55,8.86981613112682e-08,92904.33373820042
160,64,56,1.2785984990910084e-07,177948.70339783648
160,64,57,1.4664096794184292e-07,-145656.70762354878
160,64,58,9.010823567938175e-08,177466.86040088098
160,64,59,1.093576347235247e-07,138482.3383015457
160,64,60,9.07736950435506e-08,224094.01303697625
160,64,61,1.008100982768001e-07,254447.06919178896
160,64,62,8.837514246027954e-08,-64811.10244668686
160,64,63,1.0692656493395869e-07,92192.41725669598
160,64,64,5.512356044725669e-07,2769129.6275026104
160,64,65,8.691456004362742e-08,9036.10385998817
160,64,66,8.497807912843787e-08,120870.43693609702
160,64,67,8.011232102328381e-08,191254.48390028972
160,64,68,9.377202282075265e-08,-101508.10534133569
160,64,69,1.0292896118908045e-07,-24973.28605865448
160,64,70,6.440300204590253e-08,162885.7618101068
160,64,71,1.8118235825615227e-06,119429.97936329758
160,65,0,-1.2420269877256056e-06,145650.2035052822
160,65,1,-7.687432501933916e-07,125892.21700600037
160,65,2,-7.548830371343039e-07,189821.00691328474
160,65,3,-5.709967034698587e-07,141092.32740853616
160,65,4,-3.315010328650037e-07,117219.76551008485
160,65,5,-3.0798193179357e-07,123429.33211401524
160,65,6,-2.6483480776407273e-07,122536.56209113826
160,65,7,-2.629207026176492e-07,181189.95558091626
160,65,8,-2.612109856256514e-07,134987.7618464389
160,65,9,-2.1452884249733056e-07,166279.36381241505
160,65,10,-1.6765888143304247e-07,128122.45108786807
160,65,11,-1.201466257845102e-07,97908.20735053948
160,65,12,-4.509911037522635e-08,58080.47873673076
160,65,13,-6.228250113826523e-08,161535.57222447518
160,65,14,-1.867911324755125e-08,92681.44089413232
160,65,15,-1.1384603431825198e-09,117208.74372229961
160,65,16,-8.252608476505232e-08,189912.09866169846
160,65,17,-3.442652620172989e-08,114675.94297261845
160,65,18,4.263744795863616e-08,111068.18248955402
