sample_index,lambda,closure_probability_error
1279,0.5,5.551115123125783e-17
1279,1.0,5.551115123125783e-17
1279,2.0,1.1102230246251565e-16
1280,0.5,2.7755575615628914e-17
1280,1.0,5.551115123125783e-17
1280,2.0,1.6653345369377348e-16
1281,0.5,5.551115123125783e-17
1281,1.0,5.551115123125783e-17
1281,2.0,1.1102230246251565e-16
1282,0.5,2.7755575615628914e-17
1282,1.0,2.7755575615628914e-17
1282,2.0,1.1102230246251565e-16
1283,0.5,5.551115123125783e-17
1283,1.0,5.551115123125783e-17
1283,2.0,5.551115123125783e-17
1284,0.5,5.551115123125783e-17
1284,1.0,1.6653345369377348e-16
1284,2.0,1.1102230246251565e-16
1285,0.5,5.551115123125783e-17
1285,1.0,2.7755575615628914e-17
1285,2.0,1.1102230246251565e-16
1286,0.5,5.551115123125783e-17
1286,1.0,2.7755575615628914e-17
1286,2.0,8.326672684688674e-17
1287,0.5,8.326672684688674e-17
1287,1.0,8.326672684688674e-17
1287,2.0,1.1102230246251565e-16
1288,0.5,5.551115123125783e-17
1288,1.0,5.551115123125783e-17
1288,2.0,8.326672684688674e-17
1289,0.5,8.326672684688674e-17
1289,1.0,5.551115123125783e-17
1289,2.0,1.1102230246251565e-16
1290,0.5,5.551115123125783e-17
1290,1.0,5.551115123125783e-17
1290,2.0,1.1102230246251565e-16
1291,0.5,2.7755575615628914e-17
1291,1.0,2.7755575615628914e-17
1291,2.0,5.551115123125783e-17
1292,0.5,5.551115123125783e-17
1292,1.0,1.1102230246251565e-16
1292,2.0,5.551115123125783e-17
1293,0.5,5.551115123125783e-17
1293,1.0,8.326672684688674e-17
1293,2.0,5.551115123125783e-17
1294,0.5,2.7755575615628914e-17
1294,1.0,5.551115123125783e-17
1294,2.0,8.326672684688674e-17
1295,0.5,5.551115123125783e-17
1295,1.0,5.551115123125783e-17
1295,2.0,1.1102230246251565e-16
1296,0.5,5.551115123125783e-17
1296,1.0,5.551115123125783e-17
1296,2.0,1.1102230246251565e-16
1297,0.5,5.551115123125783e-17
1297,1.0,5.551115123125783e-17
1297,2.0,1.1102230246251565e-16
1298,0.5,5.551115123125783e-17
1298,1.0,2.7755575615628914e-17
1298,2.0,5.551115123125783e-17
1299,0.5,2.7755575615628914e-17
1299,1.0,5.551115123125783e-17
1299,2.0,2.7755575615628914e-17
1300,0.5,5.551115123125783e-17
1300,1.0,5.551115123125783e-17
1300,2.0,1.6653345369377348e-16
1301,0.5,5.551115123125783e-17
1301,1.0,5.551115123125783e-17
1301,2.0,5.551115123125783e-17
1302,0.5,2.7755575615628914e-17
1302,1.0,5.551115123125783e-17
1302,2.0,1.3877787807814457e-17
1303,0.5,8.326672684688674e-17
1303,1.0,5.551115123125783e-17
1303,2.0,1.1102230246251565e-16
1304,0.5,5.551115123125783e-17
1304,1.0,5.551115123125783e-17
1304,2.0,5.551115123125783e-17
1305,0.5,2.7755575615628914e-17
1305,1.0,1.1102230246251565e-16
1305,2.0,1.1102230246251565e-16
1306,0.5,2.7755575615628914e-17
1306,1.0,5.551115123125783e-17
1306,2.0,1.6653345369377348e-16
1307,0.5,5.551115123125783e-17
1307,1.0,1.1102230246251565e-16
1307,2.0,1.1102230246251565e-16
1308,0.5,5.551115123125783e-17
1308,1.0,5.551115123125783e-17
1308,2.0,1.1102230246251565e-16
1309,0.5,2.7755575615628914e-17
1309,1.0,5.551115123125783e-17
1309,2.0,5.551115123125783e-17
1310,0.5,8.326672684688674e-17
1310,1.0,5.551115123125783e-17
1310,2.0,8.326672684688674e-17
1311,0.5,5.551115123125783e-17
1311,1.0,1.1102230246251565e-16
1311,2.0,1.1102230246251565e-16
1312,0.5,2.7755575615628914e-17
1312,1.0,2.7755575615628914e-17
1312,2.0,2.7755575615628914e-17
1313,0.5,5.551115123125783e-17
1313,1.0,8.326672684688674e-17
1313,2.0,1.1102230246251565e-16
1314,0.5,5.551115123125783e-17
1314,1.0,5.551115123125783e-17
1314,2.0,5.551115123125783e-17
1315,0.5,8.326672684688674e-17
1315,1.0,5.551115123125783e-17
1315,2.0,1.1102230246251565e-16
1316,0.5,8.326672684688674e-17
1316,1.0,2.7755575615628914e-17
1316,2.0,5.551115123125783e-17
1317,0.5,5.551115123125783e-17
1317,1.0,5.551115123125783e-17
1317,2.0,2.0816681711721685e-17
1318,0.5,2.7755575615628914e-17
1318,1.0,5.551115123125783e-17
1318,2.0,5.551115123125783e-17
1319,0.5,5.551115123125783e-17
1319,1.0,2.7755575615628914e-17
1319,2.0,8.326672684688674e-17
1320,0.5,2.7755575615628914e-17
1320,1.0,1.1102230246251565e-16
1320,2.0,5.551115123125783e-17
1321,0.5,5.551115123125783e-17
1321,1.0,5.551115123125783e-17
1321,2.0,5.551115123125783e-17
1322,0.5,5.551115123125783e-17
1322,1.0,2.7755575615628914e-17
1322,2.0,5.551115123125783e-17
1323,0.5,5.551115123125783e-17
1323,1.0,5.551115123125783e-17
1323,2.0,5.551115123125783e-17
1324,0.5,5.551115123125783e-17
1324,1.0,5.551115123125783e-17
1324,2.0,1.1102230246251565e-16
1325,0.5,5.551115123125783e-17
1325,1.0,5.551115123125783e-17
1325,2.0,1.1102230246251565e-16
1326,0.5,5.551115123125783e-17
1326,1.0,5.551115123125783e-17
1326,2.0,1.1102230246251565e-16
1327,0.5,5.551115123125783e-17
1327,1.0,1.1102230246251565e-16
1327,2.0,6.938893903907228e-18
1328,0.5,2.7755575615628914e-17
1328,1.0,5.551115123125783e-17
1328,2.0,2.7755575615628914e-17
1329,0.5,5.551115123125783e-17
1329,1.0,1.1102230246251565e-16
1329,2.0,2.220446049250313e-16
1330,0.5,5.551115123125783e-17
1330,1.0,5.551115123125783e-17
1330,2.0,4.163336342344337e-17
1331,0.5,8.326672684688674e-17
1331,1.0,2.7755575615628914e-17
1331,2.0,1.1102230246251565e-16
1332,0.5,8.326672684688674e-17
1332,1.0,1.1102230246251565e-16
1332,2.0,5.551115123125783e-17
1333,0.5,2.7755575615628914e-17
1333,1.0,2.220446049250313e-16
1333,2.0,2.220446049250313e-16
1334,0.5,5.551115123125783e-17
1334,1.0,1.1102230246251565e-16
1334,2.0,4.163336342344337e-17
1335,0.5,5.551115123125783e-17
1335,1.0,5.551115123125783e-17
1335,2.0,1.1102230246251565e-16
1336,0.5,2.7755575615628914e-17
1336,1.0,5.551115123125783e-17
1336,2.0,1.1102230246251565e-16
1337,0.5,2.7755575615628914e-17
1337,1.0,5.551115123125783e-17
1337,2.0,1.6653345369377348e-16
1338,0.5,5.551115123125783e-17
1338,1.0,5.551115123125783e-17
1338,2.0,5.551115123125783e-17
1339,0.5,5.551115123125783e-17
1339,1.0,5.551115123125783e-17
1339,2.0,1.3877787807814457e-16
1340,0.5,5.551115123125783e-17
1340,1.0,1.1102230246251565e-16
1340,2.0,1.3877787807814457e-17
1341,0.5,8.326672684688674e-17
1341,1.0,5.551115123125783e-17
1341,2.0,1.3877787807814457e-17
1342,0.5,8.326672684688674e-17
1342,1.0,5.551115123125783e-17
1342,2.0,5.551115123125783e-17
1343,0.5,2.7755575615628914e-17
1343,1.0,5.551115123125783e-17
1343,2.0,5.551115123125783e-17
1344,0.5,8.326672684688674e-17
1344,1.0,5.551115123125783e-17
1344,2.0,1.1102230246251565e-16
1345,0.5,2.7755575615628914e-17
1345,1.0,8.326672684688674e-17
1345,2.0,1.6653345369377348e-16
1346,0.5,2.7755575615628914e-17
1346,1.0,2.7755575615628914e-17
1346,2.0,1.1102230246251565e-16
1347,0.5,5.551115123125783e-17
1347,1.0,5.551115123125783e-17
1347,2.0,5.551115123125783e-17
1348,0.5,5.551115123125783e-17
1348,1.0,2.7755575615628914e-17
1348,2.0,6.938893903907228e-18
1349,0.5,5.551115123125783e-17
1349,1.0,2.7755575615628914e-17
1349,2.0,1.1102230246251565e-16
1350,0.5,2.7755575615628914e-17
1350,1.0,5.551115123125783e-17
1350,2.0,1.1102230246251565e-16
1351,0.5,5.551115123125783e-17
1351,1.0,5.551115123125783e-17
1351,2.0,1.1102230246251565e-16
1352,0.5,5.551115123125783e-17
1352,1.0,5.551115123125783e-17
1352,2.0,5.551115123125783e-17
1353,0.5,5.551115123125783e-17
1353,1.0,5.551115123125783e-17
1353,2.0,2.7755575615628914e-16
1354,0.5,5.551115123125783e-17
1354,1.0,1.3877787807814457e-17
1354,2.0,1.1102230246251565e-16
1355,0.5,2.7755575615628914e-17
1355,1.0,5.551115123125783e-17
1355,2.0,1.1102230246251565e-16
1356,0.5,5.551115123125783e-17
1356,1.0,5.551115123125783e-17
1356,2.0,8.326672684688674e-17
1357,0.5,5.551115123125783e-17
1357,1.0,5.551115123125783e-17
1357,2.0,2.220446049250313e-16
1358,0.5,2.7755575615628914e-17
1358,1.0,2.7755575615628914e-17
1358,2.0,1.6653345369377348e-16
1359,0.5,2.7755575615628914e-17
1359,1.0,2.7755575615628914e-17
1359,2.0,1.1102230246251565e-16
1360,0.5,2.7755575615628914e-17
1360,1.0,5.551115123125783e-17
1360,2.0,5.551115123125783e-17
1361,0.5,5.551115123125783e-17
1361,1.0,5.551115123125783e-17
1361,2.0,5.551115123125783e-17
1362,0.5,5.551115123125783e-17
1362,1.0,5.551115123125783e-17
1362,2.0,5.551115123125783e-17
1363,0.5,5.551115123125783e-17
1363,1.0,1.1102230246251565e-16
1363,2.0,2.220446049250313e-16
1364,0.5,5.551115123125783e-17
1364,1.0,5.551115123125783e-17
1364,2.0,5.551115123125783e-17
1365,0.5,5.551115123125783e-17
1365,1.0,8.326672684688674e-17
1365,2.0,5.551115123125783e-17
1366,0.5,2.7755575615628914e-17
1366,1.0,5.551115123125783e-17
1366,2.0,1.1102230246251565e-16
1367,0.5,5.551115123125783e-17
1367,1.0,5.551115123125783e-17
1367,2.0,8.326672684688674e-17
1368,0.5,5.551115123125783e-17
1368,1.0,2.7755575615628914e-17
1368,2.0,3.469446951953614e-17
1369,0.5,5.551115123125783e-17
1369,1.0,1.1102230246251565e-16
1369,2.0,2.220446049250313e-16
1370,0.5,2.7755575615628914e-17
1370,1.0,5.551115123125783e-17
1370,2.0,1.6653345369377348e-16
1371,0.5,5.551115123125783e-17
1371,1.0,5.551115123125783e-17
1371,2.0,1.1102230246251565e-16
1372,0.5,5.551115123125783e-17
1372,1.0,2.7755575615628914e-17
1372,2.0,1.1102230246251565e-16
1373,0.5,5.551115123125783e-17
1373,1.0,4.163336342344337e-17
1373,2.0,2.220446049250313e-16
1374,0.5,5.551115123125783e-17
1374,1.0,1.1102230246251565e-16
1374,2.0,1.1102230246251565e-16
1375,0.5,2.7755575615628914e-17
1375,1.0,5.551115123125783e-17
1375,2.0,1.1102230246251565e-16
1376,0.5,8.326672684688674e-17
1376,1.0,5.551115123125783e-17
1376,2.0,5.551115123125783e-17
1377,0.5,5.551115123125783e-17
1377,1.0,4.163336342344337e-17
1377,2.0,1.0408340855860843e-17
1378,0.5,2.7755575615628914e-17
1378,1.0,2.7755575615628914e-17
1378,2.0,5.551115123125783e-17
1379,0.5,2.7755575615628914e-17
1379,1.0,5.551115123125783e-17
1379,2.0,5.551115123125783e-17
1380,0.5,2.7755575615628914e-17
1380,1.0,5.551115123125783e-17
1380,2.0,1.1102230246251565e-16
1381,0.5,2.7755575615628914e-17
1381,1.0,5.551115123125783e-17
1381,2.0,1.1102230246251565e-16
1382,0.5,5.551115123125783e-17
1382,1.0,5.551115123125783e-17
1382,2.0,1.1102230246251565e-16
1383,0.5,8.326672684688674e-17
1383,1.0,5.551115123125783e-17
1383,2.0,5.551115123125783e-17
1384,0.5,8.326672684688674e-17
1384,1.0,1.1102230246251565e-16
1384,2.0,1.1102230246251565e-16
1385,0.5,5.551115123125783e-17
1385,1.0,5.551115123125783e-17
1385,2.0,5.551115123125783e-17
1386,0.5,5.551115123125783e-17
1386,1.0,1.1102230246251565e-16
1386,2.0,1.6653345369377348e-16
1387,0.5,5.551115123125783e-17
1387,1.0,5.551115123125783e-17
1387,2.0,8.326672684688674e-17
1388,0.5,5.551115123125783e-17
1388,1.0,5.551115123125783e-17
1388,2.0,1.1102230246251565e-16
1389,0.5,5.551115123125783e-17
1389,1.0,5.551115123125783e-17
1389,2.0,1.1102230246251565e-16
1390,0.5,2.7755575615628914e-17
1390,1.0,5.551115123125783e-17
1390,2.0,1.1102230246251565e-16
1391,0.5,8.326672684688674e-17
1391,1.0,5.551115123125783e-17
1391,2.0,1.1102230246251565e-16
1392,0.5,5.551115123125783e-17
1392,1.0,2.7755575615628914e-17
1392,2.0,6.938893903907228e-18
1393,0.5,5.551115123125783e-17
1393,1.0,5.551115123125783e-17
1393,2.0,2.0816681711721685e-17
1394,0.5,5.551115123125783e-17
1394,1.0,5.551115123125783e-17
1394,2.0,1.6653345369377348e-16
1395,0.5,5.551115123125783e-17
1395,1.0,5.551115123125783e-17
1395,2.0,6.938893903907228e-18
1396,0.5,5.551115123125783e-17
1396,1.0,5.551115123125783e-17
1396,2.0,2.7755575615628914e-17
1397,0.5,2.7755575615628914e-17
1397,1.0,5.551115123125783e-17
1397,2.0,1.1102230246251565e-16
1398,0.5,5.551115123125783e-17
1398,1.0,1.1102230246251565e-16
1398,2.0,5.551115123125783e-17
1399,0.5,5.551115123125783e-17
1399,1.0,1.1102230246251565e-16
1399,2.0,2.7755575615628914e-17
1400,0.5,5.551115123125783e-17
1400,1.0,2.7755575615628914e-17
1400,2.0,5.551115123125783e-17
1401,0.5,8.326672684688674e-17
1401,1.0,1.1102230246251565e-16
1401,2.0,2.220446049250313e-16
1402,0.5,5.551115123125783e-17
1402,1.0,5.551115123125783e-17
1402,2.0,2.220446049250313e-16
1403,0.5,5.551115123125783e-17
1403,1.0,5.551115123125783e-17
1403,2.0,1.6653345369377348e-16
1404,0.5,5.551115123125783e-17
1404,1.0,5.551115123125783e-17
1404,2.0,5.551115123125783e-17
1405,0.5,5.551115123125783e-17
1405,1.0,5.551115123125783e-17
1405,2.0,3.469446951953614e-18
1406,0.5,5.551115123125783e-17
1406,1.0,8.326672684688674e-17
1406,2.0,5.551115123125783e-17
1407,0.5,2.7755575615628914e-17
1407,1.0,1.1102230246251565e-16
1407,2.0,2.7755575615628914e-17
1408,0.5,5.551115123125783e-17
1408,1.0,5.551115123125783e-17
1408,2.0,1.1102230246251565e-16
1409,0.5,2.7755575615628914e-17
1409,1.0,6.938893903907228e-18
1409,2.0,8.326672684688674e-17
1410,0.5,5.551115123125783e-17
1410,1.0,5.551115123125783e-17
1410,2.0,1.1102230246251565e-16
1411,0.5,5.551115123125783e-17
1411,1.0,8.326672684688674e-17
1411,2.0,1.3877787807814457e-17
1412,0.5,5.551115123125783e-17
1412,1.0,5.551115123125783e-17
1412,2.0,1.1102230246251565e-16
1413,0.5,5.551115123125783e-17
1413,1.0,1.3877787807814457e-17
1413,2.0,1.3877787807814457e-17
1414,0.5,5.551115123125783e-17
1414,1.0,5.551115123125783e-17
1414,2.0,1.1102230246251565e-16
1415,0.5,2.7755575615628914e-17
1415,1.0,5.551115123125783e-17
1415,2.0,1.3877787807814457e-17
1416,0.5,2.7755575615628914e-17
1416,1.0,5.551115123125783e-17
1416,2.0,1.1102230246251565e-16
1417,0.5,5.551115123125783e-17
1417,1.0,5.551115123125783e-17
1417,2.0,2.220446049250313e-16
1418,0.5,2.7755575615628914e-17
1418,1.0,5.551115123125783e-17
1418,2.0,1.1102230246251565e-16
1419,0.5,8.326672684688674e-17
1419,1.0,5.551115123125783e-17
1419,2.0,1.1102230246251565e-16
1420,0.5,5.551115123125783e-17
1420,1.0,5.551115123125783e-17
1420,2.0,5.551115123125783e-17
1421,0.5,1.1102230246251565e-16
1421,1.0,5.551115123125783e-17
1421,2.0,5.551115123125783e-17
1422,0.5,5.551115123125783e-17
1422,1.0,1.1102230246251565e-16
1422,2.0,1.1102230246251565e-16
1423,0.5,2.7755575615628914e-17
1423,1.0,5.551115123125783e-17
1423,2.0,1.1102230246251565e-16
1424,0.5,1.1102230246251565e-16
1424,1.0,1.3877787807814457e-17
1424,2.0,1.1102230246251565e-16
1425,0.5,1.1102230246251565e-16
1425,1.0,2.7755575615628914e-17
1425,2.0,1.1102230246251565e-16
1426,0.5,2.7755575615628914e-17
1426,1.0,2.7755575615628914e-17
1426,2.0,2.7755575615628914e-17
1427,0.5,5.551115123125783e-17
1427,1.0,1.1102230246251565e-16
1427,2.0,1.734723475976807e-18
1428,0.5,8.326672684688674e-17
1428,1.0,5.551115123125783e-17
1428,2.0,1.3877787807814457e-17
1429,0.5,2.7755575615628914e-17
1429,1.0,5.551115123125783e-17
1429,2.0,5.551115123125783e-17
1430,0.5,5.551115123125783e-17
1430,1.0,8.326672684688674e-17
1430,2.0,5.551115123125783e-17
1431,0.5,5.551115123125783e-17
1431,1.0,2.7755575615628914e-17
1431,2.0,1.6653345369377348e-16
1432,0.5,5.551115123125783e-17
1432,1.0,5.551115123125783e-17
1432,2.0,1.1102230246251565e-16
1433,0.5,1.1102230246251565e-16
1433,1.0,1.1102230246251565e-16
1433,2.0,5.551115123125783e-17
1434,0.5,5.551115123125783e-17
1434,1.0,2.7755575615628914e-17
1434,2.0,5.551115123125783e-17
1435,0.5,2.7755575615628914e-17
1435,1.0,5.551115123125783e-17
1435,2.0,1.1102230246251565e-16
1436,0.5,2.7755575615628914e-17
1436,1.0,5.551115123125783e-17
1436,2.0,5.551115123125783e-17
1437,0.5,5.551115123125783e-17
1437,1.0,5.551115123125783e-17
1437,2.0,5.551115123125783e-17
1438,0.5,2.7755575615628914e-17
1438,1.0,5.551115123125783e-17
1438,2.0,1.1102230246251565e-16
1439,0.5,8.326672684688674e-17
1439,1.0,5.551115123125783e-17
1439,2.0,5.551115123125783e-17
1440,0.5,2.7755575615628914e-17
1440,1.0,1.1102230246251565e-16
1440,2.0,1.6653345369377348e-16
1441,0.5,2.7755575615628914e-17
1441,1.0,5.551115123125783e-17
1441,2.0,3.3306690738754696e-16
1442,0.5,5.551115123125783e-17
1442,1.0,2.7755575615628914e-17
1442,2.0,1.1102230246251565e-16
1443,0.5,5.551115123125783e-17
1443,1.0,2.7755575615628914e-17
1443,2.0,1.1102230246251565e-16
1444,0.5,2.7755575615628914e-17
1444,1.0,2.7755575615628914e-17
1444,2.0,1.1102230246251565e-16
1445,0.5,8.326672684688674e-17
1445,1.0,5.551115123125783e-17
1445,2.0,1.1102230246251565e-16
1446,0.5,5.551115123125783e-17
1446,1.0,2.7755575615628914e-17
1446,2.0,8.673617379884035e-19
1447,0.5,2.7755575615628914e-17
1447,1.0,2.7755575615628914e-17
1447,2.0,5.551115123125783e-17
1448,0.5,5.551115123125783e-17
1448,1.0,5.551115123125783e-17
1448,2.0,1.1102230246251565e-16
1449,0.5,2.7755575615628914e-17
1449,1.0,1.1102230246251565e-16
1449,2.0,5.551115123125783e-17
1450,0.5,5.551115123125783e-17
1450,1.0,5.551115123125783e-17
1450,2.0,1.1102230246251565e-16
1451,0.5,8.326672684688674e-17
1451,1.0,1.1102230246251565e-16
1451,2.0,1.1102230246251565e-16
1452,0.5,5.551115123125783e-17
1452,1.0,5.551115123125783e-17
1452,2.0,1.1102230246251565e-16
1453,0.5,5.551115123125783e-17
1453,1.0,2.7755575615628914e-17
1453,2.0,1.1102230246251565e-16
1454,0.5,2.7755575615628914e-17
1454,1.0,5.551115123125783e-17
1454,2.0,5.551115123125783e-17
1455,0.5,5.551115123125783e-17
1455,1.0,5.551115123125783e-17
1455,2.0,8.326672684688674e-17
1456,0.5,5.551115123125783e-17
1456,1.0,5.551115123125783e-17
1456,2.0,1.1102230246251565e-16
1457,0.5,5.551115123125783e-17
1457,1.0,0.0
1457,2.0,1.1102230246251565e-16
1458,0.5,8.326672684688674e-17
1458,1.0,2.7755575615628914e-17
1458,2.0,1.3877787807814457e-17
1459,0.5,2.7755575615628914e-17
1459,1.0,1.6653345369377348e-16
1459,2.0,2.220446049250313e-16
1460,0.5,8.326672684688674e-17
1460,1.0,8.326672684688674e-17
1460,2.0,5.551115123125783e-17
1461,0.5,5.551115123125783e-17
1461,1.0,5.551115123125783e-17
1461,2.0,1.1102230246251565e-16
1462,0.5,1.1102230246251565e-16
1462,1.0,2.7755575615628914e-17
1462,2.0,3.3306690738754696e-16
1463,0.5,5.551115123125783e-17
1463,1.0,5.551115123125783e-17
1463,2.0,2.220446049250313e-16
1464,0.5,2.7755575615628914e-17
1464,1.0,2.7755575615628914e-17
1464,2.0,5.551115123125783e-17
1465,0.5,5.551115123125783e-17
1465,1.0,5.551115123125783e-17
1465,2.0,1.1102230246251565e-16
1466,0.5,2.7755575615628914e-17
1466,1.0,5.551115123125783e-17
1466,2.0,1.1102230246251565e-16
1467,0.5,5.551115123125783e-17
1467,1.0,5.551115123125783e-17
1467,2.0,1.1102230246251565e-16
1468,0.5,5.551115123125783e-17
1468,1.0,5.551115123125783e-17
1468,2.0,2.7755575615628914e-17
1469,0.5,8.326672684688674e-17
1469,1.0,2.7755575615628914e-17
1469,2.0,1.1102230246251565e-16
1470,0.5,5.551115123125783e-17
1470,1.0,1.1102230246251565e-16
1470,2.0,6.938893903907228e-18
1471,0.5,5.551115123125783e-17
1471,1.0,5.551115123125783e-17
1471,2.0,2.220446049250313e-16
1472,0.5,5.551115123125783e-17
1472,1.0,8.326672684688674e-17
1472,2.0,1.1102230246251565e-16
1473,0.5,2.7755575615628914e-17
1473,1.0,1.1102230246251565e-16
1473,2.0,1.1102230246251565e-16
1474,0.5,5.551115123125783e-17
1474,1.0,8.326672684688674e-17
1474,2.0,5.551115123125783e-17
1475,0.5,5.551115123125783e-17
1475,1.0,5.551115123125783e-17
1475,2.0,5.551115123125783e-17
1476,0.5,2.7755575615628914e-17
1476,1.0,1.1102230246251565e-16
1476,2.0,1.1102230246251565e-16
1477,0.5,5.551115123125783e-17
1477,1.0,5.551115123125783e-17
1477,2.0,4.163336342344337e-17
1478,0.5,2.7755575615628914e-17
1478,1.0,8.326672684688674e-17
1478,2.0,5.551115123125783e-17
1479,0.5,2.7755575615628914e-17
1479,1.0,5.551115123125783e-17
1479,2.0,1.3877787807814457e-17
1480,0.5,5.551115123125783e-17
1480,1.0,5.551115123125783e-17
1480,2.0,1.1102230246251565e-16
1481,0.5,1.1102230246251565e-16
1481,1.0,5.551115123125783e-17
1481,2.0,1.1102230246251565e-16
1482,0.5,5.551115123125783e-17
1482,1.0,2.7755575615628914e-17
1482,2.0,1.1102230246251565e-16
1483,0.5,5.551115123125783e-17
1483,1.0,1.6653345369377348e-16
1483,2.0,1.3877787807814457e-17
1484,0.5,5.551115123125783e-17
1484,1.0,5.551115123125783e-17
1484,2.0,1.1102230246251565e-16
1485,0.5,2.7755575615628914e-17
1485,1.0,5.551115123125783e-17
1485,2.0,5.551115123125783e-17
1486,0.5,2.7755575615628914e-17
1486,1.0,8.326672684688674e-17
1486,2.0,3.469446951953614e-18
1487,0.5,5.551115123125783e-17
1487,1.0,5.551115123125783e-17
1487,2.0,5.551115123125783e-17
1488,0.5,5.551115123125783e-17
1488,1.0,5.551115123125783e-17
1488,2.0,1.1102230246251565e-16
1489,0.5,2.7755575615628914e-17
1489,1.0,0.0
1489,2.0,1.3877787807814457e-17
1490,0.5,2.7755575615628914e-17
1490,1.0,8.326672684688674e-17
1490,2.0,1.6653345369377348e-16
1491,0.5,5.551115123125783e-17
1491,1.0,5.551115123125783e-17
1491,2.0,5.551115123125783e-17
1492,0.5,5.551115123125783e-17
1492,1.0,5.551115123125783e-17
1492,2.0,1.1102230246251565e-16
1493,0.5,2.7755575615628914e-17
1493,1.0,2.7755575615628914e-17
1493,2.0,1.1102230246251565e-16
1494,0.5,5.551115123125783e-17
1494,1.0,2.7755575615628914e-17
1494,2.0,1.1102230246251565e-16
1495,0.5,2.7755575615628914e-17
1495,1.0,5.551115123125783e-17
1495,2.0,5.551115123125783e-17
1496,0.5,5.551115123125783e-17
1496,1.0,5.551115123125783e-17
1496,2.0,5.551115123125783e-17
1497,0.5,5.551115123125783e-17
1497,1.0,5.551115123125783e-17
1497,2.0,1.1102230246251565e-16
1498,0.5,5.551115123125783e-17
1498,1.0,5.551115123125783e-17
1498,2.0,1.6653345369377348e-16
1499,0.5,5.551115123125783e-17
1499,1.0,5.551115123125783e-17
1499,2.0,1.1102230246251565e-16
1500,0.5,5.551115123125783e-17
1500,1.0,2.7755575615628914e-17
1500,2.0,1.1102230246251565e-16
1501,0.5,5.551115123125783e-17
1501,1.0,5.551115123125783e-17
1501,2.0,5.551115123125783e-17
1502,0.5,5.551115123125783e-17
1502,1.0,2.7755575615628914e-17
1502,2.0,1.6653345369377348e-16
1503,0.5,8.326672684688674e-17
1503,1.0,5.551115123125783e-17
1503,2.0,1.1102230246251565e-16
1504,0.5,2.7755575615628914e-17
1504,1.0,5.551115123125783e-17
