sample_index,lambda_first,lambda_second,macro_probability_total_variation
1514,0.5,2.0,0.2456447651248207
1514,1.0,2.0,0.1797930952481267
1515,0.5,1.0,0.11506907285759341
1515,0.5,2.0,0.2879810759220794
1515,1.0,2.0,0.17291200306448598
1516,0.5,1.0,0.10920243900973936
1516,0.5,2.0,0.33928102569245117
1516,1.0,2.0,0.23592230890035187
1517,0.5,1.0,0.05282755650717287
1517,0.5,2.0,0.14234985209298628
1517,1.0,2.0,0.09905046424468261
1518,0.5,1.0,0.4290362143945556
1518,0.5,2.0,0.6344686666536725
1518,1.0,2.0,0.205432452259117
1519,0.5,1.0,0.14409385908811406
1519,0.5,2.0,0.5097704259588887
1519,1.0,2.0,0.36567656687077454
1520,0.5,1.0,0.05350311328950931
1520,0.5,2.0,0.12892012511685264
1520,1.0,2.0,0.08819739364008916
1521,0.5,1.0,0.15021266745045223
1521,0.5,2.0,0.5419296293141768
1521,1.0,2.0,0.39530191730189584
1522,0.5,1.0,0.05228596173384625
1522,0.5,2.0,0.21647929586478382
1522,1.0,2.0,0.17917984415914065
1523,0.5,1.0,0.1438576602263458
1523,0.5,2.0,0.3962515894704072
1523,1.0,2.0,0.26569797126997463
1524,0.5,1.0,0.07854057282091173
1524,0.5,2.0,0.2586557772187555
1524,1.0,2.0,0.1876090945956724
1525,0.5,1.0,0.12356515172912416
1525,0.5,2.0,0.5114027397506266
1525,1.0,2.0,0.38783758802150237
1526,0.5,1.0,0.09327600393569113
1526,0.5,2.0,0.2835687215804404
1526,1.0,2.0,0.19029271764474925
1527,0.5,1.0,0.08934310691673543
1527,0.5,2.0,0.3017274115447639
1527,1.0,2.0,0.21238430462802843
1528,0.5,1.0,0.11488311302212999
1528,0.5,2.0,0.26121855503079994
1528,1.0,2.0,0.16018652767090896
1529,0.5,1.0,0.0485251300010171
1529,0.5,2.0,0.19785649629932806
1529,1.0,2.0,0.16400857225023474
1530,0.5,1.0,0.10459140889455713
1530,0.5,2.0,0.3134696611733601
1530,1.0,2.0,0.20887825227880297
1531,0.5,1.0,0.26333578291692045
1531,0.5,2.0,0.6404511277798574
1531,1.0,2.0,0.3771153448629369
1532,0.5,1.0,0.10231507607839607
1532,0.5,2.0,0.3283535534908316
1532,1.0,2.0,0.2260384774124356
1533,0.5,1.0,0.13291327400219105
1533,0.5,2.0,0.4379094442265823
1533,1.0,2.0,0.3049961702243912
1534,0.5,1.0,0.08768917655204556
1534,0.5,2.0,0.23021536453626684
1534,1.0,2.0,0.145062437686705
1535,0.5,1.0,0.12890098335216607
1535,0.5,2.0,0.4197978427911844
1535,1.0,2.0,0.29089685943901833
1536,0.5,1.0,0.1411452154193808
1536,0.5,2.0,0.4733132125510378
1536,1.0,2.0,0.332167997131657
1537,0.5,1.0,0.13340734410727817
1537,0.5,2.0,0.5229703779945196
1537,1.0,2.0,0.38956303388724156
1538,0.5,1.0,0.08512457733384526
1538,0.5,2.0,0.19821857987824126
1538,1.0,2.0,0.113094002544396
1539,0.5,1.0,0.05356447738462905
1539,0.5,2.0,0.14583484266512337
1539,1.0,2.0,0.0922703652804943
1540,0.5,1.0,0.057473885660105195
1540,0.5,2.0,0.24531891441295023
1540,1.0,2.0,0.19506386880910795
1541,0.5,1.0,0.08692821432197106
1541,0.5,2.0,0.39758015596061064
1541,1.0,2.0,0.3106519416386396
1542,0.5,1.0,0.17755184836581664
1542,0.5,2.0,0.5184989446380042
1542,1.0,2.0,0.36796542451249514
1543,0.5,1.0,0.20133482253715868
1543,0.5,2.0,0.5731895268557023
1543,1.0,2.0,0.3718547043185437
1544,0.5,1.0,0.22782165628607187
1544,0.5,2.0,0.5477988860863781
1544,1.0,2.0,0.35651065877971577
1545,0.5,1.0,0.18726745779021048
1545,0.5,2.0,0.5538559981908192
1545,1.0,2.0,0.38007080956851735
1546,0.5,1.0,0.17362890619323185
1546,0.5,2.0,0.5709585149753704
1546,1.0,2.0,0.39732960878213863
1547,0.5,1.0,0.09018042307895509
1547,0.5,2.0,0.2509596075159034
1547,1.0,2.0,0.18164518781344055
1548,0.5,1.0,0.10072753201621583
1548,0.5,2.0,0.3617492015854631
1548,1.0,2.0,0.2740379772160641
1549,0.5,1.0,0.10792476426551671
1549,0.5,2.0,0.2779009322441405
1549,1.0,2.0,0.1699761679786238
1550,0.5,1.0,0.27749657962129937
1550,0.5,2.0,0.6229064535019254
1550,1.0,2.0,0.345409873880626
1551,0.5,1.0,0.04701676485200483
1551,0.5,2.0,0.09564235924147109
1551,1.0,2.0,0.051115008439854816
1552,0.5,1.0,0.03549379740205104
1552,0.5,2.0,0.10516970523531934
1552,1.0,2.0,0.07526388895445367
1553,0.5,1.0,0.17400802505319798
1553,0.5,2.0,0.3766367482831654
1553,1.0,2.0,0.2249746818490469
1554,0.5,1.0,0.047040392118700605
1554,0.5,2.0,0.1906755018242768
1554,1.0,2.0,0.1444321797233854
1555,0.5,1.0,0.07784856840659299
1555,0.5,2.0,0.18012933517028162
1555,1.0,2.0,0.12815015844592842
1556,0.5,1.0,0.01815842513527749
1556,0.5,2.0,0.07767440662092809
1556,1.0,2.0,0.0595159814856506
1557,0.5,1.0,0.2038382187908265
1557,0.5,2.0,0.5075253191065718
1557,1.0,2.0,0.3165124122163475
1558,0.5,1.0,0.05339134204616226
1558,0.5,2.0,0.16770877783191307
1558,1.0,2.0,0.12201283194328802
1559,0.5,1.0,0.16806021908054147
1559,0.5,2.0,0.44297733232255315
1559,1.0,2.0,0.27491711324201173
1560,0.5,1.0,0.055520427458524015
1560,0.5,2.0,0.17530507180019544
1560,1.0,2.0,0.14231102919173846
1561,0.5,1.0,0.016537938636419572
1561,0.5,2.0,0.10034546995302594
1561,1.0,2.0,0.09191381999447606
1562,0.5,1.0,0.09637410512911454
1562,0.5,2.0,0.2610950836800456
1562,1.0,2.0,0.16472097855093107
1563,0.5,1.0,0.13678916853462755
1563,0.5,2.0,0.48372305183311404
1563,1.0,2.0,0.3469338832984865
1564,0.5,1.0,0.07909713375280145
1564,0.5,2.0,0.14940051843306623
1564,1.0,2.0,0.08291415372821351
1565,0.5,1.0,0.11182581324449876
1565,0.5,2.0,0.42276574573126036
1565,1.0,2.0,0.33816539232943077
1566,0.5,1.0,0.06914103456522858
1566,0.5,2.0,0.20354827543593146
1566,1.0,2.0,0.15927379476654202
1567,0.5,1.0,0.1534828655561012
1567,0.5,2.0,0.5570820584934981
1567,1.0,2.0,0.403599192937397
1568,0.5,1.0,0.12328459869379906
1568,0.5,2.0,0.4714478699538414
1568,1.0,2.0,0.35896026344861665
1569,0.5,1.0,0.10498866093943837
1569,0.5,2.0,0.36184224769346124
1569,1.0,2.0,0.2568535867540229
1570,0.5,1.0,0.06303610990824861
1570,0.5,2.0,0.18402115004664932
1570,1.0,2.0,0.1372277036358179
1571,0.5,1.0,0.09995112965460717
1571,0.5,2.0,0.3304778316722542
1571,1.0,2.0,0.24459382548249586
1572,0.5,1.0,0.14428242091266222
1572,0.5,2.0,0.5487624753729958
1572,1.0,2.0,0.4044800544603335
1573,0.5,1.0,0.06116791191811238
1573,0.5,2.0,0.19153297711236494
1573,1.0,2.0,0.13518360733225449
1574,0.5,1.0,0.04707027412210142
1574,0.5,2.0,0.10161861159484223
1574,1.0,2.0,0.0631373805816875
1575,0.5,1.0,0.07810367827578865
1575,0.5,2.0,0.2277374555336779
1575,1.0,2.0,0.1496337772578893
1576,0.5,1.0,0.05950040859524211
1576,0.5,2.0,0.2709912894529304
1576,1.0,2.0,0.2114908808576883
1577,0.5,1.0,0.18708509204437632
1577,0.5,2.0,0.46275265905008556
1577,1.0,2.0,0.2877468363591638
1578,0.5,1.0,0.1272432982211555
1578,0.5,2.0,0.3490688683931226
1578,1.0,2.0,0.22182557017196708
1579,0.5,1.0,0.04565683340836287
1579,0.5,2.0,0.14075694493563107
1579,1.0,2.0,0.09706837335526294
1580,0.5,1.0,0.057990821613297855
1580,0.5,2.0,0.2498643906777892
1580,1.0,2.0,0.19187356906449135
1581,0.5,1.0,0.049975073089558675
1581,0.5,2.0,0.14304862979200794
1581,1.0,2.0,0.09307355670244927
1582,0.5,1.0,0.1184526287654119
1582,0.5,2.0,0.32349449319682605
1582,1.0,2.0,0.20504186443141414
1583,0.5,1.0,0.06726534096500125
1583,0.5,2.0,0.34563522240430117
1583,1.0,2.0,0.2783698814392999
1584,0.5,1.0,0.07974708367601294
1584,0.5,2.0,0.29786988424491473
1584,1.0,2.0,0.2181228005689018
1585,0.5,1.0,0.11749466963437344
1585,0.5,2.0,0.5017428569242101
1585,1.0,2.0,0.38424818728983656
1586,0.5,1.0,0.07609256242587588
1586,0.5,2.0,0.20011655994036828
1586,1.0,2.0,0.1424163441747411
1587,0.5,1.0,0.06721776426888948
1587,0.5,2.0,0.1710761357415262
1587,1.0,2.0,0.10385837147263673
1588,0.5,1.0,0.09597593388175725
1588,0.5,2.0,0.34153958819347435
1588,1.0,2.0,0.25701510025148516
1589,0.5,1.0,0.04821393887839645
1589,0.5,2.0,0.15020967136910127
1589,1.0,2.0,0.10199573249070482
1590,0.5,1.0,0.09824790644255861
1590,0.5,2.0,0.2584236323427114
1590,1.0,2.0,0.16017572590015278
1591,0.5,1.0,0.0705220540375271
1591,0.5,2.0,0.24814824737488808
1591,1.0,2.0,0.17762619333736096
1592,0.5,1.0,0.056854180940162216
1592,0.5,2.0,0.23318046363051603
1592,1.0,2.0,0.17632628269035383
1593,0.5,1.0,0.17885222950014762
1593,0.5,2.0,0.5147910940685926
1593,1.0,2.0,0.3361127260775314
1594,0.5,1.0,0.047945396445872104
1594,0.5,2.0,0.14831714131608476
1594,1.0,2.0,0.10037174487021266
1595,0.5,1.0,0.03309340540055229
1595,0.5,2.0,0.1470552798763108
1595,1.0,2.0,0.1144111277189967
1596,0.5,1.0,0.0710848498461006
1596,0.5,2.0,0.27129764307347165
1596,1.0,2.0,0.2014614901466022
1597,0.5,1.0,0.10746979501900558
1597,0.5,2.0,0.2964496994475176
1597,1.0,2.0,0.188979904428512
1598,0.5,1.0,0.12167419204968465
1598,0.5,2.0,0.4960573620398636
1598,1.0,2.0,0.37438316999017895
1599,0.5,1.0,0.11587990021142035
1599,0.5,2.0,0.3528303145678138
1599,1.0,2.0,0.23695041435639347
1600,0.5,1.0,0.07512853342950937
1600,0.5,2.0,0.25120324703688157
1600,1.0,2.0,0.17607471360737217
1601,0.5,1.0,0.06179914936882261
1601,0.5,2.0,0.2956776390405697
1601,1.0,2.0,0.23387848967174713
1602,0.5,1.0,0.048167790327072246
1602,0.5,2.0,0.18022681605124158
1602,1.0,2.0,0.13205902572416933
1603,0.5,1.0,0.20354624636079308
1603,0.5,2.0,0.506472122488745
1603,1.0,2.0,0.30292587612795174
1604,0.5,1.0,0.0549808822733442
1604,0.5,2.0,0.24618653925020878
1604,1.0,2.0,0.20072336096074936
1605,0.5,1.0,0.09114093418087406
1605,0.5,2.0,0.27000754463129434
1605,1.0,2.0,0.17886661045042027
1606,0.5,1.0,0.09038984275215069
1606,0.5,2.0,0.23163446600623508
1606,1.0,2.0,0.15322645998249845
1607,0.5,1.0,0.1615077829847416
1607,0.5,2.0,0.5563260850104663
1607,1.0,2.0,0.39803297605190113
1608,0.5,1.0,0.17833044083177116
1608,0.5,2.0,0.3463525729825604
1608,1.0,2.0,0.16802213215078923
1609,0.5,1.0,0.07212710170519494
1609,0.5,2.0,0.27545637533401307
1609,1.0,2.0,0.20389954976405608
1610,0.5,1.0,0.10007287245402
1610,0.5,2.0,0.3467974780364127
1610,1.0,2.0,0.25163580282898945
1611,0.5,1.0,0.044448572210897985
1611,0.5,2.0,0.13704372877227294
1611,1.0,2.0,0.10195960057921992
1612,0.5,1.0,0.058176594403878235
1612,0.5,2.0,0.2183195894995933
1612,1.0,2.0,0.18104112363609454
1613,0.5,1.0,0.1765076077978336
1613,0.5,2.0,0.5566664785942446
1613,1.0,2.0,0.380158870796411
1614,0.5,1.0,0.038405770454704245
1614,0.5,2.0,0.1100284099278365
1614,1.0,2.0,0.07464534596701895
1615,0.5,1.0,0.15825581470292782
1615,0.5,2.0,0.37540974999843335
1615,1.0,2.0,0.21715393529550553
1616,0.5,1.0,0.21811070995247317
1616,0.5,2.0,0.6009428056929533
1616,1.0,2.0,0.3828320957404801
1617,0.5,1.0,0.06393326102960704
1617,0.5,2.0,0.21088823517713823
1617,1.0,2.0,0.1469549741475312
1618,0.5,1.0,0.05048227240872064
1618,0.5,2.0,0.10277316115487904
1618,1.0,2.0,0.057892300769627356
1619,0.5,1.0,0.030793556111840162
1619,0.5,2.0,0.1370710355956302
1619,1.0,2.0,0.11476981655510528
1620,0.5,1.0,0.13001178704748917
1620,0.5,2.0,0.3547192218467348
1620,1.0,2.0,0.22470743479924568
1621,0.5,1.0,0.09437976792194412
1621,0.5,2.0,0.3777207292715221
1621,1.0,2.0,0.2994907260380597
1622,0.5,1.0,0.2483276593528393
1622,0.5,2.0,0.6081346862710497
1622,1.0,2.0,0.3598070269182104
1623,0.5,1.0,0.08238554609703481
1623,0.5,2.0,0.227301895200909
1623,1.0,2.0,0.14705321933458387
1624,0.5,1.0,0.061561728615787736
1624,0.5,2.0,0.20893088779972452
1624,1.0,2.0,0.14736915918393678
1625,0.5,1.0,0.13900930499511177
1625,0.5,2.0,0.4585599257073397
1625,1.0,2.0,0.3195506207122279
1626,0.5,1.0,0.12486883153839336
1626,0.5,2.0,0.3482397206107192
1626,1.0,2.0,0.25033256540428184
1627,0.5,1.0,0.11763614528820635
1627,0.5,2.0,0.3355265358186141
1627,1.0,2.0,0.24890240248837814
1628,0.5,1.0,0.07257625235164189
1628,0.5,2.0,0.2674629018797676
1628,1.0,2.0,0.19993219582404315
1629,0.5,1.0,0.11184129693576741
1629,0.5,2.0,0.3158866008375323
1629,1.0,2.0,0.20404530390176484
1630,0.5,1.0,0.062969965509231
1630,0.5,2.0,0.2913704090523335
1630,1.0,2.0,0.22840044354310254
1631,0.5,1.0,0.16789409024033886
1631,0.5,2.0,0.46880510467996417
1631,1.0,2.0,0.3009110144396253
1632,0.5,1.0,0.1250500701262432
1632,0.5,2.0,0.35826979588435154
1632,1.0,2.0,0.23321972575810837
1633,0.5,1.0,0.10243196002847312
1633,0.5,2.0,0.34701271153616475
1633,1.0,2.0,0.24458075150769168
1634,0.5,1.0,0.07069941081476118
1634,0.5,2.0,0.19461348577201054
1634,1.0,2.0,0.14066429019929294
1635,0.5,1.0,0.14663154686537633
1635,0.5,2.0,0.4129988308574472
1635,1.0,2.0,0.26636728399207094
1636,0.5,1.0,0.11560751671586089
1636,0.5,2.0,0.3705820835232706
1636,1.0,2.0,0.2549745668074097
1637,0.5,1.0,0.09908737230496936
1637,0.5,2.0,0.27846809475127976
1637,1.0,2.0,0.199977043193738
1638,0.5,1.0,0.09357624773943729
1638,0.5,2.0,0.30307718946358814
1638,1.0,2.0,0.20950094172415082
1639,0.5,1.0,0.101840294407624
1639,0.5,2.0,0.30657589291634113
1639,1.0,2.0,0.2253391409585929
1640,0.5,1.0,0.21831112835231914
1640,0.5,2.0,0.6432201545696077
1640,1.0,2.0,0.4249090262172886
1641,0.5,1.0,0.10524468941335065
1641,0.5,2.0,0.24713123209002974
1641,1.0,2.0,0.15601765617509725
1642,0.5,1.0,0.10401961134668276
1642,0.5,2.0,0.2202079784672286
1642,1.0,2.0,0.11618836712054581
1643,0.5,1.0,0.05771586659753593
1643,0.5,2.0,0.13777085195806144
1643,1.0,2.0,0.08582875555601586
1644,0.5,1.0,0.14654924401229608
1644,0.5,2.0,0.3668196996762502
1644,1.0,2.0,0.24705904629520087
1645,0.5,1.0,0.10655198246363808
1645,0.5,2.0,0.29398373691159363
1645,1.0,2.0,0.1874317544479555
1646,0.5,1.0,0.05209949199229137
1646,0.5,2.0,0.16135892326656812
1646,1.0,2.0,0.10925943127427674
1647,0.5,1.0,0.04970194715997947
1647,0.5,2.0,0.13188756440851376
1647,1.0,2.0,0.10035200155130852
1648,0.5,1.0,0.10566836500640532
1648,0.5,2.0,0.2899616559952634
1648,1.0,2.0,0.1842932909888581
1649,0.5,1.0,0.06423086678079021
1649,0.5,2.0,0.23228639941899215
1649,1.0,2.0,0.1875185141362996
1650,0.5,1.0,0.12450379745158711
1650,0.5,2.0,0.34492836616350175
1650,1.0,2.0,0.24576133003175316
1651,0.5,1.0,0.08253496328788841
1651,0.5,2.0,0.17807728482518703
1651,1.0,2.0,0.09554232153729861
1652,0.5,1.0,0.05151378100238947
1652,0.5,2.0,0.27389046573477305
1652,1.0,2.0,0.2223766847323836
1653,0.5,1.0,0.10290066165690201
1653,0.5,2.0,0.3958026006471147
1653,1.0,2.0,0.29892997238233854
1654,0.5,1.0,0.19535392870543844
1654,0.5,2.0,0.529040422308415
1654,1.0,2.0,0.33368649360297653
1655,0.5,1.0,0.054618947982727775
1655,0.5,2.0,0.16153799500912408
1655,1.0,2.0,0.1069190470263963
1656,0.5,1.0,0.03965497669241895
1656,0.5,2.0,0.0923827405331091
1656,1.0,2.0,0.053453410450891345
1657,0.5,1.0,0.14579400096898443
1657,0.5,2.0,0.37410598019782193
1657,1.0,2.0,0.22831197922883753
1658,0.5,1.0,0.07221994667891565
1658,0.5,2.0,0.20717801066112657
1658,1.0,2.0,0.15255544360036521
1659,0.5,1.0,0.08855142480985084
1659,0.5,2.0,0.22917601904442467
1659,1.0,2.0,0.14062459423457382
1660,0.5,1.0,0.1238955519116881
1660,0.5,2.0,0.2622561689837851
1660,1.0,2.0,0.16785151770794454
1661,0.5,1.0,0.13790521555470903
1661,0.5,2.0,0.289041067860572
1661,1.0,2.0,0.17706533088453671
1662,0.5,1.0,0.13807996446466708
1662,0.5,2.0,0.45064566601445144
1662,1.0,2.0,0.3125657015497844
1663,0.5,1.0,0.20961246737684577
1663,0.5,2.0,0.5406589030599234
1663,1.0,2.0,0.3711015402400974
1664,0.5,1.0,0.13546874813996565
1664,0.5,2.0,0.4519717379588146
1664,1.0,2.0,0.32035785047208315
1665,0.5,1.0,0.09750619949111737
1665,0.5,2.0,0.3226546750212295
1665,1.0,2.0,0.22514847553011216
1666,0.5,1.0,0.10348566159481355
1666,0.5,2.0,0.24418124175350814
1666,1.0,2.0,0.14174741869988083
1667,0.5,1.0,0.17051672010945135
1667,0.5,2.0,0.5240106659164604
1667,1.0,2.0,0.3534939458070091
1668,0.5,1.0,0.15780449914584344
1668,0.5,2.0,0.5845140453731348
1668,1.0,2.0,0.4267095462272914
1669,0.5,1.0,0.04960352011784534
1669,0.5,2.0,0.1709841962844274
1669,1.0,2.0,0.1251008327973282
1670,0.5,1.0,0.03739356518737193
1670,0.5,2.0,0.1370729948581174
1670,1.0,2.0,0.12532680308519384
1671,0.5,1.0,0.1712657456271917
1671,0.5,2.0,0.5655997281065428
1671,1.0,2.0,0.39433398247935103
1672,0.5,1.0,0.08422120158745192
1672,0.5,2.0,0.3362111064476091
1672,1.0,2.0,0.26286281889421864
1673,0.5,1.0,0.05461411201962147
1673,0.5,2.0,0.15382187996200708
1673,1.0,2.0,0.11219639146970076
1674,0.5,1.0,0.07359054972015555
1674,0.5,2.0,0.23739995029748195
1674,1.0,2.0,0.16753565133134318
1675,0.5,1.0,0.03228883562289654
1675,0.5,2.0,0.09247730753200234
1675,1.0,2.0,0.0601884719091058
1676,0.5,1.0,0.056196435855139684
1676,0.5,2.0,0.29751729304093666
1676,1.0,2.0,0.24320865753260312
1677,0.5,1.0,0.06661610874816665
1677,0.5,2.0,0.24759178837946108
1677,1.0,2.0,0.18158608348244623
1678,0.5,1.0,0.10992718709887457
1678,0.5,2.0,0.4641523113492458
1678,1.0,2.0,0.3542251242503712
1679,0.5,1.0,0.09663660356280168
1679,0.5,2.0,0.32480873245162833
1679,1.0,2.0,0.22817212888882668
1680,0.5,1.0,0.15147823582832975
1680,0.5,2.0,0.4777241503381169
1680,1.0,2.0,0.3262459145097871
1681,0.5,1.0,0.06866764902750251
1681,0.5,2.0,0.25125592372341865
1681,1.0,2.0,0.18258827469591613
1682,0.5,1.0,0.11753288935509948
1682,0.5,2.0,0.31471236587247375
1682,1.0,2.0,0.19992615930347155
1683,0.5,1.0,0.041949615736525364
1683,0.5,2.0,0.22413464832783653
1683,1.0,2.0,0.18942548663668923
1684,0.5,1.0,0.09164566575371196
1684,0.5,2.0,0.22836755084024643
1684,1.0,2.0,0.13672188508653446
1685,0.5,1.0,0.10497063975336135
1685,0.5,2.0,0.3129858329773929
1685,1.0,2.0,0.2080151932240316
1686,0.5,1.0,0.2716307336547491
1686,0.5,2.0,0.4705211207291973
1686,1.0,2.0,0.19889038707444814
1687,0.5,1.0,0.08830803030229854
1687,0.5,2.0,0.24389490996315094
1687,1.0,2.0,0.15558687966085238
1688,0.5,1.0,0.15430389730726166
1688,0.5,2.0,0.335843195868593
1688,1.0,2.0,0.18153929856133133
1689,0.5,1.0,0.1139982103898303
1689,0.5,2.0,0.299465596405439
1689,1.0,2.0,0.18546738601560875
1690,0.5,1.0,0.080729152641047
1690,0.5,2.0,0.3109453954672138
1690,1.0,2.0,0.23021624282616676
1691,0.5,1.0,0.12371534638631201
1691,0.5,2.0,0.3369439822426374
1691,1.0,2.0,0.21322863585632537
1692,0.5,1.0,0.06546377600176712
1692,0.5,2.0,0.2118693038904535
1692,1.0,2.0,0.14640552788868638
1693,0.5,1.0,0.14100348163199256
1693,0.5,2.0,0.368012600394263
1693,1.0,2.0,0.22700911876227042
1694,0.5,1.0,0.14204605525464117
1694,0.5,2.0,0.46569288601925873
1694,1.0,2.0,0.3236468307646176
1695,0.5,1.0,0.09122554268191477
1695,0.5,2.0,0.24114323247975633
1695,1.0,2.0,0.14991768979784154
1696,0.5,1.0,0.09859685785670018
1696,0.5,2.0,0.2773331540686428
1696,1.0,2.0,0.1787362962119426
1697,0.5,1.0,0.15362759542089705
1697,0.5,2.0,0.3765047024317155
1697,1.0,2.0,0.22287710701081848
1698,0.5,1.0,0.10298244737634336
1698,0.5,2.0,0.2820108013602721
1698,1.0,2.0,0.18509794267946778
1699,0.5,1.0,0.12104979625648064
1699,0.5,2.0,0.4016696522991019
1699,1.0,2.0,0.28061985604262124
1700,0.5,1.0,0.10525617325793277
1700,0.5,2.0,0.2574787631314682
1700,1.0,2.0,0.15222258987353546
1701,0.5,1.0,0.037535961469557955
1701,0.5,2.0,0.12870426132592175
1701,1.0,2.0,0.09820583210682401
1702,0.5,1.0,0.14964459177710593
1702,0.5,2.0,0.31246427130838095
1702,1.0,2.0,0.20389976206130708
1703,0.5,1.0,0.0938518619969975
1703,0.5,2.0,0.23031198547247267
1703,1.0,2.0,0.14837452985949723
1704,0.5,1.0,0.09726944220144453
1704,0.5,2.0,0.32453315186244724
1704,1.0,2.0,0.2406159777991977
1705,0.5,1.0,0.07650620047613482
1705,0.5,2.0,0.2899293167807956
1705,1.0,2.0,0.23273534342425828
1706,0.5,1.0,0.12221582745875738
1706,0.5,2.0,0.3975484318898402
1706,1.0,2.0,0.2753326044310829
1707,0.5,1.0,0.08995972699311683
1707,0.5,2.0,0.29994237010108565
1707,1.0,2.0,0.20998264310796882
1708,0.5,1.0,0.062016867988838
1708,0.5,2.0,0.15989027580003454
1708,1.0,2.0,0.11882353233593354
1709,0.5,1.0,0.0664445567348982
1709,0.5,2.0,0.28975688643677877
1709,1.0,2.0,0.23022265856715793
1710,0.5,1.0,0.060995689134836925
1710,0.5,2.0,0.17099018149187903
1710,1.0,2.0,0.10999449235704209
1711,0.5,1.0,0.11088967369978349
1711,0.5,2.0,0.30460530476507486
1711,1.0,2.0,0.19371563106529133
1712,0.5,1.0,0.06519527759039509
1712,0.5,2.0,0.31293880362201926
1712,1.0,2.0,0.24774352603162417
1713,0.5,1.0,0.11164521240027406
1713,0.5,2.0,0.3330989955627228
1713,1.0,2.0,0.2214537831624488
1714,0.5,1.0,0.10800325995173966
1714,0.5,2.0,0.24261666205446777
1714,1.0,2.0,0.1457406781197608
1715,0.5,1.0,0.11681715717795597
1715,0.5,2.0,0.3183530222715717
1715,1.0,2.0,0.2015358650936157
1716,0.5,1.0,0.05763546515318217
1716,0.5,2.0,0.2593126081555321
1716,1.0,2.0,0.20167714300234985
1717,0.5,1.0,0.019420349147701854
1717,0.5,2.0,0.05565396758379923
1717,1.0,2.0,0.045730809051936216
1718,0.5,1.0,0.05565629376319889
1718,0.5,2.0,0.17663613043402324
1718,1.0,2.0,0.12097983667082433
1719,0.5,1.0,0.0715611707804181
1719,0.5,2.0,0.274242088037144
1719,1.0,2.0,0.2190967367735296
1720,0.5,1.0,0.09602600179378791
1720,0.5,2.0,0.29154352839317754
1720,1.0,2.0,0.21245286025561888
1721,0.5,1.0,0.08562991380295973
1721,0.5,2.0,0.28651227563859827
1721,1.0,2.0,0.20272003610064088
1722,0.5,1.0,0.06335668911231875
1722,0.5,2.0,0.1683969499333537
1722,1.0,2.0,0.11525761871077408
1723,0.5,1.0,0.07971023392383726
1723,0.5,2.0,0.1710661735132763
1723,1.0,2.0,0.10594724330124755
1724,0.5,1.0,0.09813526414034009
1724,0.5,2.0,0.3381968584621634
1724,1.0,2.0,0.24006159432182334
1725,0.5,1.0,0.14135653561091413
1725,0.5,2.0,0.3688183702658556
1725,1.0,2.0,0.23717608754991948
1726,0.5,1.0,0.14214769670517313
1726,0.5,2.0,0.4009689870647889
1726,1.0,2.0,0.25882129035961576
1727,0.5,1.0,0.07403944393057485
1727,0.5,2.0,0.2319842835801276
1727,1.0,2.0,0.15794483964955275
1728,0.5,1.0,0.08286091912961434
1728,0.5,2.0,0.27261467319763183
1728,1.0,2.0,0.18975375406801745
1729,0.5,1.0,0.0753163842711103
1729,0.5,2.0,0.3379892338656659
1729,1.0,2.0,0.26988990880806296
1730,0.5,1.0,0.13769891518785732
1730,0.5,2.0,0.3595311966058311
1730,1.0,2.0,0.26316057896053646
1731,0.5,1.0,0.20101239702874119
1731,0.5,2.0,0.5689265241542201
1731,1.0,2.0,0.36791412712547894
1732,0.5,1.0,0.10623849999570141
1732,0.5,2.0,0.359394102954938
1732,1.0,2.0,0.2531556029592366
1733,0.5,1.0,0.12319869485216665
1733,0.5,2.0,0.3325480356395818
1733,1.0,2.0,0.20934934078741513
1734,0.5,1.0,0.13146872029176282
1734,0.5,2.0,0.5583820345079993
1734,1.0,2.0,0.4269133142162364
1735,0.5,1.0,0.10948104678555562
1735,0.5,2.0,0.3727407329745997
1735,1.0,2.0,0.27021918039930937
1736,0.5,1.0,0.10515481585769919
1736,0.5,2.0,0.33302087024893656
1736,1.0,2.0,0.22786605439123736
1737,0.5,1.0,0.12631804266993268
1737,0.5,2.0,0.48555816925719564
1737,1.0,2.0,0.359240126587263
1738,0.5,1.0,0.10965512618084412
1738,0.5,2.0,0.3395952751360163
1738,1.0,2.0,0.22994014895517212
1739,0.5,1.0,0.11361342309810658
1739,0.5,2.0,0.31687488188609797
1739,1.0,2.0,0.2032614587879914
1740,0.5,1.0,0.17883801933146326
1740,0.5,2.0,0.6120130252532536
1740,1.0,2.0,0.4331750059217904
1741,0.5,1.0,0.05489167784258733
1741,0.5,2.0,0.14849928431212434
1741,1.0,2.0,0.09360760646953699
1742,0.5,1.0,0.14604675281220353
1742,0.5,2.0,0.43398492557332186
1742,1.0,2.0,0.3202144457228193
1743,0.5,1.0,0.10516652086652753
1743,0.5,2.0,0.3191528698648388
1743,1.0,2.0,0.21398634899831132
1744,0.5,1.0,0.11024796721139868
1744,0.5,2.0,0.29256327907142843
1744,1.0,2.0,0.19438982024633328
1745,0.5,1.0,0.059041840885486974
1745,0.5,2.0,0.19993487074725957
1745,1.0,2.0,0.14162558443519035
1746,0.5,1.0,0.3092964900889727
1746,0.5,2.0,0.6788607955278017
1746,1.0,2.0,0.3695643054388289
1747,0.5,1.0,0.07239531022460297
