sample_index,lambda_first,lambda_second,total_variation
243,0.5,2.0,0.43961312918363626
243,1.0,2.0,0.2331908887513226
244,0.5,1.0,0.11606679503594543
244,0.5,2.0,0.2655052291669484
244,1.0,2.0,0.14943843413100297
245,0.5,1.0,0.27841765959496767
245,0.5,2.0,0.5485138972217629
245,1.0,2.0,0.2700962376267952
246,0.5,1.0,0.16936966308925513
246,0.5,2.0,0.35514723855425745
246,1.0,2.0,0.18577757546500234
247,0.5,1.0,0.2563141277588846
247,0.5,2.0,0.570412976565451
247,1.0,2.0,0.3140988488065663
248,0.5,1.0,0.12639481676032668
248,0.5,2.0,0.2989325451566039
248,1.0,2.0,0.17274255490178844
249,0.5,1.0,0.12440025893806989
249,0.5,2.0,0.2753148267289242
249,1.0,2.0,0.16938006794296162
250,0.5,1.0,0.1375429595455201
250,0.5,2.0,0.25959296976525237
250,1.0,2.0,0.13709728181349257
251,0.5,1.0,0.19567152787478506
251,0.5,2.0,0.38155221833062225
251,1.0,2.0,0.2004885952752467
252,0.5,1.0,0.19049297566371243
252,0.5,2.0,0.47627125842027196
252,1.0,2.0,0.315273248450148
253,0.5,1.0,0.09214379558963633
253,0.5,2.0,0.17241964039367874
253,1.0,2.0,0.08027584480404243
254,0.5,1.0,0.24900181081062542
254,0.5,2.0,0.5690720793908781
254,1.0,2.0,0.3200702685802527
255,0.5,1.0,0.134235957837687
255,0.5,2.0,0.3487111430855815
255,1.0,2.0,0.21930113039494908
256,0.5,1.0,0.21493132936708
256,0.5,2.0,0.4498767890630632
256,1.0,2.0,0.2703004862794487
257,0.5,1.0,0.2021295505656437
257,0.5,2.0,0.3817701456482421
257,1.0,2.0,0.1796405950825984
258,0.5,1.0,0.2226300352081356
258,0.5,2.0,0.49829387292029853
258,1.0,2.0,0.2756638377121629
259,0.5,1.0,0.15040448146371407
259,0.5,2.0,0.349760381924281
259,1.0,2.0,0.20043256590547268
260,0.5,1.0,0.17169068957883232
260,0.5,2.0,0.32702199212269456
260,1.0,2.0,0.16332252925757795
261,0.5,1.0,0.1935060690135873
261,0.5,2.0,0.5042267357519216
261,1.0,2.0,0.3107206667383343
262,0.5,1.0,0.22657710605310274
262,0.5,2.0,0.46055831111545253
262,1.0,2.0,0.23398120506234982
263,0.5,1.0,0.21723383734979754
263,0.5,2.0,0.49575436939113293
263,1.0,2.0,0.2813481595238235
264,0.5,1.0,0.19804536136794199
264,0.5,2.0,0.4213234489831069
264,1.0,2.0,0.22327808761516488
265,0.5,1.0,0.23809531496611358
265,0.5,2.0,0.4996277598998459
265,1.0,2.0,0.26153244493373234
266,0.5,1.0,0.1194341564737827
266,0.5,2.0,0.24093162829097808
266,1.0,2.0,0.12149747181719536
267,0.5,1.0,0.20891562482261256
267,0.5,2.0,0.4706276417281195
267,1.0,2.0,0.2617120169055069
268,0.5,1.0,0.16328983102609074
268,0.5,2.0,0.5154422939584459
268,1.0,2.0,0.35399631020343914
269,0.5,1.0,0.19157370227846887
269,0.5,2.0,0.4213071438750577
269,1.0,2.0,0.22973344159658882
270,0.5,1.0,0.15373636644129604
270,0.5,2.0,0.3977409137445847
270,1.0,2.0,0.26128440522799806
271,0.5,1.0,0.15785148913083671
271,0.5,2.0,0.40059578070622875
271,1.0,2.0,0.2742428918837787
272,0.5,1.0,0.1490615312278773
272,0.5,2.0,0.2514151688207791
272,1.0,2.0,0.10235363759290175
273,0.5,1.0,0.24172163632997604
273,0.5,2.0,0.5078489055630204
273,1.0,2.0,0.2661272692330444
274,0.5,1.0,0.21708183008747153
274,0.5,2.0,0.4843681204036519
274,1.0,2.0,0.26728629031618045
275,0.5,1.0,0.18165038173347212
275,0.5,2.0,0.40068187832945057
275,1.0,2.0,0.24329015756893713
276,0.5,1.0,0.13735860024600013
276,0.5,2.0,0.3156681989036062
276,1.0,2.0,0.18965271053687738
277,0.5,1.0,0.20331606738709185
277,0.5,2.0,0.5276719448181216
277,1.0,2.0,0.34019541254928204
278,0.5,1.0,0.08634178899171308
278,0.5,2.0,0.21994404306982682
278,1.0,2.0,0.14389459632498033
279,0.5,1.0,0.22353390331203157
279,0.5,2.0,0.5676385798842764
279,1.0,2.0,0.3441046765722448
280,0.5,1.0,0.22295865407945464
280,0.5,2.0,0.5100432547255547
280,1.0,2.0,0.2870846006461001
281,0.5,1.0,0.20901733304117853
281,0.5,2.0,0.3823713799691453
281,1.0,2.0,0.17335404692796672
282,0.5,1.0,0.13881791391933412
282,0.5,2.0,0.3174383706721751
282,1.0,2.0,0.18190192549291978
283,0.5,1.0,0.16558422749538532
283,0.5,2.0,0.39589652614918325
283,1.0,2.0,0.23691068570747334
284,0.5,1.0,0.15049665305263255
284,0.5,2.0,0.3331784891674122
284,1.0,2.0,0.18268183611477967
285,0.5,1.0,0.17844362078942358
285,0.5,2.0,0.3908951677978892
285,1.0,2.0,0.22561870035363013
286,0.5,1.0,0.18035157187899137
286,0.5,2.0,0.4201540185004818
286,1.0,2.0,0.25650746120085877
287,0.5,1.0,0.13273604340722736
287,0.5,2.0,0.3734400674519167
287,1.0,2.0,0.2428222905275052
288,0.5,1.0,0.16608436624044853
288,0.5,2.0,0.35426346622224114
288,1.0,2.0,0.20967176225806547
289,0.5,1.0,0.1510603416846174
289,0.5,2.0,0.37464039439155045
289,1.0,2.0,0.23611505430288351
290,0.5,1.0,0.15738403156870404
290,0.5,2.0,0.3843727444167859
290,1.0,2.0,0.2357116314199152
291,0.5,1.0,0.15009990340636437
291,0.5,2.0,0.3225308291730614
291,1.0,2.0,0.1843228333627628
292,0.5,1.0,0.22844007983294587
292,0.5,2.0,0.48681224968951936
292,1.0,2.0,0.2583721698565735
293,0.5,1.0,0.19472931987164305
293,0.5,2.0,0.4374801733303221
293,1.0,2.0,0.242750853458679
294,0.5,1.0,0.1935479267121215
294,0.5,2.0,0.5225850785802786
294,1.0,2.0,0.3389601098598941
295,0.5,1.0,0.2493697951866204
295,0.5,2.0,0.5048037235975563
295,1.0,2.0,0.2554339284109359
296,0.5,1.0,0.15166538015059952
296,0.5,2.0,0.33638891334364707
296,1.0,2.0,0.18472353319304752
297,0.5,1.0,0.2333121678975481
297,0.5,2.0,0.48724749403490625
297,1.0,2.0,0.26240387661597586
298,0.5,1.0,0.20469885629723994
298,0.5,2.0,0.4026839020618459
298,1.0,2.0,0.23139036953614084
299,0.5,1.0,0.21774797018340378
299,0.5,2.0,0.508516717755461
299,1.0,2.0,0.2907687475720573
300,0.5,1.0,0.18533338126752552
300,0.5,2.0,0.4397152702758948
300,1.0,2.0,0.2543818890083693
301,0.5,1.0,0.18512329707149372
301,0.5,2.0,0.3737407623829133
301,1.0,2.0,0.1886174653114196
302,0.5,1.0,0.14036546980655817
302,0.5,2.0,0.33995559789362406
302,1.0,2.0,0.20794552604967165
303,0.5,1.0,0.1917278031775611
303,0.5,2.0,0.4047358008959477
303,1.0,2.0,0.21300799771838663
304,0.5,1.0,0.13130397111534053
304,0.5,2.0,0.27912293564578283
304,1.0,2.0,0.15022012106147142
305,0.5,1.0,0.15681157568595214
305,0.5,2.0,0.4075751231044251
305,1.0,2.0,0.2607718820033168
306,0.5,1.0,0.1482220619281605
306,0.5,2.0,0.32949270874999215
306,1.0,2.0,0.18127064682183164
307,0.5,1.0,0.2331383933333217
307,0.5,2.0,0.5072298825939064
307,1.0,2.0,0.2740914892605848
308,0.5,1.0,0.21071565312844726
308,0.5,2.0,0.38225189687940825
308,1.0,2.0,0.171536243750961
309,0.5,1.0,0.2369494547991218
309,0.5,2.0,0.4569025261676697
309,1.0,2.0,0.2199530713685479
310,0.5,1.0,0.19920114096841282
310,0.5,2.0,0.40864028427057236
310,1.0,2.0,0.20943914330215951
311,0.5,1.0,0.25330910360402975
311,0.5,2.0,0.45829214751784664
311,1.0,2.0,0.20498304391381686
312,0.5,1.0,0.2415187337630641
312,0.5,2.0,0.5777709133954543
312,1.0,2.0,0.3362521796323903
313,0.5,1.0,0.1313752892561051
313,0.5,2.0,0.25015154167800446
313,1.0,2.0,0.13245370870024573
314,0.5,1.0,0.1377014076431138
314,0.5,2.0,0.32986259327041656
314,1.0,2.0,0.19216118562730272
315,0.5,1.0,0.20736380895232323
315,0.5,2.0,0.47794664773915013
315,1.0,2.0,0.2705828387868269
316,0.5,1.0,0.15771191604717516
316,0.5,2.0,0.3302731709532273
316,1.0,2.0,0.18533701244112735
317,0.5,1.0,0.2632337310621319
317,0.5,2.0,0.512073387428649
317,1.0,2.0,0.24883965636651717
318,0.5,1.0,0.09154410273451338
318,0.5,2.0,0.19868678246663035
318,1.0,2.0,0.10906983610401562
319,0.5,1.0,0.17574079619668345
319,0.5,2.0,0.3282496935330036
319,1.0,2.0,0.15250889733632014
320,0.5,1.0,0.31799718060962195
320,0.5,2.0,0.6455708216265894
320,1.0,2.0,0.3275736410169675
321,0.5,1.0,0.23837045614647717
321,0.5,2.0,0.5596592519152888
321,1.0,2.0,0.3212887957688116
322,0.5,1.0,0.18254017301272313
322,0.5,2.0,0.4005115897811984
322,1.0,2.0,0.23507096991723042
323,0.5,1.0,0.13680593253784867
323,0.5,2.0,0.3039240580285461
323,1.0,2.0,0.16915507576590247
324,0.5,1.0,0.1714124360991186
324,0.5,2.0,0.38811341820690887
324,1.0,2.0,0.21670098210779026
325,0.5,1.0,0.19239584971586277
325,0.5,2.0,0.37823697901398223
325,1.0,2.0,0.18584112929811947
326,0.5,1.0,0.24703470031415392
326,0.5,2.0,0.5340919170523625
326,1.0,2.0,0.2962495577082178
327,0.5,1.0,0.23976683782077393
327,0.5,2.0,0.4573345942163244
327,1.0,2.0,0.21756775639555037
328,0.5,1.0,0.22883792010782936
328,0.5,2.0,0.5482075144296878
328,1.0,2.0,0.3414453704973128
329,0.5,1.0,0.24866426467159092
329,0.5,2.0,0.5017361811509345
329,1.0,2.0,0.2530719164793437
330,0.5,1.0,0.26957998305618586
330,0.5,2.0,0.6173490960042927
330,1.0,2.0,0.34776911294810675
331,0.5,1.0,0.21907794997473795
331,0.5,2.0,0.4457096027043646
331,1.0,2.0,0.22663165272962665
332,0.5,1.0,0.1502676353490932
332,0.5,2.0,0.37128594805319964
332,1.0,2.0,0.22736854105840462
333,0.5,1.0,0.2412200329120594
333,0.5,2.0,0.4973216505894833
333,1.0,2.0,0.25610161767742395
334,0.5,1.0,0.2756894394827638
334,0.5,2.0,0.5850537132737136
334,1.0,2.0,0.3093642737909499
335,0.5,1.0,0.12478709366226876
335,0.5,2.0,0.30755404770998496
335,1.0,2.0,0.19202890426421354
336,0.5,1.0,0.22770082682628032
336,0.5,2.0,0.528546722345224
336,1.0,2.0,0.3102594480406975
337,0.5,1.0,0.20851916572646237
337,0.5,2.0,0.4795182191204411
337,1.0,2.0,0.2709990533939788
338,0.5,1.0,0.1038948322840431
338,0.5,2.0,0.22753101129679604
338,1.0,2.0,0.13413993904266847
339,0.5,1.0,0.1812428109262699
339,0.5,2.0,0.3474086640996771
339,1.0,2.0,0.18880879462284766
340,0.5,1.0,0.10243800326149613
340,0.5,2.0,0.22029183055592105
340,1.0,2.0,0.12074344212381503
341,0.5,1.0,0.14904175760745925
341,0.5,2.0,0.2514177922928339
341,1.0,2.0,0.10237603468537462
342,0.5,1.0,0.13388345388761527
342,0.5,2.0,0.25047326360532496
342,1.0,2.0,0.11658980971770967
343,0.5,1.0,0.17113910743228058
343,0.5,2.0,0.3773615784624325
343,1.0,2.0,0.2201452406015317
344,0.5,1.0,0.1743844664728986
344,0.5,2.0,0.40769033832836016
344,1.0,2.0,0.23330587185546162
345,0.5,1.0,0.2041269747922677
345,0.5,2.0,0.44885326379043994
345,1.0,2.0,0.24472628899817223
346,0.5,1.0,0.2027992088077884
346,0.5,2.0,0.45020413657719505
346,1.0,2.0,0.24740492776940667
347,0.5,1.0,0.1541229607664777
347,0.5,2.0,0.3070294714382645
347,1.0,2.0,0.1669223639067938
348,0.5,1.0,0.1402354607496397
348,0.5,2.0,0.2800693051736099
348,1.0,2.0,0.16060408934854556
349,0.5,1.0,0.26119767148402456
349,0.5,2.0,0.5911977831353111
349,1.0,2.0,0.33996197204761125
350,0.5,1.0,0.20228031618979994
350,0.5,2.0,0.38180099248265686
350,1.0,2.0,0.1795206762928569
351,0.5,1.0,0.1958392705028097
351,0.5,2.0,0.38120114310764963
351,1.0,2.0,0.21781457566801055
352,0.5,1.0,0.16570151643300587
352,0.5,2.0,0.35619040399056445
352,1.0,2.0,0.2046613166369023
353,0.5,1.0,0.16763813280543485
353,0.5,2.0,0.3363870558300681
353,1.0,2.0,0.1687489230246333
354,0.5,1.0,0.18059733665555736
354,0.5,2.0,0.3724520666180646
354,1.0,2.0,0.19976569923473225
355,0.5,1.0,0.17576510372839985
355,0.5,2.0,0.4695995366217484
355,1.0,2.0,0.31011023566019597
356,0.5,1.0,0.18620450801888985
356,0.5,2.0,0.42034354166544546
356,1.0,2.0,0.2523979462324547
357,0.5,1.0,0.1587228260674396
357,0.5,2.0,0.3505176953681842
357,1.0,2.0,0.19179486930074463
358,0.5,1.0,0.15886020931941638
358,0.5,2.0,0.3632897326294141
358,1.0,2.0,0.223661958398977
359,0.5,1.0,0.2422240510562908
359,0.5,2.0,0.5152207537406644
359,1.0,2.0,0.2851889452432047
360,0.5,1.0,0.23694880182115932
360,0.5,2.0,0.5096303803177062
360,1.0,2.0,0.2726815784965469
361,0.5,1.0,0.12335713440919958
361,0.5,2.0,0.2079544149213717
361,1.0,2.0,0.10427769017694113
362,0.5,1.0,0.20218345976392837
362,0.5,2.0,0.3817812630094225
362,1.0,2.0,0.17959780324549413
363,0.5,1.0,0.18214771476079958
363,0.5,2.0,0.39798117303304614
363,1.0,2.0,0.235763690110911
364,0.5,1.0,0.12050925529068338
364,0.5,2.0,0.2841801828319984
364,1.0,2.0,0.16367092754131504
365,0.5,1.0,0.17964840515830915
365,0.5,2.0,0.33601085978653467
365,1.0,2.0,0.1902948692339283
366,0.5,1.0,0.2308843348888933
366,0.5,2.0,0.5532898403593014
366,1.0,2.0,0.32240550547040814
367,0.5,1.0,0.11149716231790933
367,0.5,2.0,0.25476814116015756
367,1.0,2.0,0.14327097884224818
368,0.5,1.0,0.10376835893033738
368,0.5,2.0,0.2357955932099864
368,1.0,2.0,0.13202723427964902
369,0.5,1.0,0.215616247611356
369,0.5,2.0,0.3812503692637636
369,1.0,2.0,0.1656341216524076
370,0.5,1.0,0.1662083371715097
370,0.5,2.0,0.38597016092742775
370,1.0,2.0,0.21976182375591813
371,0.5,1.0,0.1922130090298403
371,0.5,2.0,0.44312295941182167
371,1.0,2.0,0.2722865288756435
372,0.5,1.0,0.15244665359410897
372,0.5,2.0,0.4264918271952873
372,1.0,2.0,0.29214490550991856
373,0.5,1.0,0.09583356556397388
373,0.5,2.0,0.2146308798167959
373,1.0,2.0,0.12161870353334417
374,0.5,1.0,0.1825888429458629
374,0.5,2.0,0.4517755746367941
374,1.0,2.0,0.2691867316909312
375,0.5,1.0,0.17792949197006241
375,0.5,2.0,0.4485902105781209
375,1.0,2.0,0.27165740443177944
376,0.5,1.0,0.23509656131489765
376,0.5,2.0,0.5900188497633807
376,1.0,2.0,0.354922288448483
377,0.5,1.0,0.13333143511564588
377,0.5,2.0,0.29973991114616216
377,1.0,2.0,0.18827661422193503
378,0.5,1.0,0.16959054084719952
378,0.5,2.0,0.473340662956286
378,1.0,2.0,0.30930881018643475
379,0.5,1.0,0.11363445488837329
379,0.5,2.0,0.30156687704708085
379,1.0,2.0,0.20041568763510442
380,0.5,1.0,0.1897256753236007
380,0.5,2.0,0.5389018963694017
380,1.0,2.0,0.3534670262336671
381,0.5,1.0,0.09102266059408146
381,0.5,2.0,0.14043854686085164
381,1.0,2.0,0.04941588626677017
382,0.5,1.0,0.21372199522249558
382,0.5,2.0,0.3817579607508572
382,1.0,2.0,0.16803596552836164
383,0.5,1.0,0.258128878951498
383,0.5,2.0,0.6188437650031728
383,1.0,2.0,0.3612075025009905
384,0.5,1.0,0.10106176553428399
384,0.5,2.0,0.19130303564911505
384,1.0,2.0,0.11531610884279796
385,0.5,1.0,0.18239045547434815
385,0.5,2.0,0.45843677680074246
385,1.0,2.0,0.28618501980106964
386,0.5,1.0,0.27191670911999755
386,0.5,2.0,0.6411240653799322
386,1.0,2.0,0.3692073562599346
387,0.5,1.0,0.07560209802625173
387,0.5,2.0,0.19751507349386394
387,1.0,2.0,0.12191297546761219
388,0.5,1.0,0.12709070949496326
388,0.5,2.0,0.25094214319500135
388,1.0,2.0,0.12385143370003812
389,0.5,1.0,0.15914237105825563
389,0.5,2.0,0.3986563990063091
389,1.0,2.0,0.2554756291478467
390,0.5,1.0,0.24733865394862956
390,0.5,2.0,0.5677778871610262
390,1.0,2.0,0.3204392332123966
391,0.5,1.0,0.10952641474210578
391,0.5,2.0,0.2567463404774768
391,1.0,2.0,0.14721992573537102
392,0.5,1.0,0.16818855994067128
392,0.5,2.0,0.48932626652495814
392,1.0,2.0,0.3232929647002066
393,0.5,1.0,0.17727214104618177
393,0.5,2.0,0.4562012350244099
393,1.0,2.0,0.2789290939782281
394,0.5,1.0,0.20608933768523252
394,0.5,2.0,0.5685676190634562
394,1.0,2.0,0.36247828137822363
395,0.5,1.0,0.15895235837049265
395,0.5,2.0,0.31285305804071967
395,1.0,2.0,0.15390069967022701
396,0.5,1.0,0.1426280077560666
396,0.5,2.0,0.254063912707593
396,1.0,2.0,0.12534474482333186
397,0.5,1.0,0.1117915058568356
397,0.5,2.0,0.26318534061212373
397,1.0,2.0,0.15139383475528817
398,0.5,1.0,0.15141201864479858
398,0.5,2.0,0.3343428063316681
398,1.0,2.0,0.18293078768686946
399,0.5,1.0,0.18854072594978913
399,0.5,2.0,0.3960745581292083
399,1.0,2.0,0.20753383217941918
400,0.5,1.0,0.22060262640714443
400,0.5,2.0,0.5314455829478304
400,1.0,2.0,0.32385780374252787
401,0.5,1.0,0.14206551014190943
401,0.5,2.0,0.3726770710694557
401,1.0,2.0,0.24187835589670134
402,0.5,1.0,0.2197755446254649
402,0.5,2.0,0.4492599364940807
402,1.0,2.0,0.2294843918686158
403,0.5,1.0,0.200267823938425
403,0.5,2.0,0.434896280953349
403,1.0,2.0,0.2441602135105686
404,0.5,1.0,0.18429371160096708
404,0.5,2.0,0.4085095393868413
404,1.0,2.0,0.2242158277858743
405,0.5,1.0,0.1466718380439067
405,0.5,2.0,0.2531338613390355
405,1.0,2.0,0.11122665452374501
406,0.5,1.0,0.18531156585204572
406,0.5,2.0,0.3738761185239469
406,1.0,2.0,0.1885645526719012
407,0.5,1.0,0.1267591051552865
407,0.5,2.0,0.2864767264052779
407,1.0,2.0,0.16167319190101984
408,0.5,1.0,0.17650628281269243
408,0.5,2.0,0.36650919819260325
408,1.0,2.0,0.19000291537991082
409,0.5,1.0,0.18635763887828224
409,0.5,2.0,0.3888176789070572
409,1.0,2.0,0.2440627535357773
410,0.5,1.0,0.10706499143535061
410,0.5,2.0,0.22020811056316864
410,1.0,2.0,0.11314311912781802
411,0.5,1.0,0.12701272595398452
411,0.5,2.0,0.3602063597539137
411,1.0,2.0,0.24783771800963694
412,0.5,1.0,0.11059787392776008
412,0.5,2.0,0.3044346629217749
412,1.0,2.0,0.19409783369783906
413,0.5,1.0,0.23276735239638835
413,0.5,2.0,0.45905806041894653
413,1.0,2.0,0.22629070802255818
414,0.5,1.0,0.17472536487527182
414,0.5,2.0,0.39914784692433386
414,1.0,2.0,0.2303807642968752
415,0.5,1.0,0.16686089378976304
415,0.5,2.0,0.34556444385360124
415,1.0,2.0,0.18837458186609807
416,0.5,1.0,0.20941965898823303
416,0.5,2.0,0.5579747595558264
416,1.0,2.0,0.3485551005675934
417,0.5,1.0,0.18218133927248809
417,0.5,2.0,0.4397420758899559
417,1.0,2.0,0.26698738037258046
418,0.5,1.0,0.151579410242924
418,0.5,2.0,0.30097894334817227
418,1.0,2.0,0.14939953310524823
419,0.5,1.0,0.0910412251648293
419,0.5,2.0,0.14047305182444847
419,1.0,2.0,0.04943182665961915
420,0.5,1.0,0.28042161487039163
420,0.5,2.0,0.6149623824873208
420,1.0,2.0,0.3345407676169292
421,0.5,1.0,0.18427555717262312
421,0.5,2.0,0.4489451262476238
421,1.0,2.0,0.28339414791996775
422,0.5,1.0,0.17138366193864818
422,0.5,2.0,0.3993739286021198
422,1.0,2.0,0.22799026666347166
423,0.5,1.0,0.14670937279121518
423,0.5,2.0,0.31527254466247645
423,1.0,2.0,0.17949386145908175
424,0.5,1.0,0.17573361843882088
424,0.5,2.0,0.4265486379718966
424,1.0,2.0,0.25652870923494925
425,0.5,1.0,0.09230848728061039
425,0.5,2.0,0.2059594228711489
425,1.0,2.0,0.11365093559053852
426,0.5,1.0,0.2049874783754807
426,0.5,2.0,0.5575483057906174
426,1.0,2.0,0.3525608274151368
427,0.5,1.0,0.2459004258907567
427,0.5,2.0,0.6295932191685468
427,1.0,2.0,0.3836927932777901
428,0.5,1.0,0.2943046801647526
428,0.5,2.0,0.5484507948138025
428,1.0,2.0,0.25414611464904996
429,0.5,1.0,0.19566657424893813
429,0.5,2.0,0.4674819192363787
429,1.0,2.0,0.29720778589913804
430,0.5,1.0,0.17341562513935266
430,0.5,2.0,0.47085140690639626
430,1.0,2.0,0.3142480349659662
431,0.5,1.0,0.2311376776056368
431,0.5,2.0,0.5614061137227007
431,1.0,2.0,0.3302684361170639
432,0.5,1.0,0.1685170707122897
432,0.5,2.0,0.32662768267469144
432,1.0,2.0,0.15811061196240178
433,0.5,1.0,0.15270223681799658
433,0.5,2.0,0.3594669108906883
433,1.0,2.0,0.21861556960740636
434,0.5,1.0,0.20954343877093418
434,0.5,2.0,0.5394470018038909
434,1.0,2.0,0.32990356303295676
435,0.5,1.0,0.15314050267262558
435,0.5,2.0,0.3365308317076028
435,1.0,2.0,0.1833903290349772
436,0.5,1.0,0.1199656393855383
436,0.5,2.0,0.298472141276065
436,1.0,2.0,0.1785065018905267
437,0.5,1.0,0.22144660929750665
437,0.5,2.0,0.5453366934525206
437,1.0,2.0,0.32389008415501397
438,0.5,1.0,0.20647773169534964
438,0.5,2.0,0.47571535909837726
438,1.0,2.0,0.2692376274030276
439,0.5,1.0,0.29691538905419984
439,0.5,2.0,0.6468670405216687
439,1.0,2.0,0.3499516514674688
440,0.5,1.0,0.15829391357838216
440,0.5,2.0,0.3644980095530013
440,1.0,2.0,0.21072644210035246
441,0.5,1.0,0.2065646777116757
441,0.5,2.0,0.3823515523553478
441,1.0,2.0,0.1757868746436721
442,0.5,1.0,0.17007134160094495
442,0.5,2.0,0.4377073849391856
442,1.0,2.0,0.28268728595778886
443,0.5,1.0,0.2097441696246916
443,0.5,2.0,0.4916216175244282
443,1.0,2.0,0.28187744789973657
444,0.5,1.0,0.1488167363408227
444,0.5,2.0,0.3258806923961433
444,1.0,2.0,0.18521545664164119
445,0.5,1.0,0.1870342059870206
445,0.5,2.0,0.4040172345950899
445,1.0,2.0,0.2169830286080693
446,0.5,1.0,0.14047831061544133
446,0.5,2.0,0.32458580219032496
446,1.0,2.0,0.1841074915748837
447,0.5,1.0,0.24102909363927263
447,0.5,2.0,0.5052453186669131
447,1.0,2.0,0.26421622502764053
448,0.5,1.0,0.15220084755816288
448,0.5,2.0,0.36083512783010685
448,1.0,2.0,0.22238669592142252
449,0.5,1.0,0.12488607064984178
449,0.5,2.0,0.2573881354328392
449,1.0,2.0,0.13918189458921157
450,0.5,1.0,0.16627042596641833
450,0.5,2.0,0.42946937646892247
450,1.0,2.0,0.27019244807892157
451,0.5,1.0,0.1951618381071226
451,0.5,2.0,0.436118329905671
451,1.0,2.0,0.24095649179854842
452,0.5,1.0,0.1639877728384642
452,0.5,2.0,0.40126249410490644
452,1.0,2.0,0.24029430032331556
453,0.5,1.0,0.25477381582063957
453,0.5,2.0,0.609066185939207
453,1.0,2.0,0.35429237011856746
454,0.5,1.0,0.1802164116742137
454,0.5,2.0,0.4098292791961172
454,1.0,2.0,0.24343741323087859
455,0.5,1.0,0.18895961338317147
455,0.5,2.0,0.45833180747538893
455,1.0,2.0,0.26937219409221747
456,0.5,1.0,0.1994627826377153
456,0.5,2.0,0.44712003110630605
456,1.0,2.0,0.258494085774276
457,0.5,1.0,0.17845113561487352
457,0.5,2.0,0.4678083828080142
457,1.0,2.0,0.28935724719314065
458,0.5,1.0,0.15978959194350173
458,0.5,2.0,0.3609716664576883
458,1.0,2.0,0.20118207451418663
459,0.5,1.0,0.16711849828032466
459,0.5,2.0,0.376249834120515
459,1.0,2.0,0.20913133584019028
460,0.5,1.0,0.14339673084512322
460,0.5,2.0,0.316339786225807
460,1.0,2.0,0.1842048158721002
461,0.5,1.0,0.18786002729160894
461,0.5,2.0,0.5285695638425979
461,1.0,2.0,0.34583034008633395
462,0.5,1.0,0.1743040349040376
462,0.5,2.0,0.3643433160849123
462,1.0,2.0,0.19003928118087476
463,0.5,1.0,0.20997224737411258
463,0.5,2.0,0.38231794844675593
463,1.0,2.0,0.17234570107264335
464,0.5,1.0,0.18549880501506227
464,0.5,2.0,0.43513019198752634
464,1.0,2.0,0.24963138697246404
465,0.5,1.0,0.16816134838875696
465,0.5,2.0,0.35540623286030737
465,1.0,2.0,0.2098419890604628
466,0.5,1.0,0.1922507005299608
466,0.5,2.0,0.42467071936414386
466,1.0,2.0,0.23242001883418303
467,0.5,1.0,0.1613139031042669
467,0.5,2.0,0.2939526285061723
467,1.0,2.0,0.1441679876225824
468,0.5,1.0,0.2357449552167128
468,0.5,2.0,0.48313781240497533
468,1.0,2.0,0.2473928571882625
469,0.5,1.0,0.23286879604494018
469,0.5,2.0,0.45862213094246784
469,1.0,2.0,0.22575333489752775
470,0.5,1.0,0.22769502434947136
470,0.5,2.0,0.4265856134977568
470,1.0,2.0,0.1988905891482854
471,0.5,1.0,0.1564550037204454
471,0.5,2.0,0.34226511091886735
471,1.0,2.0,0.18581010719842195
472,0.5,1.0,0.1920866926500906
472,0.5,2.0,0.4304147039476165
472,1.0,2.0,0.23832801129752595
473,0.5,1.0,0.15579408316275659
473,0.5,2.0,0.344726081450097
473,1.0,2.0,0.18893199828734036
474,0.5,1.0,0.24964191781931994
474,0.5,2.0,0.45866514272044623
474,1.0,2.0,0.2090232249011263
475,0.5,1.0,0.23059762511030232
475,0.5,2.0,0.5035441857193425
475,1.0,2.0,0.27294656060904016
476,0.5,1.0,0.20750775942137253
476,0.5,2.0,0.4206083442237462
476,1.0,2.0,0.2131005848023737
477,0.5,1.0,0.15610052914144895
477,0.5,2.0,0.34174785044896056
477,1.0,2.0,0.1856473213075116
478,0.5,1.0,0.14178949609132624
478,0.5,2.0,0.3233467586625378
