sample_index,function,aggregation_error
1254,exp_0_5,0.0
1254,exp_1,5.551115123125783e-17
1254,exp_2,5.551115123125783e-17
1254,asinh,0.0
1254,logistic,5.551115123125783e-17
1255,exp_0_5,5.551115123125783e-17
1255,exp_1,0.0
1255,exp_2,0.0
1255,asinh,5.551115123125783e-17
1255,logistic,0.0
1256,exp_0_5,0.0
1256,exp_1,0.0
1256,exp_2,5.551115123125783e-17
1256,asinh,0.0
1256,logistic,5.551115123125783e-17
1257,exp_0_5,5.551115123125783e-17
1257,exp_1,5.551115123125783e-17
1257,exp_2,5.551115123125783e-17
1257,asinh,0.0
1257,logistic,5.551115123125783e-17
1258,exp_0_5,0.0
1258,exp_1,0.0
1258,exp_2,0.0
1258,asinh,0.0
1258,logistic,1.1102230246251565e-16
1259,exp_0_5,1.1102230246251565e-16
1259,exp_1,1.1102230246251565e-16
1259,exp_2,5.551115123125783e-17
1259,asinh,0.0
1259,logistic,0.0
1260,exp_0_5,5.551115123125783e-17
1260,exp_1,5.551115123125783e-17
1260,exp_2,5.551115123125783e-17
1260,asinh,5.551115123125783e-17
1260,logistic,5.551115123125783e-17
1261,exp_0_5,0.0
1261,exp_1,1.1102230246251565e-16
1261,exp_2,0.0
1261,asinh,1.1102230246251565e-16
1261,logistic,0.0
1262,exp_0_5,0.0
1262,exp_1,0.0
1262,exp_2,5.551115123125783e-17
1262,asinh,5.551115123125783e-17
1262,logistic,0.0
1263,exp_0_5,0.0
1263,exp_1,0.0
1263,exp_2,0.0
1263,asinh,0.0
1263,logistic,0.0
1264,exp_0_5,2.7755575615628914e-17
1264,exp_1,0.0
1264,exp_2,1.3877787807814457e-17
1264,asinh,0.0
1264,logistic,2.7755575615628914e-17
1265,exp_0_5,5.551115123125783e-17
1265,exp_1,1.1102230246251565e-16
1265,exp_2,1.1102230246251565e-16
1265,asinh,5.551115123125783e-17
1265,logistic,0.0
1266,exp_0_5,1.1102230246251565e-16
1266,exp_1,0.0
1266,exp_2,1.1102230246251565e-16
1266,asinh,0.0
1266,logistic,5.551115123125783e-17
1267,exp_0_5,0.0
1267,exp_1,0.0
1267,exp_2,2.7755575615628914e-17
1267,asinh,5.551115123125783e-17
1267,logistic,5.551115123125783e-17
1268,exp_0_5,1.3877787807814457e-17
1268,exp_1,1.3877787807814457e-17
1268,exp_2,3.469446951953614e-18
1268,asinh,1.3877787807814457e-17
1268,logistic,0.0
1269,exp_0_5,0.0
1269,exp_1,0.0
1269,exp_2,1.1102230246251565e-16
1269,asinh,1.1102230246251565e-16
1269,logistic,1.1102230246251565e-16
1270,exp_0_5,0.0
1270,exp_1,5.551115123125783e-17
1270,exp_2,0.0
1270,asinh,0.0
1270,logistic,1.1102230246251565e-16
1271,exp_0_5,0.0
1271,exp_1,0.0
1271,exp_2,2.7755575615628914e-17
1271,asinh,0.0
1271,logistic,0.0
1272,exp_0_5,1.1102230246251565e-16
1272,exp_1,1.1102230246251565e-16
1272,exp_2,0.0
1272,asinh,1.1102230246251565e-16
1272,logistic,1.1102230246251565e-16
1273,exp_0_5,5.551115123125783e-17
1273,exp_1,0.0
1273,exp_2,2.7755575615628914e-17
1273,asinh,5.551115123125783e-17
1273,logistic,1.1102230246251565e-16
1274,exp_0_5,5.551115123125783e-17
1274,exp_1,1.3877787807814457e-17
1274,exp_2,0.0
1274,asinh,5.551115123125783e-17
1274,logistic,5.551115123125783e-17
1275,exp_0_5,1.1102230246251565e-16
1275,exp_1,0.0
1275,exp_2,1.1102230246251565e-16
1275,asinh,1.1102230246251565e-16
1275,logistic,1.1102230246251565e-16
1276,exp_0_5,0.0
1276,exp_1,1.1102230246251565e-16
1276,exp_2,0.0
1276,asinh,0.0
1276,logistic,0.0
1277,exp_0_5,5.551115123125783e-17
1277,exp_1,0.0
1277,exp_2,0.0
1277,asinh,1.1102230246251565e-16
1277,logistic,5.551115123125783e-17
1278,exp_0_5,0.0
1278,exp_1,1.1102230246251565e-16
1278,exp_2,1.1102230246251565e-16
1278,asinh,0.0
1278,logistic,5.551115123125783e-17
1279,exp_0_5,1.1102230246251565e-16
1279,exp_1,0.0
1279,exp_2,0.0
1279,asinh,0.0
1279,logistic,1.1102230246251565e-16
1280,exp_0_5,0.0
1280,exp_1,1.1102230246251565e-16
1280,exp_2,1.1102230246251565e-16
1280,asinh,0.0
1280,logistic,1.1102230246251565e-16
1281,exp_0_5,2.7755575615628914e-17
1281,exp_1,5.551115123125783e-17
1281,exp_2,1.3877787807814457e-17
1281,asinh,2.7755575615628914e-17
1281,logistic,0.0
1282,exp_0_5,0.0
1282,exp_1,5.551115123125783e-17
1282,exp_2,5.551115123125783e-17
1282,asinh,0.0
1282,logistic,0.0
1283,exp_0_5,5.551115123125783e-17
1283,exp_1,0.0
1283,exp_2,0.0
1283,asinh,0.0
1283,logistic,5.551115123125783e-17
1284,exp_0_5,2.7755575615628914e-17
1284,exp_1,0.0
1284,exp_2,0.0
1284,asinh,0.0
1284,logistic,0.0
1285,exp_0_5,0.0
1285,exp_1,0.0
1285,exp_2,1.1102230246251565e-16
1285,asinh,0.0
1285,logistic,0.0
1286,exp_0_5,5.551115123125783e-17
1286,exp_1,0.0
1286,exp_2,5.551115123125783e-17
1286,asinh,0.0
1286,logistic,5.551115123125783e-17
1287,exp_0_5,0.0
1287,exp_1,0.0
1287,exp_2,0.0
1287,asinh,0.0
1287,logistic,1.1102230246251565e-16
1288,exp_0_5,2.220446049250313e-16
1288,exp_1,0.0
1288,exp_2,0.0
1288,asinh,0.0
1288,logistic,1.1102230246251565e-16
1289,exp_0_5,5.551115123125783e-17
1289,exp_1,0.0
1289,exp_2,1.3877787807814457e-17
1289,asinh,2.7755575615628914e-17
1289,logistic,0.0
1290,exp_0_5,1.1102230246251565e-16
1290,exp_1,1.1102230246251565e-16
1290,exp_2,1.1102230246251565e-16
1290,asinh,1.1102230246251565e-16
1290,logistic,0.0
1291,exp_0_5,1.1102230246251565e-16
1291,exp_1,1.1102230246251565e-16
1291,exp_2,1.1102230246251565e-16
1291,asinh,5.551115123125783e-17
1291,logistic,1.1102230246251565e-16
1292,exp_0_5,0.0
1292,exp_1,0.0
1292,exp_2,6.938893903907228e-18
1292,asinh,0.0
1292,logistic,0.0
1293,exp_0_5,0.0
1293,exp_1,1.1102230246251565e-16
1293,exp_2,1.1102230246251565e-16
1293,asinh,0.0
1293,logistic,0.0
1294,exp_0_5,2.7755575615628914e-17
1294,exp_1,6.938893903907228e-18
1294,exp_2,3.469446951953614e-18
1294,asinh,0.0
1294,logistic,0.0
1295,exp_0_5,5.551115123125783e-17
1295,exp_1,5.551115123125783e-17
1295,exp_2,1.3877787807814457e-17
1295,asinh,1.1102230246251565e-16
1295,logistic,0.0
1296,exp_0_5,0.0
1296,exp_1,1.1102230246251565e-16
1296,exp_2,0.0
1296,asinh,0.0
1296,logistic,1.1102230246251565e-16
1297,exp_0_5,0.0
1297,exp_1,5.551115123125783e-17
1297,exp_2,0.0
1297,asinh,0.0
1297,logistic,1.1102230246251565e-16
1298,exp_0_5,1.1102230246251565e-16
1298,exp_1,1.1102230246251565e-16
1298,exp_2,1.1102230246251565e-16
1298,asinh,1.1102230246251565e-16
1298,logistic,0.0
1299,exp_0_5,2.7755575615628914e-17
1299,exp_1,0.0
1299,exp_2,2.7755575615628914e-17
1299,asinh,2.7755575615628914e-17
1299,logistic,2.7755575615628914e-17
1300,exp_0_5,1.1102230246251565e-16
1300,exp_1,1.1102230246251565e-16
1300,exp_2,1.1102230246251565e-16
1300,asinh,0.0
1300,logistic,1.1102230246251565e-16
1301,exp_0_5,2.7755575615628914e-17
1301,exp_1,2.7755575615628914e-17
1301,exp_2,0.0
1301,asinh,5.551115123125783e-17
1301,logistic,2.7755575615628914e-17
1302,exp_0_5,2.220446049250313e-16
1302,exp_1,1.1102230246251565e-16
1302,exp_2,0.0
1302,asinh,1.1102230246251565e-16
1302,logistic,0.0
1303,exp_0_5,0.0
1303,exp_1,0.0
1303,exp_2,5.551115123125783e-17
1303,asinh,0.0
1303,logistic,5.551115123125783e-17
1304,exp_0_5,1.1102230246251565e-16
1304,exp_1,1.1102230246251565e-16
1304,exp_2,1.1102230246251565e-16
1304,asinh,1.1102230246251565e-16
1304,logistic,0.0
1305,exp_0_5,1.1102230246251565e-16
1305,exp_1,1.1102230246251565e-16
1305,exp_2,1.1102230246251565e-16
1305,asinh,0.0
1305,logistic,1.1102230246251565e-16
1306,exp_0_5,0.0
1306,exp_1,1.3877787807814457e-17
1306,exp_2,3.469446951953614e-18
1306,asinh,2.7755575615628914e-17
1306,logistic,2.7755575615628914e-17
1307,exp_0_5,0.0
1307,exp_1,0.0
1307,exp_2,4.163336342344337e-17
1307,asinh,1.1102230246251565e-16
1307,logistic,0.0
1308,exp_0_5,1.1102230246251565e-16
1308,exp_1,0.0
1308,exp_2,0.0
1308,asinh,1.1102230246251565e-16
1308,logistic,0.0
1309,exp_0_5,0.0
1309,exp_1,0.0
1309,exp_2,0.0
1309,asinh,0.0
1309,logistic,0.0
1310,exp_0_5,0.0
1310,exp_1,0.0
1310,exp_2,1.1102230246251565e-16
1310,asinh,1.1102230246251565e-16
1310,logistic,2.220446049250313e-16
1311,exp_0_5,5.551115123125783e-17
1311,exp_1,5.551115123125783e-17
1311,exp_2,4.163336342344337e-17
1311,asinh,0.0
1311,logistic,0.0
1312,exp_0_5,0.0
1312,exp_1,0.0
1312,exp_2,2.7755575615628914e-17
1312,asinh,0.0
1312,logistic,0.0
1313,exp_0_5,1.1102230246251565e-16
1313,exp_1,0.0
1313,exp_2,2.220446049250313e-16
1313,asinh,0.0
1313,logistic,0.0
1314,exp_0_5,0.0
1314,exp_1,0.0
1314,exp_2,0.0
1314,asinh,0.0
1314,logistic,0.0
1315,exp_0_5,0.0
1315,exp_1,5.551115123125783e-17
1315,exp_2,1.1102230246251565e-16
1315,asinh,0.0
1315,logistic,0.0
1316,exp_0_5,0.0
1316,exp_1,0.0
1316,exp_2,1.1102230246251565e-16
1316,asinh,5.551115123125783e-17
1316,logistic,5.551115123125783e-17
1317,exp_0_5,1.1102230246251565e-16
1317,exp_1,0.0
1317,exp_2,0.0
1317,asinh,1.1102230246251565e-16
1317,logistic,1.1102230246251565e-16
1318,exp_0_5,0.0
1318,exp_1,0.0
1318,exp_2,0.0
1318,asinh,0.0
1318,logistic,0.0
1319,exp_0_5,0.0
1319,exp_1,5.551115123125783e-17
1319,exp_2,0.0
1319,asinh,0.0
1319,logistic,0.0
1320,exp_0_5,0.0
1320,exp_1,1.1102230246251565e-16
1320,exp_2,1.1102230246251565e-16
1320,asinh,1.1102230246251565e-16
1320,logistic,0.0
1321,exp_0_5,5.551115123125783e-17
1321,exp_1,0.0
1321,exp_2,0.0
1321,asinh,0.0
1321,logistic,0.0
1322,exp_0_5,5.551115123125783e-17
1322,exp_1,0.0
1322,exp_2,1.1102230246251565e-16
1322,asinh,1.1102230246251565e-16
1322,logistic,5.551115123125783e-17
1323,exp_0_5,0.0
1323,exp_1,0.0
1323,exp_2,0.0
1323,asinh,1.3877787807814457e-17
1323,logistic,2.7755575615628914e-17
1324,exp_0_5,0.0
1324,exp_1,0.0
1324,exp_2,0.0
1324,asinh,0.0
1324,logistic,5.551115123125783e-17
1325,exp_0_5,5.551115123125783e-17
1325,exp_1,0.0
1325,exp_2,5.551115123125783e-17
1325,asinh,5.551115123125783e-17
1325,logistic,2.220446049250313e-16
1326,exp_0_5,0.0
1326,exp_1,1.1102230246251565e-16
1326,exp_2,2.220446049250313e-16
1326,asinh,1.1102230246251565e-16
1326,logistic,1.1102230246251565e-16
1327,exp_0_5,2.220446049250313e-16
1327,exp_1,1.1102230246251565e-16
1327,exp_2,0.0
1327,asinh,1.1102230246251565e-16
1327,logistic,1.1102230246251565e-16
1328,exp_0_5,0.0
1328,exp_1,2.220446049250313e-16
1328,exp_2,0.0
1328,asinh,0.0
1328,logistic,1.1102230246251565e-16
1329,exp_0_5,0.0
1329,exp_1,5.551115123125783e-17
1329,exp_2,0.0
1329,asinh,1.1102230246251565e-16
1329,logistic,0.0
1330,exp_0_5,0.0
1330,exp_1,1.1102230246251565e-16
1330,exp_2,0.0
1330,asinh,1.1102230246251565e-16
1330,logistic,1.1102230246251565e-16
1331,exp_0_5,1.6653345369377348e-16
1331,exp_1,5.551115123125783e-17
1331,exp_2,5.551115123125783e-17
1331,asinh,1.1102230246251565e-16
1331,logistic,1.1102230246251565e-16
1332,exp_0_5,1.1102230246251565e-16
1332,exp_1,0.0
1332,exp_2,2.220446049250313e-16
1332,asinh,0.0
1332,logistic,1.1102230246251565e-16
1333,exp_0_5,5.551115123125783e-17
1333,exp_1,0.0
1333,exp_2,2.220446049250313e-16
1333,asinh,5.551115123125783e-17
1333,logistic,5.551115123125783e-17
1334,exp_0_5,1.1102230246251565e-16
1334,exp_1,0.0
1334,exp_2,0.0
1334,asinh,5.551115123125783e-17
1334,logistic,0.0
1335,exp_0_5,0.0
1335,exp_1,0.0
1335,exp_2,5.551115123125783e-17
1335,asinh,0.0
1335,logistic,0.0
1336,exp_0_5,0.0
1336,exp_1,2.7755575615628914e-17
1336,exp_2,0.0
1336,asinh,1.3877787807814457e-17
1336,logistic,0.0
1337,exp_0_5,0.0
1337,exp_1,2.220446049250313e-16
1337,exp_2,1.1102230246251565e-16
1337,asinh,1.1102230246251565e-16
1337,logistic,1.1102230246251565e-16
1338,exp_0_5,5.551115123125783e-17
1338,exp_1,5.551115123125783e-17
1338,exp_2,0.0
1338,asinh,5.551115123125783e-17
1338,logistic,0.0
1339,exp_0_5,0.0
1339,exp_1,0.0
1339,exp_2,1.1102230246251565e-16
1339,asinh,1.1102230246251565e-16
1339,logistic,1.1102230246251565e-16
1340,exp_0_5,1.1102230246251565e-16
1340,exp_1,0.0
1340,exp_2,1.1102230246251565e-16
1340,asinh,2.220446049250313e-16
1340,logistic,0.0
1341,exp_0_5,0.0
1341,exp_1,1.1102230246251565e-16
1341,exp_2,0.0
1341,asinh,1.1102230246251565e-16
1341,logistic,1.1102230246251565e-16
1342,exp_0_5,0.0
1342,exp_1,0.0
1342,exp_2,0.0
1342,asinh,1.1102230246251565e-16
1342,logistic,0.0
1343,exp_0_5,0.0
1343,exp_1,0.0
1343,exp_2,2.220446049250313e-16
1343,asinh,0.0
1343,logistic,5.551115123125783e-17
1344,exp_0_5,1.1102230246251565e-16
1344,exp_1,0.0
1344,exp_2,1.1102230246251565e-16
1344,asinh,1.1102230246251565e-16
1344,logistic,1.1102230246251565e-16
1345,exp_0_5,5.551115123125783e-17
1345,exp_1,0.0
1345,exp_2,0.0
1345,asinh,0.0
1345,logistic,5.551115123125783e-17
1346,exp_0_5,0.0
1346,exp_1,1.1102230246251565e-16
1346,exp_2,1.1102230246251565e-16
1346,asinh,0.0
1346,logistic,1.1102230246251565e-16
1347,exp_0_5,5.551115123125783e-17
1347,exp_1,1.1102230246251565e-16
1347,exp_2,0.0
1347,asinh,0.0
1347,logistic,0.0
1348,exp_0_5,1.1102230246251565e-16
1348,exp_1,0.0
1348,exp_2,1.1102230246251565e-16
1348,asinh,1.1102230246251565e-16
1348,logistic,0.0
1349,exp_0_5,0.0
1349,exp_1,2.220446049250313e-16
1349,exp_2,0.0
1349,asinh,1.1102230246251565e-16
1349,logistic,1.1102230246251565e-16
1350,exp_0_5,0.0
1350,exp_1,0.0
1350,exp_2,5.551115123125783e-17
1350,asinh,0.0
1350,logistic,1.1102230246251565e-16
1351,exp_0_5,1.1102230246251565e-16
1351,exp_1,0.0
1351,exp_2,1.1102230246251565e-16
1351,asinh,0.0
1351,logistic,2.220446049250313e-16
1352,exp_0_5,5.551115123125783e-17
1352,exp_1,1.1102230246251565e-16
1352,exp_2,0.0
1352,asinh,0.0
1352,logistic,5.551115123125783e-17
1353,exp_0_5,0.0
1353,exp_1,0.0
1353,exp_2,1.1102230246251565e-16
1353,asinh,1.1102230246251565e-16
1353,logistic,1.1102230246251565e-16
1354,exp_0_5,5.551115123125783e-17
1354,exp_1,0.0
1354,exp_2,5.551115123125783e-17
1354,asinh,0.0
1354,logistic,0.0
1355,exp_0_5,5.551115123125783e-17
1355,exp_1,0.0
1355,exp_2,0.0
1355,asinh,0.0
1355,logistic,0.0
1356,exp_0_5,5.551115123125783e-17
1356,exp_1,5.551115123125783e-17
1356,exp_2,5.551115123125783e-17
1356,asinh,5.551115123125783e-17
1356,logistic,5.551115123125783e-17
1357,exp_0_5,0.0
1357,exp_1,1.1102230246251565e-16
1357,exp_2,0.0
1357,asinh,0.0
1357,logistic,1.1102230246251565e-16
1358,exp_0_5,0.0
1358,exp_1,0.0
1358,exp_2,1.1102230246251565e-16
1358,asinh,1.1102230246251565e-16
1358,logistic,1.1102230246251565e-16
1359,exp_0_5,2.7755575615628914e-17
1359,exp_1,2.7755575615628914e-17
1359,exp_2,6.938893903907228e-18
1359,asinh,2.7755575615628914e-17
1359,logistic,2.7755575615628914e-17
1360,exp_0_5,1.1102230246251565e-16
1360,exp_1,1.1102230246251565e-16
1360,exp_2,0.0
1360,asinh,1.1102230246251565e-16
1360,logistic,1.1102230246251565e-16
1361,exp_0_5,0.0
1361,exp_1,5.551115123125783e-17
1361,exp_2,5.551115123125783e-17
1361,asinh,1.1102230246251565e-16
1361,logistic,1.1102230246251565e-16
1362,exp_0_5,1.1102230246251565e-16
1362,exp_1,0.0
1362,exp_2,0.0
1362,asinh,1.1102230246251565e-16
1362,logistic,1.1102230246251565e-16
1363,exp_0_5,1.1102230246251565e-16
1363,exp_1,0.0
1363,exp_2,1.1102230246251565e-16
1363,asinh,1.1102230246251565e-16
1363,logistic,0.0
1364,exp_0_5,0.0
1364,exp_1,0.0
1364,exp_2,2.7755575615628914e-17
1364,asinh,0.0
1364,logistic,5.551115123125783e-17
1365,exp_0_5,0.0
1365,exp_1,0.0
1365,exp_2,5.551115123125783e-17
1365,asinh,0.0
1365,logistic,1.1102230246251565e-16
1366,exp_0_5,0.0
1366,exp_1,1.1102230246251565e-16
1366,exp_2,0.0
1366,asinh,1.1102230246251565e-16
1366,logistic,1.1102230246251565e-16
1367,exp_0_5,0.0
1367,exp_1,0.0
1367,exp_2,0.0
1367,asinh,0.0
1367,logistic,0.0
1368,exp_0_5,0.0
1368,exp_1,0.0
1368,exp_2,0.0
1368,asinh,0.0
1368,logistic,0.0
1369,exp_0_5,0.0
1369,exp_1,1.1102230246251565e-16
1369,exp_2,5.551115123125783e-17
1369,asinh,1.1102230246251565e-16
1369,logistic,1.1102230246251565e-16
1370,exp_0_5,0.0
1370,exp_1,1.1102230246251565e-16
1370,exp_2,1.1102230246251565e-16
1370,asinh,0.0
1370,logistic,5.551115123125783e-17
1371,exp_0_5,1.1102230246251565e-16
1371,exp_1,1.1102230246251565e-16
1371,exp_2,0.0
1371,asinh,1.1102230246251565e-16
1371,logistic,1.1102230246251565e-16
1372,exp_0_5,0.0
1372,exp_1,2.7755575615628914e-17
1372,exp_2,0.0
1372,asinh,0.0
1372,logistic,5.551115123125783e-17
1373,exp_0_5,0.0
1373,exp_1,0.0
1373,exp_2,1.3877787807814457e-17
1373,asinh,0.0
1373,logistic,5.551115123125783e-17
1374,exp_0_5,0.0
1374,exp_1,5.551115123125783e-17
1374,exp_2,1.1102230246251565e-16
1374,asinh,0.0
1374,logistic,0.0
1375,exp_0_5,0.0
1375,exp_1,5.551115123125783e-17
1375,exp_2,0.0
1375,asinh,5.551115123125783e-17
1375,logistic,0.0
1376,exp_0_5,1.1102230246251565e-16
1376,exp_1,1.1102230246251565e-16
1376,exp_2,5.551115123125783e-17
1376,asinh,5.551115123125783e-17
1376,logistic,1.1102230246251565e-16
1377,exp_0_5,5.551115123125783e-17
1377,exp_1,0.0
1377,exp_2,0.0
1377,asinh,0.0
1377,logistic,0.0
1378,exp_0_5,1.1102230246251565e-16
1378,exp_1,1.1102230246251565e-16
1378,exp_2,1.1102230246251565e-16
1378,asinh,0.0
1378,logistic,1.1102230246251565e-16
1379,exp_0_5,0.0
1379,exp_1,0.0
1379,exp_2,1.6653345369377348e-16
1379,asinh,0.0
1379,logistic,0.0
1380,exp_0_5,0.0
1380,exp_1,0.0
1380,exp_2,5.551115123125783e-17
1380,asinh,0.0
1380,logistic,0.0
1381,exp_0_5,1.1102230246251565e-16
1381,exp_1,1.1102230246251565e-16
1381,exp_2,0.0
1381,asinh,0.0
1381,logistic,0.0
1382,exp_0_5,2.7755575615628914e-17
1382,exp_1,0.0
1382,exp_2,1.1102230246251565e-16
1382,asinh,0.0
1382,logistic,0.0
1383,exp_0_5,1.1102230246251565e-16
1383,exp_1,1.1102230246251565e-16
1383,exp_2,1.1102230246251565e-16
1383,asinh,0.0
1383,logistic,0.0
1384,exp_0_5,0.0
1384,exp_1,5.551115123125783e-17
1384,exp_2,5.551115123125783e-17
1384,asinh,1.1102230246251565e-16
1384,logistic,1.1102230246251565e-16
1385,exp_0_5,0.0
1385,exp_1,0.0
1385,exp_2,0.0
1385,asinh,1.1102230246251565e-16
1385,logistic,0.0
1386,exp_0_5,0.0
1386,exp_1,1.1102230246251565e-16
1386,exp_2,0.0
1386,asinh,1.1102230246251565e-16
1386,logistic,0.0
1387,exp_0_5,0.0
1387,exp_1,0.0
1387,exp_2,2.7755575615628914e-17
1387,asinh,2.7755575615628914e-17
1387,logistic,2.7755575615628914e-17
1388,exp_0_5,0.0
1388,exp_1,0.0
1388,exp_2,2.220446049250313e-16
1388,asinh,1.1102230246251565e-16
1388,logistic,0.0
1389,exp_0_5,1.1102230246251565e-16
1389,exp_1,2.220446049250313e-16
1389,exp_2,0.0
1389,asinh,0.0
1389,logistic,5.551115123125783e-17
1390,exp_0_5,0.0
1390,exp_1,0.0
1390,exp_2,5.551115123125783e-17
1390,asinh,0.0
1390,logistic,1.1102230246251565e-16
1391,exp_0_5,0.0
1391,exp_1,0.0
1391,exp_2,0.0
1391,asinh,0.0
1391,logistic,2.7755575615628914e-17
1392,exp_0_5,1.1102230246251565e-16
1392,exp_1,0.0
1392,exp_2,1.1102230246251565e-16
1392,asinh,0.0
1392,logistic,0.0
1393,exp_0_5,0.0
1393,exp_1,5.551115123125783e-17
1393,exp_2,0.0
1393,asinh,0.0
1393,logistic,0.0
1394,exp_0_5,5.551115123125783e-17
1394,exp_1,0.0
1394,exp_2,0.0
1394,asinh,5.551115123125783e-17
1394,logistic,5.551115123125783e-17
1395,exp_0_5,1.1102230246251565e-16
1395,exp_1,1.1102230246251565e-16
1395,exp_2,0.0
1395,asinh,1.1102230246251565e-16
1395,logistic,0.0
1396,exp_0_5,5.551115123125783e-17
1396,exp_1,2.7755575615628914e-17
1396,exp_2,5.551115123125783e-17
1396,asinh,5.551115123125783e-17
1396,logistic,0.0
1397,exp_0_5,5.551115123125783e-17
1397,exp_1,0.0
1397,exp_2,0.0
1397,asinh,0.0
1397,logistic,1.1102230246251565e-16
1398,exp_0_5,0.0
1398,exp_1,0.0
1398,exp_2,1.1102230246251565e-16
1398,asinh,0.0
1398,logistic,0.0
1399,exp_0_5,0.0
1399,exp_1,1.1102230246251565e-16
1399,exp_2,2.220446049250313e-16
1399,asinh,1.1102230246251565e-16
1399,logistic,0.0
1400,exp_0_5,1.1102230246251565e-16
1400,exp_1,1.1102230246251565e-16
1400,exp_2,0.0
1400,asinh,1.1102230246251565e-16
1400,logistic,0.0
1401,exp_0_5,0.0
1401,exp_1,0.0
1401,exp_2,0.0
1401,asinh,2.7755575615628914e-17
1401,logistic,2.7755575615628914e-17
1402,exp_0_5,1.1102230246251565e-16
1402,exp_1,0.0
1402,exp_2,1.1102230246251565e-16
1402,asinh,0.0
1402,logistic,0.0
1403,exp_0_5,0.0
1403,exp_1,1.1102230246251565e-16
1403,exp_2,5.551115123125783e-17
1403,asinh,0.0
1403,logistic,5.551115123125783e-17
1404,exp_0_5,1.1102230246251565e-16
1404,exp_1,0.0
1404,exp_2,1.1102230246251565e-16
1404,asinh,5.551115123125783e-17
1404,logistic,1.1102230246251565e-16
1405,exp_0_5,0.0
1405,exp_1,5.551115123125783e-17
1405,exp_2,2.7755575615628914e-17
1405,asinh,0.0
1405,logistic,5.551115123125783e-17
1406,exp_0_5,2.7755575615628914e-17
1406,exp_1,0.0
1406,exp_2,0.0
1406,asinh,1.3877787807814457e-17
1406,logistic,2.7755575615628914e-17
1407,exp_0_5,1.1102230246251565e-16
1407,exp_1,1.1102230246251565e-16
1407,exp_2,1.1102230246251565e-16
1407,asinh,0.0
1407,logistic,0.0
1408,exp_0_5,0.0
1408,exp_1,2.7755575615628914e-17
1408,exp_2,0.0
1408,asinh,2.7755575615628914e-17
1408,logistic,0.0
1409,exp_0_5,0.0
1409,exp_1,0.0
1409,exp_2,0.0
1409,asinh,0.0
1409,logistic,0.0
1410,exp_0_5,0.0
1410,exp_1,2.7755575615628914e-17
1410,exp_2,6.938893903907228e-18
1410,asinh,2.7755575615628914e-17
1410,logistic,2.7755575615628914e-17
1411,exp_0_5,0.0
1411,exp_1,2.7755575615628914e-17
1411,exp_2,0.0
1411,asinh,0.0
1411,logistic,0.0
1412,exp_0_5,0.0
1412,exp_1,1.1102230246251565e-16
1412,exp_2,0.0
1412,asinh,0.0
1412,logistic,1.1102230246251565e-16
1413,exp_0_5,0.0
1413,exp_1,0.0
1413,exp_2,0.0
1413,asinh,1.1102230246251565e-16
1413,logistic,0.0
1414,exp_0_5,1.1102230246251565e-16
1414,exp_1,0.0
1414,exp_2,0.0
1414,asinh,5.551115123125783e-17
1414,logistic,0.0
1415,exp_0_5,5.551115123125783e-17
1415,exp_1,0.0
1415,exp_2,1.1102230246251565e-16
1415,asinh,5.551115123125783e-17
1415,logistic,5.551115123125783e-17
1416,exp_0_5,0.0
1416,exp_1,0.0
1416,exp_2,0.0
1416,asinh,0.0
1416,logistic,2.7755575615628914e-17
1417,exp_0_5,0.0
1417,exp_1,2.7755575615628914e-17
1417,exp_2,0.0
1417,asinh,0.0
1417,logistic,0.0
1418,exp_0_5,0.0
1418,exp_1,0.0
1418,exp_2,0.0
1418,asinh,1.1102230246251565e-16
1418,logistic,1.1102230246251565e-16
1419,exp_0_5,0.0
1419,exp_1,0.0
1419,exp_2,0.0
1419,asinh,2.7755575615628914e-17
1419,logistic,0.0
1420,exp_0_5,0.0
1420,exp_1,0.0
1420,exp_2,2.7755575615628914e-17
1420,asinh,0.0
1420,logistic,0.0
1421,exp_0_5,1.1102230246251565e-16
1421,exp_1,0.0
1421,exp_2,2.220446049250313e-16
1421,asinh,1.1102230246251565e-16
1421,logistic,0.0
1422,exp_0_5,5.551115123125783e-17
1422,exp_1,5.551115123125783e-17
1422,exp_2,0.0
1422,asinh,0.0
1422,logistic,0.0
1423,exp_0_5,5.551115123125783e-17
1423,exp_1,0.0
1423,exp_2,6.938893903907228e-18
1423,asinh,0.0
1423,logistic,5.551115123125783e-17
1424,exp_0_5,2.7755575615628914e-17
1424,exp_1,0.0
1424,exp_2,0.0
1424,asinh,2.7755575615628914e-17
1424,logistic,0.0
1425,exp_0_5,1.1102230246251565e-16
1425,exp_1,0.0
1425,exp_2,1.1102230246251565e-16
1425,asinh,0.0
1425,logistic,0.0
1426,exp_0_5,0.0
1426,exp_1,0.0
1426,exp_2,1.1102230246251565e-16
1426,asinh,0.0
1426,logistic,1.1102230246251565e-16
1427,exp_0_5,1.1102230246251565e-16
1427,exp_1,1.1102230246251565e-16
1427,exp_2,1.1102230246251565e-16
1427,asinh,0.0
1427,logistic,0.0
1428,exp_0_5,5.551115123125783e-17
1428,exp_1,5.551115123125783e-17
1428,exp_2,5.551115123125783e-17
1428,asinh,0.0
1428,logistic,1.1102230246251565e-16
1429,exp_0_5,2.7755575615628914e-17
1429,exp_1,0.0
1429,exp_2,6.938893903907228e-18
1429,asinh,0.0
1429,logistic,0.0
