copula,marginal,permutation_code,count,probability
gaussian_negative,beta_skew,354,104,0.00104
gaussian_negative,beta_skew,355,155,0.00155
gaussian_negative,beta_skew,356,134,0.00134
gaussian_negative,beta_skew,357,321,0.00321
gaussian_negative,beta_skew,358,299,0.00299
gaussian_negative,beta_skew,359,417,0.00417
gaussian_negative,beta_skew,360,17,0.00017
gaussian_negative,beta_skew,361,14,0.00014
gaussian_negative,beta_skew,362,19,0.00019
gaussian_negative,beta_skew,363,17,0.00017
gaussian_negative,beta_skew,364,21,0.00021
gaussian_negative,beta_skew,365,28,0.00028
gaussian_negative,beta_skew,366,11,0.00011
gaussian_negative,beta_skew,367,10,0.0001
gaussian_negative,beta_skew,368,16,0.00016
gaussian_negative,beta_skew,369,31,0.00031
gaussian_negative,beta_skew,370,21,0.00021
gaussian_negative,beta_skew,371,29,0.00029
gaussian_negative,beta_skew,372,24,0.00024
gaussian_negative,beta_skew,373,32,0.00032
gaussian_negative,beta_skew,374,24,0.00024
gaussian_negative,beta_skew,375,42,0.00042
gaussian_negative,beta_skew,376,51,0.00051
gaussian_negative,beta_skew,377,68,0.00068
gaussian_negative,beta_skew,378,34,0.00034
gaussian_negative,beta_skew,379,34,0.00034
gaussian_negative,beta_skew,380,41,0.00041
gaussian_negative,beta_skew,381,56,0.00056
gaussian_negative,beta_skew,382,66,0.00066
gaussian_negative,beta_skew,383,65,0.00065
gaussian_negative,beta_skew,384,9,9e-05
gaussian_negative,beta_skew,385,18,0.00018
gaussian_negative,beta_skew,386,20,0.0002
gaussian_negative,beta_skew,387,20,0.0002
gaussian_negative,beta_skew,388,29,0.00029
gaussian_negative,beta_skew,389,35,0.00035
gaussian_negative,beta_skew,390,15,0.00015
gaussian_negative,beta_skew,391,28,0.00028
gaussian_negative,beta_skew,392,35,0.00035
gaussian_negative,beta_skew,393,74,0.00074
gaussian_negative,beta_skew,394,41,0.00041
gaussian_negative,beta_skew,395,94,0.00094
gaussian_negative,beta_skew,396,18,0.00018
gaussian_negative,beta_skew,397,39,0.00039
gaussian_negative,beta_skew,398,38,0.00038
gaussian_negative,beta_skew,399,108,0.00108
gaussian_negative,beta_skew,400,88,0.00088
gaussian_negative,beta_skew,401,167,0.00167
gaussian_negative,beta_skew,402,45,0.00045
gaussian_negative,beta_skew,403,50,0.0005
gaussian_negative,beta_skew,404,57,0.00057
gaussian_negative,beta_skew,405,149,0.00149
gaussian_negative,beta_skew,406,112,0.00112
gaussian_negative,beta_skew,407,190,0.0019
gaussian_negative,beta_skew,408,17,0.00017
gaussian_negative,beta_skew,409,26,0.00026
gaussian_negative,beta_skew,410,31,0.00031
gaussian_negative,beta_skew,411,39,0.00039
gaussian_negative,beta_skew,412,23,0.00023
gaussian_negative,beta_skew,413,60,0.0006
gaussian_negative,beta_skew,414,28,0.00028
gaussian_negative,beta_skew,415,27,0.00027
gaussian_negative,beta_skew,416,33,0.00033
gaussian_negative,beta_skew,417,103,0.00103
gaussian_negative,beta_skew,418,44,0.00044
gaussian_negative,beta_skew,419,103,0.00103
gaussian_negative,beta_skew,420,42,0.00042
gaussian_negative,beta_skew,421,71,0.00071
gaussian_negative,beta_skew,422,48,0.00048
gaussian_negative,beta_skew,423,138,0.00138
gaussian_negative,beta_skew,424,191,0.00191
gaussian_negative,beta_skew,425,269,0.00269
gaussian_negative,beta_skew,426,67,0.00067
gaussian_negative,beta_skew,427,115,0.00115
gaussian_negative,beta_skew,428,72,0.00072
gaussian_negative,beta_skew,429,183,0.00183
gaussian_negative,beta_skew,430,216,0.00216
gaussian_negative,beta_skew,431,322,0.00322
gaussian_negative,beta_skew,432,31,0.00031
gaussian_negative,beta_skew,433,44,0.00044
gaussian_negative,beta_skew,434,31,0.00031
gaussian_negative,beta_skew,435,65,0.00065
gaussian_negative,beta_skew,436,73,0.00073
gaussian_negative,beta_skew,437,112,0.00112
gaussian_negative,beta_skew,438,37,0.00037
gaussian_negative,beta_skew,439,60,0.0006
gaussian_negative,beta_skew,440,50,0.0005
gaussian_negative,beta_skew,441,149,0.00149
gaussian_negative,beta_skew,442,139,0.00139
gaussian_negative,beta_skew,443,247,0.00247
gaussian_negative,beta_skew,444,52,0.00052
gaussian_negative,beta_skew,445,98,0.00098
gaussian_negative,beta_skew,446,55,0.00055
gaussian_negative,beta_skew,447,171,0.00171
gaussian_negative,beta_skew,448,263,0.00263
gaussian_negative,beta_skew,449,304,0.00304
gaussian_negative,beta_skew,450,198,0.00198
gaussian_negative,beta_skew,451,269,0.00269
gaussian_negative,beta_skew,452,246,0.00246
gaussian_negative,beta_skew,453,447,0.00447
gaussian_negative,beta_skew,454,414,0.00414
gaussian_negative,beta_skew,455,607,0.00607
gaussian_negative,beta_skew,456,54,0.00054
gaussian_negative,beta_skew,457,91,0.00091
gaussian_negative,beta_skew,458,72,0.00072
gaussian_negative,beta_skew,459,111,0.00111
gaussian_negative,beta_skew,460,122,0.00122
gaussian_negative,beta_skew,461,171,0.00171
gaussian_negative,beta_skew,462,66,0.00066
gaussian_negative,beta_skew,463,111,0.00111
gaussian_negative,beta_skew,464,85,0.00085
gaussian_negative,beta_skew,465,275,0.00275
gaussian_negative,beta_skew,466,177,0.00177
gaussian_negative,beta_skew,467,344,0.00344
gaussian_negative,beta_skew,468,97,0.00097
gaussian_negative,beta_skew,469,158,0.00158
gaussian_negative,beta_skew,470,127,0.00127
gaussian_negative,beta_skew,471,336,0.00336
gaussian_negative,beta_skew,472,358,0.00358
gaussian_negative,beta_skew,473,537,0.00537
gaussian_negative,beta_skew,474,286,0.00286
gaussian_negative,beta_skew,475,342,0.00342
gaussian_negative,beta_skew,476,287,0.00287
gaussian_negative,beta_skew,477,587,0.00587
gaussian_negative,beta_skew,478,472,0.00472
gaussian_negative,beta_skew,479,779,0.00779
gaussian_negative,beta_skew,480,13,0.00013
gaussian_negative,beta_skew,481,30,0.0003
gaussian_negative,beta_skew,482,18,0.00018
gaussian_negative,beta_skew,483,29,0.00029
gaussian_negative,beta_skew,484,44,0.00044
gaussian_negative,beta_skew,485,39,0.00039
gaussian_negative,beta_skew,486,18,0.00018
gaussian_negative,beta_skew,487,26,0.00026
gaussian_negative,beta_skew,488,23,0.00023
gaussian_negative,beta_skew,489,56,0.00056
gaussian_negative,beta_skew,490,41,0.00041
gaussian_negative,beta_skew,491,83,0.00083
gaussian_negative,beta_skew,492,31,0.00031
gaussian_negative,beta_skew,493,40,0.0004
gaussian_negative,beta_skew,494,36,0.00036
gaussian_negative,beta_skew,495,52,0.00052
gaussian_negative,beta_skew,496,59,0.00059
gaussian_negative,beta_skew,497,73,0.00073
gaussian_negative,beta_skew,498,56,0.00056
gaussian_negative,beta_skew,499,72,0.00072
gaussian_negative,beta_skew,500,59,0.00059
gaussian_negative,beta_skew,501,120,0.0012
gaussian_negative,beta_skew,502,102,0.00102
gaussian_negative,beta_skew,503,115,0.00115
gaussian_negative,beta_skew,504,18,0.00018
gaussian_negative,beta_skew,505,28,0.00028
gaussian_negative,beta_skew,506,24,0.00024
gaussian_negative,beta_skew,507,43,0.00043
gaussian_negative,beta_skew,508,39,0.00039
gaussian_negative,beta_skew,509,44,0.00044
gaussian_negative,beta_skew,510,28,0.00028
gaussian_negative,beta_skew,511,45,0.00045
gaussian_negative,beta_skew,512,48,0.00048
gaussian_negative,beta_skew,513,126,0.00126
gaussian_negative,beta_skew,514,84,0.00084
gaussian_negative,beta_skew,515,190,0.0019
gaussian_negative,beta_skew,516,36,0.00036
gaussian_negative,beta_skew,517,61,0.00061
gaussian_negative,beta_skew,518,52,0.00052
gaussian_negative,beta_skew,519,155,0.00155
gaussian_negative,beta_skew,520,144,0.00144
gaussian_negative,beta_skew,521,249,0.00249
gaussian_negative,beta_skew,522,87,0.00087
gaussian_negative,beta_skew,523,94,0.00094
gaussian_negative,beta_skew,524,121,0.00121
gaussian_negative,beta_skew,525,264,0.00264
gaussian_negative,beta_skew,526,166,0.00166
gaussian_negative,beta_skew,527,308,0.00308
gaussian_negative,beta_skew,528,35,0.00035
gaussian_negative,beta_skew,529,46,0.00046
gaussian_negative,beta_skew,530,33,0.00033
gaussian_negative,beta_skew,531,72,0.00072
gaussian_negative,beta_skew,532,75,0.00075
gaussian_negative,beta_skew,533,77,0.00077
gaussian_negative,beta_skew,534,30,0.0003
gaussian_negative,beta_skew,535,44,0.00044
gaussian_negative,beta_skew,536,56,0.00056
gaussian_negative,beta_skew,537,154,0.00154
gaussian_negative,beta_skew,538,86,0.00086
gaussian_negative,beta_skew,539,180,0.0018
gaussian_negative,beta_skew,540,49,0.00049
gaussian_negative,beta_skew,541,98,0.00098
gaussian_negative,beta_skew,542,68,0.00068
gaussian_negative,beta_skew,543,180,0.0018
gaussian_negative,beta_skew,544,275,0.00275
gaussian_negative,beta_skew,545,365,0.00365
gaussian_negative,beta_skew,546,133,0.00133
gaussian_negative,beta_skew,547,181,0.00181
gaussian_negative,beta_skew,548,162,0.00162
gaussian_negative,beta_skew,549,377,0.00377
gaussian_negative,beta_skew,550,411,0.00411
gaussian_negative,beta_skew,551,525,0.00525
gaussian_negative,beta_skew,552,41,0.00041
gaussian_negative,beta_skew,553,63,0.00063
gaussian_negative,beta_skew,554,48,0.00048
gaussian_negative,beta_skew,555,82,0.00082
gaussian_negative,beta_skew,556,92,0.00092
gaussian_negative,beta_skew,557,137,0.00137
gaussian_negative,beta_skew,558,40,0.0004
gaussian_negative,beta_skew,559,78,0.00078
gaussian_negative,beta_skew,560,60,0.0006
gaussian_negative,beta_skew,561,207,0.00207
gaussian_negative,beta_skew,562,171,0.00171
gaussian_negative,beta_skew,563,311,0.00311
gaussian_negative,beta_skew,564,72,0.00072
gaussian_negative,beta_skew,565,115,0.00115
gaussian_negative,beta_skew,566,83,0.00083
gaussian_negative,beta_skew,567,238,0.00238
gaussian_negative,beta_skew,568,266,0.00266
gaussian_negative,beta_skew,569,474,0.00474
gaussian_negative,beta_skew,570,266,0.00266
gaussian_negative,beta_skew,571,315,0.00315
gaussian_negative,beta_skew,572,335,0.00335
gaussian_negative,beta_skew,573,589,0.00589
gaussian_negative,beta_skew,574,508,0.00508
gaussian_negative,beta_skew,575,758,0.00758
gaussian_negative,beta_skew,576,146,0.00146
gaussian_negative,beta_skew,577,179,0.00179
gaussian_negative,beta_skew,578,181,0.00181
gaussian_negative,beta_skew,579,244,0.00244
gaussian_negative,beta_skew,580,222,0.00222
gaussian_negative,beta_skew,581,263,0.00263
gaussian_negative,beta_skew,582,185,0.00185
gaussian_negative,beta_skew,583,220,0.0022
gaussian_negative,beta_skew,584,298,0.00298
gaussian_negative,beta_skew,585,570,0.0057
gaussian_negative,beta_skew,586,355,0.00355
gaussian_negative,beta_skew,587,654,0.00654
gaussian_negative,beta_skew,588,245,0.00245
gaussian_negative,beta_skew,589,361,0.00361
gaussian_negative,beta_skew,590,285,0.00285
gaussian_negative,beta_skew,591,637,0.00637
gaussian_negative,beta_skew,592,679,0.00679
gaussian_negative,beta_skew,593,981,0.00981
gaussian_negative,beta_skew,594,398,0.00398
gaussian_negative,beta_skew,595,527,0.00527
gaussian_negative,beta_skew,596,486,0.00486
gaussian_negative,beta_skew,597,930,0.0093
gaussian_negative,beta_skew,598,824,0.00824
gaussian_negative,beta_skew,599,1224,0.01224
gaussian_negative,beta_skew,600,59,0.00059
gaussian_negative,beta_skew,601,76,0.00076
gaussian_negative,beta_skew,602,51,0.00051
gaussian_negative,beta_skew,603,73,0.00073
gaussian_negative,beta_skew,604,76,0.00076
gaussian_negative,beta_skew,605,76,0.00076
gaussian_negative,beta_skew,606,68,0.00068
gaussian_negative,beta_skew,607,69,0.00069
gaussian_negative,beta_skew,608,64,0.00064
gaussian_negative,beta_skew,609,125,0.00125
gaussian_negative,beta_skew,610,113,0.00113
gaussian_negative,beta_skew,611,147,0.00147
gaussian_negative,beta_skew,612,68,0.00068
gaussian_negative,beta_skew,613,112,0.00112
gaussian_negative,beta_skew,614,81,0.00081
gaussian_negative,beta_skew,615,155,0.00155
gaussian_negative,beta_skew,616,154,0.00154
gaussian_negative,beta_skew,617,174,0.00174
gaussian_negative,beta_skew,618,108,0.00108
gaussian_negative,beta_skew,619,137,0.00137
gaussian_negative,beta_skew,620,147,0.00147
gaussian_negative,beta_skew,621,188,0.00188
gaussian_negative,beta_skew,622,180,0.0018
gaussian_negative,beta_skew,623,216,0.00216
gaussian_negative,beta_skew,624,69,0.00069
gaussian_negative,beta_skew,625,73,0.00073
gaussian_negative,beta_skew,626,69,0.00069
gaussian_negative,beta_skew,627,101,0.00101
gaussian_negative,beta_skew,628,81,0.00081
gaussian_negative,beta_skew,629,115,0.00115
gaussian_negative,beta_skew,630,81,0.00081
gaussian_negative,beta_skew,631,94,0.00094
gaussian_negative,beta_skew,632,120,0.0012
gaussian_negative,beta_skew,633,275,0.00275
gaussian_negative,beta_skew,634,176,0.00176
gaussian_negative,beta_skew,635,379,0.00379
gaussian_negative,beta_skew,636,112,0.00112
gaussian_negative,beta_skew,637,161,0.00161
gaussian_negative,beta_skew,638,122,0.00122
gaussian_negative,beta_skew,639,339,0.00339
gaussian_negative,beta_skew,640,302,0.00302
gaussian_negative,beta_skew,641,461,0.00461
gaussian_negative,beta_skew,642,173,0.00173
gaussian_negative,beta_skew,643,186,0.00186
gaussian_negative,beta_skew,644,239,0.00239
gaussian_negative,beta_skew,645,509,0.00509
gaussian_negative,beta_skew,646,321,0.00321
gaussian_negative,beta_skew,647,566,0.00566
gaussian_negative,beta_skew,648,89,0.00089
gaussian_negative,beta_skew,649,103,0.00103
gaussian_negative,beta_skew,650,98,0.00098
gaussian_negative,beta_skew,651,168,0.00168
gaussian_negative,beta_skew,652,129,0.00129
gaussian_negative,beta_skew,653,209,0.00209
gaussian_negative,beta_skew,654,97,0.00097
gaussian_negative,beta_skew,655,126,0.00126
gaussian_negative,beta_skew,656,137,0.00137
gaussian_negative,beta_skew,657,340,0.0034
gaussian_negative,beta_skew,658,205,0.00205
gaussian_negative,beta_skew,659,422,0.00422
gaussian_negative,beta_skew,660,147,0.00147
gaussian_negative,beta_skew,661,280,0.0028
gaussian_negative,beta_skew,662,185,0.00185
gaussian_negative,beta_skew,663,489,0.00489
gaussian_negative,beta_skew,664,567,0.00567
gaussian_negative,beta_skew,665,861,0.00861
gaussian_negative,beta_skew,666,272,0.00272
gaussian_negative,beta_skew,667,336,0.00336
gaussian_negative,beta_skew,668,299,0.00299
gaussian_negative,beta_skew,669,621,0.00621
gaussian_negative,beta_skew,670,632,0.00632
gaussian_negative,beta_skew,671,954,0.00954
gaussian_negative,beta_skew,672,125,0.00125
gaussian_negative,beta_skew,673,164,0.00164
gaussian_negative,beta_skew,674,141,0.00141
gaussian_negative,beta_skew,675,250,0.0025
gaussian_negative,beta_skew,676,244,0.00244
gaussian_negative,beta_skew,677,287,0.00287
gaussian_negative,beta_skew,678,134,0.00134
gaussian_negative,beta_skew,679,191,0.00191
gaussian_negative,beta_skew,680,196,0.00196
gaussian_negative,beta_skew,681,467,0.00467
gaussian_negative,beta_skew,682,375,0.00375
gaussian_negative,beta_skew,683,612,0.00612
gaussian_negative,beta_skew,684,206,0.00206
gaussian_negative,beta_skew,685,301,0.00301
gaussian_negative,beta_skew,686,225,0.00225
gaussian_negative,beta_skew,687,556,0.00556
gaussian_negative,beta_skew,688,673,0.00673
gaussian_negative,beta_skew,689,992,0.00992
gaussian_negative,beta_skew,690,460,0.0046
gaussian_negative,beta_skew,691,608,0.00608
gaussian_negative,beta_skew,692,607,0.00607
gaussian_negative,beta_skew,693,1124,0.01124
gaussian_negative,beta_skew,694,915,0.00915
gaussian_negative,beta_skew,695,1433,0.01433
gaussian_negative,beta_skew,696,227,0.00227
gaussian_negative,beta_skew,697,303,0.00303
gaussian_negative,beta_skew,698,287,0.00287
gaussian_negative,beta_skew,699,357,0.00357
gaussian_negative,beta_skew,700,335,0.00335
gaussian_negative,beta_skew,701,475,0.00475
gaussian_negative,beta_skew,702,251,0.00251
gaussian_negative,beta_skew,703,329,0.00329
gaussian_negative,beta_skew,704,371,0.00371
gaussian_negative,beta_skew,705,858,0.00858
gaussian_negative,beta_skew,706,533,0.00533
gaussian_negative,beta_skew,707,935,0.00935
gaussian_negative,beta_skew,708,373,0.00373
gaussian_negative,beta_skew,709,548,0.00548
gaussian_negative,beta_skew,710,451,0.00451
gaussian_negative,beta_skew,711,976,0.00976
gaussian_negative,beta_skew,712,940,0.0094
gaussian_negative,beta_skew,713,1490,0.0149
gaussian_negative,beta_skew,714,573,0.00573
gaussian_negative,beta_skew,715,801,0.00801
gaussian_negative,beta_skew,716,809,0.00809
gaussian_negative,beta_skew,717,1400,0.014
gaussian_negative,beta_skew,718,1166,0.01166
gaussian_negative,beta_skew,719,1761,0.01761
gaussian_negative,power_anisotropic,0,9,9e-05
gaussian_negative,power_anisotropic,1,6,6e-05
gaussian_negative,power_anisotropic,2,9,9e-05
gaussian_negative,power_anisotropic,3,13,0.00013
gaussian_negative,power_anisotropic,4,10,0.0001
gaussian_negative,power_anisotropic,5,14,0.00014
gaussian_negative,power_anisotropic,6,6,6e-05
gaussian_negative,power_anisotropic,7,5,5e-05
gaussian_negative,power_anisotropic,8,7,7e-05
gaussian_negative,power_anisotropic,9,15,0.00015
gaussian_negative,power_anisotropic,10,11,0.00011
gaussian_negative,power_anisotropic,11,13,0.00013
gaussian_negative,power_anisotropic,12,8,8e-05
gaussian_negative,power_anisotropic,13,11,0.00011
gaussian_negative,power_anisotropic,14,6,6e-05
gaussian_negative,power_anisotropic,15,24,0.00024
gaussian_negative,power_anisotropic,16,14,0.00014
gaussian_negative,power_anisotropic,17,14,0.00014
gaussian_negative,power_anisotropic,18,11,0.00011
gaussian_negative,power_anisotropic,19,14,0.00014
gaussian_negative,power_anisotropic,20,18,0.00018
gaussian_negative,power_anisotropic,21,12,0.00012
gaussian_negative,power_anisotropic,22,16,0.00016
gaussian_negative,power_anisotropic,23,16,0.00016
gaussian_negative,power_anisotropic,24,7,7e-05
gaussian_negative,power_anisotropic,25,9,9e-05
gaussian_negative,power_anisotropic,26,6,6e-05
gaussian_negative,power_anisotropic,27,9,9e-05
gaussian_negative,power_anisotropic,28,13,0.00013
gaussian_negative,power_anisotropic,29,13,0.00013
gaussian_negative,power_anisotropic,30,5,5e-05
gaussian_negative,power_anisotropic,31,12,0.00012
gaussian_negative,power_anisotropic,32,9,9e-05
gaussian_negative,power_anisotropic,33,22,0.00022
gaussian_negative,power_anisotropic,34,13,0.00013
gaussian_negative,power_anisotropic,35,30,0.0003
gaussian_negative,power_anisotropic,36,7,7e-05
gaussian_negative,power_anisotropic,37,9,9e-05
gaussian_negative,power_anisotropic,38,9,9e-05
gaussian_negative,power_anisotropic,39,23,0.00023
gaussian_negative,power_anisotropic,40,22,0.00022
gaussian_negative,power_anisotropic,41,33,0.00033
gaussian_negative,power_anisotropic,42,10,0.0001
gaussian_negative,power_anisotropic,43,23,0.00023
gaussian_negative,power_anisotropic,44,18,0.00018
gaussian_negative,power_anisotropic,45,31,0.00031
gaussian_negative,power_anisotropic,46,22,0.00022
gaussian_negative,power_anisotropic,47,38,0.00038
gaussian_negative,power_anisotropic,48,9,9e-05
gaussian_negative,power_anisotropic,49,7,7e-05
gaussian_negative,power_anisotropic,50,8,8e-05
gaussian_negative,power_anisotropic,51,20,0.0002
gaussian_negative,power_anisotropic,52,17,0.00017
gaussian_negative,power_anisotropic,53,11,0.00011
gaussian_negative,power_anisotropic,54,5,5e-05
gaussian_negative,power_anisotropic,55,10,0.0001
gaussian_negative,power_anisotropic,56,22,0.00022
gaussian_negative,power_anisotropic,57,18,0.00018
gaussian_negative,power_anisotropic,58,15,0.00015
gaussian_negative,power_anisotropic,59,25,0.00025
gaussian_negative,power_anisotropic,60,15,0.00015
gaussian_negative,power_anisotropic,61,19,0.00019
gaussian_negative,power_anisotropic,62,8,8e-05
gaussian_negative,power_anisotropic,63,28,0.00028
gaussian_negative,power_anisotropic,64,24,0.00024
gaussian_negative,power_anisotropic,65,35,0.00035
gaussian_negative,power_anisotropic,66,23,0.00023
gaussian_negative,power_anisotropic,67,33,0.00033
gaussian_negative,power_anisotropic,68,24,0.00024
gaussian_negative,power_anisotropic,69,35,0.00035
gaussian_negative,power_anisotropic,70,30,0.0003
gaussian_negative,power_anisotropic,71,49,0.00049
gaussian_negative,power_anisotropic,72,14,0.00014
gaussian_negative,power_anisotropic,73,17,0.00017
gaussian_negative,power_anisotropic,74,10,0.0001
gaussian_negative,power_anisotropic,75,18,0.00018
gaussian_negative,power_anisotropic,76,21,0.00021
gaussian_negative,power_anisotropic,77,26,0.00026
gaussian_negative,power_anisotropic,78,17,0.00017
gaussian_negative,power_anisotropic,79,24,0.00024
gaussian_negative,power_anisotropic,80,10,0.0001
gaussian_negative,power_anisotropic,81,28,0.00028
gaussian_negative,power_anisotropic,82,25,0.00025
gaussian_negative,power_anisotropic,83,32,0.00032
gaussian_negative,power_anisotropic,84,11,0.00011
gaussian_negative,power_anisotropic,85,27,0.00027
gaussian_negative,power_anisotropic,86,17,0.00017
gaussian_negative,power_anisotropic,87,21,0.00021
gaussian_negative,power_anisotropic,88,34,0.00034
gaussian_negative,power_anisotropic,89,45,0.00045
gaussian_negative,power_anisotropic,90,29,0.00029
gaussian_negative,power_anisotropic,91,29,0.00029
gaussian_negative,power_anisotropic,92,35,0.00035
gaussian_negative,power_anisotropic,93,49,0.00049
gaussian_negative,power_anisotropic,94,57,0.00057
gaussian_negative,power_anisotropic,95,60,0.0006
gaussian_negative,power_anisotropic,96,22,0.00022
gaussian_negative,power_anisotropic,97,26,0.00026
gaussian_negative,power_anisotropic,98,22,0.00022
gaussian_negative,power_anisotropic,99,29,0.00029
gaussian_negative,power_anisotropic,100,23,0.00023
gaussian_negative,power_anisotropic,101,36,0.00036
gaussian_negative,power_anisotropic,102,25,0.00025
gaussian_negative,power_anisotropic,103,23,0.00023
gaussian_negative,power_anisotropic,104,29,0.00029
gaussian_negative,power_anisotropic,105,28,0.00028
gaussian_negative,power_anisotropic,106,38,0.00038
gaussian_negative,power_anisotropic,107,47,0.00047
gaussian_negative,power_anisotropic,108,19,0.00019
gaussian_negative,power_anisotropic,109,40,0.0004
gaussian_negative,power_anisotropic,110,21,0.00021
gaussian_negative,power_anisotropic,111,62,0.00062
gaussian_negative,power_anisotropic,112,72,0.00072
gaussian_negative,power_anisotropic,113,70,0.0007
gaussian_negative,power_anisotropic,114,45,0.00045
gaussian_negative,power_anisotropic,115,43,0.00043
gaussian_negative,power_anisotropic,116,50,0.0005
gaussian_negative,power_anisotropic,117,55,0.00055
gaussian_negative,power_anisotropic,118,53,0.00053
gaussian_negative,power_anisotropic,119,68,0.00068
gaussian_negative,power_anisotropic,120,10,0.0001
gaussian_negative,power_anisotropic,121,10,0.0001
gaussian_negative,power_anisotropic,122,5,5e-05
gaussian_negative,power_anisotropic,123,11,0.00011
gaussian_negative,power_anisotropic,124,15,0.00015
gaussian_negative,power_anisotropic,125,16,0.00016
gaussian_negative,power_anisotropic,126,13,0.00013
gaussian_negative,power_anisotropic,127,6,6e-05
gaussian_negative,power_anisotropic,128,14,0.00014
gaussian_negative,power_anisotropic,129,12,0.00012
gaussian_negative,power_anisotropic,130,14,0.00014
gaussian_negative,power_anisotropic,131,17,0.00017
gaussian_negative,power_anisotropic,132,9,9e-05
gaussian_negative,power_anisotropic,133,12,0.00012
gaussian_negative,power_anisotropic,134,9,9e-05
gaussian_negative,power_anisotropic,135,14,0.00014
gaussian_negative,power_anisotropic,136,17,0.00017
gaussian_negative,power_anisotropic,137,22,0.00022
gaussian_negative,power_anisotropic,138,9,9e-05
gaussian_negative,power_anisotropic,139,20,0.0002
gaussian_negative,power_anisotropic,140,16,0.00016
gaussian_negative,power_anisotropic,141,25,0.00025
gaussian_negative,power_anisotropic,142,15,0.00015
gaussian_negative,power_anisotropic,143,27,0.00027
gaussian_negative,power_anisotropic,144,12,0.00012
gaussian_negative,power_anisotropic,145,12,0.00012
gaussian_negative,power_anisotropic,146,9,9e-05
gaussian_negative,power_anisotropic,147,14,0.00014
gaussian_negative,power_anisotropic,148,13,0.00013
gaussian_negative,power_anisotropic,149,16,0.00016
gaussian_negative,power_anisotropic,150,22,0.00022
gaussian_negative,power_anisotropic,151,13,0.00013
gaussian_negative,power_anisotropic,152,22,0.00022
gaussian_negative,power_anisotropic,153,73,0.00073
gaussian_negative,power_anisotropic,154,23,0.00023
gaussian_negative,power_anisotropic,155,65,0.00065
gaussian_negative,power_anisotropic,156,19,0.00019
gaussian_negative,power_anisotropic,157,21,0.00021
gaussian_negative,power_anisotropic,158,23,0.00023
gaussian_negative,power_anisotropic,159,59,0.00059
gaussian_negative,power_anisotropic,160,35,0.00035
gaussian_negative,power_anisotropic,161,75,0.00075
gaussian_negative,power_anisotropic,162,21,0.00021
gaussian_negative,power_anisotropic,163,29,0.00029
gaussian_negative,power_anisotropic,164,34,0.00034
gaussian_negative,power_anisotropic,165,71,0.00071
gaussian_negative,power_anisotropic,166,42,0.00042
gaussian_negative,power_anisotropic,167,110,0.0011
gaussian_negative,power_anisotropic,168,13,0.00013
gaussian_negative,power_anisotropic,169,14,0.00014
gaussian_negative,power_anisotropic,170,9,9e-05
gaussian_negative,power_anisotropic,171,26,0.00026
gaussian_negative,power_anisotropic,172,19,0.00019
gaussian_negative,power_anisotropic,173,22,0.00022
gaussian_negative,power_anisotropic,174,12,0.00012
gaussian_negative,power_anisotropic,175,19,0.00019
gaussian_negative,power_anisotropic,176,16,0.00016
gaussian_negative,power_anisotropic,177,43,0.00043
gaussian_negative,power_anisotropic,178,24,0.00024
gaussian_negative,power_anisotropic,179,81,0.00081
gaussian_negative,power_anisotropic,180,26,0.00026
gaussian_negative,power_anisotropic,181,30,0.0003
gaussian_negative,power_anisotropic,182,22,0.00022
gaussian_negative,power_anisotropic,183,80,0.0008
gaussian_negative,power_anisotropic,184,65,0.00065
gaussian_negative,power_anisotropic,185,135,0.00135
gaussian_negative,power_anisotropic,186,37,0.00037
gaussian_negative,power_anisotropic,187,36,0.00036
gaussian_negative,power_anisotropic,188,45,0.00045
gaussian_negative,power_anisotropic,189,101,0.00101
gaussian_negative,power_anisotropic,190,71,0.00071
gaussian_negative,power_anisotropic,191,158,0.00158
gaussian_negative,power_anisotropic,192,18,0.00018
gaussian_negative,power_anisotropic,193,20,0.0002
gaussian_negative,power_anisotropic,194,17,0.00017
gaussian_negative,power_anisotropic,195,17,0.00017
gaussian_negative,power_anisotropic,196,31,0.00031
gaussian_negative,power_anisotropic,197,31,0.00031
gaussian_negative,power_anisotropic,198,21,0.00021
gaussian_negative,power_anisotropic,199,26,0.00026
gaussian_negative,power_anisotropic,200,27,0.00027
gaussian_negative,power_anisotropic,201,64,0.00064
gaussian_negative,power_anisotropic,202,49,0.00049
gaussian_negative,power_anisotropic,203,93,0.00093
gaussian_negative,power_anisotropic,204,20,0.0002
gaussian_negative,power_anisotropic,205,32,0.00032
gaussian_negative,power_anisotropic,206,34,0.00034
gaussian_negative,power_anisotropic,207,66,0.00066
gaussian_negative,power_anisotropic,208,81,0.00081
gaussian_negative,power_anisotropic,209,124,0.00124
gaussian_negative,power_anisotropic,210,52,0.00052
gaussian_negative,power_anisotropic,211,64,0.00064
gaussian_negative,power_anisotropic,212,88,0.00088
gaussian_negative,power_anisotropic,213,149,0.00149
gaussian_negative,power_anisotropic,214,98,0.00098
gaussian_negative,power_anisotropic,215,197,0.00197
gaussian_negative,power_anisotropic,216,39,0.00039
gaussian_negative,power_anisotropic,217,34,0.00034
gaussian_negative,power_anisotropic,218,31,0.00031
gaussian_negative,power_anisotropic,219,43,0.00043
gaussian_negative,power_anisotropic,220,37,0.00037
gaussian_negative,power_anisotropic,221,46,0.00046
