n,family,sample_index,score_hellinger_squared,p_value,compatible_at_alpha_0_05,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2
96,transitive_percolation,14,0.033304942888429334,0.0033222591362126247,False,0.4605263157894737,0.4614035087719298,0.0008771929824561431,0.0,0.10285714285714286,0.1319047619047619,0.10285714285714286
96,three_layer,14,0.46017363005414635,0.0033222591362126247,False,0.4614035087719298,0.4614035087719298,0.0,0.0,0.7262357414448669,0.0,0.0
96,transitive_percolation,15,0.022538279968191466,0.0033222591362126247,False,0.4697368421052632,0.47039473684210525,0.0006578947368420796,0.0,0.10177404295051354,0.1419234360410831,0.11811391223155929
96,three_layer,15,0.4783587455559497,0.0033222591362126247,False,0.47039473684210525,0.47039473684210525,0.0,0.0,0.7314685314685314,0.0,0.0
96,transitive_percolation,16,0.02331139216026612,0.0033222591362126247,False,0.5041666666666667,0.5028508771929825,0.001315789473684159,0.0,0.10395824271422358,0.12788168769030014,0.10917790343627665
96,three_layer,16,0.5034334636129416,0.0033222591362126247,False,0.5028508771929825,0.5028508771929825,0.0,0.0,0.7488006977758395,0.0,0.0
96,transitive_percolation,17,0.03808483027860332,0.0033222591362126247,False,0.437280701754386,0.43793859649122807,0.0006578947368420796,0.0,0.10882647943831494,0.137913741223671,0.10882647943831494
96,three_layer,17,0.4324876250967963,0.0033222591362126247,False,0.43793859649122807,0.43793859649122807,0.0,0.0,0.7115673510265398,0.0,0.0
96,transitive_percolation,18,0.016745118666720793,0.006644518272425249,False,0.5469298245614035,0.543859649122807,0.0030701754385964453,0.0,0.0946271050521251,0.11146752205292702,0.11828388131515638
96,three_layer,18,0.5529043116848362,0.0033222591362126247,False,0.543859649122807,0.543859649122807,0.0,0.0,0.7677419354838709,0.0,0.0
96,transitive_percolation,19,0.012416723177215983,0.029900332225913623,False,0.5458333333333333,0.5458333333333333,0.0,0.0,0.09562073121735637,0.10887906789875453,0.09441542788268381
96,three_layer,19,0.5450848976896085,0.0033222591362126247,False,0.5458333333333333,0.5458333333333333,0.0,0.0,0.7685817597428686,0.0,0.0
96,transitive_percolation,20,0.0169686723396818,0.006644518272425249,False,0.4993421052631579,0.5015350877192982,0.002192982456140302,0.0,0.10320597277119016,0.13087395696091347,0.12296881862099253
96,three_layer,20,0.5030801948965375,0.0033222591362126247,False,0.5015350877192982,0.5015350877192982,0.0,0.0,0.7481416703104504,0.0,0.0
96,transitive_percolation,21,0.018278839576534978,0.0033222591362126247,False,0.5078947368421053,0.5092105263157894,0.001315789473684159,0.0,0.08549222797927461,0.1079447322970639,0.1070811744386874
96,three_layer,21,0.49730762898216474,0.0033222591362126247,False,0.5092105263157894,0.5092105263157894,0.0,0.0,0.751937984496124,0.0,0.0
96,transitive_percolation,22,0.01366644234758052,0.009966777408637873,False,0.5339912280701754,0.5337719298245615,0.0002192982456139525,0.0,0.09650924024640657,0.1215605749486653,0.10472279260780287
96,three_layer,22,0.531074163008786,0.0033222591362126247,False,0.5337719298245615,0.5337719298245615,0.0,0.0,0.7633525061626951,0.0,0.0
96,transitive_percolation,23,0.016448530836312814,0.006644518272425249,False,0.5646929824561403,0.5649122807017544,0.00021929824561406353,0.0,0.07728155339805826,0.08737864077669903,0.08
96,three_layer,23,0.560125663430414,0.0033222591362126247,False,0.5649122807017544,0.5649122807017544,0.0,0.0,0.7763975155279503,0.0,0.0
96,transitive_percolation,24,0.025912942647118964,0.0033222591362126247,False,0.4708333333333333,0.47346491228070176,0.0026315789473684292,0.0,0.12063344201210992,0.14392175128085702,0.1159757801583605
96,three_layer,24,0.478863642425405,0.0033222591362126247,False,0.47346491228070176,0.47346491228070176,0.0,0.0,0.7332098193608152,0.0,0.0
96,transitive_percolation,25,0.023293297426594473,0.0033222591362126247,False,0.4695175438596491,0.4682017543859649,0.0013157894736842146,0.0,0.10368986454927603,0.13498365249883232,0.11863615133115367
96,three_layer,25,0.4546440004273732,0.0033222591362126247,False,0.4682017543859649,0.4682017543859649,0.0,0.0,0.7302107728337236,0.0,0.0
96,transitive_percolation,26,0.012241613962084119,0.029900332225913623,False,0.5339912280701754,0.5342105263157895,0.00021929824561406353,0.0,0.09486652977412731,0.10965092402464066,0.09034907597535935
96,three_layer,26,0.5309926109123113,0.0033222591362126247,False,0.5342105263157895,0.5342105263157895,0.0,0.0,0.7635467980295566,0.0,0.0
96,transitive_percolation,27,0.014046045142826591,0.009966777408637873,False,0.5434210526315789,0.5445175438596491,0.0010964912280702066,0.0,0.08757062146892655,0.10411622276029056,0.0924132364810331
96,three_layer,27,0.5438434398498719,0.0033222591362126247,False,0.5445175438596491,0.5445175438596491,0.0,0.0,0.7680225533628675,0.0,0.0
96,transitive_percolation,28,0.016607359464930638,0.006644518272425249,False,0.4646929824561403,0.4675438596491228,0.0028508771929824928,0.0,0.10099103350637093,0.1269466729589429,0.11420481359131666
96,three_layer,28,0.4641488739547114,0.0033222591362126247,False,0.4675438596491228,0.4675438596491228,0.0,0.0,0.7298311444652908,0.0,0.0
96,transitive_percolation,29,0.025192528742007947,0.0033222591362126247,False,0.4756578947368421,0.4708333333333333,0.004824561403508787,0.0,0.10189027201475334,0.13001383125864455,0.11710465652374366
96,three_layer,29,0.45805783653100673,0.0033222591362126247,False,0.4708333333333333,0.4708333333333333,0.0,0.0,0.7317186772240335,0.0,0.0
