n,family,sample_index,score_hellinger_squared,p_value,compatible_at_alpha_0_05,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2
96,cover_deletion,46,0.007489375150031785,0.22591362126245848,True,0.46907894736842104,,0.0,0.0,0.15381019167835436,0.10892940626460963,0.07339878447872837
96,cover_deletion,47,0.005793946813125395,0.5714285714285714,True,0.5260964912280702,,0.0,0.0,0.1421425593997499,0.09128803668195082,0.06294289287203002
96,cover_deletion,48,0.006444077834154793,0.3687707641196013,True,0.4789473684210526,,0.0,0.0,0.1478937728937729,0.09294871794871795,0.07921245421245421
96,cover_deletion,49,0.007535741389805284,0.22591362126245848,True,0.4631578947368421,,0.0,0.0,0.13589015151515152,0.10369318181818182,0.08522727272727272
96,cover_deletion,50,0.006137407702270226,0.44518272425249167,True,0.49758771929824563,,0.0,0.0,0.11855442926399296,0.09695901278096078,0.08241516086381666
96,cover_deletion,51,0.005575430840488282,0.6345514950166113,True,0.543640350877193,,0.0,0.0,0.12222670431625655,0.09237595804759983,0.06333198870512304
96,cover_deletion,52,0.0057528821177794676,0.5880398671096345,True,0.48026315789473684,,0.0,0.0,0.14657534246575343,0.09726027397260274,0.06894977168949772
96,cover_deletion,53,0.016094081010499695,0.006644518272425249,False,0.46885964912280703,,0.0,0.0,0.12675397567820393,0.10477081384471469,0.0823199251637044
96,cover_deletion,54,0.006881228094882563,0.3122923588039867,True,0.5447368421052632,,0.0,0.0,0.12560386473429952,0.08333333333333333,0.07729468599033816
96,cover_deletion,55,0.006624654645394079,0.3488372093023256,True,0.46228070175438596,,0.0,0.0,0.14943074003795068,0.10104364326375712,0.07258064516129033
96,cover_deletion,56,0.0048262737604979344,0.8272425249169435,True,0.5407894736842105,,0.0,0.0,0.12895377128953772,0.08596918085969181,0.07542579075425791
96,cover_deletion,57,0.006125813373278888,0.4485049833887043,True,0.5032894736842105,,0.0,0.0,0.134640522875817,0.10239651416122005,0.07581699346405228
96,cover_deletion,58,0.006515720469576269,0.3588039867109635,True,0.46710526315789475,,0.0,0.0,0.15868544600938966,0.09530516431924882,0.0755868544600939
96,cover_deletion,59,0.004865056075000429,0.8172757475083057,True,0.5296052631578947,,0.0,0.0,0.12132505175983437,0.09109730848861283,0.07784679089026915
96,cover_deletion,0,0.02000571417238739,0.0033222591362126247,False,0.4394736842105263,,0.0,0.1,0.15419161676646706,0.12275449101796407,0.08632734530938124
96,cover_deletion,1,0.006642872928760091,0.34219269102990035,True,0.4712719298245614,,0.0,0.1,0.1321544904606794,0.10563052582596556,0.08887854816193579
96,cover_deletion,2,0.00682757910955345,0.32558139534883723,True,0.46842105263157896,,0.0,0.1,0.13249063670411984,0.1104868913857678,0.08754681647940075
96,cover_deletion,3,0.00613549008058778,0.44518272425249167,True,0.4820175438596491,,0.0,0.1,0.12693357597816196,0.11555959963603275,0.0718835304822566
96,cover_deletion,4,0.008709133958291981,0.12624584717607973,True,0.44298245614035087,,0.0,0.1,0.1400990099009901,0.1193069306930693,0.09405940594059406
96,cover_deletion,5,0.008915254875970557,0.10299003322259136,True,0.4769736842105263,,0.0,0.1,0.1328735632183908,0.10574712643678161,0.07862068965517241
96,cover_deletion,6,0.01670354968564891,0.006644518272425249,False,0.4026315789473684,,0.0,0.1,0.16067538126361655,0.11764705882352941,0.09858387799564271
96,cover_deletion,7,0.01036181461444563,0.059800664451827246,True,0.4475877192982456,,0.0,0.1,0.12101910828025478,0.09554140127388536,0.08721215090641843
96,cover_deletion,8,0.008479166850325015,0.1461794019933555,True,0.44627192982456143,,0.0,0.1,0.14152334152334153,0.10712530712530713,0.0800982800982801
96,cover_deletion,9,0.007802844229889416,0.18604651162790697,True,0.45592105263157895,,0.0,0.1,0.13612313612313612,0.12121212121212122,0.09235209235209235
96,cover_deletion,10,0.011561712200333973,0.036544850498338874,False,0.4326754385964912,,0.0,0.1,0.1434363912823112,0.12164216928535225,0.094272681196148
96,cover_deletion,11,0.005638218518870919,0.6146179401993356,True,0.4789473684210526,,0.0,0.1,0.1295787545787546,0.1043956043956044,0.076007326007326
96,cover_deletion,12,0.004375464720861588,0.9003322259136213,True,0.49583333333333335,,0.0,0.1,0.13356921716054843,0.09730207872622733,0.07739938080495357
96,cover_deletion,13,0.01067930071267953,0.04983388704318937,False,0.42872807017543857,,0.0,0.1,0.13452685421994884,0.11560102301790282,0.10127877237851662
96,cover_deletion,14,0.014879130483879788,0.006644518272425249,False,0.4407894736842105,,0.0,0.1,0.14378109452736318,0.1318407960199005,0.09154228855721393
96,cover_deletion,15,0.004162878116053759,0.946843853820598,True,0.5223684210526316,,0.0,0.1,0.11335012594458438,0.09193954659949623,0.08438287153652393
96,cover_deletion,16,0.014374950068870906,0.006644518272425249,False,0.39714912280701753,,0.0,0.1,0.13528437327443402,0.12865819988956378,0.10933186085035891
96,cover_deletion,17,0.0061003225877268585,0.4684385382059801,True,0.5271929824561403,,0.0,0.1,0.13103161397670549,0.09068219633943428,0.07445923460898503
96,cover_deletion,18,0.00860351968574724,0.1362126245847176,True,0.45767543859649124,,0.0,0.1,0.13560134163871587,0.1030186871106852,0.0881648298993771
96,cover_deletion,19,0.010683889733231977,0.04983388704318937,False,0.44671052631578945,,0.0,0.1,0.13598429062346587,0.11094747177221403,0.09081983308787432
96,cover_deletion,20,0.005682729889239457,0.6146179401993356,True,0.45592105263157895,,0.0,0.1,0.12361712361712361,0.10341510341510342,0.08946608946608947
96,cover_deletion,21,0.01982294747031088,0.0033222591362126247,False,0.38070175438596493,,0.0,0.1,0.15725806451612903,0.13018433179723501,0.09274193548387097
96,cover_deletion,22,0.010732848444376053,0.04983388704318937,False,0.45745614035087717,,0.0,0.1,0.1332694151486098,0.10546500479386385,0.0925215723873442
96,cover_deletion,23,0.008686277745020954,0.12624584717607973,True,0.4453947368421053,,0.0,0.1,0.12703101920236337,0.11176760216642048,0.09601181683899557
