sample_index,epsilon,base_weighted_sd,total_variation,nonincreasing_from_previous
507,1e-05,1.1461803044954784,9.286978039992634e-07,True
507,1e-06,1.1461803044954784,9.286989370200872e-08,True
508,0.1,1.1641202802835988,0.0028413509929067107,True
508,0.01,1.1641202802835988,0.0002856833244285833,True
508,0.001,1.1641202802835988,2.858384089556968e-05,True
508,0.0001,1.1641202802835988,2.858539199351308e-06,True
508,1e-05,1.1641202802835988,2.8585547108237165e-07,True
508,1e-06,1.1641202802835988,2.8585562666733985e-08,True
509,0.1,0.9246025031085146,0.006883993629170643,True
509,0.01,0.9246025031085146,0.0006963669912506075,True
509,0.001,0.9246025031085146,6.97173305741737e-05,True
509,0.0001,0.9246025031085146,6.972540338659562e-06,True
509,1e-05,0.9246025031085146,6.972621076870354e-07,True
509,1e-06,0.9246025031085146,6.972629140943505e-08,True
510,0.1,1.170307294132254,0.052439421450196755,True
510,0.01,1.170307294132254,0.005545366343599244,True
510,0.001,1.170307294132254,0.0005577690063762299,True
510,0.0001,1.170307294132254,5.580945939011253e-05,True
510,1e-05,1.170307294132254,5.581271763446259e-06,True
510,1e-06,1.170307294132254,5.58130434851218e-07,True
511,0.1,1.521567716054116,0.01718906623810172,True
511,0.01,1.521567716054116,0.0017461314296400763,True
511,0.001,1.521567716054116,0.00017489034195009587,True
511,0.0001,1.521567716054116,1.7491811230149935e-05,True
511,1e-05,1.521567716054116,1.7492088984377996e-06,True
511,1e-06,1.521567716054116,1.7492116756497154e-07,True
512,0.1,0.8525275515258425,0.08794165622504321,True
512,0.01,0.8525275515258425,0.009898209966349148,True
512,0.001,0.8525275515258425,0.0010026153525017822,True
512,0.0001,0.8525275515258425,0.00010039152124981028,True
512,1e-05,0.8525275515258425,1.0040454060972905e-05,True
512,1e-06,0.8525275515258425,1.0040584274933771e-06,True
513,0.1,0.8174797834463177,0.004465245524166281,True
513,0.01,0.8174797834463177,0.0004500859865042001,True
513,0.001,0.8174797834463177,4.504412708827345e-05,True
513,0.0001,0.8174797834463177,4.504767893961787e-06,True
513,1e-05,0.8174797834463177,4.5048034113305364e-07,True
513,1e-06,0.8174797834463177,4.504806960435133e-08,True
514,0.1,1.0477562002032776,0.0061932765201410805,True
514,0.01,1.0477562002032776,0.0006338050582249184,True
514,0.001,1.0477562002032776,6.352877297345765e-05,True
514,0.0001,1.0477562002032776,6.354363572224526e-06,True
514,1e-05,1.0477562002032776,6.354512235680293e-07,True
514,1e-06,1.0477562002032776,6.354527097788144e-08,True
515,0.1,0.49383291513474425,0.0055584426767380235,True
515,0.01,0.49383291513474425,0.0005585654600988703,True
515,0.001,0.49383291513474425,5.58822201172736e-05,True
515,0.0001,0.49383291513474425,5.5884771257500696e-06,True
515,1e-05,0.49383291513474425,5.588502620659392e-07,True
515,1e-06,0.49383291513474425,5.58850516717685e-08,True
516,0.1,1.1362346900264286,0.02307301969343576,True
516,0.01,1.1362346900264286,0.0023607950476915874,True
516,0.001,1.1362346900264286,0.00023662748318874427,True
516,0.0001,1.1362346900264286,2.3668241459752303e-05,True
516,1e-05,1.1362346900264286,2.3668790907290213e-06,True
516,1e-06,1.1362346900264286,2.3668845843598644e-07,True
517,0.1,0.7636700615467602,0.0016483063588574958,True
517,0.01,0.7636700615467602,0.00016539450568711384,True
517,0.001,0.7636700615467602,1.654509556852108e-05,True
517,0.0001,0.7636700615467602,1.6545660130564734e-06,True
517,1e-05,0.7636700615467602,1.6545716589399583e-07,True
517,1e-06,0.7636700615467602,1.654572239102268e-08,True
518,0.1,1.0428023678846783,0.003413254296217398,True
518,0.01,1.0428023678846783,0.00034896207434205245,True
518,0.001,1.0428023678846783,3.497511730302124e-05,True
518,0.0001,1.0428023678846783,3.498303470689626e-06,True
518,1e-05,1.0428023678846783,3.4983826706720087e-07,True
518,1e-06,1.0428023678846783,3.498390591783583e-08,True
519,0.1,0.644266459540373,0.0072019658593485535,True
519,0.01,0.644266459540373,0.0007307851479553302,True
519,0.001,0.644266459540373,7.318503387945271e-05,True
519,0.0001,0.644266459540373,7.319569175164205e-06,True
519,1e-05,0.644266459540373,7.319675760194011e-07,True
519,1e-06,0.644266459540373,7.319686416167534e-08,True
520,0.1,0.8080958142791135,0.00880239480106266,True
520,0.01,0.8080958142791135,0.000919408220526089,True
520,0.001,0.8080958142791135,9.235052560444748e-05,True
520,0.0001,0.8080958142791135,9.239168439305361e-06,True
520,1e-05,0.8080958142791135,9.239580215870616e-07,True
520,1e-06,0.8080958142791135,9.23962139484894e-08,True
521,0.1,0.9970382697729888,0.004210186678254952,True
521,0.01,0.9970382697729888,0.00042472898333056387,True
521,0.001,0.9970382697729888,4.251027498267511e-05,True
521,0.0001,0.9970382697729888,4.251401539552024e-06,True
521,1e-05,0.9970382697729888,4.2514389471343896e-07,True
521,1e-06,0.9970382697729888,4.2514426916175495e-08,True
522,0.1,1.1753415465126191,0.037362014305494476,True
522,0.01,1.1753415465126191,0.003891624158840689,True
522,0.001,1.1753415465126191,0.00039079818791927816,True
522,0.0001,1.1753415465126191,3.9096262612268506e-05,True
522,1e-05,1.1753415465126191,3.909790786105282e-06,True
522,1e-06,1.1753415465126191,3.9098072404652964e-07,True
523,0.1,1.1072795361495589,0.002449137916945558,True
523,0.01,1.1072795361495589,0.00024856566564583014,True
523,0.001,1.1072795361495589,2.4893699991612987e-05,True
523,0.0001,1.1072795361495589,2.4897419601077246e-06,True
523,1e-05,1.1072795361495589,2.4897791629598106e-07,True
523,1e-06,1.1072795361495589,2.489782894463089e-08,True
524,0.1,1.1675856100777304,0.002600148781478145,True
524,0.01,1.1675856100777304,0.0002608965708095544,True
524,0.001,1.1675856100777304,2.609827188459743e-05,True
524,0.0001,1.1675856100777304,2.609913127187709e-06,True
524,1e-05,1.1675856100777304,2.6099217186751335e-07,True
524,1e-06,1.1675856100777304,2.6099225818501645e-08,True
525,0.1,0.6308025144594421,0.012828861741003322,True
525,0.01,0.6308025144594421,0.0013327681921891314,True
525,0.001,0.6308025144594421,0.00013379393089527013,True
525,0.0001,0.6308025144594421,1.3384583041371477e-05,True
525,1e-05,0.6308025144594421,1.3385102224591456e-06,True
525,1e-06,0.6308025144594421,1.3385154143375083e-07,True
526,0.1,1.164637667230223,0.033627713488514926,True
526,0.01,1.164637667230223,0.003468573021079683,True
526,0.001,1.164637667230223,0.00034795437937190405,True
526,0.0001,1.164637667230223,3.4806449304044496e-05,True
526,1e-05,1.164637667230223,3.4807550846752355e-06,True
526,1e-06,1.164637667230223,3.480766099060112e-07,True
527,0.1,0.8829337482942851,0.006359127842788466,True
527,0.01,0.8829337482942851,0.0006432185081852158,True
527,0.001,0.8829337482942851,6.439490773754613e-05,True
527,0.0001,0.8829337482942851,6.440221302901903e-06,True
527,1e-05,0.8829337482942851,6.440294355426059e-07,True
527,1e-06,0.8829337482942851,6.44030167066478e-08,True
528,0.1,1.2974080270923105,0.006236332844621433,True
528,0.01,1.2974080270923105,0.0006298003099374319,True
528,0.001,1.2974080270923105,6.304233442485488e-05,True
528,0.0001,1.2974080270923105,6.30485711642677e-06,True
528,1e-05,1.2974080270923105,6.30491949026865e-07,True
528,1e-06,1.2974080270923105,6.304925721839623e-08,True
529,0.1,0.9251137594070588,0.030808113106253615,True
529,0.01,0.9251137594070588,0.003206899024674674,True
529,0.001,0.9251137594070588,0.00032201561149830624,True
529,0.0001,0.9251137594070588,3.221488653171658e-05,True
529,1e-05,0.9251137594070588,3.2216219756143543e-06,True
529,1e-06,0.9251137594070588,3.2216353096087525e-07,True
530,0.1,0.5064808908183207,0.27952588875512224,True
530,0.01,0.5064808908183207,0.048427555177012166,True
530,0.001,0.5064808908183207,0.005231735373994923,True
530,0.0001,0.5064808908183207,0.0005274153186632915,True
530,1e-05,0.5064808908183207,5.278433371004201e-05,True
530,1e-06,0.5064808908183207,5.278861776913248e-06,True
531,0.1,1.0538315983426152,0.01618325872980737,True
531,0.01,1.0538315983426152,0.001641997633463875,True
531,0.001,1.0538315983426152,0.00016444032918408712,True
531,0.0001,1.0538315983426152,1.6446442489283893e-05,True
531,1e-05,1.0538315983426152,1.6446683485284806e-06,True
531,1e-06,1.0538315983426152,1.644670759122388e-07,True
532,0.1,0.8397643509437819,0.029985236614617532,True
532,0.01,0.8397643509437819,0.0030817079004026903,True
532,0.001,0.8397643509437819,0.00030902810938078984,True
532,0.0001,0.8397643509437819,3.0911410391548574e-05,True
532,1e-05,0.8397643509437819,3.091227059950878e-06,True
532,1e-06,0.8397643509437819,3.0912356622917204e-07,True
533,0.1,0.7483689745710996,0.05692105789806838,True
533,0.01,0.7483689745710996,0.006076613275060151,True
533,0.001,0.7483689745710996,0.0006118386627806261,True
533,0.0001,0.7483689745710996,6.122600241605241e-05,True
533,1e-05,0.7483689745710996,6.123021969129873e-06,True
533,1e-06,0.7483689745710996,6.123064145119937e-07,True
534,0.1,0.9735636722884308,0.003643976715061693,True
534,0.01,0.9735636722884308,0.00036670232033176155,True
534,0.001,0.9735636722884308,3.6693195391813334e-05,True
534,0.0001,0.9735636722884308,3.669549082516003e-06,True
534,1e-05,0.9735636722884308,3.669572035880592e-07,True
534,1e-06,0.9735636722884308,3.6695743396887075e-08,True
535,0.1,0.6963695267803343,0.0027038007232187333,True
535,0.01,0.6963695267803343,0.0002713665779340302,True
535,0.001,0.6963695267803343,2.7146364980560078e-05,True
535,0.0001,0.6963695267803343,2.7147334098480464e-06,True
535,1e-05,0.6963695267803343,2.714743098681262e-07,True
535,1e-06,0.6963695267803343,2.714744061867058e-08,True
536,0.1,0.9945322294078753,0.0043850185285129115,True
536,0.01,0.9945322294078753,0.0004424619013569612,True
536,0.001,0.9945322294078753,4.428607133570278e-05,True
536,0.0001,0.9945322294078753,4.429006226956511e-06,True
536,1e-05,0.9945322294078753,4.429046139977771e-07,True
536,1e-06,0.9945322294078753,4.4290501295163956e-08,True
537,0.1,1.03314656606509,0.004182244492172932,True
537,0.01,1.03314656606509,0.0004217847109139655,True
537,0.001,1.03314656606509,4.221435518279824e-05,True
537,0.0001,1.03314656606509,4.221794642486925e-06,True
537,1e-05,1.03314656606509,4.2218305570906637e-07,True
537,1e-06,1.03314656606509,4.221834142335263e-08,True
538,0.1,0.7465640770548744,0.019246114422329402,True
538,0.01,0.7465640770548744,0.001961113113891414,True
538,0.001,0.7465640770548744,0.0001964837240557908,True
538,0.0001,0.7465640770548744,1.9652104077174038e-05,True
538,1e-05,0.7465640770548744,1.9652477320359656e-06,True
538,1e-06,0.7465640770548744,1.9652514641752173e-07,True
539,0.1,1.1734919676168856,0.007133637137459634,True
539,0.01,1.1734919676168856,0.0007211507472564069,True
539,0.001,1.1734919676168856,7.219383125430529e-05,True
539,0.0001,1.1734919676168856,7.220171587102953e-06,True
539,1e-05,1.1734919676168856,7.2202504429902e-07,True
539,1e-06,1.1734919676168856,7.220258327578196e-08,True
540,0.1,1.0696309277679075,0.027747366850047576,True
540,0.01,1.0696309277679075,0.002855168818938643,True
540,0.001,1.0696309277679075,0.00028634992704819134,True
540,0.0001,1.0696309277679075,2.8643352969868323e-05,True
540,1e-05,1.0696309277679075,2.864418929546174e-06,True
540,1e-06,1.0696309277679075,2.86442729292602e-07,True
541,0.1,0.6268835100434927,0.011597742254844123,True
541,0.01,0.6268835100434927,0.0011724716629328918,True
541,0.001,0.6268835100434927,0.00011737564143316276,True
541,0.0001,0.6268835100434927,1.1738850413152047e-05,True
541,1e-05,0.6268835100434927,1.1738979055469324e-06,True
541,1e-06,0.6268835100434927,1.173899191835313e-07,True
542,0.1,1.365361122804352,0.0027279433192451434,True
542,0.01,1.365361122804352,0.000273664119743504,True
542,0.001,1.365361122804352,2.7374876754211782e-05,True
542,0.0001,1.365361122804352,2.7375720826099882e-06,True
542,1e-05,1.365361122804352,2.737580520825038e-07,True
542,1e-06,1.365361122804352,2.7375813646215454e-08,True
543,0.1,0.978000213557043,0.0018647760058863095,True
543,0.01,0.978000213557043,0.00018660310326099245,True
543,0.001,0.978000213557043,1.8661396846762462e-05,True
543,0.0001,0.978000213557043,1.8661503776968908e-06,True
543,1e-05,0.978000213557043,1.8661514446335905e-07,True
543,1e-06,0.978000213557043,1.866151547530694e-08,True
544,0.1,1.4854399789600103,0.014740856986388936,True
544,0.01,1.4854399789600103,0.001493887833587916,True
544,0.001,1.4854399789600103,0.00014958977998588542,True
544,0.0001,1.4854399789600103,1.4960990986037658e-05,True
544,1e-05,1.4854399789600103,1.496119231544781e-06,True
544,1e-06,1.4854399789600103,1.4961212457739902e-07,True
545,0.1,1.306736937811134,0.0026794392048034394,True
545,0.01,1.306736937811134,0.00026946657344450325,True
545,0.001,1.306736937811134,2.6961951320322202e-05,True
545,0.0001,1.306736937811134,2.6963481393909783e-06,True
545,1e-05,1.306736937811134,2.696363440098967e-07,True
545,1e-06,1.306736937811134,2.6963649715734105e-08,True
546,0.1,1.4704930191284042,0.019135457355680285,True
546,0.01,1.4704930191284042,0.0019582382608304607,True
546,0.001,1.4704930191284042,0.00019628215651787742,True
546,0.0001,1.4704930191284042,1.963281065492747e-05,True
546,1e-05,1.4704930191284042,1.963327027286133e-06,True
546,1e-06,1.4704930191284042,1.963331623743643e-07,True
547,0.1,1.3539302767409918,0.0021180859644258487,True
547,0.01,1.3539302767409918,0.00021215834067319175,True
547,0.001,1.3539302767409918,2.1219192557064438e-05,True
547,0.0001,1.3539302767409918,2.1219526984803777e-06,True
547,1e-05,1.3539302767409918,2.1219560411349892e-07,True
547,1e-06,1.3539302767409918,2.121956372817476e-08,True
548,0.1,1.5291476006857392,0.008152265109434686,True
548,0.01,1.5291476006857392,0.0008248044102469759,True
548,0.001,1.5291476006857392,8.25774400376532e-05,True
548,0.0001,1.5291476006857392,8.258715229753918e-06,True
548,1e-05,1.5291476006857392,8.258812365281392e-07,True
548,1e-06,1.5291476006857392,8.25882208851124e-08,True
549,0.1,1.049297359878481,0.014617655167452184,True
549,0.01,1.049297359878481,0.001482714993291656,True
549,0.001,1.049297359878481,0.0001484842309386444,True
549,0.0001,1.049297359878481,1.4850553696710777e-05,True
549,1e-05,1.049297359878481,1.4850766790838355e-06,True
549,1e-06,1.049297359878481,1.4850788087116302e-07,True
550,0.1,1.6195156766101364,0.0030811925705446002,True
550,0.01,1.6195156766101364,0.0003116139811771704,True
550,0.001,1.6195156766101364,3.119667479364143e-05,True
550,0.0001,1.6195156766101364,3.1200205780601564e-06,True
550,1e-05,1.6195156766101364,3.12005589179224e-07,True
550,1e-06,1.6195156766101364,3.1200594332260266e-08,True
551,0.1,0.8884413007758705,0.0028977947459021755,True
551,0.01,0.8884413007758705,0.00029005041258997285,True
551,0.001,0.8884413007758705,2.900684006481727e-05,True
551,0.0001,0.8884413007758705,2.900701050837727e-06,True
551,1e-05,0.8884413007758705,2.90070274638501e-07,True
551,1e-06,0.8884413007758705,2.9007029263565603e-08,True
552,0.1,0.6608590060080113,0.012042660695011479,True
552,0.01,0.6608590060080113,0.0012201273289822786,True
552,0.001,0.6608590060080113,0.00012217356681182588,True
552,0.0001,0.6608590060080113,1.2218967272629988e-05,True
552,1e-05,0.6608590060080113,1.2219128354251538e-06,True
552,1e-06,0.6608590060080113,1.2219144473317587e-07,True
553,0.1,1.3412789229540996,0.006352638767653872,True
553,0.01,1.3412789229540996,0.0006436522945343115,True
553,0.001,1.3412789229540996,6.445004808590168e-05,True
553,0.0001,1.3412789229540996,6.445853935286493e-06,True
553,1e-05,1.3412789229540996,6.445938857548426e-07,True
553,1e-06,1.3412789229540996,6.445947348550465e-08,True
554,0.1,0.8590597053715816,0.008637042180430696,True
554,0.01,0.8590597053715816,0.0008720478244454104,True
554,0.001,0.8590597053715816,8.728906972840398e-05,True
554,0.0001,0.8590597053715816,8.729750705502228e-06,True
554,1e-05,0.8590597053715816,8.729835087427183e-07,True
554,1e-06,0.8590597053715816,8.729843529377697e-08,True
555,0.1,0.9782670362051787,0.009513364766313717,True
555,0.01,0.9782670362051787,0.0009611660590046883,True
555,0.001,0.9782670362051787,9.621598245694872e-05,True
555,0.0001,0.9782670362051787,9.622593103882114e-06,True
555,1e-05,0.9782670362051787,9.622692601188512e-07,True
555,1e-06,0.9782670362051787,9.622702563046481e-08,True
556,0.1,0.9162705686682288,0.02128050182853254,True
556,0.01,0.9162705686682288,0.0021716409236883297,True
556,0.001,0.9162705686682288,0.00021761075031025796,True
556,0.0001,0.9162705686682288,2.1765552644833243e-05,True
556,1e-05,0.9162705686682288,2.176600051719868e-06,True
556,1e-06,0.9162705686682288,2.1766045301384738e-07,True
557,0.1,1.3142776829658236,0.020533986127635268,True
557,0.01,1.3142776829658236,0.0020978749572123654,True
557,0.001,1.3142776829658236,0.0002102442701475299,True
557,0.0001,1.3142776829658236,2.1029007116841782e-05,True
557,1e-05,1.3142776829658236,2.1029465250653748e-06,True
557,1e-06,1.3142776829658236,2.1029511067216032e-07,True
558,0.1,0.9022154651022923,0.010921636918560546,True
558,0.01,0.9022154651022923,0.0011074894477180856,True
558,0.001,0.9022154651022923,0.00011090442655511258,True
558,0.0001,0.9022154651022923,1.1091999729863644e-05,True
558,1e-05,0.9022154651022923,1.1092155460392292e-06,True
558,1e-06,0.9022154651022923,1.1092171042195003e-07,True
559,0.1,1.007732292176364,0.01899814738028243,True
559,0.01,1.007732292176364,0.0019332432270007698,True
559,0.001,1.007732292176364,0.00019366530892209692,True
559,0.0001,1.007732292176364,1.9369947594830094e-05,True
559,1e-05,1.007732292176364,1.9370289332796395e-06,True
559,1e-06,1.007732292176364,1.9370323506090662e-07,True
560,0.1,0.9566541517225741,0.002708697994269875,True
560,0.01,0.9566541517225741,0.0002725651904330352,True
560,0.001,0.9566541517225741,2.7273564553757067e-05,True
560,0.0001,0.9566541517225741,2.7275270025276647e-06,True
560,1e-05,0.9566541517225741,2.727544058601579e-07,True
560,1e-06,0.9566541517225741,2.7275457655309218e-08,True
561,0.1,1.1053114979553007,0.007867590002170988,True
561,0.01,1.1053114979553007,0.0008345869781858274,True
561,0.001,1.1053114979553007,8.399144924615065e-05,True
561,0.0001,1.1053114979553007,8.404533849925952e-06,True
561,1e-05,1.1053114979553007,8.405073364587379e-07,True
561,1e-06,1.1053114979553007,8.405127323278169e-08,True
562,0.1,1.252033653989052,0.0017616637757106822,True
562,0.01,1.252033653989052,0.0001773412213561326,True
562,0.001,1.252033653989052,1.774594505529479e-05,True
562,0.0001,1.252033653989052,1.774712809928548e-06,True
562,1e-05,1.252033653989052,1.7747246416497288e-07,True
562,1e-06,1.252033653989052,1.7747258295624917e-08,True
563,0.1,1.084280732950714,0.002740686795262921,True
563,0.01,1.084280732950714,0.00027527342731235437,True
563,0.001,1.084280732950714,2.753932833482403e-05,True
563,0.0001,1.084280732950714,2.7540526248431515e-06,True
563,1e-05,1.084280732950714,2.7540646026725486e-07,True
563,1e-06,1.084280732950714,2.754065797661848e-08,True
564,0.1,1.1375530826851763,0.02696245171784157,True
564,0.01,1.1375530826851763,0.0027675999516718593,True
564,0.001,1.1375530826851763,0.00027749636365579223,True
564,0.0001,1.1375530826851763,2.7757023652299664e-05,True
564,1e-05,1.1375530826851763,2.775776261825314e-06,True
564,1e-06,1.1375530826851763,2.7757836517799675e-07,True
565,0.1,1.1568915151990096,0.0034543337392365834,True
565,0.01,1.1568915151990096,0.000347844464625179,True
565,0.001,1.1568915151990096,3.480869439411978e-05,True
565,0.0001,1.1568915151990096,3.4811120560579516e-06,True
565,1e-05,1.1568915151990096,3.481136319293751e-07,True
565,1e-06,1.1568915151990096,3.4811387512780095e-08,True
566,0.1,0.9393845771430736,0.013092928998693142,True
566,0.01,0.9393845771430736,0.0013367463605708186,True
566,0.001,0.9393845771430736,0.0001339551403750858,True
566,0.0001,0.9393845771430736,1.339832518181023e-05,True
566,1e-05,0.9393845771430736,1.339860635680351e-06,True
566,1e-06,0.9393845771430736,1.3398634477972953e-07,True
567,0.1,1.3799607197863148,0.00217545991787925,True
567,0.01,1.3799607197863148,0.0002181011889600792,True
567,0.001,1.3799607197863148,2.1815570429516563e-05,True
567,0.0001,1.3799607197863148,2.1816114552935682e-06,True
567,1e-05,1.3799607197863148,2.181616896278649e-07,True
567,1e-06,1.3799607197863148,2.1816174383626626e-08,True
568,0.1,1.360008054953494,0.01748247727907551,True
568,0.01,1.360008054953494,0.0017760535509237052,True
568,0.001,1.360008054953494,0.0001778883204511361,True
568,0.0001,1.360008054953494,1.779166669451542e-05,True
568,1e-05,1.360008054953494,1.779195020955025e-06,True
568,1e-06,1.360008054953494,1.7791978560721675e-07,True
569,0.1,1.199637267830999,0.028586242420680343,True
569,0.01,1.199637267830999,0.00293308214174582,True
569,0.001,1.199637267830999,0.00029407400881960907,True
569,0.0001,1.199637267830999,2.9415080654189604e-05,True
569,1e-05,1.199637267830999,2.9415848849461686e-06,True
569,1e-06,1.199637267830999,2.941592567586512e-07,True
570,0.1,1.1753974400740814,0.00562010593187624,True
570,0.01,1.1753974400740814,0.0005681691212754376,True
570,0.001,1.1753974400740814,5.68791745056484e-05,True
570,0.0001,1.1753974400740814,5.688540758890448e-06,True
570,1e-05,1.1753974400740814,5.688603096465984e-07,True
570,1e-06,1.1753974400740814,5.688609322633522e-08,True
571,0.1,0.9998047788840188,0.0025825909261694836,True
571,0.01,0.9998047788840188,0.0002622049186182668,True
571,0.001,0.9998047788840188,2.6260645575662528e-05,True
571,0.0001,0.9998047788840188,2.6264668039240593e-06,True
571,1e-05,0.9998047788840188,2.626507035515185e-07,True
571,1e-06,0.9998047788840188,2.6265110649958856e-08,True
572,0.1,0.761558111797513,0.006983024733547238,True
572,0.01,0.761558111797513,0.0007314084207687702,True
572,0.001,0.761558111797513,7.349293294459555e-05,True
572,0.0001,0.761558111797513,7.35283666186254e-06,True
572,1e-05,0.761558111797513,7.353191224784962e-07,True
572,1e-06,0.761558111797513,7.353226680110794e-08,True
573,0.1,1.506184572749068,0.015854743827064928,True
573,0.01,1.506184572749068,0.0016084281679545013,True
573,0.001,1.506184572749068,0.00016107612219233252,True
573,0.0001,1.506184572749068,1.6109949105108204e-05,True
573,1e-05,1.506184572749068,1.6110182831985833e-06,True
573,1e-06,1.506184572749068,1.6110206202912427e-07,True
574,0.1,0.511067002248242,0.054751795509655435,True
574,0.01,0.511067002248242,0.005800323409230371,True
574,0.001,0.511067002248242,0.0005835255686753556,True
574,0.0001,0.511067002248242,5.838775014348338e-05,True
574,1e-05,0.511067002248242,5.839127210248202e-06,True
574,1e-06,0.511067002248242,5.839162433135606e-07,True
575,0.1,1.1270364139320765,0.003068028581582004,True
575,0.01,1.1270364139320765,0.0003116406920984423,True
575,0.001,1.1270364139320765,3.1213616890372356e-05,True
575,0.0001,1.1270364139320765,3.1218583719477168e-06,True
575,1e-05,1.1270364139320765,3.121908052244244e-07,True
575,1e-06,1.1270364139320765,3.12191302413558e-08,True
576,0.1,1.057613194629033,0.009087886214512734,True
576,0.01,1.057613194629033,0.0009616343580032277,True
576,0.001,1.057613194629033,9.673150360687286e-05,True
576,0.0001,1.057613194629033,9.678873834908024e-06,True
576,1e-05,1.057613194629033,9.67944661408493e-07,True
576,1e-06,1.057613194629033,9.679503898203316e-08,True
577,0.1,0.8687433987679499,0.002564018511462992,True
577,0.01,0.8687433987679499,0.00026032149162369443,True
577,0.001,0.8687433987679499,2.607212858977618e-05,True
577,0.0001,0.8687433987679499,2.6076134540590184e-06,True
577,1e-05,0.8687433987679499,2.6076535216713527e-07,True
577,1e-06,0.8687433987679499,2.607657528149612e-08,True
578,0.1,1.2074539255400758,0.0309270019539834,True
578,0.01,1.2074539255400758,0.003184798507629068,True
578,0.001,1.2074539255400758,0.0003194331297962194,True
578,0.0001,1.2074539255400758,3.195287925944615e-05,True
578,1e-05,1.2074539255400758,3.1953836223993693e-06,True
578,1e-06,1.2074539255400758,3.1953931927823437e-07,True
579,0.1,1.3488585173715284,0.007835695629482213,True
579,0.01,1.3488585173715284,0.0007908117630515117,True
579,0.001,1.3488585173715284,7.91543277331794e-05,True
579,0.0001,1.3488585173715284,7.916165024520596e-06,True
579,1e-05,1.3488585173715284,7.916238257229745e-07,True
579,1e-06,1.3488585173715284,7.916245583095305e-08,True
580,0.1,1.1335898171201366,0.017894422374137763,True
580,0.01,1.1335898171201366,0.001822448253907974,True
580,0.001,1.1335898171201366,0.00018258145843913864,True
580,0.0001,1.1335898171201366,1.8261518878076888e-05,True
580,1e-05,1.1335898171201366,1.8261856248268383e-06,True
580,1e-06,1.1335898171201366,1.8261889983511856e-07,True
581,0.1,0.9872218515447952,0.030200933296521286,True
581,0.01,0.9872218515447952,0.0031037244109566246,True
581,0.001,0.9872218515447952,0.00031123462217601055,True
581,0.0001,0.9872218515447952,3.1132110723305585e-05,True
581,1e-05,0.9872218515447952,3.1132975842172182e-06,True
581,1e-06,0.9872218515447952,3.1133062358351296e-07,True
582,0.1,1.1167401835478439,0.03408792556641377,True
582,0.01,1.1167401835478439,0.003533386853281752,True
582,0.001,1.1167401835478439,0.00035463869735800766,True
582,0.0001,1.1167401835478439,3.547692626854911e-05,True
582,1e-05,1.1167401835478439,3.547823248820088e-06,True
582,1e-06,1.1167401835478439,3.547836312458338e-07,True
583,0.1,1.011756917216151,0.004415410047291932,True
583,0.01,1.011756917216151,0.0004451481242030457,True
583,0.001,1.011756917216151,4.4551182162736644e-05,True
583,0.0001,1.011756917216151,4.455482214673061e-06,True
583,1e-05,1.011756917216151,4.455518618476088e-07,True
583,1e-06,1.011756917216151,4.45552225412601e-08,True
584,0.1,0.8700968102560418,0.003671886814428621,True
584,0.01,0.8700968102560418,0.00036976231320143136,True
584,0.001,0.8700968102560418,3.7002169594249664e-05,True
584,0.0001,0.8700968102560418,3.700476545618426e-06,True
584,1e-05,0.8700968102560418,3.70050250614675e-07,True
584,1e-06,0.8700968102560418,3.700505100825246e-08,True
585,0.1,0.80263035481254,0.03416735690394538,True
585,0.01,0.80263035481254,0.0035502853488609057,True
585,0.001,0.80263035481254,0.00035642847781387993,True
585,0.0001,0.80263035481254,3.565691488006625e-05,True
585,1e-05,0.80263035481254,3.5658322269412578e-06,True
585,1e-06,0.80263035481254,3.5658463022862366e-07,True
586,0.1,1.2460209451744875,0.006278726439197846,True
586,0.01,1.2460209451744875,0.0006461712434916323,True
586,0.001,1.2460209451744875,6.480788110420494e-05,True
586,0.0001,1.2460209451744875,6.482703865585494e-06,True
586,1e-05,1.2460209451744875,6.482895523708798e-07,True
586,1e-06,1.2460209451744875,6.482914697440405e-08,True
587,0.1,1.2129247417251798,0.05119402880636235,True
587,0.01,1.2129247417251798,0.0053732961839185085,True
587,0.001,1.2129247417251798,0.0005400164788362149,True
587,0.0001,1.2129247417251798,5.4028673532071836e-05,True
587,1e-05,1.2129247417251798,5.403137767680946e-06,True
587,1e-06,1.2129247417251798,5.403164811136895e-07,True
588,0.1,0.8532641272052043,0.004343021803295389,True
588,0.01,0.8532641272052043,0.00043748812404352153,True
588,0.001,0.8532641272052043,4.3780936265149507e-05,True
588,0.0001,0.8532641272052043,4.3784151317918515e-06,True
588,1e-05,0.8532641272052043,4.378447284639114e-07,True
588,1e-06,0.8532641272052043,4.378450501728557e-08,True
589,0.1,1.1328875220331838,0.0025404708704342125,True
589,0.01,1.1328875220331838,0.00025537159953310307,True
589,0.001,1.1328875220331838,2.5550451283107506e-05,True
589,0.0001,1.1328875220331838,2.555178087761124e-06,True
589,1e-05,1.1328875220331838,2.5551913847867886e-07,True
589,1e-06,1.1328875220331838,2.555192715343841e-08,True
590,0.1,1.1693369308345316,0.0249704609312638,True
590,0.01,1.1693369308345316,0.002554852910684663,True
590,0.001,1.1693369308345316,0.00025607867378382325,True
590,0.0001,1.1693369308345316,2.5613816943935264e-05,True
590,1e-05,1.1693369308345316,2.561441205769957e-06,True
