sample_index,old_count,observed_new_probability,asymptotic_new_probability,asymptotic_probability_error,old_pair_log_odds,expanded_pair_log_odds,pair_odds_collapsed_toward_one,absolute_expanded_pair_log_odds
674,11,0.0024333952648429415,0.002433395264842939,2.6020852139652106e-18,0.9471347318853731,2.9376929346167155e-08,True,2.9376929346167155e-08
675,9,0.00394812754129004,0.0039481275412900346,5.204170427930421e-18,-1.857256040602233,-5.298108614510784e-08,True,5.298108614510784e-08
676,7,0.00689783511349736,0.006897835113497354,6.071532165918825e-18,2.2328288901844546,5.8722193382349534e-08,True,5.8722193382349534e-08
677,6,0.009475758845705584,0.00947575884570558,5.204170427930421e-18,1.7886414872493586,6.334745327490958e-08,True,6.334745327490958e-08
678,3,0.032045963691410106,0.0320459636914101,6.938893903907228e-18,-2.142092682721758,-2.85148791980682e-08,True,2.85148791980682e-08
679,10,0.003075858842954009,0.003075858842954005,3.903127820947816e-18,2.3409656016418943,8.009401687538448e-08,True,8.009401687538448e-08
680,7,0.006897835113497361,0.006897835113497354,7.806255641895632e-18,-1.0675572419795,-3.401656825233038e-08,True,3.401656825233038e-08
681,12,0.0019505656530105443,0.0019505656530105387,5.637851296924623e-18,2.0187670029356215,1.0414801589479077e-07,True,1.0414801589479077e-07
682,7,0.0068978351134973605,0.006897835113497354,6.938893903907228e-18,-1.9970743904398962,-6.209958940045464e-08,True,6.209958940045464e-08
683,7,0.006897835113497358,0.006897835113497354,4.336808689942018e-18,-1.1228569489081792,-2.4846637167765964e-08,True,2.4846637167765964e-08
684,13,0.0015814179451694161,0.0015814179451694148,1.3010426069826053e-18,-0.2533511455413585,-7.739261039779547e-09,True,7.739261039779547e-09
685,7,0.0068978351134973605,0.006897835113497354,6.938893903907228e-18,-0.7832617763832457,-2.4513378405614932e-08,True,2.4513378405614932e-08
686,10,0.003075858842954011,0.003075858842954005,6.071532165918825e-18,-2.166675495991992,-7.910809376276232e-08,True,7.910809376276232e-08
687,10,0.0030758588429540086,0.003075858842954005,3.469446951953614e-18,0.852322020914865,2.0850230657802957e-08,True,2.0850230657802957e-08
688,13,0.0015814179451694196,0.0015814179451694148,4.7704895589362195e-18,0.2266841213461442,1.1445964999133073e-08,True,1.1445964999133073e-08
689,10,0.003075858842954009,0.003075858842954005,3.903127820947816e-18,-1.5337895550093983,-4.269634748088206e-08,True,4.269634748088206e-08
690,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,-2.007185799420857,-1.5574710975623847e-08,True,1.5574710975623847e-08
691,8,0.005161146325458147,0.005161146325458139,7.806255641895632e-18,-2.747787730427049,-9.597441613474241e-08,True,9.597441613474241e-08
692,3,0.0320459636914101,0.0320459636914101,0.0,0.3008015468849323,4.259294019514921e-09,True,4.259294019514921e-09
693,12,0.0019505656530105404,0.0019505656530105387,1.734723475976807e-18,-0.05833813868122862,-1.8726711310305857e-09,True,1.8726711310305857e-09
694,7,0.0068978351134973545,0.006897835113497354,8.673617379884035e-19,-1.6819838371164357,-3.472523651189327e-08,True,3.472523651189327e-08
695,6,0.009475758845705581,0.00947575884570558,1.734723475976807e-18,-1.6896236381124046,-4.583548479226427e-08,True,4.583548479226427e-08
696,3,0.03204596369141012,0.0320459636914101,2.0816681711721685e-17,2.032939273991584,4.7938021513536666e-08,True,4.7938021513536666e-08
697,11,0.002433395264842942,0.002433395264842939,3.0357660829594124e-18,-1.9786648020592854,-6.189329296327736e-08,True,6.189329296327736e-08
698,10,0.0030758588429540086,0.003075858842954005,3.469446951953614e-18,-1.6804739137553741,-4.606438092705893e-08,True,4.606438092705893e-08
699,6,0.009475758845705583,0.00947575884570558,3.469446951953614e-18,-2.9736087613834883,-7.123915622473895e-08,True,7.123915622473895e-08
700,6,0.009475758845705584,0.00947575884570558,5.204170427930421e-18,1.1112030123814092,3.952285087706356e-08,True,3.952285087706356e-08
701,8,0.005161146325458146,0.005161146325458139,6.938893903907228e-18,-0.8574666549616614,-2.3364759733476187e-08,True,2.3364759733476187e-08
702,13,0.0015814179451694155,0.0015814179451694148,6.505213034913027e-19,0.4842004969560351,1.2379120762890555e-08,True,1.2379120762890555e-08
703,11,0.0024333952648429432,0.002433395264842939,4.336808689942018e-18,-1.1525544088204758,-5.237998116984298e-08,True,5.237998116984298e-08
704,8,0.005161146325458143,0.005161146325458139,4.336808689942018e-18,-0.5275135569907162,-1.3929483885659152e-08,True,1.3929483885659152e-08
705,8,0.005161146325458143,0.005161146325458139,4.336808689942018e-18,2.6902126521144263,6.764377895518038e-08,True,6.764377895518038e-08
706,8,0.005161146325458142,0.005161146325458139,3.469446951953614e-18,1.6918495121990598,3.777722263596288e-08,True,3.777722263596288e-08
707,11,0.002433395264842941,0.002433395264842939,2.168404344971009e-18,-1.4561017893756532,-4.4361999725131605e-08,True,4.4361999725131605e-08
708,8,0.005161146325458142,0.005161146325458139,3.469446951953614e-18,-2.07528492381755,-5.202071975268116e-08,True,5.202071975268116e-08
709,13,0.0015814179451694185,0.0015814179451694148,3.686287386450715e-18,-0.3506232457829426,-1.4755619057789222e-08,True,1.4755619057789222e-08
710,12,0.0019505656530105421,0.0019505656530105387,3.469446951953614e-18,-3.1021692330519164,-1.1695702446573495e-07,True,1.1695702446573495e-07
711,5,0.013483418194656815,0.013483418194656805,1.0408340855860843e-17,1.9224843679836117,6.625255324709208e-08,True,6.625255324709208e-08
712,4,0.020108596134468113,0.020108596134468113,0.0,2.178887236432483,2.665627838459971e-08,True,2.665627838459971e-08
713,8,0.005161146325458145,0.005161146325458139,6.071532165918825e-18,0.10153696017683356,3.4648968079067355e-09,True,3.4648968079067355e-09
714,13,0.0015814179451694164,0.0015814179451694148,1.5178830414797062e-18,0.46388310787648757,1.543855653613717e-08,True,1.543855653613717e-08
715,9,0.003948127541290038,0.0039481275412900346,3.469446951953614e-18,2.197179634170499,5.8556129118643835e-08,True,5.8556129118643835e-08
716,10,0.00307585884295401,0.003075858842954005,4.7704895589362195e-18,1.1278488585631106,3.396589618501507e-08,True,3.396589618501507e-08
717,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,2.087763844593836,5.5956502753433996e-08,True,5.5956502753433996e-08
718,6,0.009475758845705574,0.00947575884570558,5.204170427930421e-18,1.3128312456762883,1.8626698676522503e-08,True,1.8626698676522503e-08
719,7,0.006897835113497355,0.006897835113497354,1.734723475976807e-18,2.510579150290543,6.147052122680136e-08,True,6.147052122680136e-08
720,12,0.001950565653010543,0.0019505656530105387,4.336808689942018e-18,2.5672835775167333,1.2004508199708064e-07,True,1.2004508199708064e-07
721,13,0.001581417945169416,0.0015814179451694148,1.0842021724855044e-18,-0.8325032647005447,-2.4261783987508398e-08,True,2.4261783987508398e-08
722,9,0.003948127541290038,0.0039481275412900346,3.469446951953614e-18,0.21548610924618006,7.16850864985421e-09,True,7.16850864985421e-09
723,9,0.003948127541290038,0.0039481275412900346,3.469446951953614e-18,-0.2997208248940049,-6.798274744051013e-09,True,6.798274744051013e-09
724,11,0.0024333952648429424,0.002433395264842939,3.469446951953614e-18,3.1860546797681364,1.2437249323049454e-07,True,1.2437249323049454e-07
725,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,-0.371162145196279,-1.1105363357291605e-08,True,1.1105363357291605e-08
726,9,0.003948127541290036,0.0039481275412900346,1.734723475976807e-18,0.48828151307055156,1.2731056350252233e-08,True,1.2731056350252233e-08
727,9,0.003948127541290036,0.0039481275412900346,1.734723475976807e-18,-0.019717178695399008,-4.235968243735511e-10,True,4.235968243735511e-10
728,5,0.013483418194656807,0.013483418194656805,1.734723475976807e-18,1.8483181193327893,4.367454191739766e-08,True,4.367454191739766e-08
729,13,0.001581417945169418,0.0015814179451694148,3.2526065174565133e-18,1.264583365642392,5.313032383903435e-08,True,5.313032383903435e-08
730,13,0.001581417945169418,0.0015814179451694148,3.2526065174565133e-18,-1.1372067227361187,-4.4689624999974035e-08,True,4.4689624999974035e-08
731,6,0.009475758845705576,0.00947575884570558,3.469446951953614e-18,-0.5030084865431204,-8.461746783534945e-09,True,8.461746783534945e-09
732,5,0.013483418194656803,0.013483418194656805,1.734723475976807e-18,-2.6170444743376624,-7.519253347332036e-08,True,7.519253347332036e-08
733,12,0.0019505656530105458,0.0019505656530105387,7.15573433840433e-18,1.4897183501060205,8.039982312004077e-08,True,8.039982312004077e-08
734,12,0.0019505656530105434,0.0019505656530105387,4.7704895589362195e-18,0.44139741255764836,2.2612930383426437e-08,True,2.2612930383426437e-08
735,9,0.003948127541290041,0.0039481275412900346,6.071532165918825e-18,2.3325250644424083,8.615588382393692e-08,True,8.615588382393692e-08
736,10,0.0030758588429540125,0.003075858842954005,7.37257477290143e-18,-1.4814075531059259,-6.67176115517033e-08,True,6.67176115517033e-08
737,12,0.0019505656530105395,0.0019505656530105387,8.673617379884035e-19,-0.0876913963755794,-2.3463917503180124e-09,True,2.3463917503180124e-09
738,10,0.0030758588429540077,0.003075858842954005,2.6020852139652106e-18,-1.6964730777156836,-3.809450427722897e-08,True,3.809450427722897e-08
739,5,0.013483418194656803,0.013483418194656805,1.734723475976807e-18,-0.7928392579694621,-1.929746914232154e-08,True,1.929746914232154e-08
740,13,0.0015814179451694168,0.0015814179451694148,1.951563910473908e-18,-0.6038987965437853,-1.9343436040165105e-08,True,1.9343436040165105e-08
741,10,0.0030758588429540125,0.003075858842954005,7.37257477290143e-18,0.3349168040504933,1.3711879981809534e-08,True,1.3711879981809534e-08
742,5,0.013483418194656812,0.013483418194656805,6.938893903907228e-18,-2.6210803298595486,-7.164095506988413e-08,True,7.164095506988413e-08
743,4,0.02010859613446812,0.020108596134468113,6.938893903907228e-18,1.2609456415248503,2.2267665685459782e-08,True,2.2267665685459782e-08
744,9,0.003948127541290037,0.0039481275412900346,2.6020852139652106e-18,0.5440366377063565,1.2047041291916823e-08,True,1.2047041291916823e-08
745,10,0.0030758588429540077,0.003075858842954005,2.6020852139652106e-18,0.271055474825767,6.044083215637127e-09,True,6.044083215637127e-09
746,7,0.00689783511349736,0.006897835113497354,6.071532165918825e-18,1.8389252567766983,5.350733934883886e-08,True,5.350733934883886e-08
747,6,0.009475758845705581,0.00947575884570558,1.734723475976807e-18,-2.2976429888869485,-3.4572387106793465e-08,True,3.4572387106793465e-08
748,7,0.006897835113497367,0.006897835113497354,1.3010426069826053e-17,0.6442595420428672,2.538824740407295e-08,True,2.538824740407295e-08
749,3,0.032045963691410106,0.0320459636914101,6.938893903907228e-18,2.4465726585889493,7.108232105642354e-08,True,7.108232105642354e-08
750,3,0.03204596369141011,0.0320459636914101,1.3877787807814457e-17,-1.304224422950718,-1.2525648818881651e-08,True,1.2525648818881651e-08
751,5,0.013483418194656802,0.013483418194656805,3.469446951953614e-18,-1.4118604045645005,-9.668025982118548e-09,True,9.668025982118548e-09
752,9,0.003948127541290038,0.0039481275412900346,3.469446951953614e-18,-0.9362195524487801,-2.5449215614516174e-08,True,2.5449215614516174e-08
753,11,0.002433395264842941,0.002433395264842939,2.168404344971009e-18,0.6657909883841944,2.408830550435528e-08,True,2.408830550435528e-08
754,6,0.009475758845705581,0.00947575884570558,1.734723475976807e-18,2.2708369991157666,4.547435569068109e-08,True,4.547435569068109e-08
755,10,0.00307585884295401,0.003075858842954005,4.7704895589362195e-18,1.694790930858945,6.76382573723632e-08,True,6.76382573723632e-08
756,6,0.009475758845705581,0.00947575884570558,1.734723475976807e-18,-2.3350875677060956,-5.3591536978656135e-08,True,5.3591536978656135e-08
757,13,0.0015814179451694172,0.0015814179451694148,2.3852447794681098e-18,1.9009321296970185,7.527403461457993e-08,True,7.527403461457993e-08
758,7,0.006897835113497361,0.006897835113497354,7.806255641895632e-18,-2.693835038320686,-8.796320115042195e-08,True,8.796320115042195e-08
759,12,0.0019505656530105413,0.0019505656530105387,2.6020852139652106e-18,0.8605764710016234,2.4441070646219808e-08,True,2.4441070646219808e-08
760,10,0.003075858842954009,0.003075858842954005,3.903127820947816e-18,0.8382877426306393,2.4040551926635452e-08,True,2.4040551926635452e-08
761,9,0.003948127541290038,0.0039481275412900346,3.469446951953614e-18,0.261880029989764,8.060427848222017e-09,True,8.060427848222017e-09
762,5,0.013483418194656802,0.013483418194656805,3.469446951953614e-18,2.3594195299416345,5.90258327003699e-08,True,5.90258327003699e-08
763,12,0.0019505656530105421,0.0019505656530105387,3.469446951953614e-18,-1.886691677510962,-7.221376824134688e-08,True,7.221376824134688e-08
764,5,0.01348341819465681,0.013483418194656805,5.204170427930421e-18,-1.0427063949492126,-2.0032054549281465e-08,True,2.0032054549281465e-08
765,5,0.013483418194656815,0.013483418194656805,1.0408340855860843e-17,0.45929255449536494,1.5213531429928975e-08,True,1.5213531429928975e-08
766,9,0.003948127541290045,0.0039481275412900346,1.0408340855860843e-17,1.5881056049480617,8.088911990586067e-08,True,8.088911990586067e-08
767,9,0.003948127541290036,0.0039481275412900346,1.734723475976807e-18,0.11329906278086053,2.560654573987588e-09,True,2.560654573987588e-09
768,8,0.005161146325458147,0.005161146325458139,7.806255641895632e-18,-2.1885508616118385,-8.892413401320412e-08,True,8.892413401320412e-08
769,5,0.013483418194656805,0.013483418194656805,0.0,0.5038708268748279,1.0668057935642935e-08,True,1.0668057935642935e-08
770,4,0.02010859613446811,0.020108596134468113,3.469446951953614e-18,-1.6907103507806158,-1.462888076939495e-08,True,1.462888076939495e-08
771,4,0.020108596134468113,0.020108596134468113,0.0,-0.11611263066538452,-2.774422362368922e-09,True,2.774422362368922e-09
772,6,0.00947575884570558,0.00947575884570558,0.0,-2.5508448621274304,-4.121121284769732e-08,True,4.121121284769732e-08
773,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,-2.3522870510081484,-4.692861454083699e-08,True,4.692861454083699e-08
774,11,0.002433395264842945,0.002433395264842939,6.071532165918825e-18,1.7811735840080651,8.655120267853486e-08,True,8.655120267853486e-08
775,8,0.005161146325458143,0.005161146325458139,4.336808689942018e-18,-1.6266112996646105,-4.405378159381094e-08,True,4.405378159381094e-08
776,11,0.0024333952648429406,0.002433395264842939,1.734723475976807e-18,-1.6765987495892354,-4.317151673857357e-08,True,4.317151673857357e-08
777,4,0.020108596134468113,0.020108596134468113,0.0,-1.4221623408704465,-1.7025381138838736e-08,True,1.7025381138838736e-08
778,11,0.002433395264842942,0.002433395264842939,3.0357660829594124e-18,0.6169349694426257,1.648158307350551e-08,True,1.648158307350551e-08
779,8,0.005161146325458141,0.005161146325458139,1.734723475976807e-18,-1.6972931495407833,-4.702779509815587e-08,True,4.702779509815587e-08
780,7,0.006897835113497356,0.006897835113497354,2.6020852139652106e-18,0.240109262764122,7.202889814189145e-09,True,7.202889814189145e-09
781,8,0.005161146325458142,0.005161146325458139,3.469446951953614e-18,2.244323526796729,5.5152930256235303e-08,True,5.5152930256235303e-08
782,11,0.002433395264842943,0.002433395264842939,3.903127820947816e-18,-1.5144356442618232,-5.802934512527037e-08,True,5.802934512527037e-08
783,5,0.013483418194656805,0.013483418194656805,0.0,1.8994539283663228,4.7269262275188314e-08,True,4.7269262275188314e-08
784,7,0.00689783511349737,0.006897835113497354,1.6479873021779667e-17,-0.21996254954153127,-1.0885463700832261e-08,True,1.0885463700832261e-08
785,11,0.0024333952648429432,0.002433395264842939,4.336808689942018e-18,0.4215352681600005,1.616801324186158e-08,True,1.616801324186158e-08
786,3,0.03204596369141009,0.0320459636914101,6.938893903907228e-18,-1.3009591904700761,-1.408266824189495e-08,True,1.408266824189495e-08
787,10,0.0030758588429540107,0.003075858842954005,5.637851296924623e-18,-0.7158170461685835,-2.5624593220325018e-08,True,2.5624593220325018e-08
788,12,0.0019505656530105432,0.0019505656530105387,4.553649124439119e-18,-0.19696231169597042,-8.196532708400595e-09,True,8.196532708400595e-09
789,8,0.005161146325458145,0.005161146325458139,6.071532165918825e-18,-0.7720343184499479,-2.325508102036147e-08,True,2.325508102036147e-08
790,6,0.009475758845705581,0.00947575884570558,1.734723475976807e-18,-1.7347343323807487,-3.6841189333959875e-08,True,3.6841189333959875e-08
791,8,0.005161146325458144,0.005161146325458139,5.204170427930421e-18,0.620115144689101,1.9345237446908405e-08,True,1.9345237446908405e-08
792,7,0.006897835113497358,0.006897835113497354,4.336808689942018e-18,-0.3053962282533198,-8.872433827025598e-09,True,8.872433827025598e-09
793,6,0.009475758845705584,0.00947575884570558,5.204170427930421e-18,-1.4753208138235225,-4.1847621244573855e-08,True,4.1847621244573855e-08
794,13,0.0015814179451694172,0.0015814179451694148,2.3852447794681098e-18,2.5003697942687237,1.0038416593719641e-07,True,1.0038416593719641e-07
795,3,0.0320459636914101,0.0320459636914101,0.0,-2.230213871800124,-3.0137455208130974e-08,True,3.0137455208130974e-08
796,6,0.009475758845705588,0.00947575884570558,8.673617379884035e-18,-1.3110678262340683,-5.1460659281236095e-08,True,5.1460659281236095e-08
797,3,0.03204596369141009,0.0320459636914101,6.938893903907228e-18,-2.436398442251418,-2.5981628186692296e-08,True,2.5981628186692296e-08
798,5,0.013483418194656802,0.013483418194656805,3.469446951953614e-18,3.103588154913158,5.099789549402088e-08,True,5.099789549402088e-08
799,9,0.003948127541290038,0.0039481275412900346,3.469446951953614e-18,0.9713180574427764,2.878925301123232e-08,True,2.878925301123232e-08
800,6,0.009475758845705583,0.00947575884570558,3.469446951953614e-18,1.6656204118895397,3.78385171586566e-08,True,3.78385171586566e-08
801,4,0.02010859613446812,0.020108596134468113,6.938893903907228e-18,2.338296011802276,4.191744508018071e-08,True,4.191744508018071e-08
802,3,0.0320459636914101,0.0320459636914101,0.0,2.4491155275888827,1.5633234584569906e-08,True,1.5633234584569906e-08
803,13,0.0015814179451694166,0.0015814179451694148,1.734723475976807e-18,3.8592387029315804,1.4134948234318197e-07,True,1.4134948234318197e-07
804,11,0.002433395264842945,0.002433395264842939,6.071532165918825e-18,1.379988381925435,6.571753658478372e-08,True,6.571753658478372e-08
805,9,0.003948127541290041,0.0039481275412900346,6.071532165918825e-18,2.964774403671533,1.0426420138834436e-07,True,1.0426420138834436e-07
806,10,0.0030758588429540103,0.003075858842954005,5.204170427930421e-18,-0.1874478534274866,-5.7826841260541865e-09,True,5.7826841260541865e-09
807,9,0.003948127541290037,0.0039481275412900346,2.6020852139652106e-18,-1.1681930794677722,-3.983381237593434e-08,True,3.983381237593434e-08
808,7,0.00689783511349736,0.006897835113497354,6.071532165918825e-18,0.5094003385380232,1.6423598346329385e-08,True,1.6423598346329385e-08
809,7,0.006897835113497359,0.006897835113497354,5.204170427930421e-18,-0.3118685089300523,-9.813332195041474e-09,True,9.813332195041474e-09
810,11,0.0024333952648429432,0.002433395264842939,4.336808689942018e-18,-1.1007234406454771,-4.328401641967807e-08,True,4.328401641967807e-08
811,12,0.001950565653010541,0.0019505656530105387,2.3852447794681098e-18,-0.1875766252170111,-6.29124121445681e-09,True,6.29124121445681e-09
812,5,0.013483418194656807,0.013483418194656805,1.734723475976807e-18,-0.8085059912755479,-1.4475641234990358e-08,True,1.4475641234990358e-08
813,8,0.0051611463254581415,0.005161146325458139,2.6020852139652106e-18,0.6098518509300338,1.1003573991387214e-08,True,1.1003573991387214e-08
814,3,0.0320459636914101,0.0320459636914101,0.0,-1.3386768233966435,-1.1629027919406575e-08,True,1.1629027919406575e-08
815,8,0.005161146325458144,0.005161146325458139,5.204170427930421e-18,0.08508428174983171,3.3928069185405406e-09,True,3.3928069185405406e-09
816,10,0.003075858842954011,0.003075858842954005,6.071532165918825e-18,-1.3309657379608173,-4.430378073736227e-08,True,4.430378073736227e-08
817,13,0.0015814179451694175,0.0015814179451694148,2.6020852139652106e-18,1.3212552756107852,4.9906429076329796e-08,True,4.9906429076329796e-08
818,7,0.006897835113497364,0.006897835113497354,1.0408340855860843e-17,-0.691391438042122,-2.6496080236717264e-08,True,2.6496080236717264e-08
819,4,0.020108596134468127,0.020108596134468113,1.3877787807814457e-17,1.4132621626110202,5.7433633087669686e-08,True,5.7433633087669686e-08
820,11,0.002433395264842943,0.002433395264842939,3.903127820947816e-18,-0.6826970666076224,-2.223118891484465e-08,True,2.223118891484465e-08
821,11,0.0024333952648429393,0.002433395264842939,4.336808689942018e-19,-1.1404486590667502,-3.228560770889001e-08,True,3.228560770889001e-08
822,9,0.003948127541290037,0.0039481275412900346,2.6020852139652106e-18,1.5382074805167862,3.3072878555128614e-08,True,3.3072878555128614e-08
823,4,0.020108596134468106,0.020108596134468113,6.938893903907228e-18,-0.9845665058698618,-1.0767557348206741e-08,True,1.0767557348206741e-08
824,8,0.005161146325458143,0.005161146325458139,4.336808689942018e-18,1.5078978674527712,3.3084470171300685e-08,True,3.3084470171300685e-08
825,5,0.01348341819465681,0.013483418194656805,5.204170427930421e-18,-0.9171359893229988,-2.384930070782316e-08,True,2.384930070782316e-08
826,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,0.8554604385236759,2.8979643819958324e-08,True,2.8979643819958324e-08
827,8,0.005161146325458143,0.005161146325458139,4.336808689942018e-18,-0.42961106115416275,-1.2780205420125298e-08,True,1.2780205420125298e-08
828,7,0.006897835113497357,0.006897835113497354,3.469446951953614e-18,0.9522341260861856,2.2371833024554062e-08,True,2.2371833024554062e-08
829,6,0.009475758845705584,0.00947575884570558,5.204170427930421e-18,3.0554045639315186,1.0183512536520183e-07,True,1.0183512536520183e-07
830,13,0.0015814179451694168,0.0015814179451694148,1.951563910473908e-18,0.9260792145871652,2.8297902065338088e-08,True,2.8297902065338088e-08
831,6,0.009475758845705584,0.00947575884570558,5.204170427930421e-18,0.04950851333349794,1.5021008869895986e-09,True,1.5021008869895986e-09
832,4,0.02010859613446811,0.020108596134468113,3.469446951953614e-18,-2.370023049667277,-7.553597577382321e-08,True,7.553597577382321e-08
833,5,0.013483418194656828,0.013483418194656805,2.2551405187698492e-17,1.5030760110153545,8.096927378290432e-08,True,8.096927378290432e-08
834,5,0.01348341819465681,0.013483418194656805,5.204170427930421e-18,-0.016241206197127753,-2.958370215904341e-10,True,2.958370215904341e-10
835,11,0.0024333952648429432,0.002433395264842939,4.336808689942018e-18,1.364609407972949,4.980443910939117e-08,True,4.980443910939117e-08
836,13,0.0015814179451694155,0.0015814179451694148,6.505213034913027e-19,-0.6060470111812877,-1.7492899393246425e-08,True,1.7492899393246425e-08
837,4,0.02010859613446811,0.020108596134468113,3.469446951953614e-18,-1.086752220366447,-9.50577099333925e-09,True,9.50577099333925e-09
838,12,0.0019505656530105428,0.0019505656530105387,4.119968255444917e-18,1.2649418922501694,4.894920082701602e-08,True,4.894920082701602e-08
839,10,0.003075858842954009,0.003075858842954005,3.903127820947816e-18,-1.1853853999538915,-2.000608709834945e-08,True,2.000608709834945e-08
840,8,0.005161146325458146,0.005161146325458139,6.938893903907228e-18,2.518040407953789,7.263933790434282e-08,True,7.263933790434282e-08
841,5,0.01348341819465681,0.013483418194656805,5.204170427930421e-18,0.10939472401564916,2.422129160970364e-09,True,2.422129160970364e-09
842,7,0.006897835113497355,0.006897835113497354,1.734723475976807e-18,1.751667598852945,3.438650127693976e-08,True,3.438650127693976e-08
843,7,0.0068978351134973545,0.006897835113497354,8.673617379884035e-19,-0.030226749896518208,-4.774244334345173e-10,True,4.774244334345173e-10
844,6,0.009475758845705583,0.00947575884570558,3.469446951953614e-18,-1.1527717646267757,-2.6789387511894535e-08,True,2.6789387511894535e-08
845,8,0.005161146325458142,0.005161146325458139,3.469446951953614e-18,1.0247895428983094,2.4405551059815875e-08,True,2.4405551059815875e-08
846,13,0.0015814179451694172,0.0015814179451694148,2.3852447794681098e-18,2.3981303045718234,8.968220785754484e-08,True,8.968220785754484e-08
847,10,0.003075858842954009,0.003075858842954005,3.903127820947816e-18,-0.36005324542931944,-1.1336494141065974e-08,True,1.1336494141065974e-08
848,3,0.03204596369141009,0.0320459636914101,6.938893903907228e-18,-2.414226798113606,-2.155843982144761e-08,True,2.155843982144761e-08
849,9,0.003948127541290037,0.0039481275412900346,2.6020852139652106e-18,-0.6923403440852236,-1.576129261757506e-08,True,1.576129261757506e-08
850,12,0.0019505656530105406,0.0019505656530105387,1.951563910473908e-18,0.9078652525401675,3.15636833906581e-08,True,3.15636833906581e-08
851,8,0.0051611463254581415,0.005161146325458139,2.6020852139652106e-18,-0.7595854773199741,-1.8107772001473466e-08,True,1.8107772001473466e-08
852,12,0.001950565653010544,0.0019505656530105387,5.421010862427522e-18,-1.4600245750368837,-6.80551304042459e-08,True,6.80551304042459e-08
853,5,0.013483418194656805,0.013483418194656805,0.0,-0.4546651191037803,-7.474228486302693e-09,True,7.474228486302693e-09
854,3,0.0320459636914101,0.0320459636914101,0.0,-2.282786720749474,-2.8793514321033097e-08,True,2.8793514321033097e-08
855,6,0.009475758845705578,0.00947575884570558,1.734723475976807e-18,1.0661688297958813,2.4067647807078083e-08,True,2.4067647807078083e-08
856,10,0.0030758588429540094,0.003075858842954005,4.336808689942018e-18,-0.3092080686629079,-9.514551414257606e-09,True,9.514551414257606e-09
857,13,0.0015814179451694172,0.0015814179451694148,2.3852447794681098e-18,-0.8508420145363179,-3.1533381070555675e-08,True,3.1533381070555675e-08
858,9,0.003948127541290038,0.0039481275412900346,3.469446951953614e-18,-1.9133654372397169,-5.253893691564321e-08,True,5.253893691564321e-08
859,12,0.0019505656530105426,0.0019505656530105387,3.903127820947816e-18,0.32811866968426506,1.3403734920967335e-08,True,1.3403734920967335e-08
860,4,0.02010859613446812,0.020108596134468113,6.938893903907228e-18,1.3730002027928017,2.0792763960932667e-08,True,2.0792763960932667e-08
861,11,0.0024333952648429432,0.002433395264842939,4.336808689942018e-18,-0.800706134166988,-3.055927302384163e-08,True,3.055927302384163e-08
862,7,0.006897835113497357,0.006897835113497354,3.469446951953614e-18,1.2660981409790473,3.216968994959873e-08,True,3.216968994959873e-08
863,13,0.0015814179451694194,0.0015814179451694148,4.553649124439119e-18,1.324246343590895,6.628708162495894e-08,True,6.628708162495894e-08
864,3,0.03204596369141009,0.0320459636914101,6.938893903907228e-18,2.4474550737797616,3.645076707317667e-08,True,3.645076707317667e-08
865,8,0.005161146325458149,0.005161146325458139,1.0408340855860843e-17,-0.19921478510708704,-8.979493966513447e-09,True,8.979493966513447e-09
866,9,0.003948127541290036,0.0039481275412900346,1.734723475976807e-18,0.09951733681992135,2.4308994787544117e-09,True,2.4308994787544117e-09
867,5,0.013483418194656805,0.013483418194656805,0.0,0.47484698459328234,1.1743284275992619e-08,True,1.1743284275992619e-08
868,11,0.002433395264842942,0.002433395264842939,3.0357660829594124e-18,-1.1156644220132046,-3.626632693302583e-08,True,3.626632693302583e-08
869,9,0.00394812754129004,0.0039481275412900346,5.204170427930421e-18,0.27688553998518556,9.868439572337183e-09,True,9.868439572337183e-09
870,11,0.002433395264842942,0.002433395264842939,3.0357660829594124e-18,2.7479225029221888,8.934698648136292e-08,True,8.934698648136292e-08
871,12,0.001950565653010542,0.0019505656530105387,3.2526065174565133e-18,-0.6506514512961623,-2.2772888834186808e-08,True,2.2772888834186808e-08
872,9,0.003948127541290035,0.0039481275412900346,8.673617379884035e-19,-0.774728555602427,-1.5647225637698472e-08,True,1.5647225637698472e-08
873,12,0.001950565653010544,0.0019505656530105387,5.421010862427522e-18,-2.0417560062088556,-8.910444912544239e-08,True,8.910444912544239e-08
874,6,0.009475758845705586,0.00947575884570558,6.938893903907228e-18,-0.026444673165393548,-1.0083365258960477e-09,True,1.0083365258960477e-09
875,13,0.0015814179451694146,0.0015814179451694148,2.168404344971009e-19,-0.2721836103579181,-7.230387759120822e-09,True,7.230387759120822e-09
876,12,0.0019505656530105402,0.0019505656530105387,1.5178830414797062e-18,0.8977548182875266,2.437790051197282e-08,True,2.437790051197282e-08
877,10,0.0030758588429540077,0.003075858842954005,2.6020852139652106e-18,1.4931156954039686,4.236805993993477e-08,True,4.236805993993477e-08
