sample_index,mode,size,clone_count,target_index,macro_total_variation,maximum_macro_probability_error,refinement_consistent
3534,unweighted_z,8,3,0,0.24567672693320217,0.2456767269332022,False
3534,weighted_raw,8,3,0,0.0,0.0,True
3534,weighted_z,8,3,0,0.0,0.0,True
3535,unweighted_raw,5,6,0,0.2889990208755306,0.2889990208755306,False
3535,unweighted_z,5,6,0,0.16518322702558386,0.1651832270255838,False
3535,weighted_raw,5,6,0,0.0,0.0,True
3535,weighted_z,5,6,0,1.9081958235744878e-17,1.3877787807814457e-17,True
3536,unweighted_raw,4,3,2,0.1212573579689654,0.12125735796896542,False
3536,unweighted_z,4,3,2,0.1229826726049506,0.12298267260495066,False
3536,weighted_raw,4,3,2,5.551115123125783e-17,1.1102230246251565e-16,True
3536,weighted_z,4,3,2,6.938893903907228e-17,1.1102230246251565e-16,True
3537,unweighted_raw,11,2,1,0.044219301916660264,0.044219301916660333,False
3537,unweighted_z,11,2,1,0.03576476344378075,0.03576476344378084,False
3537,weighted_raw,11,2,1,9.063930161978817e-17,5.551115123125783e-17,True
3537,weighted_z,11,2,1,1.3834419720915037e-16,1.1102230246251565e-16,True
3538,unweighted_raw,9,3,4,0.14818294814296132,0.14818294814296135,False
3538,unweighted_z,9,3,4,0.13629741046734076,0.13629741046734073,False
3538,weighted_raw,9,3,4,0.0,0.0,True
3538,weighted_z,9,3,4,1.3574211199518516e-16,1.6653345369377348e-16,True
3539,unweighted_raw,7,4,3,0.24903837232849368,0.24903837232849352,False
3539,unweighted_z,7,4,3,0.2321270955077411,0.23212709550774122,False
3539,weighted_raw,7,4,3,2.7755575615628914e-17,5.551115123125783e-17,True
3539,weighted_z,7,4,3,4.163336342344337e-17,5.551115123125783e-17,True
3540,unweighted_raw,10,6,4,0.2216460010182895,0.2216460010182894,False
3540,unweighted_z,10,6,4,0.14961401561293247,0.1496140156129325,False
3540,weighted_raw,10,6,4,8.283304597789254e-17,5.551115123125783e-17,True
3540,weighted_z,10,6,4,3.469446951953614e-18,6.938893903907228e-18,True
3541,unweighted_raw,6,5,0,0.17127072205417546,0.1712707220541754,False
3541,unweighted_z,6,5,0,0.10145670983301737,0.10145670983301733,False
3541,weighted_raw,6,5,0,9.020562075079397e-17,5.551115123125783e-17,True
3541,weighted_z,6,5,0,9.367506770274758e-17,5.551115123125783e-17,True
3542,unweighted_raw,4,4,1,0.13424201917379075,0.1342420191737907,False
3542,unweighted_z,4,4,1,0.1109139544311527,0.11091395443115279,False
3542,weighted_raw,4,4,1,3.469446951953614e-18,6.938893903907228e-18,True
3542,weighted_z,4,4,1,0.0,0.0,True
3543,unweighted_raw,5,3,3,0.024268889253223153,0.02426888925322323,False
3543,unweighted_z,5,3,3,0.06188652693744033,0.06188652693744045,False
3543,weighted_raw,5,3,3,0.0,0.0,True
3543,weighted_z,5,3,3,0.0,0.0,True
3544,unweighted_raw,10,4,3,0.12569270016714124,0.1256927001671412,False
3544,unweighted_z,10,4,3,0.09317793008283679,0.09317793008283679,False
3544,weighted_raw,10,4,3,0.0,0.0,True
3544,weighted_z,10,4,3,0.0,0.0,True
3545,unweighted_raw,9,4,7,0.15592128156616142,0.15592128156616147,False
3545,unweighted_z,9,4,7,0.08981059250603629,0.0898105925060362,False
3545,weighted_raw,9,4,7,6.938893903907228e-18,1.3877787807814457e-17,True
3545,weighted_z,9,4,7,5.551115123125783e-17,2.7755575615628914e-17,True
3546,unweighted_raw,7,5,4,0.37906613567345315,0.3790661356734532,False
3546,unweighted_z,7,5,4,0.2715368585935923,0.27153685859359233,False
3546,weighted_raw,7,5,4,0.0,0.0,True
3546,weighted_z,7,5,4,2.7755575615628914e-17,5.551115123125783e-17,True
3547,unweighted_raw,5,3,0,0.08179961956205782,0.08179961956205778,False
3547,unweighted_z,5,3,0,0.0713686764546585,0.07136867645465847,False
3547,weighted_raw,5,3,0,0.0,0.0,True
3547,weighted_z,5,3,0,6.938893903907228e-18,1.3877787807814457e-17,True
3548,unweighted_raw,7,5,6,0.3668585777920729,0.366858577792073,False
3548,unweighted_z,7,5,6,0.3718916809523054,0.3718916809523053,False
3548,weighted_raw,7,5,6,0.0,0.0,True
3548,weighted_z,7,5,6,1.3010426069826053e-16,1.1102230246251565e-16,True
3549,unweighted_raw,11,6,2,0.1934062068367109,0.1934062068367109,False
3549,unweighted_z,11,6,2,0.11429260921737135,0.10487045639797768,False
3549,weighted_raw,11,6,2,8.326672684688674e-17,2.7755575615628914e-17,True
3549,weighted_z,11,6,2,7.806255641895632e-17,5.551115123125783e-17,True
3550,unweighted_raw,9,2,0,0.05118748391414532,0.05118748391414521,False
3550,unweighted_z,9,2,0,0.03255644267791155,0.03255644267791155,False
3550,weighted_raw,9,2,0,0.0,0.0,True
3550,weighted_z,9,2,0,0.0,0.0,True
3551,unweighted_raw,8,2,6,0.10865200570230285,0.10865200570230288,False
3551,unweighted_z,8,2,6,0.10796253665608167,0.10796253665608177,False
3551,weighted_raw,8,2,6,0.0,0.0,True
3551,weighted_z,8,2,6,8.847089727481716e-17,1.1102230246251565e-16,True
3552,unweighted_raw,8,3,6,0.036374894213248396,0.03637489421324837,False
3552,unweighted_z,8,3,6,0.053482328638496904,0.05348232863849695,False
3552,weighted_raw,8,3,6,5.2475385148298415e-17,5.551115123125783e-17,True
3552,weighted_z,8,3,6,0.0,0.0,True
3553,unweighted_raw,7,2,4,0.060457117378539656,0.060457117378539565,False
3553,unweighted_z,7,2,4,0.045973160251954186,0.045973160251954207,False
3553,weighted_raw,7,2,4,0.0,0.0,True
3553,weighted_z,7,2,4,1.3877787807814457e-17,2.7755575615628914e-17,True
3554,unweighted_raw,11,4,4,0.03806720612827041,0.03806720612827046,False
3554,unweighted_z,11,4,4,0.04824922271210516,0.04824922271210516,False
3554,weighted_raw,11,4,4,0.0,0.0,True
3554,weighted_z,11,4,4,3.469446951953614e-18,6.938893903907228e-18,True
3555,unweighted_raw,9,6,5,0.22816588688868986,0.22816588688868988,False
3555,unweighted_z,9,6,5,0.14423698599023568,0.14423698599023566,False
3555,weighted_raw,9,6,5,6.938893903907228e-18,1.3877787807814457e-17,True
3555,weighted_z,9,6,5,9.540979117872439e-17,1.1102230246251565e-16,True
3556,unweighted_raw,4,2,0,0.0465143718946916,0.04651437189469167,False
3556,unweighted_z,4,2,0,0.044670558459125764,0.04467055845912585,False
3556,weighted_raw,4,2,0,6.938893903907228e-18,1.3877787807814457e-17,True
3556,weighted_z,4,2,0,0.0,0.0,True
3557,unweighted_raw,6,5,2,0.38193252334019917,0.3819325233401991,False
3557,unweighted_z,6,5,2,0.3852431630579716,0.3852431630579717,False
3557,weighted_raw,6,5,2,2.7755575615628914e-17,5.551115123125783e-17,True
3557,weighted_z,6,5,2,1.3183898417423734e-16,1.1102230246251565e-16,True
3558,unweighted_raw,9,6,5,0.06414990103509254,0.06414990103509263,False
3558,unweighted_z,9,6,5,0.09280896325771865,0.09280896325771873,False
3558,weighted_raw,9,6,5,7.546047120499111e-17,5.551115123125783e-17,True
3558,weighted_z,9,6,5,9.540979117872439e-17,5.551115123125783e-17,True
3559,unweighted_raw,4,6,2,0.42007263139990836,0.42007263139990836,False
3559,unweighted_z,4,6,2,0.35696905552260616,0.35696905552260616,False
3559,weighted_raw,4,6,2,5.551115123125783e-17,1.1102230246251565e-16,True
3559,weighted_z,4,6,2,5.551115123125783e-17,1.1102230246251565e-16,True
3560,unweighted_raw,9,2,7,0.020400618368141662,0.020400618368141655,False
3560,unweighted_z,9,2,7,0.022010376166095,0.022010376166094928,False
3560,weighted_raw,9,2,7,1.734723475976807e-18,3.469446951953614e-18,True
3560,weighted_z,9,2,7,0.0,0.0,True
3561,unweighted_raw,6,2,4,0.1130119981001246,0.11301199810012466,False
3561,unweighted_z,6,2,4,0.10089213029754414,0.1008921302975441,False
3561,weighted_raw,6,2,4,0.0,0.0,True
3561,weighted_z,6,2,4,6.938893903907228e-18,1.3877787807814457e-17,True
3562,unweighted_raw,7,2,0,0.03738124063163702,0.037381240631636926,False
3562,unweighted_z,7,2,0,0.031058060728715805,0.026419037461258288,False
3562,weighted_raw,7,2,0,0.0,0.0,True
3562,weighted_z,7,2,0,0.0,0.0,True
3563,unweighted_raw,11,5,7,0.12799339179109837,0.12799339179109845,False
3563,unweighted_z,11,5,7,0.08936426195499629,0.0893642619549963,False
3563,weighted_raw,11,5,7,3.469446951953614e-18,6.938893903907228e-18,True
3563,weighted_z,11,5,7,0.0,0.0,True
3564,unweighted_raw,11,6,5,0.22259720280417591,0.22259720280417583,False
3564,unweighted_z,11,6,5,0.19189498825839107,0.1918949882583911,False
3564,weighted_raw,11,6,5,1.1275702593849246e-16,5.551115123125783e-17,True
3564,weighted_z,11,6,5,1.491862189340054e-16,1.1102230246251565e-16,True
3565,unweighted_raw,4,5,2,0.3558666306729958,0.3558666306729958,False
3565,unweighted_z,4,5,2,0.2336186262947434,0.2336186262947435,False
3565,weighted_raw,4,5,2,1.1102230246251565e-16,5.551115123125783e-17,True
3565,weighted_z,4,5,2,9.020562075079397e-17,8.326672684688674e-17,True
3566,unweighted_raw,9,5,4,0.044034563608929454,0.04403456360892946,False
3566,unweighted_z,9,5,4,0.09839759187202267,0.06861484174591886,False
3566,weighted_raw,9,5,4,8.673617379884035e-19,1.734723475976807e-18,True
3566,weighted_z,9,5,4,5.984795992119984e-17,5.551115123125783e-17,True
3567,unweighted_raw,8,4,5,0.11604114460281834,0.11604114460281845,False
3567,unweighted_z,8,4,5,0.08928830045186284,0.08751245193155735,False
3567,weighted_raw,8,4,5,8.673617379884035e-17,1.1102230246251565e-16,True
3567,weighted_z,8,4,5,0.0,0.0,True
3568,unweighted_raw,7,5,2,0.27797441658686955,0.2779744165868695,False
3568,unweighted_z,7,5,2,0.1665781788060171,0.16657817880601702,False
3568,weighted_raw,7,5,2,3.469446951953614e-18,6.938893903907228e-18,True
3568,weighted_z,7,5,2,3.469446951953614e-18,6.938893903907228e-18,True
3569,unweighted_raw,11,2,0,0.057482629287674794,0.05748262928767482,False
3569,unweighted_z,11,2,0,0.04030197549653789,0.04030197549653774,False
3569,weighted_raw,11,2,0,5.2909066017292616e-17,5.551115123125783e-17,True
3569,weighted_z,11,2,0,1.0148132334464322e-16,1.1102230246251565e-16,True
3570,unweighted_raw,8,5,6,0.3083993249427819,0.308399324942782,False
3570,unweighted_z,8,5,6,0.3007127755368453,0.3007127755368452,False
3570,weighted_raw,8,5,6,6.938893903907228e-18,1.3877787807814457e-17,True
3570,weighted_z,8,5,6,8.239936510889834e-17,5.551115123125783e-17,True
3571,unweighted_raw,9,2,3,0.04713010616861193,0.04713010616861194,False
3571,unweighted_z,9,2,3,0.027363906878575366,0.027363906878575317,False
3571,weighted_raw,9,2,3,6.765421556309548e-17,5.551115123125783e-17,True
3571,weighted_z,9,2,3,1.6479873021779667e-17,1.3877787807814457e-17,True
3572,unweighted_raw,6,2,5,0.06781688577647417,0.06781688577647414,False
3572,unweighted_z,6,2,5,0.05132937706651261,0.05132937706651268,False
3572,weighted_raw,6,2,5,6.331740687315346e-17,5.551115123125783e-17,True
3572,weighted_z,6,2,5,6.938893903907228e-18,1.3877787807814457e-17,True
3573,unweighted_raw,7,5,4,0.19494680358249541,0.1949468035824954,False
3573,unweighted_z,7,5,4,0.1420890981619278,0.14208909816192783,False
3573,weighted_raw,7,5,4,1.3877787807814457e-17,2.7755575615628914e-17,True
3573,weighted_z,7,5,4,1.0408340855860843e-16,1.1102230246251565e-16,True
3574,unweighted_raw,11,6,4,0.40440556574223513,0.4044055657422351,False
3574,unweighted_z,11,6,4,0.4027781949978127,0.4027781949978125,False
3574,weighted_raw,11,6,4,7.892991815694472e-17,2.7755575615628914e-17,True
3574,weighted_z,11,6,4,8.153200337090993e-17,2.7755575615628914e-17,True
3575,unweighted_raw,10,6,1,0.29742911617615736,0.2974291161761574,False
3575,unweighted_z,10,6,1,0.25188245214501626,0.25188245214501614,False
3575,weighted_raw,10,6,1,0.0,0.0,True
3575,weighted_z,10,6,1,0.0,0.0,True
3576,unweighted_raw,4,2,2,0.05029122187749073,0.05029122187749067,False
3576,unweighted_z,4,2,2,0.04284962603958879,0.0428496260395888,False
3576,weighted_raw,4,2,2,2.0816681711721685e-17,2.7755575615628914e-17,True
3576,weighted_z,4,2,2,4.85722573273506e-17,5.551115123125783e-17,True
3577,unweighted_raw,4,2,0,0.07774796792970869,0.07774796792970873,False
3577,unweighted_z,4,2,0,0.06697938787844822,0.06697938787844826,False
3577,weighted_raw,4,2,0,0.0,0.0,True
3577,weighted_z,4,2,0,0.0,0.0,True
3578,unweighted_raw,7,5,1,0.18064038640673297,0.18064038640673302,False
3578,unweighted_z,7,5,1,0.09176119226392684,0.09176119226392687,False
3578,weighted_raw,7,5,1,3.469446951953614e-18,6.938893903907228e-18,True
3578,weighted_z,7,5,1,5.551115123125783e-17,5.551115123125783e-17,True
3579,unweighted_raw,9,6,0,0.19025774197440581,0.19025774197440573,False
3579,unweighted_z,9,6,0,0.14359125220478422,0.1435912522047841,False
3579,weighted_raw,9,6,0,3.469446951953614e-18,6.938893903907228e-18,True
3579,weighted_z,9,6,0,1.1449174941446927e-16,1.1102230246251565e-16,True
3580,unweighted_raw,4,3,2,0.03869894917826726,0.03869894917826737,False
3580,unweighted_z,4,3,2,0.0790811621082096,0.07908116210820967,False
3580,weighted_raw,4,3,2,0.0,0.0,True
3580,weighted_z,4,3,2,2.949029909160572e-17,5.551115123125783e-17,True
3581,unweighted_raw,7,3,2,0.04562985892638574,0.045629858926385686,False
3581,unweighted_z,7,3,2,0.05962057241472778,0.05962057241472784,False
3581,weighted_raw,7,3,2,0.0,0.0,True
3581,weighted_z,7,3,2,8.153200337090993e-17,1.1102230246251565e-16,True
3582,unweighted_raw,5,6,0,0.3526178638877343,0.3526178638877343,False
3582,unweighted_z,5,6,0,0.17369667132855357,0.17369667132855357,False
3582,weighted_raw,5,6,0,1.3877787807814457e-17,2.7755575615628914e-17,True
3582,weighted_z,5,6,0,6.938893903907228e-18,1.3877787807814457e-17,True
3583,unweighted_raw,10,4,1,0.29515507920240147,0.29515507920240136,False
3583,unweighted_z,10,4,1,0.2958387134661879,0.29583871346618795,False
3583,weighted_raw,10,4,1,0.0,0.0,True
3583,weighted_z,10,4,1,8.023096076392733e-17,5.551115123125783e-17,True
3584,unweighted_raw,5,3,0,0.25754556263871564,0.25754556263871564,False
3584,unweighted_z,5,3,0,0.1800906754788948,0.1800906754788949,False
3584,weighted_raw,5,3,0,2.7755575615628914e-17,5.551115123125783e-17,True
3584,weighted_z,5,3,0,0.0,0.0,True
3585,unweighted_raw,4,2,0,0.1408977157212069,0.14089771572120693,False
3585,unweighted_z,4,2,0,0.13619598185956275,0.13619598185956272,False
3585,weighted_raw,4,2,0,6.938893903907228e-18,1.3877787807814457e-17,True
3585,weighted_z,4,2,0,1.3877787807814457e-17,2.7755575615628914e-17,True
3586,unweighted_raw,10,3,1,0.25071032368922475,0.2507103236892248,False
3586,unweighted_z,10,3,1,0.2365301590366926,0.23653015903669256,False
3586,weighted_raw,10,3,1,8.326672684688674e-17,5.551115123125783e-17,True
3586,weighted_z,10,3,1,9.367506770274758e-17,5.551115123125783e-17,True
3587,unweighted_raw,8,4,0,0.2137265185788313,0.21372651857883135,False
3587,unweighted_z,8,4,0,0.1038370910943924,0.10383709109439232,False
3587,weighted_raw,8,4,0,6.938893903907228e-18,1.3877787807814457e-17,True
3587,weighted_z,8,4,0,1.3877787807814457e-17,2.7755575615628914e-17,True
3588,unweighted_raw,9,4,2,0.1954603352177179,0.19546033521771777,False
3588,unweighted_z,9,4,2,0.14140696056782215,0.14140696056782218,False
3588,weighted_raw,9,4,2,9.454242944073599e-17,5.551115123125783e-17,True
3588,weighted_z,9,4,2,5.117434254131581e-17,5.551115123125783e-17,True
3589,unweighted_raw,5,5,2,0.3722490877575771,0.372249087757577,False
3589,unweighted_z,5,5,2,0.3466894828731404,0.3466894828731404,False
3589,weighted_raw,5,5,2,6.245004513516506e-17,5.551115123125783e-17,True
3589,weighted_z,5,5,2,4.85722573273506e-17,5.551115123125783e-17,True
3590,unweighted_raw,11,6,0,0.11968210247154015,0.11968210247154017,False
3590,unweighted_z,11,6,0,0.1201233663400384,0.08416268942973257,False
3590,weighted_raw,11,6,0,1.43982048506075e-16,1.1102230246251565e-16,True
3590,weighted_z,11,6,0,0.0,0.0,True
3591,unweighted_raw,6,3,3,0.16880789076273922,0.16880789076273922,False
3591,unweighted_z,6,3,3,0.10733763268901089,0.10733763268901095,False
3591,weighted_raw,6,3,3,3.469446951953614e-18,6.938893903907228e-18,True
3591,weighted_z,6,3,3,8.326672684688674e-17,1.1102230246251565e-16,True
3592,unweighted_raw,8,2,2,0.02368290881339313,0.023682908813393147,False
3592,unweighted_z,8,2,2,0.02874928189016789,0.028646761689291866,False
3592,weighted_raw,8,2,2,1.734723475976807e-18,3.469446951953614e-18,True
3592,weighted_z,8,2,2,2.862293735361732e-17,1.3877787807814457e-17,True
3593,unweighted_raw,7,5,0,0.2177131835960406,0.21771318359604064,False
3593,unweighted_z,7,5,0,0.1600446337861401,0.16004463378614003,False
3593,weighted_raw,7,5,0,3.469446951953614e-18,6.938893903907228e-18,True
3593,weighted_z,7,5,0,0.0,0.0,True
3594,unweighted_raw,8,5,3,0.30425677459424694,0.3042567745942468,False
3594,unweighted_z,8,5,3,0.2820850674945171,0.2820850674945171,False
3594,weighted_raw,8,5,3,5.551115123125783e-17,2.7755575615628914e-17,True
3594,weighted_z,8,5,3,9.194034422677078e-17,5.551115123125783e-17,True
3595,unweighted_raw,5,2,0,0.13616984820412553,0.13616984820412553,False
3595,unweighted_z,5,2,0,0.13563076809358587,0.1356307680935859,False
3595,weighted_raw,5,2,0,1.3877787807814457e-17,2.7755575615628914e-17,True
3595,weighted_z,5,2,0,1.3877787807814457e-17,2.7755575615628914e-17,True
3596,unweighted_raw,11,6,9,0.15766139094571852,0.1576613909457186,False
3596,unweighted_z,11,6,9,0.135257009351809,0.13525700935180895,False
3596,weighted_raw,11,6,9,5.898059818321144e-17,5.551115123125783e-17,True
3596,weighted_z,11,6,9,8.500145032286355e-17,5.551115123125783e-17,True
3597,unweighted_raw,8,4,0,0.05363847192946597,0.053638471929465914,False
3597,unweighted_z,8,4,0,0.06677025969986014,0.06677025969986011,False
3597,weighted_raw,8,4,0,7.025630077706069e-17,1.1102230246251565e-16,True
3597,weighted_z,8,4,0,3.469446951953614e-18,6.938893903907228e-18,True
3598,unweighted_raw,6,5,4,0.32889517352310316,0.32889517352310316,False
3598,unweighted_z,6,5,4,0.24040068096383113,0.24040068096383116,False
3598,weighted_raw,6,5,4,1.5265566588595902e-16,1.1102230246251565e-16,True
3598,weighted_z,6,5,4,1.231653667943533e-16,1.1102230246251565e-16,True
3599,unweighted_raw,5,4,4,0.3331298199010829,0.333129819901083,False
3599,unweighted_z,5,4,4,0.3374166842547349,0.33741668425473487,False
3599,weighted_raw,5,4,4,2.7755575615628914e-17,5.551115123125783e-17,True
3599,weighted_z,5,4,4,2.7755575615628914e-17,5.551115123125783e-17,True
3600,unweighted_raw,4,2,1,0.09674593638104831,0.09674593638104835,False
3600,unweighted_z,4,2,1,0.06358057997552143,0.06358057997552148,False
3600,weighted_raw,4,2,1,3.469446951953614e-18,6.938893903907228e-18,True
3600,weighted_z,4,2,1,3.469446951953614e-18,6.938893903907228e-18,True
3601,unweighted_raw,10,2,4,0.01645384972113247,0.016453849721132497,False
3601,unweighted_z,10,2,4,0.02225003941923677,0.02225003941923682,False
3601,weighted_raw,10,2,4,0.0,0.0,True
3601,weighted_z,10,2,4,3.469446951953614e-18,6.938893903907228e-18,True
3602,unweighted_raw,4,3,2,0.2296903921016603,0.22969039210166042,False
3602,unweighted_z,4,3,2,0.18994526137289355,0.18994526137289358,False
3602,weighted_raw,4,3,2,1.3877787807814457e-16,1.1102230246251565e-16,True
3602,weighted_z,4,3,2,9.020562075079397e-17,1.1102230246251565e-16,True
3603,unweighted_raw,5,5,4,0.3426845631145392,0.3426845631145392,False
3603,unweighted_z,5,5,4,0.33103159237293767,0.3310315923729376,False
3603,weighted_raw,5,5,4,2.7755575615628914e-17,5.551115123125783e-17,True
3603,weighted_z,5,5,4,0.0,0.0,True
3604,unweighted_raw,10,4,9,0.3121399045146028,0.3121399045146027,False
3604,unweighted_z,10,4,9,0.08668938511429115,0.08668938511429103,False
3604,weighted_raw,10,4,9,1.1796119636642288e-16,1.1102230246251565e-16,True
3604,weighted_z,10,4,9,8.760353553682876e-17,1.1102230246251565e-16,True
3605,unweighted_raw,9,3,3,0.07317769162122922,0.07317769162122915,False
3605,unweighted_z,9,3,3,0.0692427637891877,0.06924276378918777,False
3605,weighted_raw,9,3,3,0.0,0.0,True
3605,weighted_z,9,3,3,3.469446951953614e-18,6.938893903907228e-18,True
3606,unweighted_raw,7,2,2,0.02074255030627982,0.020742550306279812,False
3606,unweighted_z,7,2,2,0.040348033956851624,0.03046199172305497,False
3606,weighted_raw,7,2,2,1.734723475976807e-18,3.469446951953614e-18,True
3606,weighted_z,7,2,2,9.107298248878237e-17,5.551115123125783e-17,True
3607,unweighted_raw,7,3,1,0.041583944463154804,0.04158394446315487,False
3607,unweighted_z,7,3,1,0.06916289579991325,0.06314644320877855,False
3607,weighted_raw,7,3,1,3.469446951953614e-18,6.938893903907228e-18,True
3607,weighted_z,7,3,1,1.1796119636642288e-16,1.1102230246251565e-16,True
3608,unweighted_raw,5,5,0,0.34426892959708305,0.34426892959708305,False
3608,unweighted_z,5,5,0,0.28677254563264737,0.2867725456326474,False
3608,weighted_raw,5,5,0,2.7755575615628914e-17,5.551115123125783e-17,True
3608,weighted_z,5,5,0,0.0,0.0,True
3609,unweighted_raw,6,4,3,0.28515252176690553,0.28515252176690553,False
3609,unweighted_z,6,4,3,0.24641515041342169,0.24641515041342174,False
3609,weighted_raw,6,4,3,1.0408340855860843e-16,5.551115123125783e-17,True
3609,weighted_z,6,4,3,3.8163916471489756e-17,5.551115123125783e-17,True
3610,unweighted_raw,10,6,5,0.37326189306465735,0.3732618930646574,False
3610,unweighted_z,10,6,5,0.3728256104671379,0.3728256104671379,False
3610,weighted_raw,10,6,5,1.48318857196017e-16,5.551115123125783e-17,True
3610,weighted_z,10,6,5,0.0,0.0,True
3611,unweighted_raw,10,5,5,0.29062086615158605,0.2906208661515861,False
3611,unweighted_z,10,5,5,0.29179346344740537,0.2917934634474054,False
3611,weighted_raw,10,5,5,6.852157730108388e-17,2.7755575615628914e-17,True
3611,weighted_z,10,5,5,2.7755575615628914e-17,5.551115123125783e-17,True
3612,unweighted_raw,6,4,0,0.28959918624011194,0.2895991862401119,False
3612,unweighted_z,6,4,0,0.26283682102234834,0.2628368210223484,False
3612,weighted_raw,6,4,0,1.3877787807814457e-17,2.7755575615628914e-17,True
3612,weighted_z,6,4,0,7.28583859910259e-17,1.1102230246251565e-16,True
3613,unweighted_raw,7,5,4,0.26580296908151796,0.2658029690815181,False
3613,unweighted_z,7,5,4,0.1928917679366835,0.19289176793668344,False
3613,weighted_raw,7,5,4,0.0,0.0,True
3613,weighted_z,7,5,4,3.642919299551295e-17,4.163336342344337e-17,True
3614,unweighted_raw,4,5,0,0.2808607483334209,0.280860748333421,False
3614,unweighted_z,4,5,0,0.22189170428026067,0.2218917042802607,False
3614,weighted_raw,4,5,0,2.7755575615628914e-17,5.551115123125783e-17,True
3614,weighted_z,4,5,0,2.7755575615628914e-17,5.551115123125783e-17,True
3615,unweighted_raw,9,4,7,0.31844852706022475,0.31844852706022464,False
3615,unweighted_z,9,4,7,0.318607454210722,0.31860745421072206,False
3615,weighted_raw,9,4,7,0.0,0.0,True
3615,weighted_z,9,4,7,7.546047120499111e-17,5.551115123125783e-17,True
3616,unweighted_raw,9,2,8,0.10585328149320011,0.10585328149320011,False
3616,unweighted_z,9,2,8,0.10961472974708839,0.10961472974708836,False
3616,weighted_raw,9,2,8,6.591949208711867e-17,5.551115123125783e-17,True
3616,weighted_z,9,2,8,0.0,0.0,True
3617,unweighted_raw,7,4,4,0.1197935842508656,0.11979358425086556,False
3617,unweighted_z,7,4,4,0.07135591188998892,0.07062710704348221,False
3617,weighted_raw,7,4,4,3.469446951953614e-18,6.938893903907228e-18,True
3617,weighted_z,7,4,4,1.734723475976807e-18,3.469446951953614e-18,True
3618,unweighted_raw,6,3,3,0.2636671297521756,0.26366712975217566,False
3618,unweighted_z,6,3,3,0.2593943692307956,0.2593943692307956,False
3618,weighted_raw,6,3,3,9.367506770274758e-17,5.551115123125783e-17,True
3618,weighted_z,6,3,3,3.469446951953614e-17,5.551115123125783e-17,True
3619,unweighted_raw,6,6,1,0.1905160933026438,0.1905160933026439,False
3619,unweighted_z,6,6,1,0.11775253932678895,0.11775253932678897,False
3619,weighted_raw,6,6,1,8.153200337090993e-17,5.551115123125783e-17,True
3619,weighted_z,6,6,1,3.469446951953614e-18,6.938893903907228e-18,True
3620,unweighted_raw,11,6,9,0.12688467314686583,0.12688467314686588,False
3620,unweighted_z,11,6,9,0.07350552672324956,0.0720436117438368,False
3620,weighted_raw,11,6,9,7.19910242530375e-17,5.551115123125783e-17,True
3620,weighted_z,11,6,9,1.704365815147213e-16,1.6653345369377348e-16,True
3621,unweighted_raw,4,6,0,0.18923785680737215,0.1892378568073721,False
3621,unweighted_z,4,6,0,0.16095895322498838,0.16095895322498835,False
3621,weighted_raw,4,6,0,1.734723475976807e-18,3.469446951953614e-18,True
3621,weighted_z,4,6,0,8.673617379884035e-19,1.734723475976807e-18,True
3622,unweighted_raw,4,2,2,0.17012736980073012,0.17012736980073012,False
3622,unweighted_z,4,2,2,0.17275332502210772,0.17275332502210772,False
3622,weighted_raw,4,2,2,1.3877787807814457e-17,2.7755575615628914e-17,True
3622,weighted_z,4,2,2,0.0,0.0,True
3623,unweighted_raw,6,6,5,0.06928303802923838,0.06928303802923845,False
3623,unweighted_z,6,6,5,0.1260546410941778,0.12163856194106332,False
3623,weighted_raw,6,6,5,3.469446951953614e-18,6.938893903907228e-18,True
3623,weighted_z,6,6,5,1.1275702593849246e-16,1.1102230246251565e-16,True
3624,unweighted_raw,9,5,1,0.21731765645814027,0.21731765645814022,False
3624,unweighted_z,9,5,1,0.2018774416787678,0.20187744167876776,False
3624,weighted_raw,9,5,1,0.0,0.0,True
3624,weighted_z,9,5,1,6.938893903907228e-18,1.3877787807814457e-17,True
3625,unweighted_raw,5,3,2,0.08115328020370771,0.08115328020370768,False
3625,unweighted_z,5,3,2,0.06650312685496218,0.06650312685496217,False
3625,weighted_raw,5,3,2,8.673617379884035e-19,1.734723475976807e-18,True
3625,weighted_z,5,3,2,0.0,0.0,True
3626,unweighted_raw,10,5,4,0.2771537683632577,0.2771537683632578,False
3626,unweighted_z,10,5,4,0.25134840438483036,0.2513484043848303,False
3626,weighted_raw,10,5,4,6.938893903907228e-18,1.3877787807814457e-17,True
3626,weighted_z,10,5,4,1.3877787807814457e-17,1.3877787807814457e-17,True
3627,unweighted_raw,10,6,0,0.1417792698618356,0.14177926986183548,False
3627,unweighted_z,10,6,0,0.0862096036157084,0.08620960361570831,False
3627,weighted_raw,10,6,0,3.469446951953614e-18,6.938893903907228e-18,True
3627,weighted_z,10,6,0,7.19910242530375e-17,5.551115123125783e-17,True
3628,unweighted_raw,9,3,2,0.04065871099922029,0.040658710999220346,False
3628,unweighted_z,9,3,2,0.04367308334178018,0.04367308334178019,False
3628,weighted_raw,9,3,2,5.637851296924623e-17,5.551115123125783e-17,True
3628,weighted_z,9,3,2,0.0,0.0,True
3629,unweighted_raw,4,6,3,0.1344292244930382,0.13442922449303824,False
3629,unweighted_z,4,6,3,0.13357962463533962,0.1335796246353397,False
3629,weighted_raw,4,6,3,3.469446951953614e-18,6.938893903907228e-18,True
