sample_index,shift_covariance_error,affine_rescaling_identity_error
2288,4.440892098500626e-16,4.440892098500626e-16
2289,0.0,0.0
2290,0.0,0.0
2291,8.881784197001252e-16,0.0
2292,0.0,0.0
2293,0.0,0.0
2294,5.551115123125783e-17,2.7755575615628914e-16
2295,0.0,0.0
2296,4.440892098500626e-16,0.0
2297,1.1102230246251565e-16,2.7755575615628914e-17
2298,4.440892098500626e-16,0.0
2299,5.551115123125783e-17,3.608224830031759e-16
2300,0.0,1.7763568394002505e-15
2301,0.0,8.881784197001252e-16
2302,0.0,0.0
2303,4.440892098500626e-16,4.440892098500626e-16
2304,2.220446049250313e-16,2.7755575615628914e-16
2305,1.1102230246251565e-16,1.1102230246251565e-16
2306,0.0,4.440892098500626e-16
2307,4.440892098500626e-16,0.0
2308,5.551115123125783e-17,5.551115123125783e-17
2309,0.0,0.0
2310,4.440892098500626e-16,0.0
2311,0.0,8.881784197001252e-16
2312,0.0,0.0
2313,8.881784197001252e-16,4.440892098500626e-16
2314,0.0,0.0
2315,0.0,1.6653345369377348e-16
2316,0.0,0.0
2317,4.440892098500626e-16,0.0
2318,2.220446049250313e-16,1.1102230246251565e-16
2319,0.0,1.1102230246251565e-16
2320,4.440892098500626e-16,0.0
2321,4.440892098500626e-16,0.0
2322,0.0,0.0
2323,0.0,4.440892098500626e-16
2324,4.440892098500626e-16,4.440892098500626e-16
2325,0.0,2.220446049250313e-16
2326,0.0,0.0
2327,0.0,2.220446049250313e-16
2328,0.0,0.0
2329,4.440892098500626e-16,3.885780586188048e-16
2330,0.0,0.0
2331,0.0,2.220446049250313e-16
2332,4.440892098500626e-16,0.0
2333,5.551115123125783e-17,2.220446049250313e-16
2334,4.440892098500626e-16,3.3306690738754696e-16
2335,0.0,2.220446049250313e-16
2336,0.0,0.0
2337,1.1102230246251565e-16,1.1102230246251565e-16
2338,0.0,0.0
2339,0.0,8.881784197001252e-16
2340,4.440892098500626e-16,4.440892098500626e-16
2341,4.440892098500626e-16,4.440892098500626e-16
2342,0.0,0.0
2343,4.440892098500626e-16,8.881784197001252e-16
2344,3.3306690738754696e-16,1.1102230246251565e-16
2345,2.220446049250313e-16,0.0
2346,8.881784197001252e-16,0.0
2347,4.440892098500626e-16,0.0
2348,0.0,4.440892098500626e-16
2349,2.7755575615628914e-17,1.1102230246251565e-16
2350,4.440892098500626e-16,0.0
2351,1.1102230246251565e-16,1.942890293094024e-16
2352,0.0,8.881784197001252e-16
2353,0.0,2.220446049250313e-16
2354,2.220446049250313e-16,0.0
2355,2.220446049250313e-16,0.0
2356,0.0,0.0
2357,0.0,4.440892098500626e-16
2358,2.0816681711721685e-17,0.0
2359,2.220446049250313e-16,0.0
2360,0.0,0.0
2361,2.220446049250313e-16,2.220446049250313e-16
2362,0.0,4.440892098500626e-16
2363,1.1102230246251565e-16,6.938893903907228e-18
2364,0.0,0.0
2365,2.220446049250313e-16,0.0
2366,0.0,2.220446049250313e-16
2367,0.0,0.0
2368,2.220446049250313e-16,1.1102230246251565e-16
2369,4.440892098500626e-16,0.0
2370,1.1102230246251565e-16,1.1102230246251565e-16
2371,0.0,0.0
2372,0.0,4.440892098500626e-16
2373,8.881784197001252e-16,0.0
2374,8.881784197001252e-16,0.0
2375,0.0,8.326672684688674e-17
2376,5.551115123125783e-17,0.0
2377,0.0,0.0
2378,4.440892098500626e-16,2.220446049250313e-16
2379,2.220446049250313e-16,0.0
2380,0.0,0.0
2381,0.0,0.0
2382,0.0,0.0
2383,4.440892098500626e-16,0.0
2384,0.0,1.1102230246251565e-16
2385,0.0,0.0
2386,4.440892098500626e-16,2.220446049250313e-16
2387,2.220446049250313e-16,2.220446049250313e-16
2388,1.1102230246251565e-16,1.1102230246251565e-16
2389,2.220446049250313e-16,2.220446049250313e-16
2390,0.0,4.440892098500626e-16
2391,0.0,0.0
2392,4.163336342344337e-17,0.0
2393,0.0,0.0
2394,0.0,0.0
2395,0.0,2.914335439641036e-16
2396,5.551115123125783e-17,1.1102230246251565e-16
2397,1.6653345369377348e-16,0.0
2398,0.0,0.0
2399,1.1102230246251565e-16,1.6653345369377348e-16
2400,4.440892098500626e-16,0.0
2401,4.440892098500626e-16,0.0
2402,1.1102230246251565e-16,2.220446049250313e-16
2403,2.220446049250313e-16,1.1102230246251565e-16
2404,0.0,0.0
2405,0.0,4.440892098500626e-16
2406,4.440892098500626e-16,4.440892098500626e-16
2407,0.0,8.881784197001252e-16
2408,0.0,0.0
2409,0.0,8.881784197001252e-16
2410,1.1102230246251565e-16,2.220446049250313e-16
2411,2.220446049250313e-16,1.1102230246251565e-16
2412,0.0,4.440892098500626e-16
2413,0.0,0.0
2414,0.0,0.0
2415,1.1102230246251565e-16,0.0
2416,0.0,0.0
2417,4.440892098500626e-16,0.0
2418,1.1102230246251565e-16,0.0
2419,0.0,0.0
2420,4.440892098500626e-16,8.881784197001252e-16
2421,0.0,4.440892098500626e-16
2422,0.0,0.0
2423,4.440892098500626e-16,4.440892098500626e-16
2424,0.0,0.0
2425,1.1102230246251565e-16,2.220446049250313e-16
2426,0.0,4.440892098500626e-16
2427,4.440892098500626e-16,0.0
2428,2.220446049250313e-16,2.220446049250313e-16
2429,1.3877787807814457e-16,2.220446049250313e-16
2430,0.0,0.0
2431,4.440892098500626e-16,0.0
2432,8.326672684688674e-17,1.1102230246251565e-16
2433,0.0,0.0
2434,2.220446049250313e-16,0.0
2435,4.440892098500626e-16,0.0
2436,2.7755575615628914e-16,6.765421556309548e-17
2437,0.0,2.220446049250313e-16
2438,0.0,0.0
2439,0.0,0.0
2440,1.6653345369377348e-16,0.0
2441,4.440892098500626e-16,0.0
2442,2.220446049250313e-16,2.7755575615628914e-16
2443,0.0,2.220446049250313e-16
2444,0.0,0.0
2445,0.0,2.220446049250313e-16
2446,2.220446049250313e-16,1.0408340855860843e-16
2447,2.220446049250313e-16,4.440892098500626e-16
2448,0.0,2.220446049250313e-16
2449,1.1102230246251565e-16,0.0
2450,0.0,0.0
2451,0.0,0.0
2452,4.440892098500626e-16,0.0
2453,0.0,2.220446049250313e-16
2454,4.440892098500626e-16,0.0
2455,4.440892098500626e-16,1.7763568394002505e-15
2456,4.440892098500626e-16,0.0
2457,4.440892098500626e-16,0.0
2458,8.881784197001252e-16,0.0
2459,0.0,0.0
2460,0.0,4.440892098500626e-16
2461,0.0,2.220446049250313e-16
2462,0.0,2.220446049250313e-16
2463,0.0,4.440892098500626e-16
2464,0.0,8.881784197001252e-16
2465,5.551115123125783e-17,0.0
2466,8.881784197001252e-16,1.7763568394002505e-15
2467,4.440892098500626e-16,0.0
2468,4.440892098500626e-16,0.0
2469,4.440892098500626e-16,4.440892098500626e-16
2470,0.0,2.220446049250313e-16
2471,1.1102230246251565e-16,5.551115123125783e-17
2472,0.0,0.0
2473,1.1102230246251565e-16,2.220446049250313e-16
2474,0.0,0.0
2475,0.0,0.0
2476,0.0,1.1102230246251565e-16
2477,2.220446049250313e-16,2.220446049250313e-16
2478,0.0,2.220446049250313e-16
2479,0.0,0.0
2480,0.0,8.881784197001252e-16
2481,4.440892098500626e-16,0.0
2482,2.220446049250313e-16,3.3306690738754696e-16
2483,0.0,0.0
2484,0.0,4.440892098500626e-16
2485,4.440892098500626e-16,0.0
2486,0.0,2.7755575615628914e-16
2487,0.0,4.440892098500626e-16
2488,0.0,1.1102230246251565e-16
2489,0.0,0.0
2490,8.881784197001252e-16,8.881784197001252e-16
2491,0.0,8.881784197001252e-16
2492,0.0,4.440892098500626e-16
2493,2.220446049250313e-16,2.220446049250313e-16
2494,0.0,0.0
2495,0.0,2.220446049250313e-16
2496,0.0,2.220446049250313e-16
2497,0.0,0.0
2498,2.220446049250313e-16,2.220446049250313e-16
2499,2.220446049250313e-16,6.661338147750939e-16
2500,0.0,4.440892098500626e-16
2501,0.0,0.0
2502,0.0,4.440892098500626e-16
2503,0.0,4.440892098500626e-16
2504,4.440892098500626e-16,0.0
2505,0.0,0.0
2506,4.440892098500626e-16,0.0
2507,4.440892098500626e-16,2.220446049250313e-16
2508,2.220446049250313e-16,0.0
2509,2.220446049250313e-16,3.3306690738754696e-16
2510,0.0,4.440892098500626e-16
2511,4.440892098500626e-16,0.0
2512,0.0,2.220446049250313e-16
2513,8.326672684688674e-17,4.440892098500626e-16
2514,0.0,4.440892098500626e-16
2515,0.0,0.0
2516,2.220446049250313e-16,1.1102230246251565e-16
2517,8.881784197001252e-16,0.0
2518,0.0,0.0
2519,2.7755575615628914e-16,0.0
2520,2.220446049250313e-16,0.0
2521,2.220446049250313e-16,1.1102230246251565e-16
2522,0.0,8.881784197001252e-16
2523,0.0,2.220446049250313e-16
2524,0.0,0.0
2525,4.440892098500626e-16,4.440892098500626e-16
2526,0.0,0.0
2527,0.0,0.0
2528,1.1102230246251565e-16,7.632783294297951e-17
2529,2.220446049250313e-16,0.0
2530,2.220446049250313e-16,4.440892098500626e-16
2531,4.440892098500626e-16,2.220446049250313e-16
2532,1.1102230246251565e-16,4.440892098500626e-16
2533,2.220446049250313e-16,1.1102230246251565e-16
2534,4.440892098500626e-16,0.0
2535,4.440892098500626e-16,0.0
2536,0.0,2.220446049250313e-16
2537,4.440892098500626e-16,0.0
2538,0.0,0.0
2539,8.881784197001252e-16,0.0
2540,2.220446049250313e-16,0.0
2541,0.0,4.440892098500626e-16
2542,0.0,4.440892098500626e-16
2543,1.6653345369377348e-16,4.440892098500626e-16
2544,2.220446049250313e-16,0.0
2545,0.0,0.0
2546,0.0,0.0
2547,2.220446049250313e-16,0.0
2548,1.1102230246251565e-16,1.1102230246251565e-16
2549,8.881784197001252e-16,8.881784197001252e-16
2550,0.0,0.0
2551,0.0,2.220446049250313e-16
2552,0.0,0.0
2553,0.0,0.0
2554,4.440892098500626e-16,4.440892098500626e-16
2555,0.0,0.0
2556,0.0,0.0
2557,0.0,2.220446049250313e-16
2558,0.0,4.440892098500626e-16
2559,0.0,0.0
2560,0.0,0.0
2561,2.220446049250313e-16,4.440892098500626e-16
2562,0.0,0.0
2563,0.0,8.881784197001252e-16
2564,2.220446049250313e-16,0.0
2565,0.0,8.881784197001252e-16
2566,0.0,4.440892098500626e-16
2567,0.0,2.220446049250313e-16
2568,0.0,0.0
2569,2.220446049250313e-16,0.0
2570,1.1102230246251565e-16,5.551115123125783e-17
2571,4.440892098500626e-16,0.0
2572,2.220446049250313e-16,0.0
2573,0.0,0.0
2574,0.0,8.881784197001252e-16
2575,4.440892098500626e-16,0.0
2576,4.440892098500626e-16,4.440892098500626e-16
2577,4.440892098500626e-16,0.0
2578,0.0,0.0
2579,2.220446049250313e-16,1.1102230246251565e-16
2580,4.440892098500626e-16,1.1102230246251565e-16
2581,0.0,3.3306690738754696e-16
2582,4.440892098500626e-16,4.440892098500626e-16
2583,0.0,3.3306690738754696e-16
2584,0.0,4.440892098500626e-16
2585,4.440892098500626e-16,2.220446049250313e-16
2586,2.220446049250313e-16,6.661338147750939e-16
2587,4.440892098500626e-16,0.0
2588,1.6653345369377348e-16,8.326672684688674e-17
2589,0.0,4.440892098500626e-16
2590,0.0,0.0
2591,4.440892098500626e-16,0.0
2592,0.0,4.440892098500626e-16
2593,2.220446049250313e-16,0.0
2594,2.220446049250313e-16,0.0
2595,0.0,4.440892098500626e-16
2596,0.0,2.220446049250313e-16
2597,0.0,0.0
2598,0.0,8.881784197001252e-16
2599,1.6653345369377348e-16,2.7755575615628914e-17
2600,0.0,2.220446049250313e-16
2601,0.0,4.440892098500626e-16
2602,2.220446049250313e-16,0.0
2603,1.1102230246251565e-16,4.440892098500626e-16
2604,0.0,0.0
2605,0.0,2.220446049250313e-16
2606,4.440892098500626e-16,4.440892098500626e-16
2607,0.0,2.220446049250313e-16
2608,4.440892098500626e-16,0.0
2609,1.1102230246251565e-16,7.632783294297951e-17
2610,2.220446049250313e-16,2.220446049250313e-16
2611,4.440892098500626e-16,4.440892098500626e-16
2612,0.0,2.220446049250313e-16
2613,2.6020852139652106e-17,1.1102230246251565e-16
2614,0.0,8.881784197001252e-16
2615,1.1102230246251565e-16,8.881784197001252e-16
2616,0.0,0.0
2617,1.1102230246251565e-16,2.220446049250313e-16
2618,8.881784197001252e-16,0.0
2619,2.220446049250313e-16,2.220446049250313e-16
2620,1.1102230246251565e-16,5.551115123125783e-17
2621,0.0,1.1102230246251565e-16
2622,0.0,0.0
2623,0.0,0.0
2624,2.220446049250313e-16,0.0
2625,0.0,0.0
2626,4.440892098500626e-16,2.220446049250313e-16
2627,4.440892098500626e-16,0.0
2628,0.0,0.0
2629,1.1102230246251565e-16,1.6653345369377348e-16
2630,2.220446049250313e-16,0.0
2631,2.220446049250313e-16,1.5265566588595902e-16
2632,0.0,8.881784197001252e-16
2633,0.0,0.0
2634,0.0,0.0
2635,0.0,0.0
2636,2.220446049250313e-16,0.0
2637,4.440892098500626e-16,4.440892098500626e-16
2638,0.0,5.551115123125783e-16
2639,5.551115123125783e-17,0.0
2640,0.0,0.0
2641,0.0,0.0
2642,8.881784197001252e-16,0.0
2643,0.0,0.0
2644,4.440892098500626e-16,0.0
2645,0.0,4.440892098500626e-16
2646,4.440892098500626e-16,0.0
2647,8.326672684688674e-17,2.220446049250313e-16
2648,0.0,0.0
2649,0.0,2.220446049250313e-16
2650,1.5265566588595902e-16,5.551115123125783e-17
2651,1.1102230246251565e-16,6.661338147750939e-16
2652,0.0,2.220446049250313e-16
2653,2.220446049250313e-16,3.2612801348363973e-16
2654,0.0,4.440892098500626e-16
2655,0.0,4.440892098500626e-16
2656,2.220446049250313e-16,2.220446049250313e-16
2657,5.551115123125783e-17,5.551115123125783e-17
2658,0.0,0.0
2659,1.1102230246251565e-16,1.942890293094024e-16
2660,0.0,0.0
2661,1.3877787807814457e-17,0.0
2662,4.440892098500626e-16,0.0
2663,1.6653345369377348e-16,0.0
2664,1.1102230246251565e-16,0.0
2665,2.220446049250313e-16,5.551115123125783e-17
2666,4.440892098500626e-16,4.440892098500626e-16
2667,0.0,8.881784197001252e-16
2668,0.0,0.0
2669,2.220446049250313e-16,4.440892098500626e-16
2670,0.0,4.440892098500626e-16
2671,0.0,0.0
2672,2.220446049250313e-16,0.0
2673,0.0,0.0
2674,4.440892098500626e-16,0.0
2675,0.0,0.0
2676,0.0,4.440892098500626e-16
2677,0.0,4.440892098500626e-16
2678,0.0,0.0
2679,0.0,0.0
2680,2.220446049250313e-16,8.326672684688674e-17
2681,4.440892098500626e-16,0.0
2682,5.551115123125783e-17,0.0
2683,4.440892098500626e-16,0.0
2684,0.0,8.881784197001252e-16
2685,4.440892098500626e-16,0.0
2686,0.0,0.0
2687,0.0,8.881784197001252e-16
2688,2.220446049250313e-16,2.220446049250313e-16
2689,0.0,2.220446049250313e-16
2690,0.0,8.881784197001252e-16
2691,4.440892098500626e-16,0.0
2692,2.220446049250313e-16,8.881784197001252e-16
2693,1.1102230246251565e-16,1.1102230246251565e-16
2694,2.220446049250313e-16,0.0
2695,1.1102230246251565e-16,0.0
2696,0.0,8.881784197001252e-16
2697,1.1102230246251565e-16,6.661338147750939e-16
2698,8.881784197001252e-16,8.881784197001252e-16
2699,0.0,1.1102230246251565e-16
2700,2.220446049250313e-16,2.220446049250313e-16
2701,4.440892098500626e-16,0.0
2702,0.0,5.551115123125783e-17
2703,0.0,0.0
2704,5.551115123125783e-17,4.440892098500626e-16
2705,1.3877787807814457e-17,4.440892098500626e-16
2706,0.0,0.0
2707,2.220446049250313e-16,0.0
2708,1.1102230246251565e-16,3.469446951953614e-16
2709,0.0,0.0
2710,0.0,1.942890293094024e-16
2711,5.551115123125783e-17,2.220446049250313e-16
2712,2.220446049250313e-16,5.551115123125783e-16
2713,0.0,0.0
2714,4.440892098500626e-16,0.0
2715,0.0,0.0
2716,2.220446049250313e-16,0.0
2717,0.0,4.440892098500626e-16
2718,0.0,2.220446049250313e-16
2719,5.551115123125783e-17,2.220446049250313e-16
2720,1.942890293094024e-16,5.551115123125783e-17
2721,2.220446049250313e-16,0.0
2722,0.0,5.551115123125783e-17
2723,1.6653345369377348e-16,4.163336342344337e-17
2724,0.0,0.0
2725,8.881784197001252e-16,8.881784197001252e-16
2726,0.0,0.0
2727,0.0,0.0
2728,0.0,0.0
2729,2.220446049250313e-16,2.220446049250313e-16
2730,0.0,0.0
2731,0.0,4.440892098500626e-16
2732,1.1102230246251565e-16,1.1102230246251565e-16
2733,0.0,0.0
2734,2.220446049250313e-16,2.220446049250313e-16
2735,0.0,4.440892098500626e-16
2736,0.0,1.1102230246251565e-16
2737,0.0,4.440892098500626e-16
2738,1.1102230246251565e-16,4.440892098500626e-16
2739,0.0,1.942890293094024e-16
2740,0.0,4.440892098500626e-16
2741,0.0,0.0
2742,0.0,6.661338147750939e-16
2743,1.1102230246251565e-16,1.6653345369377348e-16
2744,4.440892098500626e-16,8.881784197001252e-16
2745,4.440892098500626e-16,4.440892098500626e-16
2746,0.0,4.440892098500626e-16
2747,0.0,1.1102230246251565e-16
2748,2.220446049250313e-16,2.220446049250313e-16
2749,5.551115123125783e-17,0.0
2750,4.440892098500626e-16,1.1102230246251565e-16
2751,0.0,1.942890293094024e-16
2752,0.0,0.0
2753,6.938893903907228e-18,0.0
2754,8.881784197001252e-16,0.0
2755,0.0,2.220446049250313e-16
2756,0.0,0.0
2757,0.0,0.0
2758,0.0,0.0
2759,2.220446049250313e-16,2.220446049250313e-16
2760,0.0,0.0
2761,0.0,8.881784197001252e-16
2762,0.0,4.440892098500626e-16
2763,7.632783294297951e-17,1.1102230246251565e-16
2764,1.1102230246251565e-16,0.0
2765,0.0,4.440892098500626e-16
2766,4.440892098500626e-16,4.440892098500626e-16
2767,2.220446049250313e-16,2.220446049250313e-16
2768,0.0,8.881784197001252e-16
2769,5.551115123125783e-17,1.1102230246251565e-16
2770,0.0,0.0
2771,4.440892098500626e-16,0.0
2772,2.220446049250313e-16,0.0
2773,0.0,8.881784197001252e-16
2774,0.0,0.0
2775,0.0,0.0
2776,0.0,1.942890293094024e-16
2777,0.0,0.0
2778,0.0,0.0
2779,0.0,5.551115123125783e-17
2780,8.881784197001252e-16,0.0
2781,2.220446049250313e-16,2.7755575615628914e-16
2782,2.220446049250313e-16,0.0
2783,0.0,4.440892098500626e-16
2784,4.440892098500626e-16,0.0
2785,4.440892098500626e-16,4.440892098500626e-16
2786,4.440892098500626e-16,0.0
2787,2.220446049250313e-16,8.881784197001252e-16
2788,4.440892098500626e-16,0.0
2789,5.551115123125783e-17,1.1102230246251565e-16
2790,0.0,4.440892098500626e-16
2791,0.0,0.0
2792,4.440892098500626e-16,4.440892098500626e-16
2793,0.0,1.6653345369377348e-16
2794,4.440892098500626e-16,4.440892098500626e-16
2795,2.220446049250313e-16,5.551115123125783e-17
2796,4.440892098500626e-16,2.7755575615628914e-16
2797,0.0,2.220446049250313e-16
2798,0.0,0.0
2799,2.220446049250313e-16,4.440892098500626e-16
2800,0.0,4.440892098500626e-16
2801,0.0,0.0
2802,0.0,0.0
2803,1.942890293094024e-16,2.220446049250313e-16
2804,2.220446049250313e-16,2.220446049250313e-16
2805,1.3877787807814457e-17,4.163336342344337e-17
2806,0.0,8.881784197001252e-16
2807,2.220446049250313e-16,0.0
2808,4.440892098500626e-16,0.0
2809,4.440892098500626e-16,0.0
2810,0.0,1.1102230246251565e-16
2811,4.440892098500626e-16,0.0
2812,0.0,2.220446049250313e-16
2813,0.0,0.0
2814,5.551115123125783e-17,4.440892098500626e-16
2815,4.440892098500626e-16,4.440892098500626e-16
2816,0.0,0.0
2817,8.326672684688674e-17,9.367506770274758e-17
2818,0.0,0.0
2819,2.220446049250313e-16,2.220446049250313e-16
2820,0.0,8.881784197001252e-16
2821,2.220446049250313e-16,0.0
2822,0.0,2.220446049250313e-16
2823,4.440892098500626e-16,0.0
2824,4.440892098500626e-16,0.0
2825,4.440892098500626e-16,4.440892098500626e-16
2826,0.0,5.551115123125783e-17
2827,0.0,0.0
2828,0.0,0.0
2829,4.440892098500626e-16,4.440892098500626e-16
2830,0.0,2.220446049250313e-16
2831,0.0,8.881784197001252e-16
2832,0.0,4.440892098500626e-16
2833,1.1102230246251565e-16,0.0
2834,1.1102230246251565e-16,2.220446049250313e-16
2835,0.0,0.0
2836,4.440892098500626e-16,4.440892098500626e-16
2837,8.881784197001252e-16,4.440892098500626e-16
2838,0.0,3.608224830031759e-16
2839,0.0,0.0
2840,0.0,5.551115123125783e-17
2841,0.0,4.440892098500626e-16
2842,0.0,4.440892098500626e-16
2843,8.881784197001252e-16,0.0
2844,0.0,1.7763568394002505e-15
2845,0.0,0.0
2846,0.0,1.1102230246251565e-16
2847,0.0,0.0
2848,2.220446049250313e-16,0.0
2849,0.0,0.0
2850,0.0,0.0
2851,0.0,4.440892098500626e-16
2852,4.440892098500626e-16,0.0
2853,0.0,2.7755575615628914e-17
2854,2.7755575615628914e-17,1.1102230246251565e-16
2855,0.0,4.440892098500626e-16
2856,8.881784197001252e-16,0.0
2857,0.0,0.0
2858,8.881784197001252e-16,0.0
2859,1.1102230246251565e-16,2.220446049250313e-16
2860,2.220446049250313e-16,2.220446049250313e-16
2861,2.220446049250313e-16,1.1102230246251565e-16
2862,1.1102230246251565e-16,1.1102230246251565e-16
2863,8.881784197001252e-16,0.0
2864,0.0,0.0
2865,0.0,0.0
2866,0.0,0.0
2867,0.0,0.0
2868,0.0,4.440892098500626e-16
2869,0.0,0.0
2870,0.0,5.551115123125783e-17
2871,0.0,0.0
2872,2.220446049250313e-16,1.3877787807814457e-16
2873,0.0,1.1102230246251565e-16
2874,4.440892098500626e-16,4.440892098500626e-16
2875,1.1102230246251565e-16,2.220446049250313e-16
2876,0.0,0.0
2877,4.440892098500626e-16,4.440892098500626e-16
2878,4.440892098500626e-16,4.440892098500626e-16
2879,0.0,0.0
2880,4.440892098500626e-16,0.0
2881,4.440892098500626e-16,0.0
2882,0.0,0.0
2883,4.440892098500626e-16,0.0
2884,4.440892098500626e-16,0.0
2885,4.440892098500626e-16,0.0
2886,2.220446049250313e-16,2.220446049250313e-16
2887,4.440892098500626e-16,0.0
2888,4.440892098500626e-16,0.0
2889,2.220446049250313e-16,0.0
2890,5.551115123125783e-17,1.942890293094024e-16
2891,0.0,4.440892098500626e-16
2892,0.0,0.0
2893,0.0,8.881784197001252e-16
2894,0.0,4.440892098500626e-16
2895,0.0,4.440892098500626e-16
2896,0.0,2.220446049250313e-16
2897,0.0,2.220446049250313e-16
2898,2.7755575615628914e-16,1.1102230246251565e-16
2899,0.0,0.0
2900,0.0,4.440892098500626e-16
2901,0.0,0.0
2902,0.0,2.220446049250313e-16
2903,0.0,2.220446049250313e-16
2904,0.0,0.0
2905,0.0,0.0
2906,4.440892098500626e-16,0.0
2907,0.0,0.0
2908,2.220446049250313e-16,0.0
2909,0.0,0.0
2910,4.440892098500626e-16,4.440892098500626e-16
2911,0.0,0.0
2912,0.0,4.440892098500626e-16
2913,2.220446049250313e-16,0.0
2914,0.0,2.220446049250313e-16
2915,4.440892098500626e-16,1.1102230246251565e-16
2916,0.0,2.220446049250313e-16
2917,0.0,0.0
2918,0.0,0.0
2919,4.440892098500626e-16,2.220446049250313e-16
2920,0.0,4.440892098500626e-16
2921,0.0,0.0
2922,0.0,0.0
2923,0.0,4.440892098500626e-16
2924,5.551115123125783e-17,0.0
2925,0.0,0.0
2926,4.440892098500626e-16,8.881784197001252e-16
2927,0.0,0.0
2928,0.0,4.440892098500626e-16
2929,1.1102230246251565e-16,0.0
2930,0.0,0.0
2931,4.440892098500626e-16,0.0
2932,0.0,1.7763568394002505e-15
2933,0.0,0.0
2934,4.440892098500626e-16,0.0
2935,4.440892098500626e-16,2.220446049250313e-16
2936,4.440892098500626e-16,0.0
2937,4.440892098500626e-16,4.440892098500626e-16
2938,4.440892098500626e-16,8.881784197001252e-16
2939,0.0,2.220446049250313e-16
2940,2.220446049250313e-16,0.0
2941,0.0,8.881784197001252e-16
2942,6.661338147750939e-16,3.469446951953614e-17
2943,0.0,0.0
2944,1.6653345369377348e-16,0.0
2945,0.0,4.440892098500626e-16
2946,8.881784197001252e-16,8.881784197001252e-16
2947,0.0,8.881784197001252e-16
2948,4.440892098500626e-16,2.220446049250313e-16
2949,1.0408340855860843e-17,1.8041124150158794e-16
2950,0.0,0.0
2951,0.0,0.0
2952,1.1102230246251565e-16,2.220446049250313e-16
2953,0.0,2.220446049250313e-16
2954,0.0,2.220446049250313e-16
2955,4.440892098500626e-16,4.440892098500626e-16
2956,2.220446049250313e-16,2.220446049250313e-16
2957,0.0,0.0
2958,1.3183898417423734e-16,2.220446049250313e-16
2959,2.220446049250313e-16,0.0
2960,2.220446049250313e-16,0.0
2961,8.881784197001252e-16,0.0
2962,4.440892098500626e-16,8.881784197001252e-16
2963,0.0,2.7755575615628914e-16
2964,2.7755575615628914e-17,0.0
2965,1.5265566588595902e-16,4.440892098500626e-16
2966,0.0,0.0
2967,2.220446049250313e-16,0.0
2968,2.220446049250313e-16,2.220446049250313e-16
2969,0.0,2.220446049250313e-16
2970,1.6653345369377348e-16,1.6653345369377348e-16
2971,4.440892098500626e-16,2.220446049250313e-16
2972,0.0,0.0
2973,1.1102230246251565e-16,1.6653345369377348e-16
2974,2.220446049250313e-16,2.220446049250313e-16
2975,4.440892098500626e-16,0.0
2976,0.0,0.0
2977,2.220446049250313e-16,0.0
2978,0.0,8.881784197001252e-16
2979,0.0,4.440892098500626e-16
2980,0.0,2.220446049250313e-16
2981,4.440892098500626e-16,4.440892098500626e-16
2982,2.7755575615628914e-17,4.440892098500626e-16
2983,0.0,0.0
2984,0.0,1.1102230246251565e-16
2985,4.440892098500626e-16,4.440892098500626e-16
2986,0.0,2.220446049250313e-16
2987,2.220446049250313e-16,5.551115123125783e-16
2988,0.0,0.0
2989,0.0,1.1102230246251565e-15
2990,2.220446049250313e-16,4.440892098500626e-16
2991,0.0,8.881784197001252e-16
2992,1.1102230246251565e-16,2.220446049250313e-16
2993,2.220446049250313e-16,2.220446049250313e-16
2994,0.0,0.0
2995,1.1102230246251565e-16,2.220446049250313e-16
2996,4.440892098500626e-16,4.440892098500626e-16
2997,4.440892098500626e-16,4.440892098500626e-16
2998,4.440892098500626e-16,0.0
2999,0.0,2.220446049250313e-16
3000,2.220446049250313e-16,6.661338147750939e-16
3001,2.220446049250313e-16,6.661338147750939e-16
3002,0.0,0.0
3003,4.440892098500626e-16,8.881784197001252e-16
3004,0.0,0.0
3005,0.0,0.0
3006,8.881784197001252e-16,0.0
3007,1.1102230246251565e-16,2.220446049250313e-16
3008,0.0,4.440892098500626e-16
3009,2.220446049250313e-16,0.0
3010,0.0,0.0
3011,0.0,2.220446049250313e-16
3012,0.0,0.0
3013,0.0,0.0
3014,5.551115123125783e-17,0.0
3015,0.0,4.440892098500626e-16
3016,1.1102230246251565e-16,8.881784197001252e-16
3017,0.0,2.220446049250313e-16
3018,4.440892098500626e-16,4.440892098500626e-16
3019,4.440892098500626e-16,4.440892098500626e-16
3020,0.0,8.881784197001252e-16
3021,2.220446049250313e-16,0.0
3022,0.0,0.0
3023,0.0,0.0
3024,0.0,2.220446049250313e-16
3025,1.6653345369377348e-16,2.220446049250313e-16
3026,0.0,0.0
3027,0.0,0.0
3028,4.440892098500626e-16,8.881784197001252e-16
3029,0.0,2.220446049250313e-16
3030,0.0,2.220446049250313e-16
3031,4.440892098500626e-16,2.220446049250313e-16
3032,0.0,8.881784197001252e-16
3033,0.0,4.440892098500626e-16
3034,0.0,0.0
3035,1.1102230246251565e-16,0.0
3036,4.440892098500626e-16,0.0
3037,4.440892098500626e-16,4.440892098500626e-16
3038,4.440892098500626e-16,0.0
3039,0.0,0.0
3040,0.0,0.0
3041,4.440892098500626e-16,0.0
3042,0.0,2.220446049250313e-16
3043,4.440892098500626e-16,1.7763568394002505e-15
