sample_index,lambda,second_order_error,third_order_error,fourth_order_error
1841,0.1,0.00034050001872149016,6.634667095557767e-06,4.655672491554741e-07
1841,0.2,0.0013848786535895705,4.9417247085847826e-05,7.384627671861571e-06
1842,0.025,1.201987990279152e-05,3.913169499547564e-08,4.93124208134077e-10
1842,0.05,4.823213306920371e-05,3.0914023790851175e-07,7.858315609343691e-09
1842,0.1,0.00019410325875290901,2.411287427783737e-06,1.2470100035910647e-07
1842,0.2,0.0007850944589487541,1.8326573648308475e-05,1.961333776723251e-06
1843,0.025,1.0835650757580473e-05,2.4803652192914583e-08,1.4985601128059134e-10
1843,0.05,4.34405656590791e-05,1.9717723752712968e-07,2.4508281046969893e-09
1843,0.1,0.00017452963991285847,1.5560862266505993e-06,4.093829841095298e-08
1843,0.2,0.0007039587767554423,1.2064562010610791e-05,7.11634189881627e-07
1844,0.025,8.71307834823809e-06,5.772602060527543e-07,1.4832563233202478e-09
1844,0.05,3.7172775503052646e-05,4.629502934283547e-06,2.3287336420318994e-08
1844,0.1,0.00016738086112838557,3.7207770853364686e-05,3.5804607051437287e-07
1844,0.2,0.0008207297153322857,0.00030003735423218825,5.239555969469012e-06
1845,0.025,2.985793225820932e-05,7.312606094267426e-08,2.005064420051994e-09
1845,0.05,0.00011912357464147205,6.006586351497978e-07,3.169066294106404e-08
1845,0.1,0.00047385058781546086,5.046345291040422e-06,4.946015134121851e-07
1845,0.2,0.0018716547037250092,4.393302870101673e-05,7.5190784800394095e-06
1846,0.025,5.474439655900332e-06,1.3914797450387262e-07,3.8153469272828033e-10
1846,0.05,2.2451184657837353e-05,1.110017932251517e-06,6.218141293534707e-09
1846,0.1,9.419147744624268e-05,8.826810543885455e-06,1.0307804446108015e-07
1846,0.2,0.0004111372357311627,6.967856812171297e-05,1.7605405851078837e-06
1847,0.025,1.3206797544004778e-05,1.1307921342351701e-07,6.443149347390431e-10
1847,0.05,5.236969011490622e-05,9.098169148208379e-07,1.0337726896736399e-08
1847,0.1,0.00020575587767912573,7.362150439768622e-06,1.6631693640356549e-07
1847,0.2,0.0007922156370134964,6.0256475462081016e-05,2.689807435139746e-06
1848,0.025,1.123710124839583e-06,9.280341828343808e-08,1.7400025864588997e-10
1848,0.05,4.864625717304616e-06,7.40998891135547e-07,2.8204570345913282e-09
1848,0.1,2.239879057003291e-05,5.904283265412147e-06,4.627151983793709e-08
1848,0.2,0.00011280685538983537,4.682882617140782e-05,7.756121105928493e-07
1849,0.025,1.8250126028740432e-06,2.550890380592641e-07,1.7418541609082183e-10
1849,0.05,8.31875761347911e-06,2.03906335424775e-06,3.042433444067072e-09
1849,0.1,4.139880270551122e-05,1.6280025668558018e-05,5.682063300427309e-08
1849,0.2,0.0002300032974862365,0.00012952818933845145,1.1665810740468796e-06
1850,0.025,2.2437714706502465e-06,6.595379103968568e-09,1.2898868084754156e-10
1850,0.05,9.00042831339376e-06,5.1723947236403944e-08,2.0709949866137833e-09
1850,0.1,3.619181726244314e-05,3.9699979781371297e-07,3.3359739914917697e-08
1850,0.2,0.0001460814934471366,2.902223588618913e-06,5.406527131268657e-07
1851,0.025,4.762481023226628e-06,6.78412214599744e-08,3.0992358679426957e-10
1851,0.05,1.9318782926672218e-05,5.402237196194815e-07,4.985440782423467e-09
1851,0.1,7.9395317028913e-05,4.281080200702059e-06,8.059308254093622e-08
1851,0.2,0.000334036150895084,3.357920358226796e-05,1.3141826836204906e-06
1852,0.025,2.6114057472548247e-05,3.972015199527057e-07,3.5418428745437325e-09
1852,0.05,0.0001060163170135131,3.1488932031864536e-06,5.705369951480854e-08
1852,0.1,0.0004361928358902478,2.4723140648913455e-05,9.244345726133751e-07
1852,0.2,0.0018359443204555015,0.00019006553949010851,1.5115062282078373e-05
1853,0.025,1.1559291691526363e-05,3.288968677961357e-08,3.552445559940054e-10
1853,0.05,4.636574477856481e-05,2.601367596333226e-07,5.822690996026836e-09
1853,0.1,0.00018645246625167977,2.03003417589831e-06,9.764142902546347e-08
1853,0.2,0.0007530037730419381,1.5314044738840016e-05,1.7073601006056816e-06
1854,0.025,1.8070284458493457e-06,1.0725272497902338e-07,1.5380884066384937e-10
1854,0.05,7.655814121959592e-06,8.567112384783027e-07,2.54103210695078e-09
1854,0.1,3.402722602351138e-05,6.830814489600101e-06,4.320367509580425e-08
1854,0.2,0.00016300646024336451,5.4220814107719395e-05,7.713312097923364e-07
1855,0.025,7.337393603756848e-06,1.1273865679894968e-07,1.1307186298381566e-09
1855,0.05,2.8889616833893683e-05,9.109122083295063e-07,1.8048702865591792e-08
1855,0.1,0.00011177196031919578,7.4301558497524844e-06,2.872478060966799e-07
1855,0.2,0.00041512886915040514,6.167959552527691e-05,4.536331176252517e-06
1856,0.025,1.9593607480584974e-05,1.9644789893760728e-08,7.122216913457713e-10
1856,0.05,7.829025117302331e-05,1.6275790889336283e-07,1.1297363275777905e-08
1856,0.1,0.0003124227350496979,1.3893012779657606e-06,1.776169130200938e-07
1856,0.2,0.0012428125967926043,1.2435548518048567e-05,2.742073598481498e-06
1857,0.025,0.00010705111662215328,5.3505608582637976e-08,1.4561614553043611e-08
1857,0.05,0.0004282993368196486,3.0889276536605337e-07,2.3564501977491048e-07
1857,0.1,0.001712464184942808,5.024087256222387e-07,3.853893555505472e-06
1857,0.2,0.006818487845364374,2.9359259504369017e-05,6.42096777533907e-05
1858,0.025,1.606296644557359e-06,2.322970305002059e-08,5.009145875867205e-11
1858,0.05,6.51769816348291e-06,1.8543039739804534e-07,8.079586999443222e-10
1858,0.1,2.680583602676645e-05,1.4767649624825019e-06,1.3141886384682167e-08
1858,0.2,0.00011301856619103101,1.170228193389522e-05,2.1697285695898572e-07
1859,0.025,5.90420422138388e-06,2.5874534196473897e-07,8.648777180542133e-10
1859,0.05,2.2575216088366323e-05,2.0765821650281513e-06,1.3538451054673217e-08
1859,0.1,8.189595150195905e-05,1.6711241511632724e-05,2.06891799803266e-07
1859,0.2,0.00025940267387788984,0.00013502609817647726,2.99130048188323e-06
1860,0.025,1.675332866707402e-05,1.4882107712832493e-07,3.9970335374839294e-10
1860,0.05,6.642136923354358e-05,1.1872297432657941e-06,6.53650053528132e-09
1860,0.1,0.0002609932063900311,9.441189517150894e-06,1.089404332577093e-07
1860,0.2,0.0010072090198795514,7.452856374923211e-05,1.872475854147737e-06
1861,0.025,1.244871178465723e-05,4.659373929044586e-08,5.960392457371455e-10
1861,0.05,4.960363437342408e-05,3.775877223735624e-07,9.60612202283162e-09
1861,0.1,0.00019682513454895995,3.0997538342340814e-06,1.5590103143517386e-07
1861,0.2,0.0007735849580991633,2.611459543360676e-05,2.5637730112042234e-06
1862,0.025,1.122862509532474e-05,2.9476325325017427e-08,5.932485197535087e-10
1862,0.05,4.5027681780954176e-05,2.3108670094140749e-07,9.469889775126639e-09
1862,0.1,0.00018096005735654397,1.7736770364928933e-06,1.5077568918386852e-07
1862,0.2,0.0007297545350780366,1.3009013797804503e-05,2.3866080076512253e-06
1863,0.025,9.240453428260853e-06,8.000018827253319e-08,1.0859268623208962e-09
1863,0.05,3.7273405709449536e-05,6.315927495031959e-07,1.7096171603392385e-08
1863,0.1,0.00015149229680914977,4.925044969364412e-06,2.6446639946053896e-07
1863,0.2,0.0006238520181400253,3.7583010780883885e-05,3.933080169715719e-06
1864,0.025,2.3526132132134503e-06,4.984497117832554e-07,8.339321733163985e-10
1864,0.05,7.410368439098036e-06,3.993883260833275e-06,1.2957023953763525e-08
1864,0.1,1.3574856601555885e-05,3.204215019819712e-05,1.9474030318877844e-07
1864,0.2,7.501105114160467e-05,0.0002574790783406167,2.699799180660989e-06
1865,0.025,1.4013097547560527e-05,3.4818916605505734e-07,6.229098348242701e-10
1865,0.05,5.743973092076082e-05,2.7800973947667007e-06,1.0399212407863345e-08
1865,0.1,0.00024078233478297406,2.2143800679025327e-05,1.8017217834342958e-07
1865,0.2,0.0010498278938633199,0.00017527375744749718,3.318025411397363e-06
1866,0.025,1.1543349485748644e-05,1.3039172477857797e-08,7.313755018278911e-10
1866,0.05,4.621977840030267e-05,9.8537147219524e-08,1.1627236631839288e-08
1866,0.1,0.00018518266725767174,6.977022453252824e-07,1.836128254439906e-07
1866,0.2,0.0007421319281308431,4.1920680814294675e-06,2.8584524847524717e-06
1867,0.025,8.995750843343586e-06,4.4844959046219657e-07,1.1290306467515165e-09
1867,0.05,3.418085857787023e-05,3.5959431575749434e-06,1.7378678607293807e-08
1867,0.1,0.0001222227917253571,2.8884415216201553e-05,2.558993844603563e-07
1867,0.2,0.00037202572150296653,0.00023240310626337912,3.374979609560569e-06
1868,0.025,9.536538657886617e-06,1.2175210063400388e-07,7.874538174301726e-10
1868,0.05,3.8626793272034804e-05,9.6764704302435e-07,1.2669392601000196e-08
1868,0.1,0.00015827425485053642,7.637669934494606e-06,2.0486155050125632e-07
1868,0.2,0.0006619459627885127,5.939962312434717e-05,3.340628755624936e-06
1869,0.025,1.3300752851108655e-05,7.543943247867446e-09,3.672861736969679e-10
1869,0.05,5.323027331660679e-05,5.7437685191397136e-08,5.852150153362601e-09
1869,0.1,0.00021310481622960342,4.134737039140912e-07,9.284497878847553e-08
1869,0.2,0.0008533559900704146,2.5906199676850594e-06,1.4599294939909857e-06
1870,0.025,7.527961779163483e-06,2.4757172339961997e-08,4.5412973381786514e-10
1870,0.05,3.0207263420178876e-05,1.9444499285703465e-07,7.2454237054486725e-09
1870,0.1,0.00012154955533233425,1.498281622991371e-06,1.1524170942522893e-07
1870,0.2,0.0004912929269827726,1.10878321454011e-05,1.8203545138484323e-06
1871,0.025,1.3155670151587806e-06,4.683373949765368e-08,5.899825072930298e-11
1871,0.05,5.4491130667133625e-06,3.741799639578325e-07,9.619380292313906e-10
1871,0.1,2.328489987751814e-05,2.9851674665515304e-06,1.596774956702518e-08
1871,0.2,0.0001049343622209209,2.373543257710997e-05,2.736491516719397e-07
1872,0.025,1.763397016171786e-06,2.050300904402058e-08,3.231733977648865e-11
1872,0.05,6.97132434270345e-06,1.642757581632459e-07,5.102245292931684e-10
1872,0.1,2.7224332349889968e-05,1.3180680535802847e-06,7.943784501723838e-09
1872,0.2,0.00010356861549042952,1.0600986123449757e-05,1.1999197082127044e-07
1873,0.025,8.041615425641302e-07,1.8876649250654243e-08,2.091910672463726e-11
1873,0.05,3.292321114595209e-06,1.5118154133436645e-07,3.3570017599071633e-10
1873,0.1,1.3776730511456947e-05,1.2121722184135764e-06,5.405489167387145e-09
1873,0.2,5.999976029648357e-05,9.74152712431009e-06,8.739329032669829e-08
1874,0.025,1.1334473659863065e-05,2.6005953857044517e-07,1.3820034006073456e-09
1874,0.05,4.428687650193108e-05,2.0912562919139788e-06,2.1836010555276175e-08
1874,0.1,0.0001686168552123002,1.6895675963302104e-05,3.4031371243248287e-07
1874,0.2,0.0006044659740012115,0.00013758415070114216,5.141252694296217e-06
1875,0.025,1.8343708703266737e-05,1.7081030861954005e-07,1.001653912591216e-09
1875,0.05,7.404999856183703e-05,1.358404983275996e-06,1.609071700880982e-08
1875,0.1,0.00030150288105451617,1.073650674024429e-05,2.594588619786453e-07
1875,0.2,0.0012468213093763947,8.375581211930716e-05,4.211912698476317e-06
1876,0.025,5.2703725142266844e-05,5.827040133743466e-08,4.213242504880199e-09
1876,0.05,0.00021054887882690498,4.991033474843753e-07,6.664607690720636e-08
1876,0.1,0.0008396904265419863,4.50150215558498e-06,1.0418439910231392e-06
1876,0.2,0.0033332006228374567,4.356709195285635e-05,1.5889826636347748e-05
1877,0.025,2.8093781146015795e-06,2.549967235976336e-08,9.385696386754461e-11
1877,0.05,1.1134770158793827e-05,2.0474098903766613e-07,1.494465884377405e-09
1877,0.1,4.370839986031494e-05,1.6496447310387907e-06,2.3672545826358693e-08
1877,0.2,0.00016805358316066,1.3378595204754928e-05,3.708177230554721e-07
1878,0.025,5.820980951523613e-05,6.870527755609146e-07,1.0676886749716452e-08
1878,0.05,0.0002300061549380117,5.581294225162625e-06,1.702871147007956e-07
1878,0.1,0.0008963573669753394,4.599242967735784e-05,2.7043727937117734e-06
1878,0.2,0.0033806552297331455,0.0003887439568776418,4.2439501808476734e-05
1879,0.025,3.0289593482557553e-05,1.4411266735514516e-08,2.4551032040687204e-09
1879,0.05,0.00012119599410734261,9.52652439989432e-08,3.966571543445596e-08
1879,0.1,0.0004848355319329867,4.326164796397691e-07,6.468311957996686e-07
1879,0.2,0.0019355172857253578,2.0943760880576257e-06,1.0729957491573128e-05
1880,0.025,2.467085793562973e-05,1.0646637240568912e-07,8.007735516346592e-10
1880,0.05,9.825105605169165e-05,8.582411804430867e-07,1.291638958983432e-08
1880,0.1,0.00038946447996798805,6.972708960561319e-06,2.1011063375264705e-07
1880,0.2,0.001528168635864205,5.75801198499995e-05,3.479333235537063e-06
1881,0.025,1.1593246695057458e-05,1.5300460833034268e-07,4.0754971619705316e-10
1881,0.05,4.698173390040028e-05,1.220765553519576e-06,6.5317108527418455e-09
1881,0.1,0.00019275735122048498,9.713477832948292e-06,1.0490028204412916e-07
1881,0.2,0.0008090289641603243,7.685347061020531e-05,1.6935543097340577e-06
1882,0.025,1.365430475227386e-05,8.563877598039005e-08,1.006687483373625e-09
1882,0.05,5.4266624272027164e-05,6.931498409828984e-07,1.6093133034522644e-08
1882,0.1,0.00021416569368422345,5.673402767816804e-06,2.5694910421592e-07
1882,0.2,0.0008319374345211739,4.741895128700102e-05,4.08732197818007e-06
1883,0.025,1.0650413847013152e-05,2.0910958448139283e-07,1.0410069195554428e-09
1883,0.05,4.17570903518405e-05,1.681003374165435e-06,1.6454753698491587e-08
1883,0.1,0.00016017930649431245,1.3573068409766798e-05,2.5667944592022707e-07
1883,0.2,0.0005845918900379554,0.00011041760957836155,3.8864978676445006e-06
1884,0.025,2.1238971215198355e-05,4.1770193581758264e-08,1.1003598310299623e-09
1884,0.05,8.511426782353837e-05,3.2546373707198484e-07,1.7500690313587697e-08
1884,0.1,0.000341622303916822,2.467087570900972e-06,2.7662784812809704e-07
1884,0.2,0.001374254015805848,1.7633150422163846e-05,4.316572930096463e-06
1885,0.025,4.038553158719482e-05,3.9425791877739647e-07,6.518782041942117e-09
1885,0.05,0.00015991306554157675,3.2060924823121284e-06,1.0417938842155472e-07
1885,0.1,0.0006259997192303163,2.6476912865239233e-05,1.6616081141146433e-06
1885,0.2,0.0023850572111138446,0.00022484931726834967,2.632687925938071e-05
1886,0.025,3.209692463423952e-06,2.2450309944410662e-08,8.816367080832777e-11
1886,0.05,1.2749684755092305e-05,1.7888633835339007e-07,1.4214505683618484e-09
1886,0.1,5.029490310272389e-05,1.4193812710033837e-06,2.308104027348712e-08
1886,0.2,0.00019569701047369992,1.1160127021223043e-05,3.7957146900580163e-07
1887,0.025,6.4576204103078405e-06,1.0123005518558603e-07,3.1704074088256817e-10
1887,0.05,2.542308202096999e-05,8.123198409898391e-07,5.015725446089192e-09
1887,0.1,9.840476983082047e-05,6.53683761703272e-06,7.840469272435424e-08
1887,0.2,0.00036690506595876693,5.2861363832645836e-05,1.1939004381372742e-06
1888,0.025,1.6775454985129556e-06,9.320713062477282e-08,5.5325244385784345e-11
1888,0.05,6.336976890064516e-06,7.460336264308864e-07,8.1918338779019e-10
1888,0.1,2.2359340880628853e-05,5.972701185408269e-06,1.0985641119010126e-08
1888,0.2,6.552662065248405e-05,4.780154761160893e-05,1.0782325751690358e-07
1889,0.025,1.1170659710096897e-05,1.6433608598931393e-08,3.509187940231584e-10
1889,0.05,4.474549665689498e-05,1.2859225091005344e-07,5.6839681988885005e-09
1889,0.1,0.00017944866080993327,9.810431859866298e-07,9.316656690572245e-08
1889,0.2,0.0007209018655265978,7.031395030811238e-06,1.5622829923275794e-06
1890,0.025,1.0078614428310484e-06,2.0697013609904946e-08,1.9670789302983493e-11
1890,0.05,4.114345849615814e-06,1.6568813273817873e-07,2.6939017683247357e-10
1890,0.1,1.7120835631184717e-05,1.326204763674177e-06,2.854823176468013e-09
1890,0.2,7.376420075226597e-05,1.0585677282216877e-05,1.1222417647949179e-09
1891,0.025,3.284741885385689e-06,2.1352831856835675e-08,8.84734438488799e-11
1891,0.05,1.3052852010100868e-05,1.7152685886923091e-07,1.411991537580981e-09
1891,0.1,5.151412427836788e-05,1.3833911975194568e-06,2.247225887319626e-08
1891,0.2,0.0002003472030255339,1.1242858878018902e-05,3.555073688557564e-07
1892,0.025,1.463908519944157e-05,5.4015352357605906e-08,1.404916516456467e-09
1892,0.05,5.832899955049431e-05,4.4340265675790747e-07,2.2519170028711955e-08
1892,0.1,0.00023136107117535665,3.728537653568953e-06,3.6146975987416674e-07
1892,0.2,0.0009076101076197496,3.274832769598057e-05,5.811784546422283e-06
1893,0.025,4.787334087069661e-06,1.6662679987178297e-07,3.547780125234823e-10
1893,0.05,1.8480136747128784e-05,1.335706800650871e-06,5.530625818428447e-09
1893,0.1,6.85381818106845e-05,1.0725192380420245e-05,8.378298177458277e-08
1893,0.2,0.0002307344199067099,8.631907685768825e-05,1.1878016684813142e-06
1894,0.025,3.9988908812696455e-06,4.651664997634697e-09,1.6648211975667238e-10
1894,0.05,1.597578744469419e-05,3.8382740381870395e-08,2.5012773796628807e-09
1894,0.1,6.373480068667947e-05,3.218800536317068e-07,3.482834959323e-08
1894,0.2,0.000253538505721948,2.6882172392966863e-06,3.9180360698887196e-07
1895,0.025,1.0476696545802522e-05,6.647758010736027e-08,6.853086431668487e-10
1895,0.05,4.163540621882067e-05,5.372902848188588e-07,1.095211299428911e-08
1895,0.1,0.0001643053162809771,4.385469733636516e-06,1.747643588734249e-07
1895,0.2,0.0006383001857865334,3.646295827197665e-05,2.7773152738164164e-06
1896,0.025,4.054394293841884e-05,4.391852779367378e-08,3.2422379503405097e-09
1896,0.05,0.00016232585025260926,3.2575261009470946e-07,5.1533515857404844e-08
1896,0.1,0.0006502052902738198,2.2048997037754647e-06,8.133893037859385e-07
1896,0.2,0.002603501000072256,1.1499437792092393e-05,1.2646874268412711e-05
1897,0.025,1.2125569689228066e-06,1.0257758071424705e-07,8.185902650170718e-11
1897,0.05,4.439308735500885e-06,8.212294630612071e-07,1.263689580061067e-09
1897,0.1,1.4463684870708038e-05,6.578467923533393e-06,1.8741735677285654e-08
1897,0.2,3.143860360452916e-05,5.273000757244264e-05,2.521980695842363e-07
1898,0.025,1.6568128953092787e-06,2.8707088137180925e-08,1.4901442579873247e-10
1898,0.05,6.51122348944988e-06,2.308564443498362e-07,2.391854603267518e-09
1898,0.1,2.5102100712853792e-05,1.866219022317317e-06,3.8502304372523e-08
1898,0.2,9.262891895472913e-05,1.5244359985955303e-05,6.226262423691953e-07
1899,0.025,7.007277666837286e-06,2.809736898423676e-07,5.250623547059519e-10
1899,0.05,2.6901346407093296e-05,2.251659019653074e-06,8.069999835047525e-09
1899,0.1,9.854485076085662e-05,1.8067170946128863e-05,1.1845878761240769e-07
1899,0.2,0.00032130733923896315,0.00014514074758897877,1.5510503207916138e-06
1900,0.025,5.001485553074447e-06,1.5695336624821365e-07,4.5340484144951176e-10
1900,0.05,2.0629992541543185e-05,1.2518637941827393e-06,7.390374590077187e-09
1900,0.1,8.746402192108538e-05,9.95150693167135e-06,1.2252641842791512e-07
1900,0.2,0.00038854944396721214,7.849938400952827e-05,2.092882791182582e-06
1901,0.025,1.9767188173924755e-05,3.9635392706793837e-07,1.6405022895682464e-09
1901,0.05,7.747054186033053e-05,3.1836265435847277e-06,2.591914527450001e-08
1901,0.1,0.00029695099479462583,2.5665678821062965e-05,4.040196345533875e-07
1901,0.2,0.0010822606874870688,0.00020820600697574188,6.112733483720767e-06
