sample_index,n,group_count,effective_score_error,partition_weight_error
597,45,10,0.0,4.440892098500626e-16
598,46,10,0.0,2.220446049250313e-16
599,48,6,2.220446049250313e-16,0.0
600,26,4,2.7755575615628914e-16,0.0
601,31,5,3.3306690738754696e-16,4.440892098500626e-16
602,19,9,4.440892098500626e-16,8.881784197001252e-16
603,54,3,2.220446049250313e-16,0.0
604,51,8,3.469446951953614e-16,0.0
605,47,3,1.1102230246251565e-16,0.0
606,60,3,0.0,0.0
607,40,2,3.885780586188048e-16,6.661338147750939e-16
608,80,8,2.220446049250313e-16,1.7763568394002505e-15
609,65,3,0.0,4.440892098500626e-16
610,18,7,4.440892098500626e-16,0.0
611,44,9,1.1102230246251565e-16,4.440892098500626e-16
612,68,7,2.220446049250313e-16,0.0
613,7,5,5.551115123125783e-17,0.0
614,13,8,2.220446049250313e-16,4.440892098500626e-16
615,69,2,0.0,4.440892098500626e-16
616,69,10,1.1102230246251565e-16,4.440892098500626e-16
617,45,4,1.1102230246251565e-16,4.440892098500626e-16
618,15,9,2.220446049250313e-16,0.0
619,65,10,1.6653345369377348e-16,0.0
620,9,8,0.0,0.0
621,12,8,1.1102230246251565e-16,0.0
622,31,6,0.0,0.0
623,39,4,1.6653345369377348e-16,0.0
624,78,10,2.220446049250313e-16,0.0
625,15,10,1.1102230246251565e-16,4.440892098500626e-16
626,60,3,2.220446049250313e-16,4.440892098500626e-16
627,75,7,0.0,1.7763568394002505e-15
628,14,6,1.1102230246251565e-16,4.440892098500626e-16
629,80,9,0.0,8.881784197001252e-16
630,53,5,2.220446049250313e-16,4.440892098500626e-16
631,58,10,0.0,4.440892098500626e-16
632,39,10,4.440892098500626e-16,0.0
633,42,5,0.0,8.881784197001252e-16
634,57,5,0.0,1.7763568394002505e-15
635,9,9,1.1102230246251565e-16,0.0
636,57,2,3.3306690738754696e-16,0.0
637,21,3,8.586881206085195e-17,1.1102230246251565e-16
638,56,9,0.0,1.3322676295501878e-15
639,25,9,0.0,0.0
640,80,5,0.0,8.881784197001252e-16
641,35,7,0.0,0.0
642,11,5,0.0,2.220446049250313e-16
643,63,3,2.7755575615628914e-17,2.220446049250313e-16
644,72,9,2.220446049250313e-16,1.7763568394002505e-15
645,75,6,1.1102230246251565e-16,1.7763568394002505e-15
646,46,9,1.6653345369377348e-16,0.0
647,31,9,1.1102230246251565e-16,0.0
648,24,2,2.220446049250313e-16,0.0
649,58,8,1.1102230246251565e-16,4.440892098500626e-16
650,58,8,0.0,0.0
651,64,8,1.1102230246251565e-16,2.220446049250313e-16
652,41,7,0.0,8.881784197001252e-16
653,27,9,3.3306690738754696e-16,0.0
654,77,7,3.3306690738754696e-16,8.881784197001252e-16
655,55,4,1.1102230246251565e-16,4.440892098500626e-16
656,16,8,3.3306690738754696e-16,4.440892098500626e-16
657,65,5,2.220446049250313e-16,4.440892098500626e-16
658,61,3,2.220446049250313e-16,1.3322676295501878e-15
659,51,8,5.551115123125783e-17,2.220446049250313e-16
660,29,9,1.1102230246251565e-16,8.881784197001252e-16
661,60,6,3.3306690738754696e-16,8.881784197001252e-16
662,48,2,1.1102230246251565e-16,0.0
663,38,9,0.0,0.0
664,25,3,0.0,2.6645352591003757e-15
665,67,4,2.220446049250313e-16,0.0
666,74,3,0.0,0.0
667,24,8,0.0,4.440892098500626e-16
668,6,4,0.0,5.551115123125783e-17
669,9,7,8.326672684688674e-17,0.0
670,5,2,1.1102230246251565e-16,2.220446049250313e-16
671,48,9,2.220446049250313e-16,0.0
672,10,8,2.983724378680108e-16,0.0
673,20,9,3.3306690738754696e-16,8.881784197001252e-16
674,5,4,0.0,0.0
675,5,3,8.326672684688674e-17,0.0
676,44,2,1.1102230246251565e-16,4.440892098500626e-16
677,44,8,3.3306690738754696e-16,4.440892098500626e-16
678,30,5,3.3306690738754696e-16,4.440892098500626e-16
679,54,9,0.0,4.440892098500626e-16
680,58,4,1.1102230246251565e-16,4.440892098500626e-16
681,45,6,0.0,4.440892098500626e-16
682,71,2,4.440892098500626e-16,8.881784197001252e-16
683,12,4,0.0,0.0
684,34,10,1.1102230246251565e-16,4.440892098500626e-16
685,74,8,2.220446049250313e-16,1.7763568394002505e-15
686,41,2,3.3306690738754696e-16,4.440892098500626e-16
687,63,3,2.220446049250313e-16,8.881784197001252e-16
688,41,5,2.220446049250313e-16,2.220446049250313e-16
689,17,2,0.0,8.881784197001252e-16
690,41,10,1.6653345369377348e-16,0.0
691,29,8,0.0,4.440892098500626e-16
692,37,6,1.1102230246251565e-16,8.881784197001252e-16
693,54,7,1.1102230246251565e-16,4.440892098500626e-16
694,80,5,0.0,0.0
695,17,3,0.0,4.440892098500626e-16
696,21,2,2.220446049250313e-16,4.440892098500626e-16
697,19,2,2.220446049250313e-16,0.0
698,79,5,0.0,4.440892098500626e-16
699,6,3,4.440892098500626e-16,8.881784197001252e-16
700,12,6,1.1102230246251565e-16,0.0
701,77,4,1.6653345369377348e-16,2.220446049250313e-16
702,11,8,0.0,0.0
703,7,6,2.498001805406602e-16,0.0
704,44,3,1.1102230246251565e-16,0.0
705,76,9,1.1102230246251565e-16,4.440892098500626e-16
706,60,9,1.1102230246251565e-16,4.440892098500626e-16
707,69,7,4.440892098500626e-16,4.440892098500626e-16
708,79,10,0.0,8.881784197001252e-16
709,35,2,1.1102230246251565e-16,4.440892098500626e-16
710,80,7,0.0,4.440892098500626e-16
711,37,7,1.1102230246251565e-16,4.440892098500626e-16
712,38,2,0.0,1.7763568394002505e-15
713,72,3,0.0,0.0
714,16,6,1.1102230246251565e-16,4.440892098500626e-16
715,5,5,0.0,0.0
716,41,4,3.3306690738754696e-16,0.0
717,48,6,1.1102230246251565e-16,0.0
718,45,7,1.1102230246251565e-16,4.440892098500626e-16
719,74,5,2.220446049250313e-16,4.440892098500626e-16
720,52,5,0.0,0.0
721,31,2,0.0,2.6645352591003757e-15
722,79,5,1.1102230246251565e-16,4.440892098500626e-16
723,50,8,2.220446049250313e-16,4.440892098500626e-16
724,80,6,0.0,0.0
725,46,4,4.440892098500626e-16,5.329070518200751e-15
726,10,8,2.220446049250313e-16,4.440892098500626e-16
727,30,8,3.3306690738754696e-16,0.0
728,24,2,5.551115123125783e-17,0.0
729,39,9,0.0,8.881784197001252e-16
730,34,7,1.6653345369377348e-16,0.0
731,67,2,0.0,0.0
732,28,8,3.3306690738754696e-16,0.0
733,75,8,0.0,4.440892098500626e-16
734,31,9,2.220446049250313e-16,4.440892098500626e-16
735,25,10,1.1102230246251565e-16,8.881784197001252e-16
736,73,7,0.0,0.0
737,57,5,1.6653345369377348e-16,0.0
738,29,3,0.0,8.881784197001252e-16
739,41,7,0.0,4.440892098500626e-16
740,80,6,0.0,2.6645352591003757e-15
741,68,8,4.440892098500626e-16,1.3322676295501878e-15
742,74,3,0.0,8.881784197001252e-16
743,35,9,0.0,0.0
744,63,2,0.0,8.881784197001252e-16
745,9,8,1.1102230246251565e-16,0.0
746,37,9,2.7755575615628914e-16,2.220446049250313e-16
747,21,7,0.0,8.881784197001252e-16
748,40,4,2.220446049250313e-16,8.881784197001252e-16
749,11,8,0.0,2.220446049250313e-16
750,7,6,0.0,0.0
751,76,5,0.0,1.7763568394002505e-15
752,58,2,0.0,0.0
753,77,4,0.0,8.881784197001252e-16
754,21,3,2.220446049250313e-16,0.0
755,25,5,1.1102230246251565e-16,0.0
756,47,8,1.1102230246251565e-16,0.0
757,31,3,2.220446049250313e-16,4.440892098500626e-16
758,65,10,3.3306690738754696e-16,4.440892098500626e-16
759,25,6,1.942890293094024e-16,2.220446049250313e-16
760,13,6,0.0,0.0
761,45,7,4.440892098500626e-16,4.440892098500626e-16
762,54,4,5.551115123125783e-17,0.0
763,60,10,2.220446049250313e-16,8.881784197001252e-16
764,9,8,1.1102230246251565e-16,2.220446049250313e-16
765,23,9,1.1102230246251565e-16,4.440892098500626e-16
766,38,4,2.220446049250313e-16,8.881784197001252e-16
767,46,3,0.0,0.0
768,9,7,1.6653345369377348e-16,0.0
769,65,5,0.0,4.440892098500626e-16
770,44,10,2.220446049250313e-16,8.881784197001252e-16
771,79,3,2.220446049250313e-16,8.881784197001252e-16
772,58,8,0.0,4.440892098500626e-16
773,67,7,0.0,4.440892098500626e-16
774,27,2,4.440892098500626e-16,0.0
775,74,10,2.220446049250313e-16,4.440892098500626e-16
776,28,3,3.3306690738754696e-16,1.3322676295501878e-15
777,78,4,0.0,1.7763568394002505e-15
778,7,7,0.0,0.0
779,71,10,0.0,4.440892098500626e-16
780,15,2,0.0,0.0
781,68,5,3.3306690738754696e-16,0.0
782,17,5,2.220446049250313e-16,8.881784197001252e-16
783,49,10,3.3306690738754696e-16,8.881784197001252e-16
784,72,9,2.220446049250313e-16,0.0
785,11,3,2.220446049250313e-16,0.0
786,41,3,2.7755575615628914e-16,2.220446049250313e-16
787,73,7,0.0,8.881784197001252e-16
788,44,6,0.0,2.220446049250313e-16
789,19,2,1.1102230246251565e-16,4.440892098500626e-16
790,56,4,4.440892098500626e-16,1.7763568394002505e-15
791,55,9,2.220446049250313e-16,1.7763568394002505e-15
792,34,8,2.220446049250313e-16,8.881784197001252e-16
793,80,9,2.220446049250313e-16,8.881784197001252e-16
794,61,6,0.0,0.0
795,6,5,1.1102230246251565e-16,0.0
796,34,6,1.6653345369377348e-16,2.220446049250313e-16
797,46,3,2.220446049250313e-16,8.881784197001252e-16
798,60,5,2.220446049250313e-16,8.881784197001252e-16
799,51,3,1.1102230246251565e-16,4.440892098500626e-16
800,61,8,2.220446049250313e-16,1.7763568394002505e-15
801,19,6,0.0,1.7763568394002505e-15
802,78,5,0.0,1.3322676295501878e-15
803,70,8,2.220446049250313e-16,8.881784197001252e-16
804,43,2,3.3306690738754696e-16,4.440892098500626e-16
805,24,7,1.1102230246251565e-16,2.220446049250313e-16
806,27,10,2.220446049250313e-16,0.0
807,36,4,3.3306690738754696e-16,4.440892098500626e-16
808,35,5,0.0,0.0
809,66,6,0.0,2.220446049250313e-16
810,11,4,1.6653345369377348e-16,0.0
811,71,4,1.1102230246251565e-16,8.881784197001252e-16
812,8,3,2.220446049250313e-16,4.440892098500626e-16
813,50,3,1.1102230246251565e-16,4.440892098500626e-16
814,70,5,1.1102230246251565e-16,4.440892098500626e-16
815,60,9,0.0,8.881784197001252e-16
816,24,3,1.1102230246251565e-16,4.440892098500626e-16
817,72,8,0.0,4.440892098500626e-16
818,5,2,2.220446049250313e-16,4.440892098500626e-16
819,55,6,2.220446049250313e-16,4.440892098500626e-16
820,39,3,1.1102230246251565e-16,4.440892098500626e-16
821,17,5,0.0,2.220446049250313e-16
822,56,8,0.0,4.440892098500626e-16
823,55,6,1.1102230246251565e-16,8.881784197001252e-16
824,40,9,2.220446049250313e-16,1.7763568394002505e-15
825,50,3,1.1102230246251565e-16,4.440892098500626e-16
826,14,9,3.3306690738754696e-16,8.881784197001252e-16
827,40,9,2.220446049250313e-16,0.0
828,20,6,1.1102230246251565e-16,0.0
829,5,5,0.0,0.0
830,56,2,4.440892098500626e-16,1.4210854715202004e-14
831,76,10,3.3306690738754696e-16,0.0
832,42,4,4.440892098500626e-16,8.881784197001252e-16
833,79,3,2.220446049250313e-16,0.0
834,78,2,1.1102230246251565e-16,6.661338147750939e-16
835,74,2,0.0,2.220446049250313e-16
836,43,8,2.220446049250313e-16,2.6645352591003757e-15
837,25,8,0.0,0.0
838,68,3,0.0,0.0
839,22,9,2.220446049250313e-16,8.881784197001252e-16
840,29,8,0.0,0.0
841,35,3,1.1102230246251565e-16,4.440892098500626e-16
842,32,2,2.220446049250313e-16,0.0
843,43,5,0.0,0.0
844,75,3,1.1102230246251565e-16,4.440892098500626e-16
845,15,5,1.1102230246251565e-16,0.0
846,61,5,0.0,8.881784197001252e-16
847,22,2,0.0,8.881784197001252e-16
848,39,8,1.1102230246251565e-16,8.881784197001252e-16
849,30,3,2.220446049250313e-16,4.440892098500626e-16
850,49,7,0.0,0.0
851,76,10,0.0,0.0
852,43,3,0.0,4.440892098500626e-16
853,5,2,3.3306690738754696e-16,2.220446049250313e-16
854,25,6,2.220446049250313e-16,0.0
855,66,9,0.0,4.440892098500626e-16
856,61,8,1.1102230246251565e-16,0.0
857,57,3,0.0,4.440892098500626e-16
858,47,9,2.220446049250313e-16,0.0
859,55,3,2.220446049250313e-16,4.440892098500626e-16
860,49,7,2.220446049250313e-16,0.0
861,60,7,0.0,0.0
862,50,4,1.1102230246251565e-16,4.440892098500626e-16
863,17,7,0.0,0.0
864,42,10,2.220446049250313e-16,4.440892098500626e-16
865,59,5,1.1102230246251565e-16,2.220446049250313e-16
866,76,10,2.220446049250313e-16,4.440892098500626e-16
867,22,3,3.3306690738754696e-16,0.0
868,36,5,6.661338147750939e-16,7.105427357601002e-15
869,55,10,4.440892098500626e-16,8.881784197001252e-16
870,35,3,5.551115123125783e-17,2.220446049250313e-16
871,55,9,5.551115123125783e-17,0.0
872,58,7,2.220446049250313e-16,0.0
873,53,2,0.0,8.881784197001252e-16
874,14,8,2.220446049250313e-16,8.881784197001252e-16
875,7,5,0.0,0.0
876,39,7,0.0,0.0
877,12,5,0.0,4.440892098500626e-16
878,38,5,2.220446049250313e-16,0.0
879,45,10,2.220446049250313e-16,4.440892098500626e-16
880,15,2,0.0,4.440892098500626e-16
881,8,3,4.440892098500626e-16,3.552713678800501e-15
882,72,10,1.6653345369377348e-16,2.220446049250313e-16
883,61,3,3.3306690738754696e-16,2.220446049250313e-16
884,42,6,2.220446049250313e-16,0.0
885,34,4,0.0,8.881784197001252e-16
886,60,5,0.0,0.0
887,52,4,2.220446049250313e-16,0.0
888,24,6,0.0,4.440892098500626e-16
889,66,4,1.1102230246251565e-16,0.0
890,40,10,1.1102230246251565e-16,4.440892098500626e-16
891,52,2,1.1102230246251565e-16,0.0
892,63,6,4.440892098500626e-16,1.7763568394002505e-15
893,37,2,1.1102230246251565e-16,4.440892098500626e-16
894,68,8,4.440892098500626e-16,8.881784197001252e-16
895,74,5,2.220446049250313e-16,1.7763568394002505e-15
896,17,3,0.0,8.881784197001252e-16
897,27,9,1.1102230246251565e-16,0.0
898,40,8,1.6653345369377348e-16,0.0
899,77,5,1.1102230246251565e-16,0.0
900,42,2,1.1102230246251565e-16,0.0
901,57,6,2.220446049250313e-16,8.881784197001252e-16
902,31,10,2.220446049250313e-16,0.0
903,47,8,2.220446049250313e-16,1.7763568394002505e-15
904,75,2,3.3306690738754696e-16,8.881784197001252e-16
905,57,7,0.0,2.220446049250313e-16
906,33,6,2.220446049250313e-16,0.0
907,71,8,0.0,0.0
908,25,3,2.220446049250313e-16,2.220446049250313e-16
909,32,3,0.0,0.0
910,69,2,4.996003610813204e-16,2.220446049250313e-16
911,69,10,0.0,4.440892098500626e-16
912,76,10,2.220446049250313e-16,0.0
913,73,9,1.6653345369377348e-16,0.0
914,62,10,1.1102230246251565e-16,4.440892098500626e-16
915,68,2,1.1102230246251565e-16,0.0
916,18,7,2.220446049250313e-16,0.0
917,21,4,2.220446049250313e-16,0.0
918,24,7,1.1102230246251565e-16,4.440892098500626e-16
919,60,4,1.1102230246251565e-16,0.0
920,45,9,0.0,8.881784197001252e-16
921,23,7,1.1102230246251565e-16,4.440892098500626e-16
922,10,6,3.885780586188048e-16,1.1102230246251565e-16
923,8,2,0.0,0.0
924,68,7,1.1102230246251565e-16,0.0
925,80,10,2.220446049250313e-16,4.440892098500626e-16
926,60,6,2.220446049250313e-16,0.0
927,28,6,0.0,0.0
928,57,8,1.1102230246251565e-16,0.0
929,50,4,2.220446049250313e-16,0.0
930,25,3,3.3306690738754696e-16,4.440892098500626e-16
931,30,5,1.1102230246251565e-16,4.440892098500626e-16
932,50,5,5.551115123125783e-17,4.440892098500626e-16
933,60,4,1.6653345369377348e-16,2.220446049250313e-16
934,29,7,2.220446049250313e-16,1.7763568394002505e-15
935,45,8,2.220446049250313e-16,4.440892098500626e-16
936,75,7,1.1102230246251565e-16,4.440892098500626e-16
937,77,7,0.0,4.440892098500626e-16
938,29,10,2.220446049250313e-16,1.7763568394002505e-15
939,12,5,3.3306690738754696e-16,4.440892098500626e-16
940,78,2,4.440892098500626e-16,0.0
941,18,6,0.0,4.440892098500626e-16
942,42,8,2.220446049250313e-16,0.0
943,49,6,0.0,8.881784197001252e-16
944,53,9,0.0,0.0
945,28,2,2.220446049250313e-16,8.881784197001252e-16
946,30,6,3.3306690738754696e-16,4.440892098500626e-16
947,41,4,2.220446049250313e-16,4.440892098500626e-16
948,32,5,0.0,4.440892098500626e-16
949,39,3,2.220446049250313e-16,0.0
950,15,4,2.220446049250313e-16,4.440892098500626e-16
951,47,2,3.3306690738754696e-16,2.220446049250313e-16
952,70,7,4.440892098500626e-16,4.440892098500626e-16
953,33,9,2.220446049250313e-16,0.0
954,79,10,2.220446049250313e-16,4.440892098500626e-16
955,38,4,0.0,4.440892098500626e-16
956,75,8,3.3306690738754696e-16,4.440892098500626e-16
957,78,4,0.0,0.0
958,23,5,2.220446049250313e-16,4.440892098500626e-16
959,14,6,4.440892098500626e-16,0.0
960,26,5,3.3306690738754696e-16,8.881784197001252e-16
961,20,8,0.0,0.0
962,14,4,0.0,8.881784197001252e-16
963,18,7,1.1102230246251565e-16,2.220446049250313e-16
964,27,4,0.0,0.0
965,6,2,1.1102230246251565e-16,0.0
966,26,7,0.0,1.7763568394002505e-15
967,11,5,0.0,4.440892098500626e-16
968,34,4,3.3306690738754696e-16,8.881784197001252e-16
969,41,10,0.0,4.440892098500626e-16
970,71,5,1.1102230246251565e-16,8.881784197001252e-16
971,53,2,1.1102230246251565e-16,0.0
972,62,4,1.1102230246251565e-16,0.0
973,28,2,2.220446049250313e-16,4.440892098500626e-16
974,63,7,3.3306690738754696e-16,0.0
975,43,6,0.0,1.7763568394002505e-15
976,7,4,0.0,0.0
977,42,3,1.6653345369377348e-16,2.220446049250313e-16
978,39,2,2.220446049250313e-16,0.0
979,18,3,1.1102230246251565e-16,4.440892098500626e-16
980,65,9,0.0,0.0
981,51,3,3.3306690738754696e-16,4.440892098500626e-16
982,31,4,0.0,2.220446049250313e-16
983,37,2,0.0,4.440892098500626e-16
984,45,7,2.220446049250313e-16,8.881784197001252e-16
985,66,3,2.220446049250313e-16,0.0
986,61,8,1.6653345369377348e-16,0.0
987,20,8,5.551115123125783e-17,4.440892098500626e-16
988,65,7,0.0,0.0
989,34,8,0.0,8.881784197001252e-16
990,55,3,0.0,8.881784197001252e-16
991,77,2,1.1102230246251565e-16,0.0
992,5,2,2.220446049250313e-16,4.440892098500626e-16
993,70,4,3.3306690738754696e-16,2.220446049250313e-16
994,76,8,2.220446049250313e-16,2.6645352591003757e-15
995,62,5,0.0,8.881784197001252e-16
996,48,6,2.220446049250313e-16,8.881784197001252e-16
997,62,8,0.0,8.881784197001252e-16
998,73,5,0.0,8.881784197001252e-16
999,42,3,1.1102230246251565e-16,0.0
1000,58,6,1.1102230246251565e-16,4.440892098500626e-16
1001,16,9,0.0,4.440892098500626e-16
1002,35,4,0.0,1.7763568394002505e-15
1003,73,8,4.440892098500626e-16,3.552713678800501e-15
1004,11,7,1.1102230246251565e-16,0.0
1005,39,4,1.1102230246251565e-16,4.440892098500626e-16
1006,70,4,1.1102230246251565e-16,4.440892098500626e-16
1007,8,4,1.1102230246251565e-16,1.1102230246251565e-16
1008,8,2,4.440892098500626e-16,1.7763568394002505e-15
1009,39,6,1.1102230246251565e-16,2.220446049250313e-16
1010,30,9,0.0,0.0
1011,18,6,0.0,0.0
1012,20,5,1.942890293094024e-16,0.0
1013,55,4,2.220446049250313e-16,0.0
1014,76,9,2.220446049250313e-16,0.0
1015,16,3,4.440892098500626e-16,8.881784197001252e-16
1016,45,9,0.0,0.0
1017,24,4,0.0,4.440892098500626e-16
1018,42,8,3.885780586188048e-16,2.220446049250313e-16
1019,73,3,1.1102230246251565e-16,4.440892098500626e-16
1020,74,5,0.0,0.0
1021,44,9,0.0,0.0
1022,38,5,2.220446049250313e-16,4.440892098500626e-16
1023,28,8,2.220446049250313e-16,8.881784197001252e-16
1024,76,10,4.440892098500626e-16,4.440892098500626e-16
1025,8,6,0.0,0.0
1026,62,3,2.220446049250313e-16,4.440892098500626e-16
1027,73,9,0.0,8.881784197001252e-16
1028,28,8,2.220446049250313e-16,0.0
1029,7,3,2.220446049250313e-16,1.1102230246251565e-16
1030,37,5,1.1102230246251565e-16,4.440892098500626e-16
1031,37,7,2.220446049250313e-16,4.440892098500626e-16
1032,44,9,4.440892098500626e-16,2.6645352591003757e-15
1033,72,5,2.220446049250313e-16,4.440892098500626e-16
1034,68,10,2.220446049250313e-16,2.220446049250313e-16
1035,66,9,0.0,4.440892098500626e-16
1036,45,5,1.1102230246251565e-16,8.881784197001252e-16
1037,7,3,0.0,1.1102230246251565e-16
1038,41,2,2.220446049250313e-16,1.7763568394002505e-15
1039,36,3,3.3306690738754696e-16,8.881784197001252e-16
1040,20,2,2.220446049250313e-16,8.881784197001252e-16
1041,50,2,0.0,4.440892098500626e-16
1042,46,4,8.326672684688674e-17,0.0
1043,45,9,3.3306690738754696e-16,0.0
1044,20,6,0.0,2.220446049250313e-16
1045,60,4,0.0,0.0
1046,28,4,1.1102230246251565e-16,0.0
1047,34,5,5.551115123125783e-17,2.220446049250313e-16
1048,45,4,2.220446049250313e-16,0.0
1049,73,9,6.661338147750939e-16,8.881784197001252e-16
1050,14,5,0.0,0.0
1051,64,8,1.1102230246251565e-16,0.0
1052,18,5,2.220446049250313e-16,2.220446049250313e-16
1053,80,5,3.3306690738754696e-16,2.220446049250313e-16
1054,38,2,1.1102230246251565e-16,2.220446049250313e-16
1055,76,5,0.0,8.881784197001252e-16
1056,15,10,4.440892098500626e-16,0.0
1057,22,4,0.0,8.881784197001252e-16
1058,56,6,1.1102230246251565e-16,0.0
1059,17,10,1.6653345369377348e-16,2.220446049250313e-16
1060,66,4,0.0,0.0
1061,32,4,2.220446049250313e-16,8.881784197001252e-16
1062,17,9,1.6653345369377348e-16,0.0
1063,34,5,1.1102230246251565e-16,4.440892098500626e-16
1064,26,4,2.220446049250313e-16,8.881784197001252e-16
1065,42,10,2.220446049250313e-16,8.881784197001252e-16
1066,52,4,0.0,0.0
1067,53,6,0.0,0.0
1068,22,2,3.3306690738754696e-16,0.0
1069,7,6,0.0,4.440892098500626e-16
1070,33,5,0.0,4.440892098500626e-16
1071,17,6,1.6653345369377348e-16,2.220446049250313e-16
1072,13,4,2.220446049250313e-16,0.0
1073,30,10,0.0,0.0
1074,44,5,4.440892098500626e-16,1.7763568394002505e-15
1075,6,5,8.326672684688674e-17,0.0
1076,44,3,0.0,4.440892098500626e-16
1077,17,5,1.1102230246251565e-16,4.440892098500626e-16
1078,8,3,0.0,0.0
1079,22,7,1.1102230246251565e-16,4.440892098500626e-16
1080,12,8,0.0,4.440892098500626e-16
1081,60,4,2.220446049250313e-16,8.881784197001252e-16
1082,50,3,0.0,2.220446049250313e-16
1083,80,6,2.220446049250313e-16,4.440892098500626e-16
1084,20,3,1.1102230246251565e-16,4.440892098500626e-16
1085,59,9,2.220446049250313e-16,1.7763568394002505e-15
1086,16,7,1.1102230246251565e-16,0.0
1087,21,7,1.1102230246251565e-16,4.440892098500626e-16
1088,68,7,0.0,0.0
1089,60,5,1.1102230246251565e-16,0.0
1090,39,5,4.440892098500626e-16,1.7763568394002505e-15
1091,78,8,3.3306690738754696e-16,4.440892098500626e-16
1092,6,3,8.326672684688674e-17,0.0
1093,9,8,0.0,8.881784197001252e-16
1094,5,4,0.0,0.0
1095,79,4,0.0,2.220446049250313e-16
1096,6,2,0.0,4.440892098500626e-16
1097,39,8,2.220446049250313e-16,0.0
1098,16,7,3.3306690738754696e-16,4.440892098500626e-16
1099,20,5,4.440892098500626e-16,0.0
1100,10,5,0.0,2.220446049250313e-16
1101,49,4,2.220446049250313e-16,4.440892098500626e-16
1102,56,4,0.0,4.440892098500626e-16
1103,69,10,0.0,0.0
1104,15,10,8.543513119185775e-17,0.0
1105,78,6,0.0,8.881784197001252e-16
1106,31,4,1.6653345369377348e-16,2.220446049250313e-16
1107,47,5,2.220446049250313e-16,0.0
1108,23,8,0.0,4.440892098500626e-16
1109,40,10,2.220446049250313e-16,0.0
1110,69,9,2.220446049250313e-16,0.0
1111,21,9,2.220446049250313e-16,8.881784197001252e-16
1112,49,8,0.0,8.881784197001252e-16
1113,44,2,0.0,4.440892098500626e-16
1114,69,10,0.0,4.440892098500626e-16
