n,sample_index,transform,relation_identical,relation_hash_identical,u_rank_identical,v_rank_identical,same_cardinality,coordinate_js_divergence_bits,base_max_marginal_ks_from_uniform,transformed_max_marginal_ks_from_uniform,mean_marginal_wasserstein_shift
256,14,power_isotropic_extreme,True,True,True,True,True,0.42444998625928365,0.04329890494965094,0.6707133419560425,0.3950595238000213
256,15,power_anisotropic,True,True,True,True,True,0.337214734394561,0.07042323211771728,0.5007614253681911,0.24199940569611134
256,15,beta_skew_opposed,True,True,True,True,True,0.3119933345236823,0.07042323211771728,0.45144315465283535,0.220257117443392
256,15,power_isotropic_extreme,True,True,True,True,True,0.4028947933583793,0.07042323211771728,0.6917674199946592,0.38917341502275205
256,16,power_anisotropic,True,True,True,True,True,0.31404992017675204,0.04333652511210273,0.45565807215753806,0.23063574950583987
256,16,beta_skew_opposed,True,True,True,True,True,0.29480537734723017,0.04333652511210273,0.4139428801225329,0.21452933763189885
256,16,power_isotropic_extreme,True,True,True,True,True,0.3997589505267474,0.04333652511210273,0.6528115856838739,0.3855503331427883
256,17,power_anisotropic,True,True,True,True,True,0.2996220293397111,0.07808226009156827,0.4534893343363976,0.2398354124626405
256,17,beta_skew_opposed,True,True,True,True,True,0.29577139669402136,0.07808226009156827,0.4299993698704201,0.22816397468339894
256,17,power_isotropic_extreme,True,True,True,True,True,0.415015553807346,0.07808226009156827,0.7257297184500672,0.3884167430614883
256,18,power_anisotropic,True,True,True,True,True,0.31648191868380077,0.07271820836259824,0.48571993185802276,0.2415052507179169
256,18,beta_skew_opposed,True,True,True,True,True,0.3130131732476245,0.07271820836259824,0.42600794956374555,0.21606157362148815
256,18,power_isotropic_extreme,True,True,True,True,True,0.42325948863512813,0.07271820836259824,0.6818679542445991,0.404637737736482
256,19,power_anisotropic,True,True,True,True,True,0.30103112130770204,0.05855354647046407,0.46773465554154997,0.22855527119134422
256,19,beta_skew_opposed,True,True,True,True,True,0.29656151456058427,0.05855354647046407,0.39545666483765834,0.2174596543640575
256,19,power_isotropic_extreme,True,True,True,True,True,0.400549271153463,0.05855354647046407,0.6535330497477934,0.3850989813980332
256,20,power_anisotropic,True,True,True,True,True,0.3390116187255196,0.07369073365289691,0.5402145464664863,0.23674217151042792
256,20,beta_skew_opposed,True,True,True,True,True,0.29238692479937856,0.07369073365289691,0.4358400824589157,0.21039627018493703
