sample_index,operator,offset,absolute_gauge_covariance_error
311,exponential_mean,-0.16888253127882713,2.7755575615628914e-17
311,weighted_median,-0.16888253127882713,0.0
311,minimum,-0.16888253127882713,0.0
311,rms,-0.16888253127882713,0.16486961008924195
312,weighted_arithmetic,3.4769434285240246,0.0
312,exponential_mean,3.4769434285240246,4.440892098500626e-16
312,weighted_median,3.4769434285240246,0.0
312,minimum,3.4769434285240246,0.0
312,rms,3.4769434285240246,0.8785916217368048
313,weighted_arithmetic,0.8437830029457789,4.440892098500626e-16
313,exponential_mean,0.8437830029457789,2.220446049250313e-16
313,weighted_median,0.8437830029457789,0.0
313,minimum,0.8437830029457789,0.0
313,rms,0.8437830029457789,0.3207831649743982
314,weighted_arithmetic,0.35187539098202425,5.551115123125783e-17
314,exponential_mean,0.35187539098202425,0.0
314,weighted_median,0.35187539098202425,0.0
314,minimum,0.35187539098202425,0.0
314,rms,0.35187539098202425,0.26968053386230506
315,weighted_arithmetic,1.774448290353357,4.440892098500626e-16
315,exponential_mean,1.774448290353357,0.0
315,weighted_median,1.774448290353357,0.0
315,minimum,1.774448290353357,0.0
315,rms,1.774448290353357,0.5649409749850871
316,weighted_arithmetic,-2.211885240912485,0.0
316,exponential_mean,-2.211885240912485,4.440892098500626e-16
316,weighted_median,-2.211885240912485,0.0
316,minimum,-2.211885240912485,0.0
316,rms,-2.211885240912485,3.9990617318923105
317,weighted_arithmetic,0.8692010124172969,1.1102230246251565e-16
317,exponential_mean,0.8692010124172969,1.1102230246251565e-16
317,weighted_median,0.8692010124172969,0.0
317,minimum,0.8692010124172969,0.0
317,rms,0.8692010124172969,1.0235198245422577
318,weighted_arithmetic,3.4103386058953955,8.881784197001252e-16
318,exponential_mean,3.4103386058953955,0.0
318,weighted_median,3.4103386058953955,0.0
318,minimum,3.4103386058953955,0.0
318,rms,3.4103386058953955,0.9131126679504038
319,weighted_arithmetic,0.4507732260328208,0.0
319,exponential_mean,0.4507732260328208,2.220446049250313e-16
319,weighted_median,0.4507732260328208,0.0
319,minimum,0.4507732260328208,0.0
319,rms,0.4507732260328208,0.4632811713782876
320,weighted_arithmetic,2.117825710890317,4.440892098500626e-16
320,exponential_mean,2.117825710890317,0.0
320,weighted_median,2.117825710890317,0.0
320,minimum,2.117825710890317,0.0
320,rms,2.117825710890317,0.8262302186894055
321,weighted_arithmetic,-0.5600909599279378,0.0
321,exponential_mean,-0.5600909599279378,1.1102230246251565e-16
321,weighted_median,-0.5600909599279378,0.0
321,minimum,-0.5600909599279378,2.220446049250313e-16
321,rms,-0.5600909599279378,0.5606307559713015
322,weighted_arithmetic,-1.312787669020219,2.220446049250313e-16
322,exponential_mean,-1.312787669020219,2.220446049250313e-16
322,weighted_median,-1.312787669020219,0.0
322,minimum,-1.312787669020219,0.0
322,rms,-1.312787669020219,1.957124241588622
323,weighted_arithmetic,-1.8962423756612576,0.0
323,exponential_mean,-1.8962423756612576,2.220446049250313e-16
323,weighted_median,-1.8962423756612576,0.0
323,minimum,-1.8962423756612576,0.0
323,rms,-1.8962423756612576,3.1855361736623005
324,weighted_arithmetic,-2.9913190727284817,0.0
324,exponential_mean,-2.9913190727284817,0.0
324,weighted_median,-2.9913190727284817,0.0
324,minimum,-2.9913190727284817,0.0
324,rms,-2.9913190727284817,5.323945475344292
325,weighted_arithmetic,2.768685675762103,4.440892098500626e-16
325,exponential_mean,2.768685675762103,0.0
325,weighted_median,2.768685675762103,0.0
325,minimum,2.768685675762103,0.0
325,rms,2.768685675762103,1.4459540721087516
326,weighted_arithmetic,3.312312905071776,0.0
326,exponential_mean,3.312312905071776,0.0
326,weighted_median,3.312312905071776,0.0
326,minimum,3.312312905071776,0.0
326,rms,3.312312905071776,1.434785802740357
327,weighted_arithmetic,3.964032480177096,0.0
327,exponential_mean,3.964032480177096,4.440892098500626e-16
327,weighted_median,3.964032480177096,0.0
327,minimum,3.964032480177096,0.0
327,rms,3.964032480177096,0.6862190893531013
328,weighted_arithmetic,-3.775849314272472,0.0
328,exponential_mean,-3.775849314272472,0.0
328,weighted_median,-3.775849314272472,0.0
328,minimum,-3.775849314272472,0.0
328,rms,-3.775849314272472,6.357826670406282
329,weighted_arithmetic,0.5779823981925079,1.1102230246251565e-16
329,exponential_mean,0.5779823981925079,0.0
329,weighted_median,0.5779823981925079,0.0
329,minimum,0.5779823981925079,0.0
329,rms,0.5779823981925079,0.45232474412197266
330,weighted_arithmetic,3.3355893897400017,4.440892098500626e-16
330,exponential_mean,3.3355893897400017,0.0
330,weighted_median,3.3355893897400017,0.0
330,minimum,3.3355893897400017,0.0
330,rms,3.3355893897400017,2.388493169771097
331,weighted_arithmetic,-1.4588072644572039,2.220446049250313e-16
331,exponential_mean,-1.4588072644572039,4.440892098500626e-16
331,weighted_median,-1.4588072644572039,0.0
331,minimum,-1.4588072644572039,0.0
331,rms,-1.4588072644572039,2.5940244029286053
332,weighted_arithmetic,3.431059523793887,0.0
332,exponential_mean,3.431059523793887,4.440892098500626e-16
332,weighted_median,3.431059523793887,0.0
332,minimum,3.431059523793887,0.0
332,rms,3.431059523793887,1.0366029447151694
333,weighted_arithmetic,2.3661768669151364,8.881784197001252e-16
333,exponential_mean,2.3661768669151364,0.0
333,weighted_median,2.3661768669151364,0.0
333,minimum,2.3661768669151364,0.0
333,rms,2.3661768669151364,0.2939164667448413
334,weighted_arithmetic,3.2116347330675623,0.0
334,exponential_mean,3.2116347330675623,4.440892098500626e-16
334,weighted_median,3.2116347330675623,0.0
334,minimum,3.2116347330675623,0.0
334,rms,3.2116347330675623,0.4677005228484088
335,weighted_arithmetic,-3.34825243680885,4.440892098500626e-16
335,exponential_mean,-3.34825243680885,4.440892098500626e-16
335,weighted_median,-3.34825243680885,0.0
335,minimum,-3.34825243680885,0.0
335,rms,-3.34825243680885,6.3416577552344435
336,weighted_arithmetic,0.6538021746397016,1.1102230246251565e-16
336,exponential_mean,0.6538021746397016,0.0
336,weighted_median,0.6538021746397016,0.0
336,minimum,0.6538021746397016,0.0
336,rms,0.6538021746397016,0.35724577087121023
337,weighted_arithmetic,-0.49539674194363137,0.0
337,exponential_mean,-0.49539674194363137,0.0
337,weighted_median,-0.49539674194363137,0.0
337,minimum,-0.49539674194363137,0.0
337,rms,-0.49539674194363137,0.5317542460386304
338,weighted_arithmetic,-3.5366016535273728,0.0
338,exponential_mean,-3.5366016535273728,4.440892098500626e-16
338,weighted_median,-3.5366016535273728,0.0
338,minimum,-3.5366016535273728,4.440892098500626e-16
338,rms,-3.5366016535273728,5.54145089918599
339,weighted_arithmetic,-1.7971076706730642,2.220446049250313e-16
339,exponential_mean,-1.7971076706730642,2.220446049250313e-16
339,weighted_median,-1.7971076706730642,0.0
339,minimum,-1.7971076706730642,0.0
339,rms,-1.7971076706730642,2.668910223385888
340,weighted_arithmetic,-0.8612984712050107,1.1102230246251565e-16
340,exponential_mean,-0.8612984712050107,0.0
340,weighted_median,-0.8612984712050107,0.0
340,minimum,-0.8612984712050107,0.0
340,rms,-0.8612984712050107,0.7029728091088803
341,weighted_arithmetic,1.0073956577345662,2.220446049250313e-16
341,exponential_mean,1.0073956577345662,0.0
341,weighted_median,1.0073956577345662,0.0
341,minimum,1.0073956577345662,0.0
341,rms,1.0073956577345662,0.783170846964754
342,weighted_arithmetic,-0.09609131509751023,1.1102230246251565e-16
342,exponential_mean,-0.09609131509751023,0.0
342,weighted_median,-0.09609131509751023,5.551115123125783e-17
342,minimum,-0.09609131509751023,0.0
342,rms,-0.09609131509751023,0.1239255661683012
343,weighted_arithmetic,1.5109890133801,2.220446049250313e-16
343,exponential_mean,1.5109890133801,2.220446049250313e-16
343,weighted_median,1.5109890133801,0.0
343,minimum,1.5109890133801,0.0
343,rms,1.5109890133801,0.8542263337811768
344,weighted_arithmetic,0.4170981395903244,1.1102230246251565e-16
344,exponential_mean,0.4170981395903244,0.0
344,weighted_median,0.4170981395903244,0.0
344,minimum,0.4170981395903244,0.0
344,rms,0.4170981395903244,0.5400026121626755
345,weighted_arithmetic,-1.669090471359583,2.220446049250313e-16
345,exponential_mean,-1.669090471359583,2.220446049250313e-16
345,weighted_median,-1.669090471359583,0.0
345,minimum,-1.669090471359583,2.220446049250313e-16
345,rms,-1.669090471359583,2.8440215054202778
346,weighted_arithmetic,-3.0245942587702945,4.440892098500626e-16
346,exponential_mean,-3.0245942587702945,0.0
346,weighted_median,-3.0245942587702945,0.0
346,minimum,-3.0245942587702945,4.440892098500626e-16
346,rms,-3.0245942587702945,4.85275881332777
347,weighted_arithmetic,-1.1536366538624359,4.440892098500626e-16
347,exponential_mean,-1.1536366538624359,0.0
347,weighted_median,-1.1536366538624359,0.0
347,minimum,-1.1536366538624359,2.220446049250313e-16
347,rms,-1.1536366538624359,1.929617459587087
348,weighted_arithmetic,2.62791127335138,0.0
348,exponential_mean,2.62791127335138,0.0
348,weighted_median,2.62791127335138,0.0
348,minimum,2.62791127335138,0.0
348,rms,2.62791127335138,0.41795776308499777
349,weighted_arithmetic,2.9289651174738305,0.0
349,exponential_mean,2.9289651174738305,4.440892098500626e-16
349,weighted_median,2.9289651174738305,0.0
349,minimum,2.9289651174738305,0.0
349,rms,2.9289651174738305,0.5312498000178691
350,weighted_arithmetic,3.4302585499829306,0.0
350,exponential_mean,3.4302585499829306,0.0
350,weighted_median,3.4302585499829306,0.0
350,minimum,3.4302585499829306,0.0
350,rms,3.4302585499829306,0.9830550071226183
351,weighted_arithmetic,-2.674478707169704,0.0
351,exponential_mean,-2.674478707169704,4.440892098500626e-16
351,weighted_median,-2.674478707169704,0.0
351,minimum,-2.674478707169704,0.0
351,rms,-2.674478707169704,3.9612450879450893
352,weighted_arithmetic,-0.2496395266420688,5.551115123125783e-17
352,exponential_mean,-0.2496395266420688,1.1102230246251565e-16
352,weighted_median,-0.2496395266420688,5.551115123125783e-17
352,minimum,-0.2496395266420688,0.0
352,rms,-0.2496395266420688,0.34501064043019736
353,weighted_arithmetic,3.624772498019146,4.440892098500626e-16
353,exponential_mean,3.624772498019146,0.0
353,weighted_median,3.624772498019146,0.0
353,minimum,3.624772498019146,0.0
353,rms,3.624772498019146,1.2501900567596298
354,weighted_arithmetic,-3.4906770194972996,0.0
354,exponential_mean,-3.4906770194972996,0.0
354,weighted_median,-3.4906770194972996,0.0
354,minimum,-3.4906770194972996,0.0
354,rms,-3.4906770194972996,6.196593951380261
355,weighted_arithmetic,1.1314352393895826,2.220446049250313e-16
355,exponential_mean,1.1314352393895826,0.0
355,weighted_median,1.1314352393895826,0.0
355,minimum,1.1314352393895826,0.0
355,rms,1.1314352393895826,0.4475609422947826
356,weighted_arithmetic,-0.37455875533139515,1.1102230246251565e-16
356,exponential_mean,-0.37455875533139515,0.0
356,weighted_median,-0.37455875533139515,0.0
356,minimum,-0.37455875533139515,4.440892098500626e-16
356,rms,-0.37455875533139515,0.2731282689348091
357,weighted_arithmetic,-2.5900393930156573,4.440892098500626e-16
357,exponential_mean,-2.5900393930156573,0.0
357,weighted_median,-2.5900393930156573,0.0
357,minimum,-2.5900393930156573,0.0
357,rms,-2.5900393930156573,4.462059932645377
358,weighted_arithmetic,1.830125154188547,8.881784197001252e-16
358,exponential_mean,1.830125154188547,0.0
358,weighted_median,1.830125154188547,0.0
358,minimum,1.830125154188547,0.0
358,rms,1.830125154188547,0.414727173165359
359,weighted_arithmetic,-0.8120340188033888,4.440892098500626e-16
359,exponential_mean,-0.8120340188033888,1.1102230246251565e-16
359,weighted_median,-0.8120340188033888,0.0
359,minimum,-0.8120340188033888,0.0
359,rms,-0.8120340188033888,1.2334826686899876
360,weighted_arithmetic,-0.009594231471895753,3.469446951953614e-18
360,exponential_mean,-0.009594231471895753,1.1102230246251565e-16
360,weighted_median,-0.009594231471895753,0.0
360,minimum,-0.009594231471895753,0.0
360,rms,-0.009594231471895753,0.009484705426476392
361,weighted_arithmetic,-0.6541591837778364,0.0
361,exponential_mean,-0.6541591837778364,2.220446049250313e-16
361,weighted_median,-0.6541591837778364,0.0
361,minimum,-0.6541591837778364,0.0
361,rms,-0.6541591837778364,0.9268821484344603
362,weighted_arithmetic,-1.666678692488376,0.0
362,exponential_mean,-1.666678692488376,2.220446049250313e-16
362,weighted_median,-1.666678692488376,0.0
362,minimum,-1.666678692488376,0.0
362,rms,-1.666678692488376,1.2209372030758867
363,weighted_arithmetic,-3.018275499567345,0.0
363,exponential_mean,-3.018275499567345,0.0
363,weighted_median,-3.018275499567345,0.0
363,minimum,-3.018275499567345,0.0
363,rms,-3.018275499567345,5.028187402714844
364,weighted_arithmetic,-0.13270114415851708,5.551115123125783e-17
364,exponential_mean,-0.13270114415851708,1.1102230246251565e-16
364,weighted_median,-0.13270114415851708,0.0
364,minimum,-0.13270114415851708,0.0
364,rms,-0.13270114415851708,0.181711727710403
365,weighted_arithmetic,-1.0336985671646337,0.0
365,exponential_mean,-1.0336985671646337,4.440892098500626e-16
365,weighted_median,-1.0336985671646337,0.0
365,minimum,-1.0336985671646337,0.0
365,rms,-1.0336985671646337,1.2265868222714693
366,weighted_arithmetic,1.8570227155835894,4.440892098500626e-16
366,exponential_mean,1.8570227155835894,0.0
366,weighted_median,1.8570227155835894,0.0
366,minimum,1.8570227155835894,0.0
366,rms,1.8570227155835894,1.1755817763183813
367,weighted_arithmetic,3.781682571449881,0.0
367,exponential_mean,3.781682571449881,0.0
367,weighted_median,3.781682571449881,0.0
367,minimum,3.781682571449881,0.0
367,rms,3.781682571449881,0.8609305000204643
368,weighted_arithmetic,1.786387247380251,2.220446049250313e-16
368,exponential_mean,1.786387247380251,0.0
368,weighted_median,1.786387247380251,0.0
368,minimum,1.786387247380251,0.0
368,rms,1.786387247380251,1.1755190281303025
369,weighted_arithmetic,0.416396380552972,1.1102230246251565e-16
369,exponential_mean,0.416396380552972,5.551115123125783e-17
369,weighted_median,0.416396380552972,0.0
369,minimum,0.416396380552972,0.0
369,rms,0.416396380552972,0.3144291061583713
370,weighted_arithmetic,2.6771301694641734,0.0
370,exponential_mean,2.6771301694641734,0.0
370,weighted_median,2.6771301694641734,0.0
370,minimum,2.6771301694641734,0.0
370,rms,2.6771301694641734,1.1978148867170095
371,weighted_arithmetic,-1.7677600771123316,0.0
371,exponential_mean,-1.7677600771123316,0.0
371,weighted_median,-1.7677600771123316,0.0
371,minimum,-1.7677600771123316,0.0
371,rms,-1.7677600771123316,3.1208616244933607
372,weighted_arithmetic,-2.47395111742925,4.440892098500626e-16
372,exponential_mean,-2.47395111742925,0.0
372,weighted_median,-2.47395111742925,0.0
372,minimum,-2.47395111742925,0.0
372,rms,-2.47395111742925,4.172088805956395
373,weighted_arithmetic,-0.2855355970940794,0.0
373,exponential_mean,-0.2855355970940794,1.1102230246251565e-16
373,weighted_median,-0.2855355970940794,0.0
373,minimum,-0.2855355970940794,1.1102230246251565e-16
373,rms,-0.2855355970940794,0.3986289165114424
374,weighted_arithmetic,0.5643436725587545,1.1102230246251565e-16
374,exponential_mean,0.5643436725587545,0.0
374,weighted_median,0.5643436725587545,1.1102230246251565e-16
374,minimum,0.5643436725587545,0.0
374,rms,0.5643436725587545,0.23693471486948403
375,weighted_arithmetic,-2.5268130937883493,0.0
375,exponential_mean,-2.5268130937883493,0.0
375,weighted_median,-2.5268130937883493,0.0
375,minimum,-2.5268130937883493,0.0
375,rms,-2.5268130937883493,4.718811451721576
376,weighted_arithmetic,2.080746331835228,4.440892098500626e-16
376,exponential_mean,2.080746331835228,0.0
376,weighted_median,2.080746331835228,0.0
376,minimum,2.080746331835228,0.0
376,rms,2.080746331835228,1.0355434563925778
377,weighted_arithmetic,-1.1132742848337056,0.0
377,exponential_mean,-1.1132742848337056,2.220446049250313e-16
377,weighted_median,-1.1132742848337056,0.0
377,minimum,-1.1132742848337056,0.0
377,rms,-1.1132742848337056,1.5122482556823593
378,weighted_arithmetic,-3.636501910410127,8.881784197001252e-16
378,exponential_mean,-3.636501910410127,4.440892098500626e-16
378,weighted_median,-3.636501910410127,0.0
378,minimum,-3.636501910410127,4.440892098500626e-16
378,rms,-3.636501910410127,6.265451026448305
379,weighted_arithmetic,3.2667715361192133,0.0
379,exponential_mean,3.2667715361192133,0.0
379,weighted_median,3.2667715361192133,0.0
379,minimum,3.2667715361192133,0.0
379,rms,3.2667715361192133,1.4363258145544677
380,weighted_arithmetic,3.2400938222757567,4.440892098500626e-16
380,exponential_mean,3.2400938222757567,0.0
380,weighted_median,3.2400938222757567,0.0
380,minimum,3.2400938222757567,0.0
380,rms,3.2400938222757567,0.4235341523308098
381,weighted_arithmetic,-0.1934547208133699,2.7755575615628914e-17
381,exponential_mean,-0.1934547208133699,2.7755575615628914e-17
381,weighted_median,-0.1934547208133699,0.0
381,minimum,-0.1934547208133699,1.1102230246251565e-16
381,rms,-0.1934547208133699,0.13142698780171846
382,weighted_arithmetic,1.870506379872972,0.0
382,exponential_mean,1.870506379872972,2.220446049250313e-16
382,weighted_median,1.870506379872972,0.0
382,minimum,1.870506379872972,0.0
382,rms,1.870506379872972,0.716393821424506
383,weighted_arithmetic,-0.32598949526500576,1.1102230246251565e-16
383,exponential_mean,-0.32598949526500576,1.1102230246251565e-16
383,weighted_median,-0.32598949526500576,5.551115123125783e-17
383,minimum,-0.32598949526500576,0.0
383,rms,-0.32598949526500576,0.468131640702788
384,weighted_arithmetic,2.6119662099743373,0.0
384,exponential_mean,2.6119662099743373,0.0
384,weighted_median,2.6119662099743373,0.0
384,minimum,2.6119662099743373,0.0
384,rms,2.6119662099743373,0.43634881155318084
385,weighted_arithmetic,0.64643602111801,0.0
385,exponential_mean,0.64643602111801,0.0
385,weighted_median,0.64643602111801,0.0
385,minimum,0.64643602111801,0.0
385,rms,0.64643602111801,0.30111276515188745
386,weighted_arithmetic,-2.071494912470043,0.0
386,exponential_mean,-2.071494912470043,0.0
386,weighted_median,-2.071494912470043,0.0
386,minimum,-2.071494912470043,0.0
386,rms,-2.071494912470043,3.3455339174689054
387,weighted_arithmetic,-3.019155725304607,4.440892098500626e-16
387,exponential_mean,-3.019155725304607,4.440892098500626e-16
387,weighted_median,-3.019155725304607,0.0
387,minimum,-3.019155725304607,4.440892098500626e-16
387,rms,-3.019155725304607,5.676865865152816
388,weighted_arithmetic,-3.6551190484345764,4.440892098500626e-16
388,exponential_mean,-3.6551190484345764,4.440892098500626e-16
388,weighted_median,-3.6551190484345764,0.0
388,minimum,-3.6551190484345764,4.440892098500626e-16
388,rms,-3.6551190484345764,6.098193735669799
389,weighted_arithmetic,-0.11063762519761688,2.7755575615628914e-17
389,exponential_mean,-0.11063762519761688,0.0
389,weighted_median,-0.11063762519761688,0.0
389,minimum,-0.11063762519761688,0.0
389,rms,-0.11063762519761688,0.10486887699281433
390,weighted_arithmetic,-1.2903500021953311,2.220446049250313e-16
390,exponential_mean,-1.2903500021953311,0.0
390,weighted_median,-1.2903500021953311,0.0
390,minimum,-1.2903500021953311,0.0
390,rms,-1.2903500021953311,2.1245990123946066
391,weighted_arithmetic,0.31836959435233236,1.1102230246251565e-16
391,exponential_mean,0.31836959435233236,4.440892098500626e-16
391,weighted_median,0.31836959435233236,0.0
391,minimum,0.31836959435233236,0.0
391,rms,0.31836959435233236,0.47313885131943256
392,weighted_arithmetic,-0.29438257278460966,5.551115123125783e-17
392,exponential_mean,-0.29438257278460966,0.0
392,weighted_median,-0.29438257278460966,0.0
392,minimum,-0.29438257278460966,0.0
392,rms,-0.29438257278460966,0.3589737168645386
393,weighted_arithmetic,-2.913663886439962,4.440892098500626e-16
393,exponential_mean,-2.913663886439962,0.0
393,weighted_median,-2.913663886439962,0.0
393,minimum,-2.913663886439962,0.0
393,rms,-2.913663886439962,4.9524012063664475
394,weighted_arithmetic,1.6779584971806463,0.0
394,exponential_mean,1.6779584971806463,0.0
394,weighted_median,1.6779584971806463,0.0
394,minimum,1.6779584971806463,0.0
394,rms,1.6779584971806463,0.8633666495050406
395,weighted_arithmetic,3.8476962755822264,0.0
395,exponential_mean,3.8476962755822264,0.0
395,weighted_median,3.8476962755822264,0.0
395,minimum,3.8476962755822264,0.0
395,rms,3.8476962755822264,1.1024384828231737
396,weighted_arithmetic,1.776095096275358,2.220446049250313e-16
396,exponential_mean,1.776095096275358,2.220446049250313e-16
396,weighted_median,1.776095096275358,0.0
396,minimum,1.776095096275358,0.0
396,rms,1.776095096275358,0.6817588523144766
397,weighted_arithmetic,-2.85960075705367,8.881784197001252e-16
397,exponential_mean,-2.85960075705367,0.0
397,weighted_median,-2.85960075705367,0.0
397,minimum,-2.85960075705367,4.440892098500626e-16
397,rms,-2.85960075705367,4.724633290071347
398,weighted_arithmetic,1.7039452277928815,0.0
398,exponential_mean,1.7039452277928815,2.220446049250313e-16
398,weighted_median,1.7039452277928815,0.0
398,minimum,1.7039452277928815,0.0
398,rms,1.7039452277928815,1.0749553347653198
399,weighted_arithmetic,-2.020962040528457,0.0
399,exponential_mean,-2.020962040528457,4.440892098500626e-16
399,weighted_median,-2.020962040528457,0.0
399,minimum,-2.020962040528457,0.0
399,rms,-2.020962040528457,3.4309205070732713
400,weighted_arithmetic,-3.336887025544316,1.3322676295501878e-15
400,exponential_mean,-3.336887025544316,0.0
400,weighted_median,-3.336887025544316,0.0
400,minimum,-3.336887025544316,0.0
400,rms,-3.336887025544316,5.239145759778252
401,weighted_arithmetic,0.0961627308617734,0.0
401,exponential_mean,0.0961627308617734,0.0
401,weighted_median,0.0961627308617734,0.0
401,minimum,0.0961627308617734,0.0
401,rms,0.0961627308617734,0.18474802276437396
402,weighted_arithmetic,-0.11101211141844836,0.0
402,exponential_mean,-0.11101211141844836,5.551115123125783e-17
402,weighted_median,-0.11101211141844836,2.7755575615628914e-17
402,minimum,-0.11101211141844836,0.0
402,rms,-0.11101211141844836,0.1150665240554194
403,weighted_arithmetic,-2.9509991350561515,0.0
403,exponential_mean,-2.9509991350561515,0.0
403,weighted_median,-2.9509991350561515,0.0
403,minimum,-2.9509991350561515,0.0
403,rms,-2.9509991350561515,5.575811902017424
404,weighted_arithmetic,-1.613621197925725,4.440892098500626e-16
404,exponential_mean,-1.613621197925725,2.220446049250313e-16
404,weighted_median,-1.613621197925725,0.0
404,minimum,-1.613621197925725,4.440892098500626e-16
404,rms,-1.613621197925725,2.8677070216807463
405,weighted_arithmetic,2.203103859344183,0.0
405,exponential_mean,2.203103859344183,4.440892098500626e-16
405,weighted_median,2.203103859344183,0.0
405,minimum,2.203103859344183,0.0
405,rms,2.203103859344183,0.41277475346185133
406,weighted_arithmetic,1.9729681287086764,0.0
406,exponential_mean,1.9729681287086764,2.220446049250313e-16
406,weighted_median,1.9729681287086764,2.220446049250313e-16
406,minimum,1.9729681287086764,0.0
406,rms,1.9729681287086764,0.6564182413460382
407,weighted_arithmetic,-0.7728781196478387,2.220446049250313e-16
407,exponential_mean,-0.7728781196478387,1.1102230246251565e-16
407,weighted_median,-0.7728781196478387,1.1102230246251565e-16
407,minimum,-0.7728781196478387,2.220446049250313e-16
407,rms,-0.7728781196478387,1.3433528928705414
408,weighted_arithmetic,-0.013877611633375864,0.0
408,exponential_mean,-0.013877611633375864,0.0
408,weighted_median,-0.013877611633375864,0.0
408,minimum,-0.013877611633375864,0.0
408,rms,-0.013877611633375864,0.010992603378928267
409,weighted_arithmetic,-3.1654332727569434,0.0
409,exponential_mean,-3.1654332727569434,0.0
409,weighted_median,-3.1654332727569434,0.0
409,minimum,-3.1654332727569434,0.0
409,rms,-3.1654332727569434,5.565859399723472
410,weighted_arithmetic,1.434268021851664,0.0
410,exponential_mean,1.434268021851664,2.220446049250313e-16
410,weighted_median,1.434268021851664,0.0
410,minimum,1.434268021851664,0.0
410,rms,1.434268021851664,0.8966057619689188
411,weighted_arithmetic,1.2381383361650444,0.0
411,exponential_mean,1.2381383361650444,2.220446049250313e-16
411,weighted_median,1.2381383361650444,0.0
411,minimum,1.2381383361650444,0.0
411,rms,1.2381383361650444,0.48895927619613866
412,weighted_arithmetic,-0.8020142704454125,0.0
412,exponential_mean,-0.8020142704454125,0.0
412,weighted_median,-0.8020142704454125,0.0
412,minimum,-0.8020142704454125,0.0
412,rms,-0.8020142704454125,1.3429169756527424
413,weighted_arithmetic,2.688609553488246,4.440892098500626e-16
413,exponential_mean,2.688609553488246,4.440892098500626e-16
413,weighted_median,2.688609553488246,0.0
413,minimum,2.688609553488246,0.0
413,rms,2.688609553488246,0.39234161543142676
414,weighted_arithmetic,-0.6850462869424572,1.1102230246251565e-16
414,exponential_mean,-0.6850462869424572,0.0
414,weighted_median,-0.6850462869424572,0.0
414,minimum,-0.6850462869424572,0.0
414,rms,-0.6850462869424572,0.7269479249270173
415,weighted_arithmetic,3.546772108802301,4.440892098500626e-16
415,exponential_mean,3.546772108802301,0.0
415,weighted_median,3.546772108802301,0.0
415,minimum,3.546772108802301,0.0
415,rms,3.546772108802301,1.3711495047689573
416,weighted_arithmetic,-2.046626728036925,0.0
416,exponential_mean,-2.046626728036925,0.0
416,weighted_median,-2.046626728036925,0.0
416,minimum,-2.046626728036925,0.0
416,rms,-2.046626728036925,2.170907176567399
417,weighted_arithmetic,-2.2627508252076938,0.0
417,exponential_mean,-2.2627508252076938,0.0
417,weighted_median,-2.2627508252076938,0.0
417,minimum,-2.2627508252076938,0.0
417,rms,-2.2627508252076938,4.136239177529606
418,weighted_arithmetic,2.4631724327806763,4.440892098500626e-16
418,exponential_mean,2.4631724327806763,0.0
418,weighted_median,2.4631724327806763,0.0
418,minimum,2.4631724327806763,0.0
418,rms,2.4631724327806763,0.394964985661419
419,weighted_arithmetic,-1.3494454765192145,0.0
419,exponential_mean,-1.3494454765192145,0.0
419,weighted_median,-1.3494454765192145,0.0
419,minimum,-1.3494454765192145,0.0
419,rms,-1.3494454765192145,1.7566247808011792
420,weighted_arithmetic,-1.8511595966172756,0.0
420,exponential_mean,-1.8511595966172756,2.220446049250313e-16
420,weighted_median,-1.8511595966172756,0.0
420,minimum,-1.8511595966172756,2.220446049250313e-16
420,rms,-1.8511595966172756,3.1019213438364894
421,weighted_arithmetic,0.8206930677745143,0.0
421,exponential_mean,0.8206930677745143,0.0
421,weighted_median,0.8206930677745143,0.0
421,minimum,0.8206930677745143,0.0
421,rms,0.8206930677745143,0.21630228231843573
422,weighted_arithmetic,2.287707346126953,0.0
422,exponential_mean,2.287707346126953,4.440892098500626e-16
422,weighted_median,2.287707346126953,0.0
422,minimum,2.287707346126953,0.0
422,rms,2.287707346126953,0.7196691496133389
423,weighted_arithmetic,3.841360871317148,0.0
423,exponential_mean,3.841360871317148,0.0
423,weighted_median,3.841360871317148,0.0
423,minimum,3.841360871317148,0.0
423,rms,3.841360871317148,1.249572493678257
424,weighted_arithmetic,-0.990681153711293,3.3306690738754696e-16
424,exponential_mean,-0.990681153711293,2.220446049250313e-16
424,weighted_median,-0.990681153711293,2.220446049250313e-16
424,minimum,-0.990681153711293,0.0
424,rms,-0.990681153711293,1.6919978595472933
425,weighted_arithmetic,1.6330067721872874,0.0
425,exponential_mean,1.6330067721872874,0.0
425,weighted_median,1.6330067721872874,0.0
425,minimum,1.6330067721872874,0.0
425,rms,1.6330067721872874,0.8915199464269721
426,weighted_arithmetic,1.2627043248466014,4.440892098500626e-16
426,exponential_mean,1.2627043248466014,0.0
426,weighted_median,1.2627043248466014,0.0
426,minimum,1.2627043248466014,0.0
426,rms,1.2627043248466014,0.20978902938918198
427,weighted_arithmetic,-0.9632043920030684,0.0
427,exponential_mean,-0.9632043920030684,2.220446049250313e-16
427,weighted_median,-0.9632043920030684,0.0
427,minimum,-0.9632043920030684,2.220446049250313e-16
427,rms,-0.9632043920030684,1.2987522321412295
428,weighted_arithmetic,0.8362902695994725,0.0
428,exponential_mean,0.8362902695994725,1.1102230246251565e-16
