sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
248,2,0.08800948509212697,0.12532641813146747
249,6,0.12772373450291616,0.28026812055756384
250,8,0.1375435991966387,0.2880197288404099
251,4,0.11776721856735559,0.16908149266136765
252,3,0.0575951236372321,0.07334569741719613
253,2,0.04537024544368,0.08380623860873468
254,2,0.0859724137499912,0.1319465176826611
255,3,0.09156894746162363,0.1347922742467232
256,6,0.12956866226976446,0.26626514655638384
257,5,0.13858070524994717,0.2877652352444504
258,3,0.07053274795318488,0.09696260137741504
259,3,0.1515031528910397,0.213633139639196
260,2,0.02022107398702777,0.02846296638671339
261,5,0.14879053020277588,0.21473039032969463
262,4,0.10629739990537931,0.14671585453797756
263,5,0.08828551413335979,0.20811411626245854
264,3,0.10090472004346107,0.1621765623689047
265,4,0.165194923488481,0.2229009858343908
266,2,0.06363854614858827,0.0900805120351463
267,4,0.13356704017584775,0.24428523420529985
268,3,0.10768119974942307,0.17308897317880972
269,3,0.11183760021542945,0.18368660320261046
270,4,0.0859697029396734,0.13572536959613296
271,4,0.09348150432326088,0.12704738063100032
272,2,0.045440679657167096,0.051260523122800744
273,2,0.074663258545792,0.09593168671409372
274,3,0.07531950307948741,0.11686290753459178
275,3,0.12162972384689863,0.1748350065011789
276,2,0.05609292615308739,0.10475415347122688
277,2,0.07882093432100977,0.08109266537366047
278,3,0.1259898811679593,0.1750487061213738
279,6,0.15000175466152718,0.2790877087446517
280,6,0.10530250847919771,0.20142413893016442
281,6,0.08845952563489996,0.18044768335598077
282,3,0.052519451014471384,0.07990184458447555
283,4,0.16062027872914236,0.2553418905912124
284,2,0.05044205583201147,0.05405240636584774
285,4,0.08874825755742727,0.15228409691370745
286,4,0.05820089796136343,0.10239250985646511
287,2,0.060339184925811695,0.06645122169612061
288,4,0.15661978468504822,0.25212486272795726
289,6,0.10019118198827225,0.2219804944820219
290,5,0.09938268634904415,0.13649042438538805
291,3,0.10999705735390707,0.17814674024951455
292,5,0.1589437600514518,0.260693359914869
293,4,0.18428172474244045,0.3038967838887084
294,3,0.07167813617661069,0.0887264498075308
295,2,0.07773183913341102,0.11444939231327927
296,3,0.08109642571457745,0.11178929018733458
297,3,0.07193062409880346,0.1443139527389989
298,4,0.14974034146858411,0.18726699768741212
299,3,0.08925112070265989,0.1496026931420802
300,4,0.22176467257288468,0.32652668716102273
301,8,0.14879843191737946,0.29141869035379836
302,4,0.17875070061970486,0.2672798244265824
303,2,0.032339549157171715,0.04335442278438939
304,2,0.0630071014998771,0.10442489441024999
305,4,0.1318424483496447,0.1760177716179302
306,4,0.07745561239063349,0.0880847467156745
307,6,0.17585170296540262,0.2852020765942958
308,3,0.13626195861854984,0.2076152002218939
309,3,0.0437691124506088,0.07730646580033082
310,5,0.1769987699339682,0.35468986476958864
311,7,0.13156895054751608,0.23128314180749657
312,5,0.1388368113010336,0.22072763651807448
313,5,0.11618375253484128,0.2800483063197473
314,5,0.09254152536330913,0.17070652140112136
315,5,0.10299904296796916,0.15273435639857325
316,5,0.1313998701347706,0.2215498503139113
317,2,0.05205988159624073,0.09568998464959252
318,3,0.0922245629065121,0.16444032677875559
319,4,0.10773544253621821,0.1495726022917448
320,4,0.12016176377778445,0.2310391295608112
321,4,0.10568883278356835,0.1598133611625392
322,6,0.1729711534784328,0.40998126293112247
323,2,0.1284917393052309,0.1373072967731127
324,3,0.11065416623861302,0.162361173117671
325,3,0.17136401285666392,0.27330558960940265
326,2,0.08825464792254802,0.10119413833638014
327,2,0.0682914501341014,0.10858778932466548
328,4,0.07483380019339769,0.2105931913216278
329,3,0.09103108959627348,0.1080433965542104
330,4,0.179034379158867,0.3466903719163589
331,7,0.09724722401408235,0.20163970506404932
332,2,0.09013484950547049,0.1110623037497129
333,6,0.1438051063401473,0.2258037060955482
334,5,0.13913145077579642,0.2076394944911178
335,2,0.10510887903773417,0.14412044059116286
336,4,0.08819281604612349,0.20207708903773874
337,2,0.06808531404942494,0.0871310097292178
338,6,0.1932204517246325,0.33925041654306176
339,2,0.03081455553762248,0.05639649335942626
340,2,0.05847648269737213,0.0839395447101246
341,2,0.1477299434464425,0.16644948928782954
342,7,0.11643829930021236,0.2505328003965737
343,2,0.05691500226884118,0.08447313816228413
344,4,0.18871356989906252,0.37832985491722826
345,3,0.06257693370844462,0.10932327903012248
346,2,0.07698863184098932,0.11201836376903818
347,6,0.18919755726016782,0.3408205857826954
348,3,0.07566649485617266,0.15318949597435505
349,4,0.07775521767256914,0.14717880105774894
350,6,0.16125455369944744,0.2789265074762853
