n,sample_index,kernel,row_affine_invariance_error,global_scale_total_variation,relabel_equivariance_error,outside_locality_error,shape_perturbation_mean_tv,shape_perturbation_max_tv
16,13,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.0890715830424739,0.32015666782980645
16,14,raw_softmax,0.3220805390282282,0.2982498588071346,1.6653345369377348e-16,0.0,0.18274788135843503,0.31715499573452216
16,14,standardized_exponential,1.1102230246251565e-16,1.805196617188365e-17,1.1102230246251565e-16,0.0,0.31092064183661566,0.744432835796871
16,14,standardized_asinh,1.942890293094024e-16,3.198396408832238e-17,1.1102230246251565e-16,0.0,0.26538092099597116,0.6682384161662702
16,14,standardized_rank,0.0,0.0,1.1102230246251565e-16,0.0,0.12595468825915793,0.32015666782980645
16,15,raw_softmax,0.40084767160986123,0.15167230723261693,1.1102230246251565e-16,0.0,0.1396338113305614,0.2924711524054808
16,15,standardized_exponential,1.1102230246251565e-16,5.084908188957016e-17,1.1102230246251565e-16,0.0,0.20844353458445172,0.5835770808607664
16,15,standardized_asinh,2.220446049250313e-16,2.7538735181131813e-17,1.1102230246251565e-16,0.0,0.18471293197909852,0.5217492466765223
16,15,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.08723043732692368,0.32015666782980645
16,16,raw_softmax,0.2430718021063658,0.2217889970307158,0.0,0.0,0.13039499619098532,0.24407516808207258
16,16,standardized_exponential,2.220446049250313e-16,2.0274580625478933e-17,1.1102230246251565e-16,0.0,0.1740478122835714,0.3542525832320299
16,16,standardized_asinh,1.1102230246251565e-16,2.0166160408230382e-17,1.1102230246251565e-16,0.0,0.1579231967724937,0.2958923190797753
16,16,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.0838992545165263,0.2433265752281319
16,17,raw_softmax,0.21460926594197738,0.10888364135593191,5.551115123125783e-17,0.0,0.17400291662343131,0.29157343499298677
16,17,standardized_exponential,2.220446049250313e-16,4.0332320816460765e-17,1.1102230246251565e-16,0.0,0.3323813290605464,0.6965069173284304
16,17,standardized_asinh,1.1102230246251565e-16,1.214306433183765e-17,1.1102230246251565e-16,0.0,0.29205340991653017,0.6199581950507447
16,17,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.15846867069918547,0.32151273753163434
16,18,raw_softmax,0.37926328084999095,0.15504740267015021,1.1102230246251565e-16,0.0,0.14062142971471703,0.316219978075268
16,18,standardized_exponential,1.1102230246251565e-16,2.5370330836160804e-17,1.1102230246251565e-16,0.0,0.207825309195491,0.5393556357455584
16,18,standardized_asinh,1.1102230246251565e-16,2.5804011705155006e-17,1.1102230246251565e-16,0.0,0.18161846163032005,0.45633973841792896
16,18,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.078206988928769,0.24332657522813186
16,19,raw_softmax,0.1739702866068863,0.23288927089103792,1.1102230246251565e-16,0.0,0.15862716323572448,0.32861129812281775
16,19,standardized_exponential,1.1102230246251565e-16,3.176712365382528e-17,2.220446049250313e-16,0.0,0.23149974368269347,0.5918763803400195
16,19,standardized_asinh,1.1102230246251565e-16,2.190088388420719e-17,1.1102230246251565e-16,0.0,0.20518122962665106,0.5128053783016733
16,19,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10511468450835385,0.2433265752281319
16,20,raw_softmax,0.23317149497559725,0.1633704287328917,5.551115123125783e-17,0.0,0.1343207803555391,0.29010953270820045
16,20,standardized_exponential,2.220446049250313e-16,3.3393426912553537e-17,2.220446049250313e-16,0.0,0.24999729008108182,0.6469800335487923
16,20,standardized_asinh,1.1102230246251565e-16,3.187554387107383e-17,1.1102230246251565e-16,0.0,0.21235807365866202,0.5705841244219987
16,20,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.0939474336526501,0.32015666782980645
16,21,raw_softmax,0.310399144521449,0.19119706506020367,5.551115123125783e-17,0.0,0.15729658855208342,0.34260087567367986
16,21,standardized_exponential,1.1102230246251565e-16,5.431852884152377e-17,1.1102230246251565e-16,0.0,0.27280286499200324,0.7286269967954783
16,21,standardized_asinh,5.551115123125783e-17,3.686287386450715e-17,1.1102230246251565e-16,0.0,0.2345537897656831,0.6533631563586619
16,21,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10882414890356072,0.32015666782980645
16,22,raw_softmax,0.3805024789465464,0.17019933021288058,1.1102230246251565e-16,0.0,0.14197354757132657,0.3148352785601772
16,22,standardized_exponential,2.220446049250313e-16,2.5478751053409354e-17,1.1102230246251565e-16,0.0,0.23452929493598412,0.7168751183600658
16,22,standardized_asinh,2.220446049250313e-16,3.230922474006803e-17,1.1102230246251565e-16,0.0,0.2046791768370781,0.6413128129669842
16,22,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10971478921633865,0.32015666782980645
16,23,raw_softmax,0.21192385613259757,0.26785188032728424,5.551115123125783e-17,0.0,0.1582032264612926,0.31575601723799435
16,23,standardized_exponential,1.6653345369377348e-16,2.894819800536297e-17,1.1102230246251565e-16,0.0,0.2577588196587882,0.6365430760851838
16,23,standardized_asinh,1.1102230246251565e-16,3.5670251474773096e-17,1.1102230246251565e-16,0.0,0.22671284539948514,0.5586330604201133
16,23,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.11292433148785998,0.32015666782980645
16,24,raw_softmax,0.4259929271229253,0.28228055217740405,5.551115123125783e-17,0.0,0.1707883757328798,0.28215496500700776
16,24,standardized_exponential,2.220446049250313e-16,5.182486384480711e-17,1.1102230246251565e-16,0.0,0.27667002240822003,0.7031791515196808
16,24,standardized_asinh,1.6653345369377348e-16,3.903127820947816e-17,1.3877787807814457e-16,0.0,0.2378795381541279,0.6143380061347514
16,24,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10046584942609488,0.3215127375316344
16,25,raw_softmax,0.3125273326727093,0.19550085504526155,2.220446049250313e-16,0.0,0.15967785980558574,0.3151053801108983
16,25,standardized_exponential,1.1102230246251565e-16,4.7379634937616544e-17,1.1102230246251565e-16,0.0,0.195306657046453,0.5440422233443434
16,25,standardized_asinh,1.1102230246251565e-16,4.662069341687669e-17,1.1102230246251565e-16,0.0,0.18175718028333626,0.46453651082694525
16,25,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.08470371606021312,0.19928450533715564
16,26,raw_softmax,0.29868094897331066,0.23649940073969794,1.6653345369377348e-16,0.0,0.16702260419336262,0.30802102485035765
16,26,standardized_exponential,2.220446049250313e-16,1.7780915628762273e-17,2.220446049250313e-16,0.0,0.1881810142209749,0.5891933081310345
16,26,standardized_asinh,1.1102230246251565e-16,2.1467203015212988e-17,1.1102230246251565e-16,0.0,0.16904018362307524,0.5236101614090833
16,26,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.09072207372712848,0.32015666782980645
16,27,raw_softmax,0.38735737764654854,0.2411726843534038,1.1102230246251565e-16,0.0,0.20947334479303803,0.31645082034720334
16,27,standardized_exponential,1.6653345369377348e-16,4.7271214720367993e-17,1.1102230246251565e-16,0.0,0.33055744315577323,0.7469039538280424
16,27,standardized_asinh,1.1102230246251565e-16,5.312590645178972e-17,1.1102230246251565e-16,0.0,0.29361542862606116,0.671180205968181
16,27,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.1477528393943412,0.32015666782980645
16,28,raw_softmax,0.3294070090936546,0.16845513513557936,1.1102230246251565e-16,0.0,0.12463579500069269,0.21854409996279706
16,28,standardized_exponential,2.220446049250313e-16,3.3176586478056436e-17,2.220446049250313e-16,0.0,0.17218900692937206,0.42810626358945775
16,28,standardized_asinh,1.1102230246251565e-16,1.5395670849294163e-17,1.1102230246251565e-16,0.0,0.14290386513226466,0.34296468789099566
16,28,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.0735618649231563,0.19928450533715564
16,29,raw_softmax,0.31988409980562205,0.22228514987395334,1.1102230246251565e-16,0.0,0.17011598163405203,0.23593454084975718
16,29,standardized_exponential,4.996003610813204e-16,2.5153490401663703e-17,1.1102230246251565e-16,0.0,0.22506526248060021,0.6203872108321937
16,29,standardized_asinh,3.885780586188048e-16,3.404394821604484e-17,1.1102230246251565e-16,0.0,0.20041334075079217,0.5281919312501939
16,29,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.1079114109250846,0.24332657522813186
16,30,raw_softmax,0.26676379906421155,0.1959790776798744,5.551115123125783e-17,0.0,0.15782296892195474,0.32922810382591994
16,30,standardized_exponential,2.220446049250313e-16,3.155028321932818e-17,1.6653345369377348e-16,0.0,0.2064122957863228,0.6614265232581413
16,30,standardized_asinh,3.3306690738754696e-16,2.6454533008646308e-17,1.1102230246251565e-16,0.0,0.18064672206566834,0.5796382469041674
16,30,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.08873486243052686,0.32015666782980645
16,31,raw_softmax,0.16824229237320387,0.187439155754997,5.551115123125783e-17,0.0,0.13836307679682627,0.24027776876201934
16,31,standardized_exponential,1.1102230246251565e-16,3.74049749507499e-17,2.220446049250313e-16,0.0,0.20589950143136693,0.518141917274951
16,31,standardized_asinh,1.1102230246251565e-16,3.5128150388530344e-17,5.551115123125783e-17,0.0,0.18266123608280177,0.4620412941086589
16,31,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.11668438776177728,0.32015666782980645
16,32,raw_softmax,0.3267121501187909,0.18534489150831512,2.7755575615628914e-17,0.0,0.13384281899531486,0.25894838877970056
16,32,standardized_exponential,1.1102230246251565e-16,3.67544536472586e-17,1.1102230246251565e-16,0.0,0.22922456139749822,0.7284772626048274
16,32,standardized_asinh,1.1102230246251565e-16,3.0574501264091225e-17,1.1102230246251565e-16,0.0,0.2077473622505807,0.6419047079205942
16,32,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10724465476370873,0.32015666782980645
16,33,raw_softmax,0.20148180488272627,0.2202328738084123,5.551115123125783e-17,0.0,0.10826927596501576,0.24605894076401702
16,33,standardized_exponential,4.440892098500626e-16,2.949029909160572e-17,1.1102230246251565e-16,0.0,0.15762486886511362,0.46654295151709735
16,33,standardized_asinh,3.3306690738754696e-16,3.404394821604484e-17,1.1102230246251565e-16,0.0,0.13305411911084708,0.4235520131025571
16,33,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.07308684185488536,0.32151273753163434
16,34,raw_softmax,0.326259505609859,0.15511781808652847,1.1102230246251565e-16,0.0,0.14604051483817782,0.29773416890205795
16,34,standardized_exponential,3.3306690738754696e-16,3.0791341698588326e-17,2.220446049250313e-16,0.0,0.2074046195614727,0.7039060949297662
16,34,standardized_asinh,1.1102230246251565e-16,1.3877787807814457e-17,1.1102230246251565e-16,0.0,0.18375438910138736,0.6312487231027334
16,34,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.08584410852996696,0.32015666782980645
16,35,raw_softmax,0.28246968495065516,0.22751027027416565,5.551115123125783e-17,0.0,0.16292805128061869,0.29005147081335
16,35,standardized_exponential,1.1102230246251565e-16,4.423544863740858e-17,1.1102230246251565e-16,0.0,0.25054257079620323,0.6699174828239536
16,35,standardized_asinh,1.1102230246251565e-16,2.2985086056692694e-17,1.1102230246251565e-16,0.0,0.22133424520089504,0.594376640199766
16,35,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.114952110473246,0.32151273753163434
16,36,raw_softmax,0.28301004122396606,0.14983142751904754,1.1102230246251565e-16,0.0,0.18098933738363687,0.33434158735658526
16,36,standardized_exponential,2.220446049250313e-16,4.868067754459915e-17,1.1102230246251565e-16,0.0,0.27367506928240326,0.7282083894536806
16,36,standardized_asinh,1.1102230246251565e-16,1.6479873021779667e-17,1.1102230246251565e-16,0.0,0.24013966875371281,0.6547133507064883
16,36,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.11326070862381973,0.32015666782980645
16,37,raw_softmax,0.24562749452700422,0.172190003873111,1.1102230246251565e-16,0.0,0.15164350424975892,0.3068643420637533
16,37,standardized_exponential,3.3306690738754696e-16,4.109126233720062e-17,2.220446049250313e-16,0.0,0.25833331751448485,0.7084807249476535
16,37,standardized_asinh,1.942890293094024e-16,4.163336342344337e-17,1.1102230246251565e-16,0.0,0.22050580111789592,0.6030168990667527
16,37,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.11542145299047236,0.32151273753163434
16,38,raw_softmax,0.3509802789280938,0.24822176373266538,1.1102230246251565e-16,0.0,0.1327018075158939,0.237547514193761
16,38,standardized_exponential,1.1102230246251565e-16,2.7538735181131813e-17,5.551115123125783e-17,0.0,0.20891650911517157,0.6755139140697957
16,38,standardized_asinh,8.326672684688674e-17,2.3418766925686896e-17,1.1102230246251565e-16,0.0,0.18687720824490223,0.5728907056466168
16,38,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.09239835660138226,0.32151273753163434
16,39,raw_softmax,0.38416126172980547,0.2505480582545716,1.1102230246251565e-16,0.0,0.1359706921421145,0.2797001460801099
16,39,standardized_exponential,1.1102230246251565e-16,3.5887091909270197e-17,1.1102230246251565e-16,0.0,0.220944941840601,0.5321319348726365
16,39,standardized_asinh,1.1102230246251565e-16,2.5045070184415152e-17,5.551115123125783e-17,0.0,0.18955920119112446,0.4499936311377485
16,39,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.07890627098196101,0.1873037418840683
16,40,raw_softmax,0.3250578555013518,0.25431879223600784,5.551115123125783e-17,0.0,0.1529113822157917,0.3315667124874833
16,40,standardized_exponential,2.220446049250313e-16,3.176712365382528e-17,1.1102230246251565e-16,0.0,0.2608316984630995,0.6788282718284966
16,40,standardized_asinh,1.1102230246251565e-16,2.190088388420719e-17,2.220446049250313e-16,0.0,0.22823514881159787,0.605531756406617
16,40,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10838815209959299,0.32015666782980645
16,41,raw_softmax,0.3079513376425266,0.11683528909920038,1.1102230246251565e-16,0.0,0.1577449742687124,0.33610267470146216
16,41,standardized_exponential,2.220446049250313e-16,2.7430314963883262e-17,2.220446049250313e-16,0.0,0.2096372802101552,0.6443777610627629
16,41,standardized_asinh,1.1102230246251565e-16,2.6237692574149207e-17,1.1102230246251565e-16,0.0,0.18343515773563668,0.5627516714285177
16,41,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.06848703539950562,0.19928450533715564
16,42,raw_softmax,0.3867070115224559,0.2215668831599023,5.551115123125783e-17,0.0,0.13398087265658049,0.2576682567556725
16,42,standardized_exponential,1.1102230246251565e-16,3.426078865054194e-17,1.1102230246251565e-16,0.0,0.1963145249831011,0.454661714388852
16,42,standardized_asinh,1.1102230246251565e-16,3.5778671692021646e-17,1.1102230246251565e-16,0.0,0.17178960630000706,0.390369939771833
16,42,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.08491717284532527,0.32015666782980645
16,43,raw_softmax,0.24809640819489853,0.17056797754433636,5.551115123125783e-17,0.0,0.14678648875896672,0.2674944633876654
16,43,standardized_exponential,2.220446049250313e-16,3.198396408832238e-17,2.220446049250313e-16,0.0,0.21642652998112924,0.7476037572025926
16,43,standardized_asinh,1.1102230246251565e-16,2.883977778811442e-17,1.6653345369377348e-16,0.0,0.19001738101448867,0.673424001834833
16,43,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10038655968968199,0.32015666782980645
16,44,raw_softmax,0.3293115702447515,0.2383992166539925,1.1102230246251565e-16,0.0,0.12002627037239783,0.1947268271084388
16,44,standardized_exponential,2.220446049250313e-16,1.496198998029996e-17,1.1102230246251565e-16,0.0,0.17231996741408842,0.6312802436666157
16,44,standardized_asinh,1.1102230246251565e-16,1.2576745200831851e-17,1.1102230246251565e-16,0.0,0.14941199264271976,0.5149961462335884
16,44,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.07130390702801692,0.24937881603337145
16,45,raw_softmax,0.36511852452688404,0.20611175135698256,1.1102230246251565e-16,0.0,0.16293655402644813,0.2855254838096404
16,45,standardized_exponential,2.220446049250313e-16,2.927345865710862e-17,1.1102230246251565e-16,0.0,0.2042805887029751,0.6049972579884142
16,45,standardized_asinh,1.1102230246251565e-16,2.862293735361732e-17,1.1102230246251565e-16,0.0,0.18656951932268145,0.5347671020316966
16,45,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.09705067508703412,0.32015666782980645
16,46,raw_softmax,0.3566444943204689,0.28863105424617813,1.1102230246251565e-16,0.0,0.16704089921621246,0.2677641197709603
16,46,standardized_exponential,1.1102230246251565e-16,3.8272336688738307e-17,1.1102230246251565e-16,0.0,0.2531130055564789,0.7305738207220493
16,46,standardized_asinh,1.1102230246251565e-16,4.0766001685454967e-17,1.1102230246251565e-16,0.0,0.22045749092366446,0.6260562930633394
16,46,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.11579264835709638,0.3215127375316344
16,47,raw_softmax,0.29161034209070197,0.16809698088300476,2.7755575615628914e-17,0.0,0.11941927427913185,0.20726722082542887
16,47,standardized_exponential,1.6653345369377348e-16,2.3852447794681098e-17,2.220446049250313e-16,0.0,0.17634473935863926,0.3903947140957391
16,47,standardized_asinh,1.6653345369377348e-16,2.461138931542095e-17,1.1102230246251565e-16,0.0,0.15149550077885846,0.3621000638418367
16,47,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.07143547341668596,0.19597128614464449
16,48,raw_softmax,0.28158610467492773,0.16688089089996166,5.551115123125783e-17,0.0,0.21179845761542337,0.3248957144766417
16,48,standardized_exponential,2.220446049250313e-16,3.491130995403324e-17,1.1102230246251565e-16,0.0,0.39261338669316104,0.7381783583751996
16,48,standardized_asinh,1.1102230246251565e-16,2.5153490401663703e-17,2.220446049250313e-16,0.0,0.34234774266715484,0.6595364334705752
16,48,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.17287705671448775,0.32015666782980645
16,49,raw_softmax,0.23325886458052214,0.1733808165077348,1.1102230246251565e-16,0.0,0.15079091475351253,0.3107740795052928
16,49,standardized_exponential,1.1102230246251565e-16,2.0491421059976034e-17,1.1102230246251565e-16,0.0,0.24967196080749415,0.5852592301531245
16,49,standardized_asinh,1.1102230246251565e-16,2.883977778811442e-17,1.1102230246251565e-16,0.0,0.21410791754310607,0.5236450104568431
16,49,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.1126378994207812,0.32015666782980645
16,50,raw_softmax,0.26970250642698873,0.1753598516265299,5.551115123125783e-17,0.0,0.1569084245734305,0.24599260933696804
16,50,standardized_exponential,1.1102230246251565e-16,2.970713952610282e-17,1.1102230246251565e-16,0.0,0.20349488697528734,0.49391327635650395
16,50,standardized_asinh,2.220446049250313e-16,3.7947076036992655e-17,2.220446049250313e-16,0.0,0.18160795975240096,0.4489065139358245
16,50,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10011976792487971,0.32015666782980645
16,51,raw_softmax,0.259643510123293,0.21215211817949997,1.1102230246251565e-16,0.0,0.1747487888923664,0.3349102860588833
16,51,standardized_exponential,2.220446049250313e-16,2.3201926491189795e-17,1.1102230246251565e-16,0.0,0.2692995588025182,0.6684301916920523
16,51,standardized_asinh,2.220446049250313e-16,2.2985086056692694e-17,1.1102230246251565e-16,0.0,0.2283842758024875,0.5702462124710229
16,51,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10882113552369133,0.2433265752281319
16,52,raw_softmax,0.31376490203742075,0.15278194121972968,5.551115123125783e-17,0.0,0.16113648297400224,0.28036293943949786
16,52,standardized_exponential,2.220446049250313e-16,4.130810277169772e-17,1.1102230246251565e-16,0.0,0.28878950263243564,0.6719630804132466
16,52,standardized_asinh,2.220446049250313e-16,2.42861286636753e-17,1.1102230246251565e-16,0.0,0.246037618843775,0.5728987825293298
16,52,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.11452227231221138,0.32151273753163434
16,53,raw_softmax,0.20102615981512084,0.21485412949446284,1.1102230246251565e-16,0.0,0.14784971121340973,0.2535589320072923
16,53,standardized_exponential,1.249000902703301e-16,4.098284211995207e-17,1.1102230246251565e-16,0.0,0.2643596011363254,0.5301140956971108
16,53,standardized_asinh,2.220446049250313e-16,4.119968255444917e-17,5.551115123125783e-17,0.0,0.23105452075557847,0.4631845004385572
16,53,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.1107573340719509,0.32015666782980645
16,54,raw_softmax,0.3313377616638219,0.2267051283705523,1.1102230246251565e-16,0.0,0.19631482906632292,0.28174878024535893
16,54,standardized_exponential,2.220446049250313e-16,3.968179951296946e-17,1.6653345369377348e-16,0.0,0.3010134923978718,0.6176025441627502
16,54,standardized_asinh,2.220446049250313e-16,4.5319650809894085e-17,5.551115123125783e-17,0.0,0.2635732754294051,0.5014291520922065
16,54,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.1364427130102044,0.32015666782980645
16,55,raw_softmax,0.2769675768855823,0.11719406892198511,5.551115123125783e-17,0.0,0.1775612514170815,0.2734503807057053
16,55,standardized_exponential,1.6653345369377348e-16,4.716279450311944e-17,1.1102230246251565e-16,0.0,0.3026115418941815,0.6801588064932127
16,55,standardized_asinh,2.220446049250313e-16,5.865533753146579e-17,5.551115123125783e-17,0.0,0.2625325941687173,0.592241517097551
16,55,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.13758846210919448,0.3215127375316344
16,56,raw_softmax,0.2741375337028225,0.18713666081894942,1.1102230246251565e-16,0.0,0.12371272001658926,0.31478817955843186
16,56,standardized_exponential,2.220446049250313e-16,2.6454533008646308e-17,1.1102230246251565e-16,0.0,0.19613189830008843,0.6829412549345778
16,56,standardized_asinh,1.1102230246251565e-16,3.61039323437673e-17,1.1102230246251565e-16,0.0,0.17083866280257898,0.603657316665622
16,56,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.09314802381564882,0.32015666782980645
16,57,raw_softmax,0.24840972400759875,0.180775381759192,1.1102230246251565e-16,0.0,0.16167936695362195,0.3197105350158107
16,57,standardized_exponential,2.220446049250313e-16,4.5428071027142636e-17,1.1102230246251565e-16,0.0,0.1727823581991379,0.40064958615456286
16,57,standardized_asinh,2.220446049250313e-16,2.5804011705155006e-17,2.220446049250313e-16,0.0,0.15676969039461308,0.35329288286771626
16,57,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.072451396206584,0.19597128614464449
16,58,raw_softmax,0.35332384045087584,0.2949292957134163,5.551115123125783e-17,0.0,0.16280561153964737,0.31028794222849654
16,58,standardized_exponential,2.220446049250313e-16,3.0791341698588326e-17,1.1102230246251565e-16,0.0,0.2662559877598319,0.7413281635385028
16,58,standardized_asinh,2.220446049250313e-16,4.0115480381963664e-17,1.1102230246251565e-16,0.0,0.23580482603103708,0.6673270518480617
16,58,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.10845801322761349,0.32015666782980645
16,59,raw_softmax,0.3619862412279929,0.23135662458479295,5.551115123125783e-17,0.0,0.12727774570139827,0.2477528485884306
16,59,standardized_exponential,1.1102230246251565e-16,3.642919299551295e-17,1.1102230246251565e-16,0.0,0.17244893556099739,0.5798974529747967
16,59,standardized_asinh,1.1102230246251565e-16,1.8973538018496328e-17,1.1102230246251565e-16,0.0,0.15422118985191968,0.5177065775650866
16,59,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.08490954553296584,0.32015666782980645
16,60,raw_softmax,0.37841907540999237,0.1570979681898377,1.1102230246251565e-16,0.0,0.1636662079234062,0.2902862490012386
16,60,standardized_exponential,2.220446049250313e-16,3.599551212651875e-17,1.1102230246251565e-16,0.0,0.2589864650849971,0.645017418138873
16,60,standardized_asinh,1.942890293094024e-16,2.5804011705155006e-17,1.6653345369377348e-16,0.0,0.22849427997840943,0.5623814188609956
16,60,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.12117636990810042,0.32015666782980645
16,61,raw_softmax,0.299418432385986,0.2139973423419767,0.0,0.0,0.16505627968539227,0.31244625662374503
16,61,standardized_exponential,2.220446049250313e-16,3.209238430557093e-17,2.220446049250313e-16,0.0,0.2952057951671769,0.7434114120259836
16,61,standardized_asinh,1.1102230246251565e-16,2.8514517136368767e-17,1.1102230246251565e-16,0.0,0.267867518428787,0.6689407588153705
16,61,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.12432520006708592,0.32015666782980645
16,62,raw_softmax,0.306936443578822,0.19369028414599426,1.1102230246251565e-16,0.0,0.1498790753826213,0.3090579964781951
16,62,standardized_exponential,1.1102230246251565e-16,2.5804011705155006e-17,1.1102230246251565e-16,0.0,0.25064189861184016,0.7463277196235961
16,62,standardized_asinh,1.1102230246251565e-16,2.6020852139652106e-17,1.1102230246251565e-16,0.0,0.22574149645234876,0.6701167580229258
16,62,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.11687121880023107,0.32015666782980645
16,63,raw_softmax,0.36802408966309236,0.18530770485514775,1.1102230246251565e-16,0.0,0.1682897239770663,0.3053311915555794
16,63,standardized_exponential,3.3306690738754696e-16,2.1575623232461538e-17,1.1102230246251565e-16,0.0,0.27210692831130134,0.7466303654712976
16,63,standardized_asinh,2.220446049250313e-16,3.0140820395097023e-17,1.1102230246251565e-16,0.0,0.24329408597110116,0.6714225790752025
16,63,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.13087003377350712,0.32151273753163434
16,64,raw_softmax,0.3512244845164258,0.21638310849729275,1.1102230246251565e-16,0.0,0.14005021745483864,0.20383298352969656
16,64,standardized_exponential,1.1102230246251565e-16,2.45029690981724e-17,2.220446049250313e-16,0.0,0.13163085977895,0.3472793505895094
16,64,standardized_asinh,1.6653345369377348e-16,3.0682921481339775e-17,1.1102230246251565e-16,0.0,0.12167215378437644,0.305069611172196
16,64,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.050628919414558715,0.1543774600453944
16,65,raw_softmax,0.30020272446360285,0.18651264917870303,5.551115123125783e-17,0.0,0.14849447933763882,0.2405386828743879
16,65,standardized_exponential,1.6653345369377348e-16,2.6020852139652106e-17,1.1102230246251565e-16,0.0,0.21397704687941044,0.660981600778845
16,65,standardized_asinh,2.220446049250313e-16,3.946495907847236e-17,1.1102230246251565e-16,0.0,0.1853479921923023,0.5399683999574478
16,65,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.09262276320262741,0.32015666782980645
16,66,raw_softmax,0.31541196009865097,0.23943823085507104,5.551115123125783e-17,0.0,0.15929192613508986,0.32333835844122105
16,66,standardized_exponential,2.220446049250313e-16,3.2634485391813683e-17,1.1102230246251565e-16,0.0,0.19384180449298877,0.529206629019597
16,66,standardized_asinh,1.1102230246251565e-16,3.5778671692021646e-17,1.1102230246251565e-16,0.0,0.1727906889507659,0.46776674432747745
16,66,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.07507190465901514,0.32015666782980645
16,67,raw_softmax,0.36720789982834495,0.19325330958998826,5.551115123125783e-17,0.0,0.13281380009329274,0.3099161533514799
16,67,standardized_exponential,2.220446049250313e-16,4.7488055154865094e-17,2.220446049250313e-16,0.0,0.24536146567838782,0.738330334949122
16,67,standardized_asinh,2.220446049250313e-16,3.230922474006803e-17,1.1102230246251565e-16,0.0,0.21837751824164242,0.6647346537504688
16,67,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.12210252750243761,0.32015666782980645
16,68,raw_softmax,0.31422852462194795,0.24138095308502996,1.1102230246251565e-16,0.0,0.12313214040350602,0.29867037339854396
16,68,standardized_exponential,5.551115123125783e-17,4.185020385794047e-17,3.3306690738754696e-16,0.0,0.15614421645970045,0.6258926147839334
16,68,standardized_asinh,1.1102230246251565e-16,3.469446951953614e-17,1.1102230246251565e-16,0.0,0.13622620473055946,0.5517209240198611
16,68,standardized_rank,0.0,0.0,5.551115123125783e-17,0.0,0.082992881087777,0.32015666782980645
