n,sample_index,measure,clone_count,macro_total_variation,refinement_consistent
40,3,degree,6,0.1328642634997459,False
40,3,relation_stationary,6,0.07346643975276235,False
40,3,q_stationary,6,0.0648321903619346,False
40,3,q_node_softmax,6,0.12325083574503484,False
40,4,uniform_count,5,0.08863636363636365,False
40,4,degree,5,0.09988697749339218,False
40,4,relation_stationary,5,0.054032027835337525,False
40,4,q_stationary,5,0.027960592744821378,False
40,4,q_node_softmax,5,0.09979210756413857,False
40,5,uniform_count,4,0.06802325581395352,False
40,5,degree,4,0.08667601683029455,False
40,5,relation_stationary,4,0.06227550937949128,False
40,5,q_stationary,4,0.025576006820479134,False
40,5,q_node_softmax,4,0.08471030221930775,False
40,6,uniform_count,6,0.10833333333333336,False
40,6,degree,6,0.13412722961130014,False
40,6,relation_stationary,6,0.07722446159394628,False
40,6,q_stationary,6,0.04183566419606169,False
40,6,q_node_softmax,6,0.09468262568768575,False
40,7,uniform_count,3,0.04642857142857148,False
40,7,degree,3,0.05430829888225388,False
40,7,relation_stationary,3,0.030910618975456723,False
40,7,q_stationary,3,0.024215108904537194,False
40,7,q_node_softmax,3,0.0430405238917267,False
40,8,uniform_count,5,0.08863636363636365,False
40,8,degree,5,0.10087199722100988,False
40,8,relation_stationary,5,0.08610674916722619,False
40,8,q_stationary,5,0.04898000178553627,False
40,8,q_node_softmax,5,0.08674589949044015,False
40,9,uniform_count,4,0.06802325581395352,False
40,9,degree,4,0.06913218203540784,False
40,9,relation_stationary,4,0.07904637007919324,False
40,9,q_stationary,4,0.16319479679875254,False
40,9,q_node_softmax,4,0.0916804997002825,False
40,10,uniform_count,3,0.04642857142857148,False
40,10,degree,3,0.05365482626979052,False
40,10,relation_stationary,3,0.03349621223399049,False
40,10,q_stationary,3,0.023586040561709452,False
40,10,q_node_softmax,3,0.04487712825236623,False
40,11,uniform_count,2,0.02378048780487806,False
40,11,degree,2,0.03189107918476443,False
40,11,relation_stationary,2,0.025484314012489444,False
40,11,q_stationary,2,0.0443419539173069,False
40,11,q_node_softmax,2,0.027005068904282666,False
40,12,uniform_count,3,0.04642857142857148,False
40,12,degree,3,0.0686799719887955,False
40,12,relation_stationary,3,0.08238070746043082,False
40,12,q_stationary,3,0.0673817773592417,False
40,12,q_node_softmax,3,0.06007811947356485,False
40,13,uniform_count,6,0.10833333333333334,False
40,13,degree,6,0.15336015336015338,False
40,13,relation_stationary,6,0.19876132481453987,False
40,13,q_stationary,6,0.155504146868988,False
40,13,q_node_softmax,6,0.09388222182110588,False
40,14,uniform_count,4,0.06802325581395352,False
40,14,degree,4,0.08268393121561593,False
40,14,relation_stationary,4,0.07678611555471967,False
40,14,q_stationary,4,0.05136646391371693,False
40,14,q_node_softmax,4,0.0720256173319626,False
40,15,uniform_count,2,0.02378048780487806,False
40,15,degree,2,0.029598444059676016,False
40,15,relation_stationary,2,0.02274124240243114,False
40,15,q_stationary,2,0.02844810097127235,False
40,15,q_node_softmax,2,0.031543869442185415,False
40,16,uniform_count,6,0.10833333333333336,False
40,16,degree,6,0.1434098555313675,False
40,16,relation_stationary,6,0.13255483736791351,False
40,16,q_stationary,6,0.10973811289055005,False
40,16,q_node_softmax,6,0.12298110097594336,False
40,17,uniform_count,6,0.10833333333333336,False
40,17,degree,6,0.13885929209197262,False
40,17,relation_stationary,6,0.1420870987403145,False
40,17,q_stationary,6,0.07729863896224098,False
40,17,q_node_softmax,6,0.1191100782553362,False
40,18,uniform_count,5,0.08863636363636365,False
40,18,degree,5,0.12747199417640637,False
40,18,relation_stationary,5,0.10244856731768873,False
40,18,q_stationary,5,0.11792860926779584,False
40,18,q_node_softmax,5,0.08471241044828173,False
40,19,uniform_count,4,0.06802325581395352,False
40,19,degree,4,0.09360849795430166,False
40,19,relation_stationary,4,0.09472148174608913,False
40,19,q_stationary,4,0.07025089065923998,False
40,19,q_node_softmax,4,0.08099350008496048,False
40,20,uniform_count,2,0.02378048780487806,False
40,20,degree,2,0.033034276512537375,False
40,20,relation_stationary,2,0.04193354015236589,False
40,20,q_stationary,2,0.03709670355346668,False
40,20,q_node_softmax,2,0.03187951552723969,False
40,21,uniform_count,5,0.08863636363636365,False
40,21,degree,5,0.11411244405603668,False
40,21,relation_stationary,5,0.10361824022143508,False
40,21,q_stationary,5,0.05221318887032338,False
40,21,q_node_softmax,5,0.09327202783113435,False
40,22,uniform_count,3,0.04642857142857148,False
40,22,degree,3,0.05015527950310559,False
40,22,relation_stationary,3,0.02730381646079172,False
40,22,q_stationary,3,0.02332543010475012,False
40,22,q_node_softmax,3,0.06210754083675461,False
40,23,uniform_count,5,0.08863636363636365,False
40,23,degree,5,0.10626118364371397,False
40,23,relation_stationary,5,0.08376294111939411,False
40,23,q_stationary,5,0.04575277602834642,False
40,23,q_node_softmax,5,0.07268392657005968,False
40,24,uniform_count,6,0.10833333333333334,False
40,24,degree,6,0.1345763951854864,False
40,24,relation_stationary,6,0.13490652792094757,False
40,24,q_stationary,6,0.12349526087238483,False
40,24,q_node_softmax,6,0.11207241729168682,False
40,25,uniform_count,2,0.02378048780487806,False
40,25,degree,2,0.030676354105437616,False
40,25,relation_stationary,2,0.03519691353333966,False
40,25,q_stationary,2,0.031086284457866358,False
40,25,q_node_softmax,2,0.020387698585933926,False
40,26,uniform_count,6,0.10833333333333334,False
40,26,degree,6,0.1247823390501634,False
40,26,relation_stationary,6,0.10194682040467537,False
40,26,q_stationary,6,0.13104894427652602,False
40,26,q_node_softmax,6,0.11578536025394762,False
40,27,uniform_count,5,0.08863636363636365,False
40,27,degree,5,0.11283942339926249,False
40,27,relation_stationary,5,0.09768059880025376,False
40,27,q_stationary,5,0.06985920895291968,False
40,27,q_node_softmax,5,0.09681457591549814,False
40,28,uniform_count,2,0.02378048780487806,False
40,28,degree,2,0.02793709137382891,False
40,28,relation_stationary,2,0.032431482239728374,False
40,28,q_stationary,2,0.04898674817888493,False
40,28,q_node_softmax,2,0.01691029208793903,False
40,29,uniform_count,6,0.10833333333333334,False
40,29,degree,6,0.12412698412698414,False
40,29,relation_stationary,6,0.153138456473269,False
40,29,q_stationary,6,0.1505350782705024,False
40,29,q_node_softmax,6,0.09817174798468162,False
40,30,uniform_count,2,0.02378048780487806,False
40,30,degree,2,0.031152493412275772,False
40,30,relation_stationary,2,0.027774107875694325,False
40,30,q_stationary,2,0.012301890586413674,False
40,30,q_node_softmax,2,0.025340904896623773,False
40,31,uniform_count,6,0.10833333333333334,False
40,31,degree,6,0.15747202835936633,False
40,31,relation_stationary,6,0.1003811052413972,False
40,31,q_stationary,6,0.07158852653897169,False
40,31,q_node_softmax,6,0.1390434111524265,False
40,32,uniform_count,4,0.06802325581395352,False
40,32,degree,4,0.08767280105905076,False
40,32,relation_stationary,4,0.042755370486891334,False
40,32,q_stationary,4,0.03136874146435809,False
40,32,q_node_softmax,4,0.07683689007613256,False
40,33,uniform_count,4,0.06802325581395352,False
40,33,degree,4,0.0826593245598525,False
40,33,relation_stationary,4,0.04387817958947324,False
40,33,q_stationary,4,0.0590904687535027,False
40,33,q_node_softmax,4,0.0777206857595699,False
40,34,uniform_count,4,0.06802325581395355,False
40,34,degree,4,0.09656601676469226,False
40,34,relation_stationary,4,0.08870025954312384,False
40,34,q_stationary,4,0.050902315168589785,False
40,34,q_node_softmax,4,0.0689905478417507,False
40,35,uniform_count,6,0.10833333333333336,False
40,35,degree,6,0.12238730851540759,False
40,35,relation_stationary,6,0.18692170103669237,False
40,35,q_stationary,6,0.19466496996137167,False
40,35,q_node_softmax,6,0.09050082736978413,False
40,36,uniform_count,2,0.02378048780487806,False
40,36,degree,2,0.029012495745611905,False
40,36,relation_stationary,2,0.016097192440547484,False
40,36,q_stationary,2,0.019817796274580808,False
40,36,q_node_softmax,2,0.030202722631885563,False
40,37,uniform_count,4,0.06802325581395352,False
40,37,degree,4,0.08552164812162608,False
40,37,relation_stationary,4,0.08473907086209503,False
40,37,q_stationary,4,0.045966049500336115,False
40,37,q_node_softmax,4,0.08148847649951549,False
40,38,uniform_count,2,0.02378048780487806,False
40,38,degree,2,0.03387926109312513,False
40,38,relation_stationary,2,0.037209084451085964,False
40,38,q_stationary,2,0.029848921761152253,False
40,38,q_node_softmax,2,0.02048935912311076,False
40,39,uniform_count,6,0.10833333333333336,False
40,39,degree,6,0.1220813085219865,False
40,39,relation_stationary,6,0.16417347100760135,False
40,39,q_stationary,6,0.13129394385422524,False
40,39,q_node_softmax,6,0.10979488867862905,False
40,40,uniform_count,5,0.08863636363636365,False
40,40,degree,5,0.11792701863354035,False
40,40,relation_stationary,5,0.12212734684955436,False
40,40,q_stationary,5,0.08599036640609596,False
40,40,q_node_softmax,5,0.09438077417222805,False
40,41,uniform_count,2,0.02378048780487806,False
40,41,degree,2,0.03328489002646306,False
40,41,relation_stationary,2,0.044171760951546735,False
40,41,q_stationary,2,0.03914164495751233,False
40,41,q_node_softmax,2,0.029876605933436978,False
40,42,uniform_count,3,0.04642857142857148,False
40,42,degree,3,0.06425321463897132,False
40,42,relation_stationary,3,0.06893058712364515,False
40,42,q_stationary,3,0.05830116751573915,False
40,42,q_node_softmax,3,0.05155094934511924,False
40,43,uniform_count,4,0.06802325581395355,False
40,43,degree,4,0.0788865463839053,False
40,43,relation_stationary,4,0.15930956232666685,False
40,43,q_stationary,4,0.11589983815187184,False
40,43,q_node_softmax,4,0.09810814678135528,False
40,44,uniform_count,3,0.04642857142857148,False
40,44,degree,3,0.05528898367000375,False
40,44,relation_stationary,3,0.03418572930161767,False
40,44,q_stationary,3,0.017063084916838517,False
40,44,q_node_softmax,3,0.039058447770749516,False
40,45,uniform_count,4,0.06802325581395355,False
40,45,degree,4,0.08498492174092279,False
40,45,relation_stationary,4,0.06883688956325874,False
40,45,q_stationary,4,0.048439184496121605,False
40,45,q_node_softmax,4,0.06909728558707835,False
40,46,uniform_count,5,0.08863636363636365,False
40,46,degree,5,0.1068200884685784,False
40,46,relation_stationary,5,0.15047176151238173,False
40,46,q_stationary,5,0.1942187705049924,False
40,46,q_node_softmax,5,0.11042974695158672,False
40,47,uniform_count,6,0.10833333333333336,False
40,47,degree,6,0.12648993896117688,False
40,47,relation_stationary,6,0.08252968932762636,False
40,47,q_stationary,6,0.052784977113735754,False
40,47,q_node_softmax,6,0.10287673226747611,False
40,48,uniform_count,3,0.04642857142857148,False
40,48,degree,3,0.05948965651834504,False
40,48,relation_stationary,3,0.09127397830561604,False
40,48,q_stationary,3,0.049421356124057694,False
40,48,q_node_softmax,3,0.046096931695053855,False
40,49,uniform_count,5,0.08863636363636365,False
40,49,degree,5,0.1086707410236822,False
40,49,relation_stationary,5,0.07616103405433061,False
40,49,q_stationary,5,0.0477107484887347,False
40,49,q_node_softmax,5,0.09484647752615166,False
40,50,uniform_count,2,0.02378048780487806,False
40,50,degree,2,0.026718601211580935,False
40,50,relation_stationary,2,0.025782086821452492,False
40,50,q_stationary,2,0.03002755099900186,False
40,50,q_node_softmax,2,0.02223751630643034,False
40,51,uniform_count,6,0.10833333333333334,False
40,51,degree,6,0.126951297882552,False
40,51,relation_stationary,6,0.09043792012661077,False
40,51,q_stationary,6,0.05311434099837265,False
40,51,q_node_softmax,6,0.12463091462564524,False
40,52,uniform_count,3,0.04642857142857148,False
40,52,degree,3,0.06437687687687688,False
40,52,relation_stationary,3,0.06684829285380357,False
40,52,q_stationary,3,0.10466502700195514,False
40,52,q_node_softmax,3,0.05153058383667766,False
40,53,uniform_count,4,0.06802325581395352,False
40,53,degree,4,0.08858118812352223,False
40,53,relation_stationary,4,0.09595363977056079,False
40,53,q_stationary,4,0.068003022820922,False
40,53,q_node_softmax,4,0.07488152237588622,False
40,54,uniform_count,3,0.04642857142857148,False
40,54,degree,3,0.05989755452742895,False
40,54,relation_stationary,3,0.05015590081184426,False
40,54,q_stationary,3,0.021420241888935328,False
40,54,q_node_softmax,3,0.04361851633342835,False
40,55,uniform_count,3,0.04642857142857148,False
40,55,degree,3,0.07492734904746529,False
40,55,relation_stationary,3,0.04924313465211541,False
40,55,q_stationary,3,0.027090412660036582,False
40,55,q_node_softmax,3,0.05095269065845985,False
40,56,uniform_count,2,0.02378048780487806,False
40,56,degree,2,0.030209753942490543,False
40,56,relation_stationary,2,0.05420487366445933,False
40,56,q_stationary,2,0.06034816584068213,False
40,56,q_node_softmax,2,0.031129897998374217,False
40,57,uniform_count,5,0.08863636363636365,False
40,57,degree,5,0.11825710084358794,False
40,57,relation_stationary,5,0.10486617025533662,False
40,57,q_stationary,5,0.09501319916505335,False
40,57,q_node_softmax,5,0.10745923228907787,False
40,58,uniform_count,4,0.06802325581395355,False
40,58,degree,4,0.08523759939416889,False
40,58,relation_stationary,4,0.057323976610254526,False
40,58,q_stationary,4,0.0503733847064111,False
40,58,q_node_softmax,4,0.07303893860141258,False
40,59,uniform_count,3,0.04642857142857148,False
40,59,degree,3,0.058325832583258345,False
40,59,relation_stationary,3,0.051620453307515426,False
40,59,q_stationary,3,0.03290636308537542,False
40,59,q_node_softmax,3,0.07364095189546184,False
40,60,uniform_count,2,0.02378048780487806,False
40,60,degree,2,0.030161781871768198,False
40,60,relation_stationary,2,0.0140812082860305,False
40,60,q_stationary,2,0.01695869023977479,False
40,60,q_node_softmax,2,0.03553082569672045,False
40,61,uniform_count,6,0.10833333333333336,False
40,61,degree,6,0.11350360552713211,False
40,61,relation_stationary,6,0.06943569229240093,False
40,61,q_stationary,6,0.056543819288747146,False
40,61,q_node_softmax,6,0.10937290256535662,False
40,62,uniform_count,2,0.02378048780487806,False
40,62,degree,2,0.03347070707070707,False
40,62,relation_stationary,2,0.023401918251239738,False
40,62,q_stationary,2,0.028285456322551715,False
40,62,q_node_softmax,2,0.02541512322506774,False
40,63,uniform_count,6,0.10833333333333334,False
40,63,degree,6,0.12276205571320227,False
40,63,relation_stationary,6,0.09440732802905945,False
40,63,q_stationary,6,0.12257058177395916,False
40,63,q_node_softmax,6,0.1110589270744067,False
40,64,uniform_count,6,0.10833333333333336,False
40,64,degree,6,0.13184369612481264,False
40,64,relation_stationary,6,0.09887755205590762,False
40,64,q_stationary,6,0.09544150091585861,False
40,64,q_node_softmax,6,0.12867534125282573,False
40,65,uniform_count,5,0.08863636363636365,False
40,65,degree,5,0.11272771519955499,False
40,65,relation_stationary,5,0.15368900876680494,False
40,65,q_stationary,5,0.08805594664790933,False
40,65,q_node_softmax,5,0.09330628020173737,False
40,66,uniform_count,5,0.08863636363636365,False
40,66,degree,5,0.10879647085438504,False
40,66,relation_stationary,5,0.0859914391595375,False
40,66,q_stationary,5,0.12016918861514528,False
40,66,q_node_softmax,5,0.07739177772198108,False
40,67,uniform_count,2,0.02378048780487806,False
40,67,degree,2,0.03326317132287282,False
40,67,relation_stationary,2,0.04157005378453728,False
40,67,q_stationary,2,0.039061635395416475,False
40,67,q_node_softmax,2,0.024133437473524328,False
40,68,uniform_count,6,0.10833333333333336,False
40,68,degree,6,0.1349370905136208,False
40,68,relation_stationary,6,0.13032578409189358,False
40,68,q_stationary,6,0.0571053108850509,False
40,68,q_node_softmax,6,0.16195495149014832,False
40,69,uniform_count,3,0.04642857142857148,False
40,69,degree,3,0.04550898203592814,False
40,69,relation_stationary,3,0.029027000019308198,False
40,69,q_stationary,3,0.025879335736698986,False
40,69,q_node_softmax,3,0.037695832430204836,False
40,70,uniform_count,5,0.08863636363636365,False
40,70,degree,5,0.11422098292087836,False
40,70,relation_stationary,5,0.12056007499093026,False
40,70,q_stationary,5,0.08785507329478318,False
40,70,q_node_softmax,5,0.08366556980578568,False
40,71,uniform_count,4,0.06802325581395352,False
40,71,degree,4,0.08455158086485769,False
40,71,relation_stationary,4,0.041471116482244025,False
40,71,q_stationary,4,0.018648683788569438,False
40,71,q_node_softmax,4,0.08651474518104123,False
40,72,uniform_count,6,0.10833333333333336,False
40,72,degree,6,0.13503311258278144,False
40,72,relation_stationary,6,0.0921364115740685,False
40,72,q_stationary,6,0.08151436278211852,False
40,72,q_node_softmax,6,0.10859271236242732,False
40,73,uniform_count,4,0.06802325581395355,False
40,73,degree,4,0.08649353204466084,False
40,73,relation_stationary,4,0.08046385288721886,False
40,73,q_stationary,4,0.05194279669096315,False
40,73,q_node_softmax,4,0.06599781381396216,False
40,74,uniform_count,6,0.10833333333333336,False
40,74,degree,6,0.12644917253677732,False
40,74,relation_stationary,6,0.10004009942782711,False
40,74,q_stationary,6,0.08938087509434658,False
40,74,q_node_softmax,6,0.10682119073569196,False
40,75,uniform_count,5,0.08863636363636365,False
40,75,degree,5,0.1027149959744022,False
40,75,relation_stationary,5,0.16728040594964386,False
40,75,q_stationary,5,0.11374109042353493,False
40,75,q_node_softmax,5,0.14793891590327518,False
40,76,uniform_count,6,0.10833333333333334,False
40,76,degree,6,0.1423723980610208,False
40,76,relation_stationary,6,0.24635134123350075,False
40,76,q_stationary,6,0.1582335051004626,False
40,76,q_node_softmax,6,0.11897222746522565,False
40,77,uniform_count,4,0.06802325581395352,False
40,77,degree,4,0.0825072120389004,False
40,77,relation_stationary,4,0.07829407578952746,False
40,77,q_stationary,4,0.04789170280921226,False
40,77,q_node_softmax,4,0.07062062494182819,False
40,78,uniform_count,4,0.06802325581395355,False
40,78,degree,4,0.08557398515931908,False
40,78,relation_stationary,4,0.06930629278664391,False
40,78,q_stationary,4,0.06416599365893326,False
40,78,q_node_softmax,4,0.08191711023718651,False
40,79,uniform_count,3,0.04642857142857148,False
40,79,degree,3,0.05661671171887422,False
40,79,relation_stationary,3,0.04362108229605192,False
40,79,q_stationary,3,0.045450246479260346,False
40,79,q_node_softmax,3,0.0492078076396336,False
40,80,uniform_count,6,0.10833333333333334,False
40,80,degree,6,0.13665751616338898,False
40,80,relation_stationary,6,0.06760820793600643,False
40,80,q_stationary,6,0.05251494010533065,False
40,80,q_node_softmax,6,0.14858314397754116,False
40,81,uniform_count,6,0.10833333333333334,False
40,81,degree,6,0.12975432211101,False
40,81,relation_stationary,6,0.07736368957621774,False
40,81,q_stationary,6,0.07110817795741983,False
40,81,q_node_softmax,6,0.13593982735523116,False
40,82,uniform_count,3,0.04642857142857148,False
40,82,degree,3,0.0511113346072614,False
40,82,relation_stationary,3,0.061459907125541405,False
40,82,q_stationary,3,0.06310051327130915,False
40,82,q_node_softmax,3,0.07558875468261413,False
40,83,uniform_count,2,0.02378048780487806,False
40,83,degree,2,0.02547504025764897,False
40,83,relation_stationary,2,0.02914632174706666,False
40,83,q_stationary,2,0.023102844214862233,False
40,83,q_node_softmax,2,0.022361613002921114,False
40,84,uniform_count,4,0.06802325581395352,False
40,84,degree,4,0.08689580134334401,False
40,84,relation_stationary,4,0.09628309146190164,False
40,84,q_stationary,4,0.05666621112803551,False
40,84,q_node_softmax,4,0.061198271138259104,False
40,85,uniform_count,6,0.10833333333333336,False
40,85,degree,6,0.14273757734290124,False
40,85,relation_stationary,6,0.12908682344955236,False
40,85,q_stationary,6,0.07464799700778274,False
40,85,q_node_softmax,6,0.14926272053060594,False
40,86,uniform_count,4,0.06802325581395355,False
40,86,degree,4,0.07440440833782636,False
40,86,relation_stationary,4,0.03384852507648376,False
40,86,q_stationary,4,0.03620482346193975,False
40,86,q_node_softmax,4,0.07139055262330599,False
40,87,uniform_count,3,0.04642857142857148,False
40,87,degree,3,0.05711470571754114,False
40,87,relation_stationary,3,0.04073242844840322,False
40,87,q_stationary,3,0.03101924422593838,False
40,87,q_node_softmax,3,0.07208613127878213,False
40,88,uniform_count,3,0.04642857142857148,False
40,88,degree,3,0.04265024518189075,False
40,88,relation_stationary,3,0.05722016315182894,False
40,88,q_stationary,3,0.042719112283644126,False
40,88,q_node_softmax,3,0.014704767420539062,False
40,89,uniform_count,3,0.04642857142857148,False
40,89,degree,3,0.060632183908045964,False
40,89,relation_stationary,3,0.050888405759849195,False
40,89,q_stationary,3,0.03132773869456508,False
40,89,q_node_softmax,3,0.06794336258312542,False
40,90,uniform_count,6,0.10833333333333336,False
40,90,degree,6,0.13099647390975955,False
40,90,relation_stationary,6,0.15584372330104895,False
40,90,q_stationary,6,0.12639841433563287,False
40,90,q_node_softmax,6,0.11802572437056036,False
40,91,uniform_count,4,0.06802325581395352,False
40,91,degree,4,0.07740309285373663,False
40,91,relation_stationary,4,0.042071588822611666,False
40,91,q_stationary,4,0.04352954228995541,False
40,91,q_node_softmax,4,0.05710912344263224,False
40,92,uniform_count,5,0.08863636363636365,False
40,92,degree,5,0.10771758527707678,False
40,92,relation_stationary,5,0.0873460987033626,False
40,92,q_stationary,5,0.07082929006496888,False
40,92,q_node_softmax,5,0.08345254728114915,False
40,93,uniform_count,3,0.04642857142857148,False
40,93,degree,3,0.06018558020477816,False
40,93,relation_stationary,3,0.050052288161316336,False
40,93,q_stationary,3,0.027724036404040475,False
40,93,q_node_softmax,3,0.040817332273874865,False
40,94,uniform_count,6,0.10833333333333336,False
40,94,degree,6,0.13149531889627142,False
40,94,relation_stationary,6,0.0699994119923632,False
40,94,q_stationary,6,0.07906210948791344,False
40,94,q_node_softmax,6,0.17720932686046004,False
40,95,uniform_count,5,0.08863636363636365,False
40,95,degree,5,0.10166519791437173,False
40,95,relation_stationary,5,0.07056929869950024,False
40,95,q_stationary,5,0.07370604159872338,False
40,95,q_node_softmax,5,0.0861420390978901,False
40,96,uniform_count,3,0.04642857142857148,False
40,96,degree,3,0.042226584821840024,False
40,96,relation_stationary,3,0.03960964659706109,False
40,96,q_stationary,3,0.044881579435625304,False
40,96,q_node_softmax,3,0.055406644430395335,False
40,97,uniform_count,2,0.02378048780487806,False
40,97,degree,2,0.030208333333333337,False
40,97,relation_stationary,2,0.031756738127364355,False
40,97,q_stationary,2,0.021382380032410296,False
40,97,q_node_softmax,2,0.023478314047462628,False
40,98,uniform_count,4,0.06802325581395352,False
40,98,degree,4,0.09664607237422772,False
40,98,relation_stationary,4,0.10635850231890875,False
40,98,q_stationary,4,0.06491297873335591,False
40,98,q_node_softmax,4,0.09933499080526766,False
40,99,uniform_count,3,0.04642857142857148,False
40,99,degree,3,0.057739315565368245,False
40,99,relation_stationary,3,0.06421096209815147,False
40,99,q_stationary,3,0.06954805485742266,False
40,99,q_node_softmax,3,0.04111661775981587,False
40,100,uniform_count,2,0.02378048780487806,False
40,100,degree,2,0.03161951572482441,False
40,100,relation_stationary,2,0.02449878151153677,False
40,100,q_stationary,2,0.027712185021157344,False
40,100,q_node_softmax,2,0.027584237028153394,False
40,101,uniform_count,6,0.10833333333333336,False
40,101,degree,6,0.12853251617296557,False
40,101,relation_stationary,6,0.09797512401220615,False
40,101,q_stationary,6,0.1290504092933062,False
40,101,q_node_softmax,6,0.0870041524111747,False
40,102,uniform_count,2,0.02378048780487806,False
40,102,degree,2,0.029466666666666672,False
40,102,relation_stationary,2,0.03073906968620426,False
40,102,q_stationary,2,0.029612706741895,False
40,102,q_node_softmax,2,0.030347130697257245,False
40,103,uniform_count,3,0.04642857142857148,False
40,103,degree,3,0.05571822426145053,False
40,103,relation_stationary,3,0.06512734940677425,False
40,103,q_stationary,3,0.06703411725784816,False
40,103,q_node_softmax,3,0.06495276850836833,False
40,104,uniform_count,2,0.02378048780487806,False
40,104,degree,2,0.028790389395194703,False
40,104,relation_stationary,2,0.02232103133196577,False
40,104,q_stationary,2,0.018181399817531516,False
40,104,q_node_softmax,2,0.027738949407366764,False
40,105,uniform_count,3,0.04642857142857148,False
40,105,degree,3,0.06455929763377197,False
40,105,relation_stationary,3,0.0644670678310548,False
40,105,q_stationary,3,0.04948100737120035,False
40,105,q_node_softmax,3,0.04200860867763331,False
40,106,uniform_count,5,0.08863636363636365,False
40,106,degree,5,0.10247901270000719,False
40,106,relation_stationary,5,0.0891610771270657,False
40,106,q_stationary,5,0.09643803318326433,False
40,106,q_node_softmax,5,0.07031994320375295,False
40,107,uniform_count,6,0.10833333333333334,False
40,107,degree,6,0.11994972275346105,False
40,107,relation_stationary,6,0.10606923417512576,False
40,107,q_stationary,6,0.11238241364358041,False
40,107,q_node_softmax,6,0.104866356664825,False
40,108,uniform_count,4,0.06802325581395352,False
40,108,degree,4,0.0735790327801253,False
40,108,relation_stationary,4,0.08290656241942435,False
40,108,q_stationary,4,0.06690650567326772,False
40,108,q_node_softmax,4,0.0854294209437842,False
40,109,uniform_count,6,0.10833333333333334,False
40,109,degree,6,0.1332572016791855,False
40,109,relation_stationary,6,0.10812064642913927,False
40,109,q_stationary,6,0.10393178639721506,False
40,109,q_node_softmax,6,0.1327509948369867,False
40,110,uniform_count,4,0.06802325581395352,False
40,110,degree,4,0.056780317357396304,False
40,110,relation_stationary,4,0.04622008481270318,False
40,110,q_stationary,4,0.06451724297695967,False
40,110,q_node_softmax,4,0.07303278377534736,False
40,111,uniform_count,5,0.08863636363636365,False
40,111,degree,5,0.10358144363908055,False
40,111,relation_stationary,5,0.05121721940495537,False
40,111,q_stationary,5,0.07236844592468493,False
40,111,q_node_softmax,5,0.09073151032647908,False
40,112,uniform_count,3,0.04642857142857148,False
40,112,degree,3,0.061106523534269194,False
40,112,relation_stationary,3,0.03185874299060475,False
40,112,q_stationary,3,0.037469794467764064,False
40,112,q_node_softmax,3,0.05033776173007985,False
40,113,uniform_count,5,0.08863636363636365,False
40,113,degree,5,0.12154724031712369,False
40,113,relation_stationary,5,0.10236250814947871,False
40,113,q_stationary,5,0.06166110823692636,False
40,113,q_node_softmax,5,0.10151678077955473,False
40,114,uniform_count,6,0.10833333333333334,False
40,114,degree,6,0.1395411741134041,False
40,114,relation_stationary,6,0.13075135715772154,False
40,114,q_stationary,6,0.08212332965252543,False
40,114,q_node_softmax,6,0.10872790346503529,False
40,115,uniform_count,3,0.04642857142857148,False
40,115,degree,3,0.06034275794566843,False
40,115,relation_stationary,3,0.0384215224217478,False
40,115,q_stationary,3,0.030327218460096284,False
40,115,q_node_softmax,3,0.061579177104941554,False
40,116,uniform_count,6,0.10833333333333334,False
40,116,degree,6,0.1248447204968944,False
40,116,relation_stationary,6,0.1290754415225406,False
40,116,q_stationary,6,0.12263328261930352,False
40,116,q_node_softmax,6,0.14887181684134337,False
40,117,uniform_count,5,0.08863636363636365,False
40,117,degree,5,0.1080298013245033,False
40,117,relation_stationary,5,0.11773300487101203,False
40,117,q_stationary,5,0.10117133706510073,False
40,117,q_node_softmax,5,0.08494719739911198,False
40,118,uniform_count,5,0.08863636363636365,False
40,118,degree,5,0.09659466655215357,False
40,118,relation_stationary,5,0.12030577411988519,False
40,118,q_stationary,5,0.09608357914669759,False
40,118,q_node_softmax,5,0.08548853322293648,False
40,119,uniform_count,5,0.08863636363636365,False
40,119,degree,5,0.10308939526730938,False
40,119,relation_stationary,5,0.07404306248478175,False
40,119,q_stationary,5,0.0414823325469659,False
40,119,q_node_softmax,5,0.11910407720524469,False
40,120,uniform_count,6,0.10833333333333336,False
40,120,degree,6,0.12717874744560645,False
40,120,relation_stationary,6,0.162958783595521,False
40,120,q_stationary,6,0.06923852885587159,False
40,120,q_node_softmax,6,0.10292750147624732,False
40,121,uniform_count,4,0.06802325581395352,False
40,121,degree,4,0.0880242511323912,False
40,121,relation_stationary,4,0.06259004335093402,False
40,121,q_stationary,4,0.08048302859957387,False
40,121,q_node_softmax,4,0.06644930118505865,False
40,122,uniform_count,2,0.02378048780487806,False
40,122,degree,2,0.0313736574335783,False
40,122,relation_stationary,2,0.0398586091326098,False
40,122,q_stationary,2,0.029871230089159515,False
40,122,q_node_softmax,2,0.025763208601847748,False
40,123,uniform_count,5,0.08863636363636365,False
40,123,degree,5,0.1162332355910205,False
40,123,relation_stationary,5,0.07615696876567399,False
40,123,q_stationary,5,0.036986320779822,False
40,123,q_node_softmax,5,0.11079154461274515,False
40,124,uniform_count,4,0.06802325581395355,False
40,124,degree,4,0.09089330485211493,False
40,124,relation_stationary,4,0.10031161877195834,False
