sample_index,epsilon,total_variation,nonincreasing_from_previous
120,1e-05,4.50049765756585e-07,True
120,1e-06,4.500510735582312e-08,True
121,0.1,0.00881387492436302,True
121,0.01,0.0008892453777318194,True
121,0.001,8.900386056115601e-05,True
121,0.0001,8.901180034771406e-06,True
121,1e-05,8.901259439033254e-07,True
121,1e-06,8.901267367858068e-08,True
122,0.1,0.004483206913071943,True
122,0.01,0.0004515447837244427,True
122,0.001,4.5186967592837116e-05,True
122,0.0001,4.519021901618613e-06,True
122,1e-05,4.519054417882913e-07,True
122,1e-06,4.519057665794725e-08,True
123,0.1,0.053125244583495976,True
123,0.01,0.005606382276523519,True
123,0.001,0.000563770279136362,True
123,0.0001,5.6408554905324496e-05,True
123,1e-05,5.641170968328566e-06,True
123,1e-06,5.641202517757317e-07,True
124,0.1,0.002161204804546201,True
124,0.01,0.0002168434454125259,True
124,0.001,2.169148711760736e-05,True
124,0.0001,2.1692200478610775e-06,True
124,1e-05,2.1692271810144027e-07,True
124,1e-06,2.16922788693237e-08,True
125,0.1,0.02290141750886544,True
125,0.01,0.002339249221854853,True
125,0.001,0.00023442847133380278,True
125,0.0001,2.344789543736394e-05,True
125,1e-05,2.3448400395222704e-06,True
125,1e-06,2.3448450898702588e-07,True
126,0.1,0.003936626517868513,True
126,0.01,0.0003973829296120687,True
126,0.001,3.9775355719102135e-05,True
126,0.0001,3.977906037251892e-06,True
126,1e-05,3.9779430823963444e-07,True
126,1e-06,3.977946787996531e-08,True
127,0.1,0.10056385043758047,True
127,0.01,0.011619820851631824,True
127,0.001,0.001180624718092121,True
127,0.0001,0.00011825250081390844,True
127,1e-05,1.1827154045334989e-05,True
127,1e-06,1.1827344478855035e-06,True
128,0.1,0.03260859952808068,True
128,0.01,0.003377750955539307,True
128,0.001,0.00033899633959724604,True
128,0.0001,3.391190121729817e-05,True
128,1e-05,3.39131284928914e-06,True
128,1e-06,3.3913251220944515e-07,True
129,0.1,0.004779558134020309,True
129,0.01,0.0004945582521106019,True
129,0.001,4.9631295090689e-05,True
129,0.0001,4.964894242154671e-06,True
129,1e-05,4.96507081663887e-07,True
129,1e-06,4.9650884758565155e-08,True
130,0.1,0.02120684604445225,True
130,0.01,0.002176217953143055,True
130,0.001,0.00021819263769711904,True
130,0.0001,2.1824988135437284e-05,True
130,1e-05,2.182556073286599e-06,True
130,1e-06,2.1825617993294256e-07,True
131,0.1,0.02212449434763569,True
131,0.01,0.0022613711586958333,True
131,0.001,0.00022663936894050705,True
131,0.0001,2.2668972827049196e-05,True
131,1e-05,2.266947655492139e-06,True
131,1e-06,2.266952692660704e-07,True
132,0.1,0.005145115172007039,True
132,0.01,0.0005190556513995396,True
132,0.001,5.195142356119791e-05,True
132,0.0001,5.195601361425098e-06,True
132,1e-05,5.195647266031667e-07,True
132,1e-06,5.195651858514224e-08,True
133,0.1,0.004683601855559459,True
133,0.01,0.00047282116755205383,True
133,0.001,4.7327132906869405e-05,True
133,0.0001,4.733163861959212e-06,True
133,1e-05,4.733208922921014e-07,True
133,1e-06,4.733213432912899e-08,True
134,0.1,0.0065080679418736635,True
134,0.01,0.0006567241066266703,True
134,0.001,6.573214765322506e-05,True
134,0.0001,6.57381270447614e-06,True
134,1e-05,6.573872504121257e-07,True
134,1e-06,6.573878481948806e-08,True
135,0.1,0.007406565626112945,True
135,0.01,0.0007479565186130048,True
135,0.001,7.486940371924716e-05,True
135,0.0001,7.487678650583385e-06,True
135,1e-05,7.48775248645096e-07,True
135,1e-06,7.487759866250006e-08,True
136,0.1,0.002463916713494832,True
136,0.01,0.0002504471606926961,True
136,0.001,2.5093346669361405e-05,True
136,0.0001,2.5098221768052413e-06,True
136,1e-05,2.5098709400968534e-07,True
136,1e-06,2.5098758215283526e-08,True
137,0.1,0.19315761518394836,True
137,0.01,0.026634914936342027,True
137,0.001,0.0027722092615232487,True
137,0.0001,0.00027836128962370867,True
137,1e-05,2.7847588428106682e-05,True
137,1e-06,2.784873493606099e-06,True
138,0.1,0.07577580822211283,True
138,0.01,0.00820835060443848,True
138,0.001,0.0008278046298327189,True
138,0.0001,8.285089525855081e-05,True
138,1e-05,8.285794593531802e-06,True
138,1e-06,8.28586510735146e-07,True
139,0.1,0.0414756225321391,True
139,0.01,0.00431097337800528,True
139,0.001,0.00043280425607143664,True
139,0.0001,4.3297570865882034e-05,True
139,1e-05,4.329928615673524e-06,True
139,1e-06,4.3299457696242016e-07,True
140,0.1,0.008652571746226977,True
140,0.01,0.0008803727284025409,True
140,0.001,8.819095805271223e-05,True
140,0.0001,8.820635229438952e-06,True
140,1e-05,8.820789197374807e-07,True
140,1e-06,8.820804601060138e-08,True
141,0.1,0.009683878749732765,True
141,0.01,0.000976757685454876,True
141,0.001,9.776026813179632e-05,True
141,0.0001,9.776872618364973e-06,True
141,1e-05,9.776957207670499e-07,True
141,1e-06,9.776965670171027e-08,True
142,0.1,0.013881443306535889,True
142,0.01,0.001413653926199633,True
142,0.001,0.00014162551105798845,True
142,0.0001,1.4165157412023394e-05,True
142,1e-05,1.4165418093457549e-06,True
142,1e-06,1.4165444158256329e-07,True
143,0.1,0.568370823474135,True
143,0.01,0.2411268639534136,True
143,0.001,0.03488003889721149,True
143,0.0001,0.0036497978634493456,True
143,1e-05,0.00036667936728285665,True
143,1e-06,3.668501833205131e-05,True
144,0.1,0.004469401066110702,True
144,0.01,0.000450858344574332,True
144,0.001,4.512465466510481e-05,True
144,0.0001,4.5128532759286535e-06,True
144,1e-05,4.5128920520747727e-07,True
144,1e-06,4.5128959264395237e-08,True
145,0.1,0.03691764829687161,True
145,0.01,0.003824153571040537,True
145,0.001,0.0003837951166786406,True
145,0.0001,3.839336760877556e-05,True
145,1e-05,3.839475378799142e-06,True
145,1e-06,3.839489241753612e-07,True
146,0.1,0.006787600490645135,True
146,0.01,0.0006839936362274751,True
146,0.001,6.845213354521784e-05,True
146,0.0001,6.845741491396392e-06,True
146,1e-05,6.845794309755093e-07,True
146,1e-06,6.84579959580847e-08,True
147,0.1,0.0029477252083326966,True
147,0.01,0.00030091267639012633,True
147,0.001,3.0154287086641033e-05,True
147,0.0001,3.016060569242804e-06,True
147,1e-05,3.0161237711477477e-07,True
147,1e-06,3.016130099190656e-08,True
148,0.1,0.0032726536326868703,True
148,0.01,0.0003354381682654234,True
148,0.001,3.362801598579634e-05,True
148,0.0001,3.363646144665268e-06,True
148,1e-05,3.363730624713619e-07,True
148,1e-06,3.3637390711147876e-08,True
149,0.1,0.003013172726175596,True
149,0.01,0.0003030537512692423,True
149,0.001,3.0322791162053187e-05,True
149,0.0001,3.0324533271715995e-06,True
149,1e-05,3.032470749212485e-07,True
149,1e-06,3.0324724895517987e-08,True
150,0.1,0.031006515608343912,True
150,0.01,0.00319345457619034,True
150,0.001,0.0003203062553242854,True
150,0.0001,3.2040267495754617e-05,True
150,1e-05,3.2041232033515754e-06,True
150,1e-06,3.204132848655738e-07,True
151,0.1,0.005068934121963903,True
151,0.01,0.0005121435010491478,True
151,0.001,5.126730577301759e-05,True
151,0.0001,5.127260590795765e-06,True
151,1e-05,5.127313596332821e-07,True
151,1e-06,5.127318891602167e-08,True
152,0.1,0.018257607349098717,True
152,0.01,0.0018612956193270963,True
152,0.001,0.00018649232459302936,True
152,0.0001,1.865286765407425e-05,True
152,1e-05,1.865323124819912e-06,True
152,1e-06,1.8653267597613078e-07,True
153,0.1,0.016853508228665867,True
153,0.01,0.001713673997558123,True
153,0.001,0.00017165579077380047,True
153,0.0001,1.7168468240838574e-05,True
153,1e-05,1.716875720948149e-06,True
153,1e-06,1.7168786114268815e-07,True
154,0.1,0.0023594647407806286,True
154,0.01,0.0002367864000410921,True
154,0.001,2.3687004696316055e-05,True
154,0.0001,2.3687840806440237e-06,True
154,1e-05,2.3687924420088381e-07,True
154,1e-06,2.3687932738494706e-08,True
155,0.1,0.0076197614773604256,True
155,0.01,0.0007733670582977276,True
155,0.001,7.745223815709608e-05,True
155,0.0001,7.746380785386919e-06,True
155,1e-05,7.746496499315427e-07,True
155,1e-06,7.746508080052758e-08,True
156,0.1,0.00649679250507952,True
156,0.01,0.0006556397620941558,True
156,0.001,6.562415561834377e-05,True
156,0.0001,6.563017935745409e-06,True
156,1e-05,6.563078178738295e-07,True
156,1e-06,6.563084203448072e-08,True
157,0.1,0.006474227419076994,True
157,0.01,0.0006529247896903513,True
157,0.001,6.534800014993238e-05,True
157,0.0001,6.535355732080568e-06,True
157,1e-05,6.535411308411923e-07,True
157,1e-06,6.535416861879083e-08,True
158,0.1,0.021029182177650263,True
158,0.01,0.0021458651371525873,True
158,0.001,0.00021502649934781507,True
158,0.0001,2.1507060581989453e-05,True
158,1e-05,2.1507501754642867e-06,True
158,1e-06,2.1507545870248898e-07,True
159,0.1,0.014776713001943675,True
159,0.01,0.001497312341152916,True
159,0.001,0.00014993053071720211,True
159,0.0001,1.499504896721157e-05,True
159,1e-05,1.4995248585325063e-06,True
159,1e-06,1.4995268544849835e-07,True
160,0.1,0.07871377107948593,True
160,0.01,0.008805739971810111,True
160,0.001,0.0008913032357759726,True
160,0.0001,8.923921273488105e-05,True
160,1e-05,8.925011786206463e-06,True
160,1e-06,8.925120853445059e-07,True
161,0.1,0.009406848236993766,True
161,0.01,0.0009551996393611976,True
161,0.001,9.566749688364284e-05,True
161,0.0001,9.568227442409843e-06,True
161,1e-05,9.568375242042163e-07,True
161,1e-06,9.568390020057841e-08,True
162,0.1,0.013643927108010965,True
162,0.01,0.0013815378630275457,True
162,0.001,0.00013832758324267482,True
162,0.0001,1.3834498671400753e-05,True
162,1e-05,1.383467272985994e-06,True
162,1e-06,1.3834690129360306e-07,True
163,0.1,0.1977214126072741,True
163,0.01,0.02821852265144772,True
163,0.001,0.0029495990224395795,True
163,0.0001,0.00029630306667684914,True
163,1e-05,2.964380741056532e-05,True
163,1e-06,2.964515817891892e-06,True
164,0.1,0.026977867526892116,True
164,0.01,0.002774108647492104,True
164,0.001,0.0002781975826034982,True
164,0.0001,2.7827649661880264e-05,True
164,1e-05,2.782843904559079e-06,True
164,1e-06,2.7828517988936243e-07,True
165,0.1,0.007203536101264828,True
165,0.01,0.0007262016123658047,True
165,0.001,7.267914994919876e-05,True
165,0.0001,7.268505395032721e-06,True
165,1e-05,7.268564441038231e-07,True
165,1e-06,7.268570342126321e-08,True
166,0.1,0.007888869993502735,True
166,0.01,0.0008000568758809506,True
166,0.001,8.011898854025075e-05,True
166,0.0001,8.013033488932347e-06,True
166,1e-05,8.013146968606742e-07,True
166,1e-06,8.013158319056091e-08,True
167,0.1,0.04266233121387826,True
167,0.01,0.004462079676676628,True
167,0.001,0.00044827833035751156,True
167,0.0001,4.484865536310275e-05,True
167,1e-05,4.48507387891897e-06,True
167,1e-06,4.4850947135287845e-07,True
168,0.1,0.0023944443530730473,True
168,0.01,0.00024017365043008928,True
168,0.001,2.4024577371212126e-05,True
168,0.0001,2.4025297783095153e-06,True
168,1e-05,2.4025369805460897e-07,True
168,1e-06,2.4025376921961802e-08,True
169,0.1,0.007069142709747588,True
169,0.01,0.0007210907548390558,True
169,0.001,7.225333471774626e-05,True
169,0.0001,7.226778601457433e-06,True
169,1e-05,7.226923140075318e-07,True
169,1e-06,7.226937592661165e-08,True
170,0.1,0.01085941582659461,True
170,0.01,0.0011009552314151735,True
170,0.001,0.0001102478971858306,True
170,0.0001,1.1026315730146098e-05,True
170,1e-05,1.1026468353963509e-06,True
170,1e-06,1.1026483622860551e-07,True
171,0.1,0.011348462743871633,True
171,0.01,0.0011501015432777073,True
171,0.001,0.00011516496270220694,True
171,0.0001,1.1518046643342225e-05,True
171,1e-05,1.1518201702604466e-06,True
171,1e-06,1.1518217206744608e-07,True
172,0.1,0.03519692298727052,True
172,0.01,0.003661965213926828,True
172,0.001,0.00036769233197400707,True
172,0.0001,3.6784268376239694e-05,True
172,1e-05,3.6785772670224638e-06,True
172,1e-06,3.678592311707314e-07,True
173,0.1,0.008315416361934896,True
173,0.01,0.0008455526868912373,True
173,0.001,8.469772516871881e-05,True
173,0.0001,8.471199467076439e-06,True
173,1e-05,8.471342186071109e-07,True
173,1e-06,8.471356461581369e-08,True
174,0.1,0.02040679449154658,True
174,0.01,0.0020823013259337543,True
174,0.001,0.00020865670700442955,True
174,0.0001,2.0869947075428623e-05,True
174,1e-05,2.0870374819325007e-06,True
174,1e-06,2.0870417587390905e-07,True
175,0.1,0.005609742762799297,True
175,0.01,0.0005659459670764904,True
175,0.001,5.664477164189988e-05,True
175,0.0001,5.664979375797495e-06,True
175,1e-05,5.665029601158554e-07,True
175,1e-06,5.6650346254870856e-08,True
176,0.1,0.015293697194414563,True
176,0.01,0.0015508036257174738,True
176,0.001,0.0001552980616517429,True
176,0.0001,1.5531986569726247e-05,True
176,1e-05,1.5532204645352968e-06,True
176,1e-06,1.5532226458029544e-07,True
177,0.1,0.006551503846973788,True
177,0.01,0.0006630835303541255,True
177,0.001,6.6388658876902e-05,True
177,0.0001,6.639669932753443e-06,True
177,1e-05,6.639750348361716e-07,True
177,1e-06,6.639758400522872e-08,True
178,0.1,0.03808111070425935,True
178,0.01,0.0039720403083041145,True
178,0.001,0.0003989324731977274,True
178,0.0001,3.991062604387141e-05,True
178,1e-05,3.991236486491914e-06,True
178,1e-06,3.991253875850045e-07,True
179,0.1,0.022324005477062286,True
179,0.01,0.0022769575098403804,True
179,0.001,0.0002281510455394013,True
179,0.0001,2.28196674382859e-05,True
179,1e-05,2.282012382639512e-06,True
179,1e-06,2.2820169457883277e-07,True
180,0.1,0.004539800544804198,True
180,0.01,0.0004578758016588056,True
180,0.001,4.5826876530981666e-05,True
180,0.0001,4.583080958581321e-06,True
180,1e-05,4.5831202929726095e-07,True
180,1e-06,4.583124222684012e-08,True
181,0.1,0.07053350137545059,True
181,0.01,0.007701487331898837,True
181,0.001,0.0007773936990611012,True
181,0.0001,7.78126776005323e-05,True
181,1e-05,7.782001705655603e-06,True
181,1e-06,7.78207510851167e-07,True
182,0.1,0.0074548019383441615,True
182,0.01,0.0007547345050599809,True
182,0.001,7.556717632639137e-05,True
182,0.0001,7.557656088799608e-06,True
182,1e-05,7.557749946288396e-07,True
182,1e-06,7.557759324300716e-08,True
183,0.1,0.02854029063655699,True
183,0.01,0.0029383387620094364,True
183,0.001,0.0002947078539609493,True
183,0.0001,2.9479557266649608e-05,True
183,1e-05,2.9480434774856112e-06,True
183,1e-06,2.948052254065075e-07,True
184,0.1,0.04602940285749513,True
184,0.01,0.004877293333290109,True
184,0.001,0.0004906807829327327,True
184,0.0001,4.909781719486003e-05,True
184,1e-05,4.910079334723055e-06,True
184,1e-06,4.910109098828399e-07,True
185,0.1,0.004385420781652464,True
185,0.01,0.0004419556112420531,True
185,0.001,4.422996735516989e-05,True
185,0.0001,4.423341070872586e-06,True
185,1e-05,4.4233755076416934e-07,True
185,1e-06,4.423378953025165e-08,True
186,0.1,0.003642424997830819,True
186,0.01,0.00036670576962173146,True
186,0.001,3.6695380333735324e-05,True
186,0.0001,3.6697862389486204e-06,True
186,1e-05,3.6698110614368443e-07,True
186,1e-06,3.669813541750335e-08,True
187,0.1,0.022074145303668614,True
187,0.01,0.002254210457236913,True
187,0.001,0.00022590038881560524,True
187,0.0001,2.2594843973418815e-05,True
187,1e-05,2.259532459869415e-06,True
187,1e-06,2.259537266579269e-07,True
188,0.1,0.0029239160557497997,True
188,0.01,0.0002927661929628936,True
188,0.001,2.9279673918878353e-05,True
188,0.0001,2.927997223080422e-06,True
188,1e-05,2.9280001991682025e-07,True
188,1e-06,2.928000508304235e-08,True
189,0.1,0.04411738748832435,True
189,0.01,0.004607189913135829,True
189,0.001,0.0004627783937531303,True
189,0.0001,4.629854430081144e-05,True
189,1e-05,4.6300615908254215e-06,True
189,1e-06,4.6300823076755315e-07,True
190,0.1,0.0053725759255830036,True
190,0.01,0.0005519397617573104,True
190,0.001,5.534584784192403e-05,True
190,0.0001,5.536108733643136e-06,True
190,1e-05,5.536261182029826e-07,True
190,1e-06,5.536276432822929e-08,True
191,0.1,0.003295946652512819,True
191,0.01,0.00033400705952169876,True
191,0.001,3.3445604359859e-05,True
191,0.0001,3.345010214414964e-06,True
191,1e-05,3.345055200037305e-07,True
191,1e-06,3.3450597019699796e-08,True
192,0.1,0.007553953641497168,True
192,0.01,0.0007652974051379554,True
192,0.001,7.663010681782758e-05,True
192,0.0001,7.66401570922621e-06,True
192,1e-05,7.664116224967741e-07,True
192,1e-06,7.664126275656467e-08,True
193,0.1,0.005525529524279521,True
193,0.01,0.000571913391819442,True
193,0.001,5.739430725482243e-05,True
193,0.0001,5.741470290803967e-06,True
193,1e-05,5.741674347319998e-07,True
193,1e-06,5.7416947545468436e-08,True
194,0.1,0.003001463392642785,True
194,0.01,0.0003055380951152245,True
194,0.001,3.060904687485797e-05,True
194,0.0001,3.0614584156665627e-06,True
194,1e-05,3.0615138015368746e-07,True
194,1e-06,3.06151933799991e-08,True
195,0.1,0.002681067329079182,True
195,0.01,0.00026931934149375717,True
195,0.001,2.694396302001659e-05,True
195,0.0001,2.69451648951187e-06,True
195,1e-05,2.6945285073240116e-07,True
195,1e-06,2.694529706980313e-08,True
196,0.1,0.031271950733126705,True
196,0.01,0.0032161338908084213,True
196,0.001,0.00032253148429282896,True
196,0.0001,3.2262359056419834e-05,True
196,1e-05,3.2263280416617922e-06,True
196,1e-06,3.2263372565710946e-07,True
197,0.1,0.0073361079224819065,True
197,0.01,0.0007419033692900351,True
197,0.001,7.427423623043087e-05,True
197,0.0001,7.42826360112501e-06,True
197,1e-05,7.428347608722905e-07,True
197,1e-06,7.428356011280263e-08,True
198,0.1,0.008297380022093634,True
198,0.01,0.0008740565518420933,True
198,0.001,8.78839420358269e-05,True
198,0.0001,8.793215170094557e-06,True
198,1e-05,8.793697650385704e-07,True
198,1e-06,8.793745899142886e-08,True
199,0.1,0.022171454179400037,True
199,0.01,0.00226264236693635,True
199,0.001,0.00022672980942732812,True
199,0.0001,2.267764752879359e-05,True
199,1e-05,2.2678114296705066e-06,True
199,1e-06,2.2678160980056785e-07,True
200,0.1,0.004921517726612026,True
200,0.01,0.0004954847495904206,True
200,0.001,4.958104604557698e-05,True
200,0.0001,4.958429509199305e-06,True
200,1e-05,4.958461991373468e-07,True
200,1e-06,4.958465248762028e-08,True
201,0.1,0.0065937542569501385,True
201,0.01,0.0006667295788275368,True
201,0.001,6.674735153670505e-05,True
201,0.0001,6.675479952373934e-06,True
201,1e-05,6.675554440937053e-07,True
201,1e-06,6.675561888529325e-08,True
202,0.1,0.0030423982552240207,True
202,0.01,0.0003077776049385275,True
202,0.001,3.081376719045862e-05,True
202,0.0001,3.081737436110528e-06,True
202,1e-05,3.081773513180999e-07,True
202,1e-06,3.08177712005614e-08,True
203,0.1,0.003300282918393956,True
203,0.01,0.0003350186093576265,True
203,0.001,3.355320345844353e-05,True
203,0.0001,3.3558352641339864e-06,True
203,1e-05,3.3558867704565986e-07,True
203,1e-06,3.355891916416046e-08,True
204,0.1,0.01650655385578332,True
204,0.01,0.0016797281530648747,True
204,0.001,0.00016826911424907295,True
204,0.0001,1.6829880092643126e-05,True
204,1e-05,1.683017701537232e-06,True
204,1e-06,1.6830206706094415e-07,True
205,0.1,0.01107132525623157,True
205,0.01,0.001186305470165222,True
205,0.001,0.00011949080315986138,True
205,0.0001,1.1957757590490759e-05,True
205,1e-05,1.195862607108969e-06,True
205,1e-06,1.1958712919527579e-07,True
206,0.1,0.02216684068966709,True
206,0.01,0.002264418672019713,True
206,0.001,0.0002269312979406872,True
206,0.0001,2.2698036503109094e-05,True
206,1e-05,2.269852729693443e-06,True
206,1e-06,2.269857637486081e-07,True
207,0.1,0.011498109009432983,True
207,0.01,0.0011714130721263527,True
207,0.001,0.00011736127973800188,True
207,0.0001,1.1738331721371185e-05,True
