sample_index,old_count,observed_new_probability,asymptotic_new_probability,asymptotic_probability_error,old_pair_log_odds,expanded_pair_log_odds,pair_odds_collapsed_toward_one,absolute_expanded_pair_log_odds
876,6,0.009475758845705581,0.00947575884570558,1.734723475976807e-18,-1.7856958856675182,-4.070167286105219e-08,True,4.070167286105219e-08
877,11,0.0024333952648429432,0.002433395264842939,4.336808689942018e-18,1.0997863977607354,4.0297229407432685e-08,True,4.0297229407432685e-08
878,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,2.1077448338307105,4.778153114481325e-08,True,4.778153114481325e-08
879,4,0.020108596134468124,0.020108596134468113,1.0408340855860843e-17,-0.9429952778930011,-1.617733360366409e-08,True,1.617733360366409e-08
880,5,0.013483418194656807,0.013483418194656805,1.734723475976807e-18,-0.42687414464925144,-9.716645646440287e-09,True,9.716645646440287e-09
881,7,0.006897835113497362,0.006897835113497354,8.673617379884035e-18,-0.45223114573666257,-1.3154782350015576e-08,True,1.3154782350015576e-08
882,7,0.006897835113497357,0.006897835113497354,3.469446951953614e-18,0.5502332530920883,1.038340186215117e-08,True,1.038340186215117e-08
883,10,0.0030758588429540094,0.003075858842954005,4.336808689942018e-18,0.7049236583082912,1.9885464188533098e-08,True,1.9885464188533098e-08
884,9,0.003948127541290041,0.0039481275412900346,6.071532165918825e-18,2.0115526700649,8.727780295083722e-08,True,8.727780295083722e-08
885,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,-0.10243758793710771,-2.223284558928869e-09,True,2.223284558928869e-09
886,10,0.0030758588429540107,0.003075858842954005,5.637851296924623e-18,2.9567096946041507,1.1157508582989441e-07,True,1.1157508582989441e-07
887,9,0.00394812754129004,0.0039481275412900346,5.204170427930421e-18,-1.1087410785504024,-3.6287493224735855e-08,True,3.6287493224735855e-08
888,10,0.0030758588429540077,0.003075858842954005,2.6020852139652106e-18,1.9653487388285933,4.7044264931717136e-08,True,4.7044264931717136e-08
889,5,0.01348341819465681,0.013483418194656805,5.204170427930421e-18,-2.4091876793880447,-3.34145083856098e-08,True,3.34145083856098e-08
890,9,0.0039481275412900346,0.0039481275412900346,0.0,1.4642191263760564,1.968085608434681e-08,True,1.968085608434681e-08
891,6,0.009475758845705583,0.00947575884570558,3.469446951953614e-18,2.0582918540267157,5.238563467912796e-08,True,5.238563467912796e-08
892,3,0.032045963691410106,0.0320459636914101,6.938893903907228e-18,2.2693551055304253,5.8085843113732266e-08,True,5.8085843113732266e-08
893,8,0.005161146325458143,0.005161146325458139,4.336808689942018e-18,0.29293394348295576,7.097571616335598e-09,True,7.097571616335598e-09
894,12,0.0019505656530105404,0.0019505656530105387,1.734723475976807e-18,1.803964965959704,6.138154640476104e-08,True,6.138154640476104e-08
895,7,0.006897835113497357,0.006897835113497354,3.469446951953614e-18,-1.0446780007571945,-2.290951699054312e-08,True,2.290951699054312e-08
896,11,0.00243339526484294,0.002433395264842939,1.3010426069826053e-18,2.6656245582047893,6.663474350112229e-08,True,6.663474350112229e-08
897,11,0.0024333952648429424,0.002433395264842939,3.469446951953614e-18,-0.33208259217787,-1.3205617464581734e-08,True,1.3205617464581734e-08
898,6,0.009475758845705578,0.00947575884570558,1.734723475976807e-18,-0.4944394989117771,-6.30839804607594e-09,True,6.30839804607594e-09
899,6,0.009475758845705586,0.00947575884570558,6.938893903907228e-18,1.3264236321748404,4.748098645889058e-08,True,4.748098645889058e-08
900,8,0.005161146325458145,0.005161146325458139,6.071532165918825e-18,0.7191212543388069,2.60962836821062e-08,True,2.60962836821062e-08
901,12,0.0019505656530105437,0.0019505656530105387,4.9873299934333204e-18,-0.3202433646502704,-1.3806916261241465e-08,True,1.3806916261241465e-08
902,7,0.006897835113497362,0.006897835113497354,8.673617379884035e-18,-1.7606515687579376,-6.96861764815331e-08,True,6.96861764815331e-08
903,12,0.0019505656530105404,0.0019505656530105387,1.734723475976807e-18,-1.090569561415264,-3.111048511682137e-08,True,3.111048511682137e-08
904,5,0.013483418194656812,0.013483418194656805,6.938893903907228e-18,1.3566137716298305,3.690026238653737e-08,True,3.690026238653737e-08
905,11,0.0024333952648429398,0.002433395264842939,8.673617379884035e-19,-1.954122249202538,-5.13526253605353e-08,True,5.13526253605353e-08
906,10,0.0030758588429540086,0.003075858842954005,3.469446951953614e-18,-0.1002915994055422,-2.967145311633054e-09,True,2.967145311633054e-09
907,6,0.009475758845705583,0.00947575884570558,3.469446951953614e-18,1.0168103792319423,3.632015555633081e-08,True,3.632015555633081e-08
908,11,0.002433395264842941,0.002433395264842939,2.168404344971009e-18,0.9337865181742245,2.6509510679404058e-08,True,2.6509510679404058e-08
909,6,0.009475758845705584,0.00947575884570558,5.204170427930421e-18,0.5446339015966976,1.7492075856886544e-08,True,1.7492075856886544e-08
910,9,0.003948127541290043,0.0039481275412900346,8.673617379884035e-18,-3.0260907034776614,-1.3830594982025685e-07,True,1.3830594982025685e-07
911,12,0.0019505656530105391,0.0019505656530105387,4.336808689942018e-19,2.390466105594687,5.220313334130401e-08,True,5.220313334130401e-08
912,6,0.00947575884570558,0.00947575884570558,0.0,-0.19034204970392826,-4.1930796700542136e-09,True,4.1930796700542136e-09
913,9,0.00394812754129004,0.0039481275412900346,5.204170427930421e-18,-0.4681839785970006,-1.4572763657617495e-08,True,1.4572763657617495e-08
914,8,0.005161146325458142,0.005161146325458139,3.469446951953614e-18,0.4903897465353948,1.603073527729979e-08,True,1.603073527729979e-08
915,9,0.003948127541290039,0.0039481275412900346,4.336808689942018e-18,0.3468604581321534,1.0407625818073646e-08,True,1.0407625818073646e-08
916,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,-2.685865155519678,-8.919909942148822e-08,True,8.919909942148822e-08
917,4,0.020108596134468124,0.020108596134468113,1.0408340855860843e-17,-0.35460397603181665,-5.961270272974246e-09,True,5.961270272974246e-09
918,13,0.0015814179451694153,0.0015814179451694148,4.336808689942018e-19,0.6121134252809978,1.7334408647012925e-08,True,1.7334408647012925e-08
919,8,0.005161146325458144,0.005161146325458139,5.204170427930421e-18,0.42865856705533284,1.3199816041899423e-08,True,1.3199816041899423e-08
920,10,0.0030758588429540073,0.003075858842954005,2.168404344971009e-18,2.111974722522568,4.674436794965518e-08,True,4.674436794965518e-08
921,5,0.013483418194656805,0.013483418194656805,0.0,-1.7539739083168595,-1.5386980030814672e-08,True,1.5386980030814672e-08
922,7,0.006897835113497359,0.006897835113497354,5.204170427930421e-18,-0.22543611397486563,-4.958214628949077e-09,True,4.958214628949077e-09
923,3,0.0320459636914101,0.0320459636914101,0.0,-0.4110421572623751,-1.3504396248066951e-08,True,1.3504396248066951e-08
924,12,0.0019505656530105426,0.0019505656530105387,3.903127820947816e-18,-2.61880679517356,-1.0267749722458542e-07,True,1.0267749722458542e-07
925,6,0.00947575884570559,0.00947575884570558,1.0408340855860843e-17,3.0718634324142426,1.2328835614030514e-07,True,1.2328835614030514e-07
926,13,0.001581417945169417,0.0015814179451694148,2.168404344971009e-18,-1.3629599775283665,-5.5567538893130456e-08,True,5.5567538893130456e-08
927,5,0.013483418194656812,0.013483418194656805,6.938893903907228e-18,1.11810128712754,3.1872710407047053e-08,True,3.1872710407047053e-08
928,5,0.013483418194656805,0.013483418194656805,0.0,1.0015918003927855,2.5356284972183372e-08,True,2.5356284972183372e-08
929,11,0.002433395264842941,0.002433395264842939,2.168404344971009e-18,-2.012962851509808,-6.785440117957475e-08,True,6.785440117957475e-08
930,4,0.020108596134468113,0.020108596134468113,0.0,-2.8212887406306004,-1.9307112983788794e-08,True,1.9307112983788794e-08
931,5,0.013483418194656809,0.013483418194656805,3.469446951953614e-18,-0.3269883003770803,-5.6374260973964784e-09,True,5.6374260973964784e-09
932,11,0.0024333952648429432,0.002433395264842939,4.336808689942018e-18,-1.3979431947542387,-5.2891722734812946e-08,True,5.2891722734812946e-08
933,3,0.03204596369141011,0.0320459636914101,1.3877787807814457e-17,0.05367002249153875,5.662930123224442e-10,True,5.662930123224442e-10
934,6,0.009475758845705576,0.00947575884570558,3.469446951953614e-18,-2.8020262666008247,-5.677299081029187e-08,True,5.677299081029187e-08
935,10,0.003075858842954007,0.003075858842954005,1.734723475976807e-18,1.490773917365642,3.6441015984706774e-08,True,3.6441015984706774e-08
936,11,0.0024333952648429432,0.002433395264842939,4.336808689942018e-18,-1.109074443107796,-3.9942094319224316e-08,True,3.9942094319224316e-08
937,5,0.013483418194656805,0.013483418194656805,0.0,2.707875680337844,4.5052253578761046e-08,True,4.5052253578761046e-08
938,12,0.0019505656530105393,0.0019505656530105387,6.505213034913027e-19,-1.0621988384161318,-2.8213387024949432e-08,True,2.8213387024949432e-08
939,12,0.0019505656530105421,0.0019505656530105387,3.469446951953614e-18,0.924284593049868,3.7675735598798405e-08,True,3.7675735598798405e-08
940,3,0.032045963691410106,0.0320459636914101,6.938893903907228e-18,-0.835707890083164,-2.273147707033687e-08,True,2.273147707033687e-08
941,10,0.0030758588429540094,0.003075858842954005,4.336808689942018e-18,-0.5849721831848353,-2.359721779174134e-08,True,2.359721779174134e-08
942,5,0.013483418194656805,0.013483418194656805,0.0,-1.4386410190766004,-3.5946361089865275e-08,True,3.5946361089865275e-08
943,6,0.00947575884570558,0.00947575884570558,0.0,2.577514827832015,2.1463437685529998e-08,True,2.1463437685529998e-08
944,8,0.005161146325458147,0.005161146325458139,7.806255641895632e-18,-0.9105844954214877,-3.092969928046328e-08,True,3.092969928046328e-08
945,5,0.013483418194656807,0.013483418194656805,1.734723475976807e-18,-0.19532506277046108,-5.152667639182262e-09,True,5.152667639182262e-09
946,4,0.02010859613446812,0.020108596134468113,6.938893903907228e-18,1.0397617405522588,2.831194083508711e-08,True,2.831194083508711e-08
947,9,0.003948127541290041,0.0039481275412900346,6.071532165918825e-18,1.4722210069836623,5.092939229440203e-08,True,5.092939229440203e-08
948,7,0.006897835113497359,0.006897835113497354,5.204170427930421e-18,1.5929416150209619,4.161276525599019e-08,True,4.161276525599019e-08
949,12,0.0019505656530105415,0.0019505656530105387,2.8189256484623115e-18,-2.4258336743572078,-8.82862084664706e-08,True,8.82862084664706e-08
950,6,0.009475758845705591,0.00947575884570558,1.214306433183765e-17,2.139859548388069,8.320902487238136e-08,True,8.320902487238136e-08
951,8,0.005161146325458142,0.005161146325458139,3.469446951953614e-18,0.7111903926421,1.719031924242769e-08,True,1.719031924242769e-08
952,3,0.03204596369141011,0.0320459636914101,1.3877787807814457e-17,-1.4985322866361697,-4.097264422858203e-08,True,4.097264422858203e-08
953,13,0.0015814179451694179,0.0015814179451694148,3.0357660829594124e-18,-2.976620418364334,-1.1001578331772872e-07,True,1.1001578331772872e-07
954,7,0.006897835113497359,0.006897835113497354,5.204170427930421e-18,1.2904664910434542,4.3081774330338226e-08,True,4.3081774330338226e-08
955,9,0.003948127541290039,0.0039481275412900346,4.336808689942018e-18,0.8896422102326222,2.9650122805952183e-08,True,2.9650122805952183e-08
956,4,0.020108596134468113,0.020108596134468113,0.0,-0.7087419774235512,-1.4138585069408428e-08,True,1.4138585069408428e-08
957,10,0.0030758588429540064,0.003075858842954005,1.3010426069826053e-18,-0.8430560576841002,-2.2176620563794274e-08,True,2.2176620563794274e-08
958,12,0.0019505656530105415,0.0019505656530105387,2.8189256484623115e-18,0.283694199110941,1.0615887224003368e-08,True,1.0615887224003368e-08
959,6,0.009475758845705584,0.00947575884570558,5.204170427930421e-18,-0.4568896481725295,-1.537340033768011e-08,True,1.537340033768011e-08
960,3,0.0320459636914101,0.0320459636914101,0.0,-2.1394137590457003,-4.440241195604385e-08,True,4.440241195604385e-08
961,4,0.020108596134468113,0.020108596134468113,0.0,-0.9594730474252288,-4.496528048909234e-09,True,4.496528048909234e-09
962,3,0.03204596369141009,0.0320459636914101,6.938893903907228e-18,-1.2645419042960422,-1.6850837534088155e-08,True,1.6850837534088155e-08
963,6,0.009475758845705584,0.00947575884570558,5.204170427930421e-18,0.7577943608247055,2.9285433426900823e-08,True,2.9285433426900823e-08
964,11,0.002433395264842941,0.002433395264842939,2.168404344971009e-18,-0.23174564248753765,-6.776021544616693e-09,True,6.776021544616693e-09
965,3,0.032045963691410106,0.0320459636914101,6.938893903907228e-18,-1.8593693843798291,-4.10515787574018e-08,True,4.10515787574018e-08
966,11,0.002433395264842941,0.002433395264842939,2.168404344971009e-18,-0.6477614181207628,-1.9366308633316524e-08,True,1.9366308633316524e-08
967,12,0.0019505656530105424,0.0019505656530105387,3.686287386450715e-18,0.881928272616529,3.423117530796403e-08,True,3.423117530796403e-08
968,10,0.0030758588429540103,0.003075858842954005,5.204170427930421e-18,-0.7218202763810382,-2.776082446928721e-08,True,2.776082446928721e-08
969,8,0.005161146325458141,0.005161146325458139,1.734723475976807e-18,1.3357360674832905,2.5836779270890326e-08,True,2.5836779270890326e-08
970,12,0.0019505656530105415,0.0019505656530105387,2.8189256484623115e-18,2.5637595742218844,9.214725935173869e-08,True,9.214725935173869e-08
971,3,0.0320459636914101,0.0320459636914101,0.0,-2.4336088182030218,-6.513036811030115e-08,True,6.513036811030115e-08
972,5,0.013483418194656812,0.013483418194656805,6.938893903907228e-18,-1.8892693830778775,-5.4327336661795976e-08,True,5.4327336661795976e-08
973,4,0.020108596134468113,0.020108596134468113,0.0,-1.0699813779007996,-1.29814194681426e-08,True,1.29814194681426e-08
974,6,0.009475758845705591,0.00947575884570558,1.214306433183765e-17,-1.7367125964771537,-6.976191667871007e-08,True,6.976191667871007e-08
975,6,0.009475758845705572,0.00947575884570558,6.938893903907228e-18,-3.0419571192736923,-3.7985743050841115e-08,True,3.7985743050841115e-08
976,8,0.005161146325458142,0.005161146325458139,3.469446951953614e-18,-0.0005177392626345434,-1.4405698856127481e-11,True,1.4405698856127481e-11
977,5,0.013483418194656812,0.013483418194656805,6.938893903907228e-18,-1.0384023262202153,-2.4170055693658046e-08,True,2.4170055693658046e-08
978,9,0.003948127541290039,0.0039481275412900346,4.336808689942018e-18,-1.1775463166269415,-3.6360797923045514e-08,True,3.6360797923045514e-08
979,12,0.0019505656530105415,0.0019505656530105387,2.8189256484623115e-18,-1.856836195857952,-6.590948559858177e-08,True,6.590948559858177e-08
980,6,0.009475758845705583,0.00947575884570558,3.469446951953614e-18,-1.2154592908978956,-3.497902084762502e-08,True,3.497902084762502e-08
981,8,0.005161146325458143,0.005161146325458139,4.336808689942018e-18,1.0485827095498872,3.15038545839707e-08,True,3.15038545839707e-08
982,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,-1.146212756467813,-2.10328856545053e-08,True,2.10328856545053e-08
983,11,0.002433395264842941,0.002433395264842939,2.168404344971009e-18,2.16838912266332,6.627648654529261e-08,True,6.627648654529261e-08
984,11,0.002433395264842941,0.002433395264842939,2.168404344971009e-18,-0.6261867613102419,-1.876606809792087e-08,True,1.876606809792087e-08
985,4,0.02010859613446812,0.020108596134468113,6.938893903907228e-18,-1.6793400880687985,-3.2442670632200036e-08,True,3.2442670632200036e-08
986,3,0.0320459636914101,0.0320459636914101,0.0,-0.659330790315537,-1.3174763811208924e-08,True,1.3174763811208924e-08
987,3,0.03204596369141009,0.0320459636914101,6.938893903907228e-18,1.048056708511045,1.2733276796273212e-08,True,1.2733276796273212e-08
988,7,0.006897835113497359,0.006897835113497354,5.204170427930421e-18,1.5157273621386564,3.619565448472968e-08,True,3.619565448472968e-08
989,3,0.032045963691410086,0.0320459636914101,1.3877787807814457e-17,2.3958176554468817,2.5186422185976017e-08,True,2.5186422185976017e-08
990,13,0.0015814179451694157,0.0015814179451694148,8.673617379884035e-19,0.45754183825393985,1.4628002035924265e-08,True,1.4628002035924265e-08
991,11,0.002433395264842942,0.002433395264842939,3.0357660829594124e-18,2.502222124968413,8.592727893082891e-08,True,8.592727893082891e-08
992,11,0.002433395264842939,0.002433395264842939,0.0,-0.7648149187811429,-1.7511159897785846e-08,True,1.7511159897785846e-08
993,5,0.013483418194656822,0.013483418194656805,1.734723475976807e-17,-0.9969331661036835,-4.2736260333389173e-08,True,4.2736260333389173e-08
994,4,0.02010859613446812,0.020108596134468113,6.938893903907228e-18,-1.67078903974535,-3.8908794055322715e-08,True,3.8908794055322715e-08
995,4,0.02010859613446812,0.020108596134468113,6.938893903907228e-18,-2.2826685001988265,-7.910412016322055e-08,True,7.910412016322055e-08
996,8,0.005161146325458142,0.005161146325458139,3.469446951953614e-18,0.01193049474496625,2.852968971770933e-10,True,2.852968971770933e-10
997,9,0.003948127541290038,0.0039481275412900346,3.469446951953614e-18,-0.514265834919213,-1.6241760068872014e-08,True,1.6241760068872014e-08
998,4,0.020108596134468113,0.020108596134468113,0.0,0.47346648799407387,1.0407250118606024e-08,True,1.0407250118606024e-08
999,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,-2.736591858369757,-6.208232365499282e-08,True,6.208232365499282e-08
1000,8,0.0051611463254581475,0.005161146325458139,8.673617379884035e-18,-1.8228428818814388,-7.056634348258805e-08,True,7.056634348258805e-08
1001,6,0.009475758845705578,0.00947575884570558,1.734723475976807e-18,-2.1773988584254087,-6.30586285308511e-08,True,6.30586285308511e-08
1002,12,0.0019505656530105445,0.0019505656530105387,5.854691731421724e-18,-1.4515214952494693,-6.936808346302949e-08,True,6.936808346302949e-08
1003,7,0.006897835113497354,0.006897835113497354,0.0,0.22831293017931567,4.622971106343875e-09,True,4.622971106343875e-09
1004,3,0.032045963691410086,0.0320459636914101,1.3877787807814457e-17,2.130399591978971,3.420363356224535e-08,True,3.420363356224535e-08
1005,5,0.013483418194656815,0.013483418194656805,1.0408340855860843e-17,1.2485898653472647,3.0148879826711415e-08,True,3.0148879826711415e-08
1006,5,0.013483418194656812,0.013483418194656805,6.938893903907228e-18,-0.4134037241853893,-9.144684162866693e-09,True,9.144684162866693e-09
1007,9,0.003948127541290043,0.0039481275412900346,8.673617379884035e-18,0.8884447791948382,3.8675835563431386e-08,True,3.8675835563431386e-08
1008,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,-1.8321740475810315,-4.4697296641417064e-08,True,4.4697296641417064e-08
1009,11,0.002433395264842944,0.002433395264842939,5.204170427930421e-18,1.9393632820125262,8.82006517782695e-08,True,8.82006517782695e-08
1010,5,0.01348341819465681,0.013483418194656805,5.204170427930421e-18,-1.3508235821901273,-3.807184540158957e-08,True,3.807184540158957e-08
1011,8,0.005161146325458146,0.005161146325458139,6.938893903907228e-18,-3.1980551833694517,-1.0882384952442682e-07,True,1.0882384952442682e-07
1012,4,0.020108596134468124,0.020108596134468113,1.0408340855860843e-17,0.041384431370131175,1.2685772424472675e-09,True,1.2685772424472675e-09
1013,8,0.005161146325458149,0.005161146325458139,1.0408340855860843e-17,2.4896570125813815,1.0443335006574448e-07,True,1.0443335006574448e-07
1014,11,0.0024333952648429424,0.002433395264842939,3.469446951953614e-18,-0.663988969064326,-2.2429421682808724e-08,True,2.2429421682808724e-08
1015,8,0.005161146325458145,0.005161146325458139,6.071532165918825e-18,0.006556992847484402,2.2949042663564945e-10,True,2.2949042663564945e-10
1016,4,0.020108596134468103,0.020108596134468113,1.0408340855860843e-17,-1.9805972921385957,-2.8703881794830795e-08,True,2.8703881794830795e-08
1017,12,0.001950565653010542,0.0019505656530105387,3.2526065174565133e-18,0.17867720204072216,6.707163468777741e-09,True,6.707163468777741e-09
1018,10,0.0030758588429540103,0.003075858842954005,5.204170427930421e-18,-2.293821444410544,-9.004858509060209e-08,True,9.004858509060209e-08
1019,5,0.013483418194656803,0.013483418194656805,1.734723475976807e-18,-2.011952652084745,-3.042618214812652e-08,True,3.042618214812652e-08
1020,6,0.009475758845705578,0.00947575884570558,1.734723475976807e-18,-0.11700072161380069,-2.3108323059571867e-09,True,2.3108323059571867e-09
1021,12,0.001950565653010542,0.0019505656530105387,3.2526065174565133e-18,-1.1378323943485311,-4.089453126484031e-08,True,4.089453126484031e-08
1022,6,0.00947575884570558,0.00947575884570558,0.0,-0.1019885302426226,-1.515325643890588e-09,True,1.515325643890588e-09
1023,6,0.00947575884570558,0.00947575884570558,0.0,-3.3273586002433406,-7.60714616922767e-08,True,7.60714616922767e-08
1024,13,0.0015814179451694155,0.0015814179451694148,6.505213034913027e-19,-2.082084785794902,-6.952359529946825e-08,True,6.952359529946825e-08
1025,11,0.0024333952648429406,0.002433395264842939,1.734723475976807e-18,0.9769273787904424,3.048208283734057e-08,True,3.048208283734057e-08
1026,7,0.006897835113497363,0.006897835113497354,9.540979117872439e-18,-0.73483240638676,-2.5516304839291658e-08,True,2.5516304839291658e-08
1027,10,0.00307585884295401,0.003075858842954005,4.7704895589362195e-18,-1.0100110214624354,-3.7119431218234854e-08,True,3.7119431218234854e-08
1028,7,0.0068978351134973605,0.006897835113497354,6.938893903907228e-18,-1.876026601075993,-5.8540706330700853e-08,True,5.8540706330700853e-08
1029,3,0.03204596369141011,0.0320459636914101,1.3877787807814457e-17,-1.2157928563749028,-7.526930662654643e-09,True,7.526930662654643e-09
1030,9,0.003948127541290038,0.0039481275412900346,3.469446951953614e-18,-2.2401365972894185,-7.917283375903163e-08,True,7.917283375903163e-08
1031,6,0.009475758845705586,0.00947575884570558,6.938893903907228e-18,-2.2194389602218063,-7.945716645010438e-08,True,7.945716645010438e-08
1032,11,0.00243339526484294,0.002433395264842939,1.3010426069826053e-18,-1.6591197901512638,-4.173384303074244e-08,True,4.173384303074244e-08
1033,6,0.009475758845705581,0.00947575884570558,1.734723475976807e-18,0.18212802037243006,4.7295762749821025e-09,True,4.7295762749821025e-09
1034,11,0.0024333952648429424,0.002433395264842939,3.469446951953614e-18,-1.3443152816187167,-4.833892381076931e-08,True,4.833892381076931e-08
1035,5,0.013483418194656805,0.013483418194656805,0.0,2.078235303083381,3.932351678014404e-08,True,3.932351678014404e-08
1036,10,0.003075858842954007,0.003075858842954005,1.734723475976807e-18,-1.9023991604047092,-4.905172421976003e-08,True,4.905172421976003e-08
1037,12,0.0019505656530105393,0.0019505656530105387,6.505213034913027e-19,0.7109786101813659,2.3147797632780832e-08,True,2.3147797632780832e-08
1038,10,0.003075858842954011,0.003075858842954005,6.071532165918825e-18,1.0702813176977277,4.674385569277556e-08,True,4.674385569277556e-08
1039,12,0.0019505656530105408,0.0019505656530105387,2.168404344971009e-18,2.512445777558727,7.292322013472132e-08,True,7.292322013472132e-08
1040,8,0.0051611463254581475,0.005161146325458139,8.673617379884035e-18,-0.5763535521135051,-2.2524996788344076e-08,True,2.2524996788344076e-08
1041,7,0.006897835113497357,0.006897835113497354,3.469446951953614e-18,-2.153567267239175,-2.836579489336785e-08,True,2.836579489336785e-08
1042,13,0.0015814179451694164,0.0015814179451694148,1.5178830414797062e-18,0.1031921136262257,4.02079657648615e-09,True,4.02079657648615e-09
1043,8,0.00516114632545814,0.005161146325458139,8.673617379884035e-19,-0.3825769393037363,-8.06390657502362e-09,True,8.06390657502362e-09
1044,7,0.006897835113497359,0.006897835113497354,5.204170427930421e-18,0.05902471077391077,2.0846051529887227e-09,True,2.0846051529887227e-09
1045,4,0.020108596134468113,0.020108596134468113,0.0,-0.9481348765671006,-8.058239663593343e-09,True,8.058239663593343e-09
1046,12,0.001950565653010541,0.0019505656530105387,2.3852447794681098e-18,-1.0213597364863936,-3.3914618466917714e-08,True,3.3914618466917714e-08
1047,9,0.003948127541290035,0.0039481275412900346,8.673617379884035e-19,-0.79153233882765,-1.5530476136921136e-08,True,1.5530476136921136e-08
1048,7,0.006897835113497369,0.006897835113497354,1.5612511283791264e-17,-2.9443485418733077,-1.4172852885337904e-07,True,1.4172852885337904e-07
1049,4,0.020108596134468106,0.020108596134468113,6.938893903907228e-18,0.08311115075624474,2.8192270736160954e-10,True,2.8192270736160954e-10
1050,12,0.0019505656530105434,0.0019505656530105387,4.7704895589362195e-18,1.8001151719722714,7.1644925867869e-08,True,7.1644925867869e-08
1051,5,0.013483418194656812,0.013483418194656805,6.938893903907228e-18,-1.135529462445041,-1.090878315856251e-08,True,1.090878315856251e-08
1052,6,0.009475758845705584,0.00947575884570558,5.204170427930421e-18,-1.6447048163903613,-5.525056109820773e-08,True,5.525056109820773e-08
1053,12,0.0019505656530105413,0.0019505656530105387,2.6020852139652106e-18,2.08376368682228,5.933964343695696e-08,True,5.933964343695696e-08
1054,13,0.001581417945169418,0.0015814179451694148,3.2526065174565133e-18,1.3556912774438594,6.375117741446314e-08,True,6.375117741446314e-08
1055,5,0.01348341819465682,0.013483418194656805,1.5612511283791264e-17,-2.0907225996775076,-7.282845114609156e-08,True,7.282845114609156e-08
1056,6,0.00947575884570559,0.00947575884570558,1.0408340855860843e-17,0.47193708249961314,1.910200868112624e-08,True,1.910200868112624e-08
1057,12,0.0019505656530105413,0.0019505656530105387,2.6020852139652106e-18,-1.1435275981873183,-4.1928871365722244e-08,True,4.1928871365722244e-08
1058,8,0.005161146325458145,0.005161146325458139,6.071532165918825e-18,1.2377323627028436,3.561254427889513e-08,True,3.561254427889513e-08
1059,4,0.02010859613446811,0.020108596134468113,3.469446951953614e-18,1.5073210707368825,1.2430973728612434e-08,True,1.2430973728612434e-08
1060,8,0.0051611463254581415,0.005161146325458139,2.6020852139652106e-18,-0.3179520761745253,-7.234308289716036e-09,True,7.234308289716036e-09
1061,4,0.02010859613446812,0.020108596134468113,6.938893903907228e-18,-0.3960182207482741,-8.922303491423233e-09,True,8.922303491423233e-09
1062,9,0.003948127541290036,0.0039481275412900346,1.734723475976807e-18,1.0291203841383487,2.1770994325698397e-08,True,2.1770994325698397e-08
1063,4,0.020108596134468117,0.020108596134468113,3.469446951953614e-18,-2.237011360984946,-2.7851181526971034e-08,True,2.7851181526971034e-08
1064,9,0.0039481275412900415,0.0039481275412900346,6.938893903907228e-18,2.523826882064568,1.0146782476818662e-07,True,1.0146782476818662e-07
1065,8,0.005161146325458143,0.005161146325458139,4.336808689942018e-18,1.557715868277746,3.662601466098746e-08,True,3.662601466098746e-08
1066,11,0.0024333952648429406,0.002433395264842939,1.734723475976807e-18,-1.8768975819443536,-5.174068984998634e-08,True,5.174068984998634e-08
1067,11,0.0024333952648429415,0.002433395264842939,2.6020852139652106e-18,1.5496841846231137,4.3651336924928565e-08,True,4.3651336924928565e-08
1068,9,0.003948127541290046,0.0039481275412900346,1.1275702593849246e-17,2.646803540535588,1.4117089455720337e-07,True,1.4117089455720337e-07
1069,5,0.013483418194656803,0.013483418194656805,1.734723475976807e-18,1.682014764419711,2.9644043668938775e-08,True,2.9644043668938775e-08
1070,7,0.006897835113497355,0.006897835113497354,1.734723475976807e-18,1.2657167180229578,3.240071736155724e-08,True,3.240071736155724e-08
1071,5,0.013483418194656809,0.013483418194656805,3.469446951953614e-18,2.0752727730440146,3.525453999870302e-08,True,3.525453999870302e-08
1072,10,0.003075858842954011,0.003075858842954005,6.071532165918825e-18,-2.349377005185025,-9.88752606488471e-08,True,9.88752606488471e-08
1073,4,0.02010859613446812,0.020108596134468113,6.938893903907228e-18,1.47587038834181,3.90345552700878e-08,True,3.90345552700878e-08
1074,13,0.001581417945169416,0.0015814179451694148,1.0842021724855044e-18,-0.4841847695820081,-1.4865953800766731e-08,True,1.4865953800766731e-08
1075,13,0.0015814179451694166,0.0015814179451694148,1.734723475976807e-18,-0.1707007338919725,-5.741549585598685e-09,True,5.741549585598685e-09
1076,6,0.009475758845705586,0.00947575884570558,6.938893903907228e-18,-0.032482435437089084,-8.225947704162867e-10,True,8.225947704162867e-10
1077,5,0.01348341819465681,0.013483418194656805,5.204170427930421e-18,1.6424126476567036,4.093672716951571e-08,True,4.093672716951571e-08
1078,10,0.0030758588429540086,0.003075858842954005,3.469446951953614e-18,-3.0099236976525203,-9.99155501624173e-08,True,9.99155501624173e-08
1079,12,0.001950565653010542,0.0019505656530105387,3.2526065174565133e-18,-1.0226890152755805,-3.1680302772230085e-08,True,3.1680302772230085e-08
