sample_index,operator,offset,absolute_gauge_covariance_error
1884,minimum,-1.8327401303359583,4.440892098500626e-16
1884,rms,-1.8327401303359583,2.771255454173401
1885,weighted_arithmetic,3.2472005896376857,0.0
1885,exponential_mean,3.2472005896376857,0.0
1885,weighted_median,3.2472005896376857,0.0
1885,minimum,3.2472005896376857,0.0
1885,rms,3.2472005896376857,0.8897687912228864
1886,weighted_arithmetic,-3.384690932944232,8.881784197001252e-16
1886,exponential_mean,-3.384690932944232,8.881784197001252e-16
1886,weighted_median,-3.384690932944232,0.0
1886,minimum,-3.384690932944232,0.0
1886,rms,-3.384690932944232,5.9262481795657
1887,weighted_arithmetic,0.7455714471568866,3.3306690738754696e-16
1887,exponential_mean,0.7455714471568866,0.0
1887,weighted_median,0.7455714471568866,0.0
1887,minimum,0.7455714471568866,0.0
1887,rms,0.7455714471568866,0.41890325363166214
1888,weighted_arithmetic,-2.756035507742453,0.0
1888,exponential_mean,-2.756035507742453,0.0
1888,weighted_median,-2.756035507742453,0.0
1888,minimum,-2.756035507742453,4.440892098500626e-16
1888,rms,-2.756035507742453,4.629284099262724
1889,weighted_arithmetic,0.3505416955302012,1.1102230246251565e-16
1889,exponential_mean,0.3505416955302012,1.1102230246251565e-16
1889,weighted_median,0.3505416955302012,0.0
1889,minimum,0.3505416955302012,0.0
1889,rms,0.3505416955302012,0.15191202934699155
1890,weighted_arithmetic,-3.2230987479766844,4.440892098500626e-16
1890,exponential_mean,-3.2230987479766844,0.0
1890,weighted_median,-3.2230987479766844,0.0
1890,minimum,-3.2230987479766844,0.0
1890,rms,-3.2230987479766844,5.068291594440185
1891,weighted_arithmetic,-3.427075943417539,8.881784197001252e-16
1891,exponential_mean,-3.427075943417539,4.440892098500626e-16
1891,weighted_median,-3.427075943417539,0.0
1891,minimum,-3.427075943417539,0.0
1891,rms,-3.427075943417539,5.946673830561701
1892,weighted_arithmetic,-0.5753966594055369,0.0
1892,exponential_mean,-0.5753966594055369,1.1102230246251565e-16
1892,weighted_median,-0.5753966594055369,0.0
1892,minimum,-0.5753966594055369,2.220446049250313e-16
1892,rms,-0.5753966594055369,0.8396867687664703
1893,weighted_arithmetic,3.5180795723184506,0.0
1893,exponential_mean,3.5180795723184506,4.440892098500626e-16
1893,weighted_median,3.5180795723184506,0.0
1893,minimum,3.5180795723184506,0.0
1893,rms,3.5180795723184506,0.6206425405974971
1894,weighted_arithmetic,-3.8416644282192802,8.881784197001252e-16
1894,exponential_mean,-3.8416644282192802,0.0
1894,weighted_median,-3.8416644282192802,0.0
1894,minimum,-3.8416644282192802,4.440892098500626e-16
1894,rms,-3.8416644282192802,6.505834711945776
1895,weighted_arithmetic,3.077468800964752,0.0
1895,exponential_mean,3.077468800964752,0.0
1895,weighted_median,3.077468800964752,0.0
1895,minimum,3.077468800964752,0.0
1895,rms,3.077468800964752,1.6750121131354343
1896,weighted_arithmetic,3.1001567783728143,1.3322676295501878e-15
1896,exponential_mean,3.1001567783728143,0.0
1896,weighted_median,3.1001567783728143,0.0
1896,minimum,3.1001567783728143,0.0
1896,rms,3.1001567783728143,0.8678092963180388
1897,weighted_arithmetic,1.2500370813776653,2.220446049250313e-16
1897,exponential_mean,1.2500370813776653,2.220446049250313e-16
1897,weighted_median,1.2500370813776653,0.0
1897,minimum,1.2500370813776653,0.0
1897,rms,1.2500370813776653,0.7256569275135281
1898,weighted_arithmetic,-3.0789121505148564,4.440892098500626e-16
1898,exponential_mean,-3.0789121505148564,0.0
1898,weighted_median,-3.0789121505148564,0.0
1898,minimum,-3.0789121505148564,0.0
1898,rms,-3.0789121505148564,5.634977408215014
1899,weighted_arithmetic,3.2868566467020335,4.440892098500626e-16
1899,exponential_mean,3.2868566467020335,0.0
1899,weighted_median,3.2868566467020335,0.0
1899,minimum,3.2868566467020335,0.0
1899,rms,3.2868566467020335,0.7860388875773419
1900,weighted_arithmetic,-3.1535701378674217,4.440892098500626e-16
1900,exponential_mean,-3.1535701378674217,8.881784197001252e-16
1900,weighted_median,-3.1535701378674217,0.0
