sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
359,3,0.09548612709130623,0.12410682537726404
360,4,0.12147026331317756,0.1862610409246689
361,6,0.15800982742147704,0.20914204596952848
362,2,0.023594512170651186,0.04487031551694473
363,6,0.1669684789997186,0.26602554040095566
364,2,0.136641591789897,0.16753472562221428
365,2,0.08181217097022536,0.13883705228822882
366,6,0.08963317767265659,0.29351169269330757
367,3,0.11880785844707563,0.14053450009676727
368,8,0.14993099526470943,0.2643998101015614
369,3,0.10560022447460131,0.14704159961841995
370,3,0.10596843675320823,0.12643035107344086
371,6,0.11544016585972283,0.16119463991920013
372,2,0.011974350676730264,0.012966906079211749
373,3,0.0589625346450968,0.10615615434054111
374,2,0.19914893055051264,0.28493022774876764
375,3,0.06844877228233942,0.11089121515886428
376,4,0.204055561072186,0.29185506794281973
377,3,0.07903673264051718,0.11974389310371732
378,5,0.08372347912771162,0.14209659230745753
379,3,0.14521763192693773,0.28749404406041085
380,4,0.10635751298728016,0.1637655795981629
381,2,0.05657008857843618,0.06946927493940228
382,3,0.13217322141862042,0.14074506436929982
383,3,0.12805710662977285,0.2537538200457869
384,2,0.06517796736996183,0.1103878357446117
385,6,0.21269100375463082,0.31522524895692206
386,2,0.05068336044282769,0.07524840629674256
387,4,0.09207133700639557,0.1589626895380084
388,3,0.23310434444271091,0.27098437531112124
389,4,0.07776410386535924,0.12886218352860204
390,2,0.06241977928607226,0.10524579716502663
391,3,0.09596858186833669,0.1725938620921657
392,3,0.0668160790831565,0.11199385361461783
393,6,0.16620372118463203,0.25185608288725647
394,7,0.07674244787613772,0.17791430361057092
395,3,0.06330155131210959,0.07892369483454216
396,3,0.12444944163183229,0.18845312638875988
397,3,0.10819822269452639,0.11589886602524799
398,2,0.09315922158092661,0.11723249826229246
399,3,0.0657192195618631,0.09334067721908064
400,4,0.07157241263879499,0.1413027784434143
401,4,0.14632459353710284,0.230300775565259
402,4,0.129530663414827,0.1656179572361753
403,2,0.06871581832237549,0.10575573902965843
404,7,0.19606387191658112,0.2812243137727866
405,4,0.12703860630989167,0.2041680452283246
406,4,0.1126074075726644,0.23592367456733937
407,3,0.03909976129733236,0.08750134824481375
408,3,0.1257310427854927,0.1709559474175622
409,7,0.13107331032385858,0.3927718804823157
410,7,0.10368083628060402,0.36910875884190936
411,5,0.11438408313152355,0.288018512085092
412,3,0.09101019842506382,0.14046037233977152
413,2,0.05664353345119621,0.08043490770265187
414,3,0.09398887177781412,0.16860707975030698
415,4,0.05628762320270429,0.1120337363480541
416,2,0.03461187978397082,0.04205509178019415
417,2,0.09914932777648608,0.14221236086521358
418,5,0.07588501014500063,0.15788043243865205
419,5,0.13372867385707174,0.19952782165739433
420,2,0.012581405861988457,0.013070609243757858
421,3,0.0548353709764702,0.09863969964478227
422,2,0.09143821020825177,0.09902160402916216
423,2,0.12987951036237755,0.1305779287885812
424,3,0.07962814283474363,0.14167017868593385
425,2,0.043143047249571256,0.07698679882644971
426,4,0.12394985110665216,0.13263018984723352
427,5,0.11354200371343745,0.1865272004401895
428,2,0.09292139775296732,0.1002624716206551
429,6,0.14445847363669298,0.189908725063858
430,2,0.02208111381745939,0.028838404834398812
431,3,0.06591939360866628,0.09507921380108623
432,5,0.12092613383668896,0.17593902788176086
433,5,0.10763118586874434,0.16979990723258032
434,5,0.04552738392791532,0.09577347144960427
435,4,0.15960992839332055,0.2151876259037322
436,2,0.0700139742533374,0.09755594693809955
437,2,0.05357149612001676,0.10183753114588928
438,8,0.14508716283645923,0.3426637726006677
439,4,0.10791535565204666,0.26422057838622515
440,2,0.06837091811943939,0.07657620282685762
441,2,0.04935058521183554,0.08212963122243389
442,2,0.07232864006386269,0.11358294624654022
