sample_index,operator,group_count,macro_probability_tv,maximum_group_weight_relative_error
14,weighted_median,5,0.44135328967940757,0.9656524980688672
14,minimum,5,0.13449959934628075,1.197115327378488
15,weighted_arithmetic,5,0.11359132667361015,0.6205775000258196
15,exponential_mean,5,5.551115123125783e-17,3.9519344633229366e-16
15,weighted_median,5,0.16172431920060612,0.6527995801628013
15,minimum,5,0.1361122723934418,4.154583022448113
16,weighted_arithmetic,6,0.14480435279790066,0.46474813441905766
16,exponential_mean,6,8.326672684688674e-17,2.813318935945208e-16
16,weighted_median,6,0.07448933053407325,0.20631604264176964
16,minimum,6,0.12889024055505144,0.8227782550751038
17,weighted_arithmetic,3,0.19142758687497263,0.7087067927442721
17,exponential_mean,3,3.122502256758253e-17,1.5421084925326315e-16
17,weighted_median,3,0.33118754620673696,0.8217660989325708
17,minimum,3,0.07326767595324953,4.758058932645892
18,weighted_arithmetic,3,0.03585917686311457,0.5915279042936509
18,exponential_mean,3,1.457167719820518e-16,4.273119247900905e-16
18,weighted_median,3,0.06631875720325359,0.7878141287435487
18,minimum,3,0.06071986394698071,2.7115377938920564
19,weighted_arithmetic,5,0.0890262412563892,0.6732576230084256
19,exponential_mean,5,1.1102230246251565e-16,2.2814487276307536e-16
19,weighted_median,5,0.3488610315015658,0.8442210360490678
19,minimum,5,0.046481503409773244,2.5720330662233297
20,weighted_arithmetic,4,0.1419269356809577,0.6138034440383178
20,exponential_mean,4,5.551115123125783e-17,3.5541502093286556e-16
20,weighted_median,4,0.1862036649475269,0.6431822949294557
20,minimum,4,0.22809333021746353,4.811191117157431
21,weighted_arithmetic,3,0.12646692508022828,0.6694052474757377
21,exponential_mean,3,2.7755575615628914e-17,1.6556381553227887e-16
21,weighted_median,3,0.18118002759892116,0.7599044497820708
21,minimum,3,0.09643343326965467,4.806851529953101
22,weighted_arithmetic,3,0.03171360490128187,0.6139740985503962
22,exponential_mean,3,1.5265566588595902e-16,5.01088357754958e-16
22,weighted_median,3,0.0397210289559875,0.7001577266720999
22,minimum,3,0.1269940215144207,6.345231024514772
23,weighted_arithmetic,6,0.1514217790075378,0.7072596729731601
23,exponential_mean,6,9.367506770274758e-17,1.5605103939641407e-16
23,weighted_median,6,0.2838509969942543,0.8644908384164686
23,minimum,6,0.12133235545076274,2.2043988601799795
24,weighted_arithmetic,4,0.08497241987734246,0.6451928271862384
24,exponential_mean,4,3.122502256758253e-17,2.556102687028163e-16
24,weighted_median,4,0.2625143935546321,0.8620611682369335
24,minimum,4,0.04830038278462854,3.324493755467766
25,weighted_arithmetic,6,0.08497536705280762,0.44033306828859786
25,exponential_mean,6,2.0816681711721685e-17,1.8188145578430764e-16
25,weighted_median,6,0.14217646531377048,0.4560139153345577
25,minimum,6,0.24873618481840593,3.799089479298965
26,weighted_arithmetic,2,0.37171419034896835,0.9674824768940107
26,exponential_mean,2,6.938893903907228e-18,1.6768995031305588e-16
26,weighted_median,2,0.6944054079941642,0.9916958388788735
26,minimum,2,0.013930445368153539,3.974121921140038
27,weighted_arithmetic,5,0.20518456084849568,0.8480442944933128
27,exponential_mean,5,6.245004513516506e-17,2.2132302703656854e-16
27,weighted_median,5,0.34130296424504375,0.8881027875416962
27,minimum,5,0.13605686293213357,3.330695830157921
28,weighted_arithmetic,3,0.19796045739831014,0.803168535891998
28,exponential_mean,3,1.5265566588595902e-16,3.847571395688279e-16
28,weighted_median,3,0.4856495288302869,0.9272203262812042
28,minimum,3,0.2512255725955813,9.484862450509116
29,weighted_arithmetic,3,0.018361248186819654,0.2867442809709086
29,exponential_mean,3,0.0,0.0
29,weighted_median,3,0.11405044868233576,0.5305012394022056
29,minimum,3,0.02959873604349479,0.8158798470995071
30,weighted_arithmetic,3,0.061205997638259416,0.4493193048154327
30,exponential_mean,3,8.326672684688674e-17,2.855858646546384e-16
30,weighted_median,3,0.014566024968556454,0.1910383135048217
30,minimum,3,0.2088832592810736,3.687538678308172
31,weighted_arithmetic,5,0.03905669921981806,0.4149983036852434
31,exponential_mean,5,3.469446951953614e-17,2.502290911641984e-16
31,weighted_median,5,0.1561619244306645,0.6948681557925591
31,minimum,5,0.11783562245774983,2.367710974415654
32,weighted_arithmetic,3,0.05733293610047989,0.6096661719587882
32,exponential_mean,3,1.1102230246251565e-16,3.3855470474777873e-16
32,weighted_median,3,0.0982472517177593,0.4932470666111509
32,minimum,3,0.05328945105302911,2.0137485849157777
33,weighted_arithmetic,3,0.09464430981073765,0.49781667113736666
33,exponential_mean,3,5.551115123125783e-17,1.9599732267358386e-16
33,weighted_median,3,0.16299493173403296,0.6497198475441383
