sample_index,macro_count,clone_count,conservative_tv,ontic_branching_tv
2160,17,6,0.0,0.213903743315508
2161,4,5,0.0,0.375
2162,15,4,0.0,0.1555555555555556
2163,4,3,0.0,0.25
2164,10,7,0.0,0.3375
2165,18,6,0.0,0.20531400966183572
2166,11,6,0.0,0.2840909090909091
2167,17,4,0.0,0.14117647058823524
2168,4,5,0.0,0.375
2169,4,8,0.0,0.47727272727272724
2170,6,6,0.0,0.3787878787878787
2171,5,8,0.0,0.4666666666666667
2172,18,3,0.0,0.09444444444444439
2173,11,3,0.0,0.13986013986013984
2174,19,5,0.0,0.16475972540045764
2175,17,5,0.0,0.1792717086834734
2176,11,7,0.0,0.32085561497326204
2177,14,5,0.0,0.20634920634920634
2178,3,7,0.0,0.4444444444444444
2179,18,6,0.0,0.20531400966183572
2180,6,3,0.0,0.20833333333333326
2181,9,7,0.0,0.35555555555555557
2182,9,5,0.0,0.2735042735042735
2183,3,5,0.0,0.38095238095238093
2184,19,5,0.0,0.16475972540045764
2185,12,2,0.0,0.07051282051282047
2186,5,7,0.0,0.4363636363636364
2187,9,7,0.0,0.35555555555555557
2188,18,2,0.0,0.049707602339181284
2189,13,7,0.0,0.29149797570850206
2190,17,3,0.0,0.09907120743034056
2191,13,8,0.0,0.32307692307692315
2192,3,6,0.0,0.41666666666666663
2193,14,6,0.0,0.24436090225563917
2194,19,5,0.0,0.16475972540045764
2195,14,7,0.0,0.2785714285714285
2196,14,5,0.0,0.20634920634920634
2197,11,2,0.0,0.07575757575757577
2198,5,8,0.0,0.4666666666666667
2199,9,2,0.0,0.08888888888888885
2200,17,5,0.0,0.1792717086834734
2201,15,4,0.0,0.1555555555555556
2202,12,3,0.0,0.13095238095238096
2203,15,3,0.0,0.10980392156862745
2204,13,8,0.0,0.3230769230769231
2205,17,3,0.0,0.09907120743034056
2206,9,3,0.0,0.1616161616161616
2207,8,5,0.0,0.29166666666666674
2208,16,2,0.0,0.05514705882352942
2209,9,5,0.0,0.2735042735042735
2210,8,2,0.0,0.09722222222222224
2211,8,6,0.0,0.33653846153846156
2212,19,3,0.0,0.09022556390977443
2213,7,6,0.0,0.35714285714285715
2214,3,3,0.0,0.2666666666666666
2215,4,4,0.0,0.3214285714285714
2216,19,4,0.0,0.12918660287081335
2217,10,2,0.0,0.08181818181818183
2218,18,6,0.0,0.20531400966183572
2219,13,2,0.0,0.06593406593406598
2220,12,3,0.0,0.13095238095238096
2221,3,7,0.0,0.4444444444444444
2222,9,3,0.0,0.1616161616161616
2223,7,4,0.0,0.2571428571428571
2224,6,2,0.0,0.11904761904761904
2225,15,8,0.0,0.29696969696969705
2226,5,2,0.0,0.13333333333333336
2227,4,8,0.0,0.4772727272727273
2228,17,4,0.0,0.14117647058823524
2229,4,3,0.0,0.25000000000000006
2230,4,4,0.0,0.3214285714285714
2231,7,3,0.0,0.19047619047619047
2232,7,2,0.0,0.10714285714285712
2233,12,4,0.0,0.18333333333333332
2234,12,5,0.0,0.2291666666666666
2235,15,4,0.0,0.15555555555555559
2236,7,6,0.0,0.35714285714285715
2237,11,8,0.0,0.35353535353535354
2238,4,2,0.0,0.15
2239,3,7,0.0,0.4444444444444444
2240,16,3,0.0,0.10416666666666669
2241,14,8,0.0,0.3095238095238096
2242,13,4,0.0,0.1730769230769231
2243,10,3,0.0,0.15000000000000002
2244,19,6,0.0,0.19736842105263155
2245,18,2,0.0,0.049707602339181284
2246,3,4,0.0,0.3333333333333333
2247,7,2,0.0,0.10714285714285712
2248,17,3,0.0,0.09907120743034056
2249,7,6,0.0,0.35714285714285715
2250,7,7,0.0,0.39560439560439553
2251,7,7,0.0,0.39560439560439553
2252,17,8,0.0,0.2745098039215686
2253,14,7,0.0,0.2785714285714286
2254,4,6,0.0,0.41666666666666663
2255,14,4,0.0,0.16386554621848742
2256,16,2,0.0,0.05514705882352942
2257,14,3,0.0,0.11607142857142855
2258,15,8,0.0,0.29696969696969705
2259,13,4,0.0,0.1730769230769231
2260,5,8,0.0,0.4666666666666667
2261,7,7,0.0,0.39560439560439553
2262,3,5,0.0,0.38095238095238093
2263,17,3,0.0,0.09907120743034056
2264,5,5,0.0,0.3555555555555556
2265,13,8,0.0,0.3230769230769231
2266,6,3,0.0,0.20833333333333331
2267,5,6,0.0,0.39999999999999997
2268,17,8,0.0,0.2745098039215686
2269,4,8,0.0,0.47727272727272724
2270,3,8,0.0,0.4666666666666667
2271,14,7,0.0,0.2785714285714285
2272,19,5,0.0,0.16475972540045764
2273,11,5,0.0,0.24242424242424243
2274,3,6,0.0,0.41666666666666663
2275,7,6,0.0,0.35714285714285715
2276,3,2,0.0,0.16666666666666666
2277,3,7,0.0,0.4444444444444445
2278,7,6,0.0,0.35714285714285715
2279,6,2,0.0,0.11904761904761904
2280,12,2,0.0,0.07051282051282046
2281,7,6,0.0,0.35714285714285715
2282,13,3,0.0,0.12307692307692314
2283,3,6,0.0,0.41666666666666663
2284,5,7,0.0,0.4363636363636364
2285,4,3,0.0,0.25
2286,13,4,0.0,0.1730769230769231
2287,3,3,0.0,0.2666666666666666
2288,5,6,0.0,0.4
2289,13,6,0.0,0.25641025641025644
2290,11,7,0.0,0.32085561497326204
2291,7,4,0.0,0.2571428571428571
2292,5,6,0.0,0.39999999999999997
2293,18,7,0.0,0.23611111111111113
2294,10,2,0.0,0.08181818181818183
2295,11,4,0.0,0.19480519480519484
2296,3,5,0.0,0.38095238095238093
2297,18,8,0.0,0.2644444444444444
2298,17,4,0.0,0.14117647058823524
2299,14,8,0.0,0.3095238095238096
2300,3,3,0.0,0.2666666666666666
2301,9,3,0.0,0.1616161616161616
2302,8,5,0.0,0.29166666666666674
2303,16,4,0.0,0.1480263157894737
2304,13,4,0.0,0.1730769230769231
2305,15,8,0.0,0.29696969696969705
2306,17,6,0.0,0.213903743315508
2307,16,4,0.0,0.1480263157894737
2308,3,8,0.0,0.4666666666666667
2309,15,3,0.0,0.10980392156862746
2310,5,3,0.0,0.2285714285714286
2311,15,6,0.0,0.2333333333333333
2312,13,6,0.0,0.2564102564102565
2313,7,2,0.0,0.10714285714285712
2314,3,6,0.0,0.41666666666666663
2315,19,6,0.0,0.19736842105263155
2316,13,2,0.0,0.06593406593406598
2317,15,6,0.0,0.2333333333333333
2318,14,2,0.0,0.061904761904761886
2319,3,8,0.0,0.4666666666666667
2320,5,3,0.0,0.2285714285714286
2321,19,5,0.0,0.16475972540045764
2322,10,2,0.0,0.08181818181818183
2323,15,5,0.0,0.1964912280701754
2324,4,3,0.0,0.25000000000000006
2325,7,4,0.0,0.25714285714285706
2326,10,8,0.0,0.37058823529411766
2327,19,3,0.0,0.09022556390977443
2328,11,6,0.0,0.2840909090909091
2329,15,3,0.0,0.10980392156862746
2330,4,6,0.0,0.41666666666666663
2331,12,6,0.0,0.2696078431372549
2332,19,6,0.0,0.19736842105263155
2333,5,8,0.0,0.4666666666666667
2334,11,7,0.0,0.32085561497326204
2335,11,6,0.0,0.2840909090909091
2336,12,4,0.0,0.18333333333333332
2337,4,5,0.0,0.375
2338,16,4,0.0,0.1480263157894737
2339,5,5,0.0,0.3555555555555556
2340,11,4,0.0,0.19480519480519484
2341,8,5,0.0,0.29166666666666674
2342,14,5,0.0,0.20634920634920634
2343,6,5,0.0,0.3333333333333333
2344,10,3,0.0,0.15000000000000005
2345,5,7,0.0,0.4363636363636364
2346,6,5,0.0,0.3333333333333333
2347,15,8,0.0,0.29696969696969705
2348,14,3,0.0,0.11607142857142855
2349,12,7,0.0,0.3055555555555556
2350,6,7,0.0,0.41666666666666674
2351,16,4,0.0,0.1480263157894737
2352,12,6,0.0,0.26960784313725494
2353,7,8,0.0,0.4285714285714285
2354,18,3,0.0,0.09444444444444439
2355,15,6,0.0,0.2333333333333333
2356,14,4,0.0,0.1638655462184874
2357,12,5,0.0,0.2291666666666666
2358,8,6,0.0,0.33653846153846156
2359,8,6,0.0,0.33653846153846156
2360,17,2,0.0,0.05228758169934642
2361,17,7,0.0,0.24552429667519182
2362,10,4,0.0,0.2076923076923077
2363,12,8,0.0,0.337719298245614
2364,14,8,0.0,0.30952380952380953
2365,9,7,0.0,0.3555555555555555
2366,8,2,0.0,0.09722222222222224
2367,5,4,0.0,0.30000000000000004
2368,11,7,0.0,0.32085561497326204
2369,14,5,0.0,0.20634920634920637
2370,11,7,0.0,0.32085561497326204
2371,16,8,0.0,0.28532608695652173
2372,5,4,0.0,0.30000000000000004
2373,8,4,0.0,0.23863636363636362
2374,6,7,0.0,0.4166666666666668
2375,14,5,0.0,0.20634920634920634
2376,7,3,0.0,0.19047619047619047
2377,16,2,0.0,0.05514705882352942
2378,11,6,0.0,0.2840909090909091
2379,18,5,0.0,0.1717171717171717
2380,8,5,0.0,0.29166666666666674
2381,3,4,0.0,0.3333333333333333
2382,16,7,0.0,0.2556818181818181
2383,6,8,0.0,0.44871794871794873
2384,6,4,0.0,0.27777777777777785
2385,17,5,0.0,0.1792717086834734
2386,19,3,0.0,0.09022556390977443
2387,5,4,0.0,0.30000000000000004
2388,8,2,0.0,0.09722222222222224
2389,13,3,0.0,0.12307692307692314
2390,16,5,0.0,0.1875
2391,13,2,0.0,0.06593406593406598
2392,15,8,0.0,0.296969696969697
2393,10,8,0.0,0.37058823529411766
2394,7,8,0.0,0.4285714285714285
2395,6,2,0.0,0.11904761904761904
2396,4,8,0.0,0.47727272727272724
2397,5,5,0.0,0.3555555555555556
2398,8,3,0.0,0.175
2399,19,5,0.0,0.16475972540045764
2400,9,6,0.0,0.3174603174603174
2401,11,8,0.0,0.35353535353535354
2402,13,6,0.0,0.2564102564102565
2403,6,2,0.0,0.11904761904761904
2404,12,5,0.0,0.2291666666666666
2405,18,5,0.0,0.1717171717171717
2406,11,7,0.0,0.32085561497326204
2407,18,4,0.0,0.13492063492063489
2408,15,3,0.0,0.10980392156862745
2409,11,3,0.0,0.13986013986013984
2410,7,4,0.0,0.25714285714285706
2411,14,3,0.0,0.11607142857142855
2412,14,8,0.0,0.3095238095238096
2413,4,7,0.0,0.44999999999999996
2414,10,7,0.0,0.3375
2415,14,4,0.0,0.16386554621848742
2416,13,3,0.0,0.12307692307692314
2417,10,3,0.0,0.15000000000000002
2418,9,7,0.0,0.35555555555555557
2419,13,3,0.0,0.12307692307692314
2420,8,4,0.0,0.23863636363636362
2421,12,8,0.0,0.337719298245614
2422,4,6,0.0,0.41666666666666663
2423,8,4,0.0,0.23863636363636362
2424,18,7,0.0,0.23611111111111113
2425,10,4,0.0,0.20769230769230773
2426,15,7,0.0,0.26666666666666666
2427,9,5,0.0,0.2735042735042735
2428,4,3,0.0,0.25000000000000006
2429,19,6,0.0,0.19736842105263155
2430,7,4,0.0,0.25714285714285706
2431,13,5,0.0,0.2171945701357466
2432,17,6,0.0,0.213903743315508
2433,16,7,0.0,0.2556818181818181
2434,15,7,0.0,0.26666666666666666
2435,3,4,0.0,0.3333333333333333
2436,9,4,0.0,0.22222222222222224
2437,6,8,0.0,0.44871794871794873
2438,19,8,0.0,0.25506072874493924
2439,4,2,0.0,0.15
2440,5,8,0.0,0.4666666666666667
2441,19,2,0.0,0.04736842105263153
2442,15,8,0.0,0.29696969696969705
2443,3,5,0.0,0.38095238095238093
2444,10,8,0.0,0.37058823529411766
2445,4,6,0.0,0.41666666666666663
2446,15,2,0.0,0.05833333333333333
2447,5,3,0.0,0.2285714285714286
2448,16,8,0.0,0.28532608695652173
2449,19,4,0.0,0.12918660287081335
2450,19,5,0.0,0.16475972540045764
2451,9,8,0.0,0.38888888888888884
2452,17,5,0.0,0.1792717086834734
2453,14,8,0.0,0.3095238095238096
2454,15,8,0.0,0.29696969696969705
2455,3,7,0.0,0.4444444444444444
2456,15,2,0.0,0.05833333333333333
2457,16,4,0.0,0.1480263157894737
2458,19,8,0.0,0.25506072874493924
2459,13,5,0.0,0.2171945701357466
2460,5,3,0.0,0.2285714285714286
2461,14,3,0.0,0.11607142857142855
2462,7,3,0.0,0.19047619047619047
2463,8,3,0.0,0.175
2464,5,5,0.0,0.3555555555555556
2465,13,8,0.0,0.3230769230769231
2466,9,6,0.0,0.3174603174603174
2467,19,3,0.0,0.09022556390977443
2468,8,4,0.0,0.23863636363636362
2469,4,4,0.0,0.3214285714285714
2470,13,3,0.0,0.12307692307692314
2471,16,5,0.0,0.1875
2472,6,4,0.0,0.2777777777777778
2473,6,7,0.0,0.4166666666666668
2474,15,6,0.0,0.2333333333333333
2475,19,8,0.0,0.25506072874493924
2476,8,8,0.0,0.4083333333333333
2477,5,6,0.0,0.39999999999999997
2478,8,8,0.0,0.4083333333333333
2479,7,5,0.0,0.3116883116883117
2480,13,2,0.0,0.06593406593406598
2481,19,4,0.0,0.12918660287081335
2482,14,6,0.0,0.24436090225563917
2483,8,7,0.0,0.37500000000000006
2484,6,4,0.0,0.2777777777777778
2485,10,6,0.0,0.30000000000000004
2486,12,8,0.0,0.337719298245614
2487,3,2,0.0,0.16666666666666666
2488,12,5,0.0,0.22916666666666663
2489,6,8,0.0,0.4487179487179488
2490,17,5,0.0,0.1792717086834734
2491,17,8,0.0,0.2745098039215686
2492,5,5,0.0,0.3555555555555556
2493,16,2,0.0,0.05514705882352942
2494,5,6,0.0,0.39999999999999997
2495,14,6,0.0,0.2443609022556391
2496,11,3,0.0,0.13986013986013984
2497,17,3,0.0,0.09907120743034056
2498,8,3,0.0,0.175
2499,12,5,0.0,0.22916666666666663
2500,5,2,0.0,0.13333333333333336
2501,4,4,0.0,0.3214285714285714
2502,12,8,0.0,0.337719298245614
2503,19,3,0.0,0.09022556390977443
2504,11,4,0.0,0.19480519480519481
2505,8,4,0.0,0.23863636363636362
2506,4,7,0.0,0.45
2507,12,7,0.0,0.3055555555555556
2508,5,5,0.0,0.3555555555555556
2509,16,2,0.0,0.05514705882352942
2510,16,4,0.0,0.1480263157894737
2511,15,2,0.0,0.05833333333333333
2512,14,8,0.0,0.3095238095238096
2513,9,8,0.0,0.38888888888888884
2514,9,2,0.0,0.08888888888888885
2515,19,3,0.0,0.09022556390977443
2516,5,8,0.0,0.4666666666666667
2517,14,6,0.0,0.2443609022556391
2518,6,3,0.0,0.20833333333333326
2519,16,4,0.0,0.1480263157894737
2520,15,7,0.0,0.26666666666666666
2521,19,2,0.0,0.04736842105263153
2522,3,2,0.0,0.16666666666666666
2523,4,2,0.0,0.15
2524,12,7,0.0,0.3055555555555556
2525,11,2,0.0,0.07575757575757577
2526,5,8,0.0,0.4666666666666667
2527,18,8,0.0,0.2644444444444444
2528,18,5,0.0,0.1717171717171717
2529,10,5,0.0,0.2571428571428572
2530,6,6,0.0,0.3787878787878788
2531,5,5,0.0,0.3555555555555556
2532,11,6,0.0,0.2840909090909091
2533,19,3,0.0,0.09022556390977443
2534,7,8,0.0,0.4285714285714285
2535,5,2,0.0,0.13333333333333336
2536,3,8,0.0,0.4666666666666667
2537,3,8,0.0,0.4666666666666667
2538,10,3,0.0,0.15000000000000002
2539,16,2,0.0,0.05514705882352942
2540,14,6,0.0,0.24436090225563917
2541,7,2,0.0,0.10714285714285712
2542,9,5,0.0,0.2735042735042735
2543,14,5,0.0,0.20634920634920637
2544,17,7,0.0,0.24552429667519182
2545,14,3,0.0,0.11607142857142855
2546,5,6,0.0,0.39999999999999997
2547,12,8,0.0,0.337719298245614
2548,11,8,0.0,0.35353535353535354
2549,12,7,0.0,0.3055555555555556
2550,3,7,0.0,0.4444444444444445
2551,15,6,0.0,0.2333333333333333
2552,17,2,0.0,0.05228758169934642
2553,13,5,0.0,0.2171945701357466
2554,3,7,0.0,0.4444444444444445
2555,17,6,0.0,0.213903743315508
2556,3,5,0.0,0.38095238095238093
2557,12,5,0.0,0.22916666666666663
2558,3,7,0.0,0.4444444444444445
2559,5,3,0.0,0.2285714285714286
2560,7,4,0.0,0.2571428571428571
2561,7,5,0.0,0.3116883116883117
2562,3,8,0.0,0.4666666666666667
2563,18,2,0.0,0.049707602339181284
2564,17,5,0.0,0.1792717086834734
2565,11,7,0.0,0.32085561497326204
2566,13,3,0.0,0.12307692307692314
2567,11,6,0.0,0.2840909090909091
2568,14,8,0.0,0.3095238095238096
2569,6,3,0.0,0.20833333333333326
2570,13,6,0.0,0.25641025641025644
2571,14,2,0.0,0.061904761904761886
2572,6,6,0.0,0.3787878787878787
2573,19,2,0.0,0.04736842105263153
2574,16,3,0.0,0.10416666666666669
2575,10,4,0.0,0.20769230769230773
2576,8,7,0.0,0.37500000000000006
2577,15,8,0.0,0.29696969696969705
2578,4,4,0.0,0.3214285714285714
2579,18,3,0.0,0.09444444444444439
2580,7,6,0.0,0.35714285714285715
2581,19,2,0.0,0.04736842105263153
2582,8,3,0.0,0.175
2583,6,7,0.0,0.41666666666666674
2584,10,5,0.0,0.2571428571428572
2585,8,6,0.0,0.33653846153846156
2586,3,4,0.0,0.3333333333333333
2587,13,8,0.0,0.3230769230769231
2588,11,4,0.0,0.19480519480519484
2589,16,5,0.0,0.1875
2590,18,7,0.0,0.23611111111111113
2591,7,5,0.0,0.3116883116883117
2592,11,8,0.0,0.35353535353535354
2593,6,5,0.0,0.3333333333333333
2594,11,5,0.0,0.2424242424242424
2595,7,5,0.0,0.3116883116883117
2596,13,2,0.0,0.06593406593406598
2597,12,8,0.0,0.337719298245614
2598,18,3,0.0,0.09444444444444439
2599,12,2,0.0,0.07051282051282046
2600,13,7,0.0,0.29149797570850206
2601,11,7,0.0,0.32085561497326204
2602,17,2,0.0,0.05228758169934642
2603,10,2,0.0,0.08181818181818183
2604,17,2,0.0,0.05228758169934642
2605,12,3,0.0,0.13095238095238096
2606,10,5,0.0,0.2571428571428572
2607,9,2,0.0,0.08888888888888885
2608,8,4,0.0,0.23863636363636362
2609,7,8,0.0,0.4285714285714285
2610,9,3,0.0,0.1616161616161616
2611,9,7,0.0,0.35555555555555557
2612,19,8,0.0,0.25506072874493924
2613,3,6,0.0,0.41666666666666663
2614,13,7,0.0,0.29149797570850206
2615,14,3,0.0,0.11607142857142855
2616,17,2,0.0,0.05228758169934642
2617,19,6,0.0,0.19736842105263155
2618,11,3,0.0,0.13986013986013984
2619,3,3,0.0,0.2666666666666666
2620,16,4,0.0,0.1480263157894737
2621,13,4,0.0,0.1730769230769231
2622,15,7,0.0,0.26666666666666666
2623,14,6,0.0,0.2443609022556391
2624,13,6,0.0,0.25641025641025644
2625,10,6,0.0,0.30000000000000004
2626,19,5,0.0,0.16475972540045764
2627,12,5,0.0,0.2291666666666666
2628,7,2,0.0,0.10714285714285712
2629,18,6,0.0,0.20531400966183572
2630,10,7,0.0,0.3375
2631,18,8,0.0,0.2644444444444444
2632,14,8,0.0,0.3095238095238096
2633,6,7,0.0,0.4166666666666667
2634,11,2,0.0,0.07575757575757577
2635,17,2,0.0,0.05228758169934642
2636,4,7,0.0,0.45
2637,15,5,0.0,0.1964912280701754
2638,19,6,0.0,0.19736842105263155
2639,10,8,0.0,0.37058823529411766
2640,5,2,0.0,0.13333333333333336
2641,9,2,0.0,0.08888888888888885
2642,18,2,0.0,0.049707602339181284
2643,12,3,0.0,0.13095238095238096
2644,15,8,0.0,0.296969696969697
2645,6,6,0.0,0.3787878787878787
2646,10,7,0.0,0.3375
2647,19,8,0.0,0.25506072874493924
2648,7,8,0.0,0.4285714285714285
2649,16,7,0.0,0.2556818181818181
2650,10,4,0.0,0.20769230769230773
2651,6,7,0.0,0.41666666666666674
2652,8,3,0.0,0.175
2653,13,8,0.0,0.32307692307692315
2654,10,2,0.0,0.08181818181818183
2655,16,5,0.0,0.1875
2656,6,7,0.0,0.4166666666666668
2657,19,6,0.0,0.19736842105263155
2658,6,5,0.0,0.3333333333333333
2659,7,2,0.0,0.10714285714285712
2660,7,6,0.0,0.35714285714285715
2661,13,4,0.0,0.1730769230769231
2662,4,2,0.0,0.15
2663,3,4,0.0,0.3333333333333333
2664,4,7,0.0,0.44999999999999996
2665,13,4,0.0,0.1730769230769231
2666,14,3,0.0,0.11607142857142855
2667,11,8,0.0,0.35353535353535354
2668,6,5,0.0,0.3333333333333333
2669,7,6,0.0,0.35714285714285715
2670,11,6,0.0,0.2840909090909091
2671,11,7,0.0,0.32085561497326204
2672,6,3,0.0,0.20833333333333331
2673,9,3,0.0,0.1616161616161616
2674,18,3,0.0,0.09444444444444439
2675,18,5,0.0,0.1717171717171717
2676,5,5,0.0,0.3555555555555556
2677,17,2,0.0,0.05228758169934642
2678,7,7,0.0,0.39560439560439553
2679,18,2,0.0,0.049707602339181284
2680,5,6,0.0,0.4
2681,10,2,0.0,0.08181818181818183
2682,14,8,0.0,0.3095238095238096
2683,19,5,0.0,0.16475972540045764
2684,14,8,0.0,0.3095238095238096
2685,4,3,0.0,0.25000000000000006
2686,6,5,0.0,0.3333333333333333
2687,3,3,0.0,0.2666666666666666
2688,4,7,0.0,0.44999999999999996
2689,18,3,0.0,0.09444444444444439
2690,3,3,0.0,0.2666666666666666
2691,8,5,0.0,0.29166666666666674
2692,16,7,0.0,0.2556818181818181
2693,4,8,0.0,0.47727272727272724
2694,12,2,0.0,0.07051282051282046
2695,18,3,0.0,0.09444444444444439
2696,12,7,0.0,0.3055555555555556
2697,3,6,0.0,0.41666666666666663
2698,5,8,0.0,0.4666666666666667
2699,6,6,0.0,0.3787878787878787
2700,9,4,0.0,0.22222222222222224
2701,7,8,0.0,0.4285714285714285
2702,3,8,0.0,0.4666666666666667
2703,12,8,0.0,0.337719298245614
2704,18,7,0.0,0.23611111111111113
2705,4,2,0.0,0.15
2706,16,2,0.0,0.05514705882352942
2707,14,5,0.0,0.20634920634920634
2708,9,5,0.0,0.2735042735042735
2709,9,2,0.0,0.08888888888888885
2710,15,2,0.0,0.05833333333333333
2711,6,8,0.0,0.4487179487179488
2712,16,8,0.0,0.28532608695652173
2713,17,4,0.0,0.14117647058823524
2714,14,3,0.0,0.11607142857142855
2715,16,8,0.0,0.28532608695652173
2716,4,5,0.0,0.375
2717,18,5,0.0,0.1717171717171717
2718,12,5,0.0,0.22916666666666663
2719,6,8,0.0,0.4487179487179488
2720,7,3,0.0,0.19047619047619047
2721,19,6,0.0,0.19736842105263155
2722,15,8,0.0,0.29696969696969705
2723,7,3,0.0,0.19047619047619047
2724,12,8,0.0,0.337719298245614
2725,18,3,0.0,0.09444444444444439
2726,10,4,0.0,0.2076923076923077
2727,11,4,0.0,0.19480519480519484
2728,12,8,0.0,0.337719298245614
2729,10,7,0.0,0.3375
2730,11,7,0.0,0.32085561497326204
2731,14,3,0.0,0.11607142857142855
2732,19,3,0.0,0.09022556390977443
2733,9,2,0.0,0.08888888888888885
2734,8,4,0.0,0.23863636363636362
2735,3,6,0.0,0.41666666666666663
2736,13,2,0.0,0.06593406593406598
2737,3,2,0.0,0.16666666666666666
2738,8,6,0.0,0.33653846153846156
2739,19,4,0.0,0.12918660287081335
2740,7,3,0.0,0.19047619047619047
2741,11,6,0.0,0.2840909090909091
2742,8,6,0.0,0.33653846153846156
2743,12,2,0.0,0.07051282051282046
2744,8,2,0.0,0.09722222222222224
2745,16,3,0.0,0.10416666666666669
2746,11,6,0.0,0.2840909090909091
2747,13,8,0.0,0.3230769230769231
2748,5,8,0.0,0.4666666666666667
2749,12,6,0.0,0.2696078431372549
2750,18,5,0.0,0.1717171717171717
2751,3,3,0.0,0.2666666666666666
2752,19,5,0.0,0.16475972540045764
2753,8,7,0.0,0.37500000000000006
2754,7,3,0.0,0.19047619047619047
2755,8,4,0.0,0.23863636363636362
2756,8,3,0.0,0.175
2757,12,6,0.0,0.26960784313725494
2758,10,4,0.0,0.20769230769230773
2759,10,2,0.0,0.08181818181818183
2760,14,4,0.0,0.16386554621848742
2761,7,7,0.0,0.39560439560439553
2762,14,6,0.0,0.24436090225563917
2763,9,4,0.0,0.22222222222222224
2764,5,7,0.0,0.4363636363636364
2765,6,2,0.0,0.11904761904761904
2766,11,8,0.0,0.35353535353535354
2767,3,4,0.0,0.3333333333333333
2768,11,5,0.0,0.24242424242424243
2769,18,5,0.0,0.1717171717171717
2770,14,2,0.0,0.061904761904761886
2771,8,3,0.0,0.175
2772,16,5,0.0,0.1875
2773,12,6,0.0,0.2696078431372549
2774,12,4,0.0,0.18333333333333332
2775,12,4,0.0,0.18333333333333332
2776,11,8,0.0,0.35353535353535354
2777,14,3,0.0,0.11607142857142855
2778,10,3,0.0,0.15000000000000002
2779,19,8,0.0,0.25506072874493924
2780,3,7,0.0,0.4444444444444445
2781,8,2,0.0,0.09722222222222224
2782,11,3,0.0,0.13986013986013984
2783,3,6,0.0,0.41666666666666663
2784,16,4,0.0,0.1480263157894737
2785,19,5,0.0,0.16475972540045764
2786,15,7,0.0,0.26666666666666666
2787,10,4,0.0,0.20769230769230773
2788,18,3,0.0,0.09444444444444439
2789,14,2,0.0,0.061904761904761886
2790,19,3,0.0,0.09022556390977443
2791,13,3,0.0,0.12307692307692314
2792,11,7,0.0,0.32085561497326204
2793,18,2,0.0,0.049707602339181284
2794,3,2,0.0,0.16666666666666666
2795,15,6,0.0,0.2333333333333333
2796,19,3,0.0,0.09022556390977443
2797,16,7,0.0,0.2556818181818181
2798,19,7,0.0,0.22736842105263158
2799,15,5,0.0,0.1964912280701754
2800,9,6,0.0,0.3174603174603174
2801,18,4,0.0,0.13492063492063489
2802,19,8,0.0,0.25506072874493924
2803,9,7,0.0,0.35555555555555557
2804,17,2,0.0,0.05228758169934642
2805,18,7,0.0,0.2361111111111111
2806,14,3,0.0,0.11607142857142855
2807,4,8,0.0,0.4772727272727273
2808,14,8,0.0,0.3095238095238096
2809,14,2,0.0,0.061904761904761886
2810,9,7,0.0,0.35555555555555557
2811,6,3,0.0,0.20833333333333331
2812,8,4,0.0,0.23863636363636362
2813,16,8,0.0,0.28532608695652173
2814,15,3,0.0,0.10980392156862745
2815,6,4,0.0,0.2777777777777778
2816,19,7,0.0,0.22736842105263158
2817,3,3,0.0,0.2666666666666666
2818,8,6,0.0,0.33653846153846156
2819,4,6,0.0,0.41666666666666663
2820,9,2,0.0,0.08888888888888885
2821,8,4,0.0,0.23863636363636362
2822,15,5,0.0,0.1964912280701754
2823,10,3,0.0,0.15000000000000002
2824,11,6,0.0,0.2840909090909091
2825,5,6,0.0,0.4
2826,17,7,0.0,0.24552429667519182
2827,6,7,0.0,0.41666666666666674
2828,17,3,0.0,0.09907120743034056
2829,10,6,0.0,0.30000000000000004
2830,3,3,0.0,0.2666666666666666
2831,9,7,0.0,0.35555555555555557
2832,7,4,0.0,0.25714285714285706
2833,18,8,0.0,0.2644444444444444
2834,6,5,0.0,0.3333333333333333
2835,7,7,0.0,0.39560439560439553
2836,9,4,0.0,0.22222222222222224
2837,6,2,0.0,0.11904761904761904
2838,18,2,0.0,0.049707602339181284
2839,17,4,0.0,0.14117647058823526
2840,10,5,0.0,0.2571428571428572
2841,13,2,0.0,0.06593406593406598
2842,6,8,0.0,0.44871794871794873
2843,15,5,0.0,0.1964912280701754
2844,16,8,0.0,0.28532608695652173
2845,5,4,0.0,0.30000000000000004
2846,4,7,0.0,0.45
2847,16,8,0.0,0.28532608695652173
2848,9,5,0.0,0.2735042735042735
2849,6,8,0.0,0.4487179487179488
2850,3,5,0.0,0.38095238095238093
2851,13,3,0.0,0.12307692307692311
2852,7,2,0.0,0.10714285714285712
2853,10,8,0.0,0.37058823529411766
2854,11,6,0.0,0.2840909090909091
2855,10,7,0.0,0.3375
2856,12,3,0.0,0.13095238095238093
2857,13,4,0.0,0.1730769230769231
2858,10,2,0.0,0.08181818181818183
2859,14,3,0.0,0.11607142857142855
2860,13,5,0.0,0.2171945701357466
2861,16,5,0.0,0.1875
2862,13,5,0.0,0.2171945701357466
2863,15,4,0.0,0.1555555555555556
2864,18,4,0.0,0.13492063492063489
2865,11,8,0.0,0.35353535353535354
2866,12,4,0.0,0.18333333333333332
