sample_index,leaf_count,maximum_additive_state_error,maximum_derived_observable_error
1834,9,1.7763568394002505e-15,1.7763568394002505e-15
1835,28,2.842170943040401e-14,2.842170943040401e-14
1836,46,1.4210854715202004e-14,1.4210854715202004e-14
1837,45,1.4210854715202004e-14,1.4210854715202004e-14
1838,37,1.4210854715202004e-14,1.4210854715202004e-14
1839,77,1.1368683772161603e-13,1.1368683772161603e-13
1840,38,5.684341886080802e-14,5.684341886080802e-14
1841,22,7.105427357601002e-15,7.105427357601002e-15
1842,30,1.4210854715202004e-14,7.105427357601002e-15
1843,69,4.263256414560601e-14,4.263256414560601e-14
1844,59,2.842170943040401e-14,2.842170943040401e-14
1845,26,7.105427357601002e-15,7.105427357601002e-15
1846,24,1.4210854715202004e-14,1.4210854715202004e-14
1847,58,5.684341886080802e-14,5.684341886080802e-14
1848,45,2.842170943040401e-14,1.4210854715202004e-14
1849,25,1.4210854715202004e-14,1.4210854715202004e-14
1850,73,4.263256414560601e-14,4.263256414560601e-14
1851,46,5.684341886080802e-14,5.684341886080802e-14
1852,72,7.105427357601002e-14,7.105427357601002e-14
1853,70,1.1368683772161603e-13,1.1368683772161603e-13
1854,26,5.684341886080802e-14,5.684341886080802e-14
1855,80,8.526512829121202e-14,8.526512829121202e-14
1856,51,2.842170943040401e-14,1.4210854715202004e-14
1857,35,2.1316282072803006e-14,2.1316282072803006e-14
1858,30,1.4210854715202004e-14,1.4210854715202004e-14
1859,48,4.263256414560601e-14,4.263256414560601e-14
1860,70,5.684341886080802e-14,5.684341886080802e-14
1861,25,2.842170943040401e-14,2.842170943040401e-14
1862,24,1.4210854715202004e-14,1.4210854715202004e-14
1863,31,7.105427357601002e-15,7.105427357601002e-15
1864,21,1.4210854715202004e-14,1.4210854715202004e-14
1865,32,2.842170943040401e-14,2.842170943040401e-14
1866,43,2.842170943040401e-14,2.842170943040401e-14
1867,74,1.4210854715202004e-13,1.4210854715202004e-13
1868,15,7.105427357601002e-15,7.105427357601002e-15
1869,78,2.842170943040401e-14,2.842170943040401e-14
1870,40,1.4210854715202004e-14,1.4210854715202004e-14
1871,18,1.4210854715202004e-14,1.4210854715202004e-14
1872,64,5.684341886080802e-14,5.684341886080802e-14
1873,35,1.4210854715202004e-14,1.4210854715202004e-14
1874,11,7.105427357601002e-15,7.105427357601002e-15
1875,26,1.4210854715202004e-14,1.4210854715202004e-14
1876,62,4.263256414560601e-14,2.842170943040401e-14
1877,78,8.526512829121202e-14,8.526512829121202e-14
1878,44,2.842170943040401e-14,2.842170943040401e-14
1879,48,5.684341886080802e-14,5.684341886080802e-14
1880,71,4.263256414560601e-14,4.263256414560601e-14
1881,23,1.4210854715202004e-14,1.4210854715202004e-14
1882,28,1.4210854715202004e-14,1.4210854715202004e-14
1883,44,4.263256414560601e-14,4.263256414560601e-14
1884,37,2.842170943040401e-14,2.842170943040401e-14
1885,78,3.552713678800501e-14,2.842170943040401e-14
1886,53,2.842170943040401e-14,2.842170943040401e-14
1887,51,5.684341886080802e-14,5.684341886080802e-14
1888,26,4.263256414560601e-14,4.263256414560601e-14
1889,55,2.842170943040401e-14,2.842170943040401e-14
1890,35,1.4210854715202004e-14,1.4210854715202004e-14
1891,12,3.552713678800501e-15,2.220446049250313e-16
1892,69,2.842170943040401e-14,2.842170943040401e-14
1893,63,5.684341886080802e-14,5.684341886080802e-14
1894,77,8.526512829121202e-14,5.684341886080802e-14
1895,12,3.552713678800501e-15,1.7763568394002505e-15
1896,79,1.4210854715202004e-13,1.4210854715202004e-13
1897,28,1.4210854715202004e-14,1.4210854715202004e-14
1898,21,1.4210854715202004e-14,1.4210854715202004e-14
1899,48,4.263256414560601e-14,4.263256414560601e-14
1900,25,1.4210854715202004e-14,1.4210854715202004e-14
1901,74,2.842170943040401e-14,2.842170943040401e-14
1902,21,2.842170943040401e-14,2.842170943040401e-14
1903,46,2.842170943040401e-14,2.842170943040401e-14
1904,58,4.263256414560601e-14,4.263256414560601e-14
1905,52,5.684341886080802e-14,5.684341886080802e-14
1906,10,7.105427357601002e-15,7.105427357601002e-15
1907,79,8.526512829121202e-14,8.526512829121202e-14
1908,75,5.684341886080802e-14,5.684341886080802e-14
1909,66,8.526512829121202e-14,8.526512829121202e-14
1910,34,4.263256414560601e-14,4.263256414560601e-14
1911,42,1.4210854715202004e-14,1.4210854715202004e-14
1912,52,4.263256414560601e-14,4.263256414560601e-14
1913,51,2.842170943040401e-14,2.842170943040401e-14
1914,33,7.105427357601002e-15,7.105427357601002e-15
1915,53,2.842170943040401e-14,2.842170943040401e-14
1916,38,1.4210854715202004e-14,1.4210854715202004e-14
1917,17,3.552713678800501e-15,3.552713678800501e-15
1918,23,1.4210854715202004e-14,7.105427357601002e-15
1919,39,4.263256414560601e-14,4.263256414560601e-14
1920,45,2.1316282072803006e-14,2.1316282072803006e-14
1921,50,2.842170943040401e-14,2.842170943040401e-14
1922,28,7.105427357601002e-15,7.105427357601002e-15
1923,62,5.684341886080802e-14,5.684341886080802e-14
1924,71,8.526512829121202e-14,8.526512829121202e-14
1925,57,2.842170943040401e-14,1.4210854715202004e-14
1926,76,1.1368683772161603e-13,1.1368683772161603e-13
1927,48,2.842170943040401e-14,2.842170943040401e-14
1928,71,2.842170943040401e-14,2.842170943040401e-14
1929,53,5.684341886080802e-14,5.684341886080802e-14
1930,13,3.552713678800501e-15,3.552713678800501e-15
1931,21,7.105427357601002e-15,7.105427357601002e-15
1932,30,1.4210854715202004e-14,1.4210854715202004e-14
1933,79,2.842170943040401e-14,2.842170943040401e-14
1934,25,7.105427357601002e-15,7.105427357601002e-15
1935,74,4.263256414560601e-14,2.842170943040401e-14
1936,54,4.263256414560601e-14,4.263256414560601e-14
1937,41,4.263256414560601e-14,4.263256414560601e-14
1938,66,5.684341886080802e-14,2.842170943040401e-14
1939,77,2.842170943040401e-14,2.842170943040401e-14
1940,72,8.526512829121202e-14,8.526512829121202e-14
1941,41,2.842170943040401e-14,2.842170943040401e-14
1942,15,1.4210854715202004e-14,1.4210854715202004e-14
1943,37,1.4210854715202004e-14,7.105427357601002e-15
1944,69,5.684341886080802e-14,5.684341886080802e-14
1945,28,1.0658141036401503e-14,7.105427357601002e-15
1946,56,2.842170943040401e-14,2.842170943040401e-14
1947,32,4.263256414560601e-14,4.263256414560601e-14
1948,45,1.4210854715202004e-14,1.4210854715202004e-14
1949,32,1.4210854715202004e-14,1.4210854715202004e-14
1950,66,5.684341886080802e-14,5.684341886080802e-14
1951,79,2.842170943040401e-14,2.842170943040401e-14
1952,34,1.4210854715202004e-14,1.4210854715202004e-14
1953,33,1.4210854715202004e-14,1.4210854715202004e-14
1954,28,2.842170943040401e-14,2.842170943040401e-14
1955,44,2.842170943040401e-14,1.4210854715202004e-14
1956,51,2.842170943040401e-14,2.842170943040401e-14
1957,40,1.4210854715202004e-14,1.4210854715202004e-14
1958,33,1.4210854715202004e-14,1.4210854715202004e-14
1959,33,1.4210854715202004e-14,1.4210854715202004e-14
1960,54,2.842170943040401e-14,2.842170943040401e-14
1961,65,5.684341886080802e-14,5.684341886080802e-14
1962,14,1.4210854715202004e-14,1.4210854715202004e-14
1963,71,2.842170943040401e-14,2.842170943040401e-14
1964,47,2.842170943040401e-14,2.842170943040401e-14
1965,24,2.842170943040401e-14,2.842170943040401e-14
1966,17,3.552713678800501e-15,3.552713678800501e-15
1967,65,4.263256414560601e-14,4.263256414560601e-14
1968,25,7.105427357601002e-15,7.105427357601002e-15
1969,17,3.552713678800501e-15,3.552713678800501e-15
1970,24,7.105427357601002e-15,7.105427357601002e-15
1971,77,4.263256414560601e-14,2.842170943040401e-14
1972,40,5.684341886080802e-14,5.684341886080802e-14
1973,38,1.4210854715202004e-14,7.105427357601002e-15
1974,20,1.4210854715202004e-14,1.4210854715202004e-14
1975,42,1.4210854715202004e-14,1.4210854715202004e-14
1976,51,5.684341886080802e-14,5.684341886080802e-14
1977,73,5.684341886080802e-14,5.684341886080802e-14
1978,23,1.4210854715202004e-14,1.4210854715202004e-14
1979,48,5.684341886080802e-14,5.684341886080802e-14
1980,75,5.684341886080802e-14,5.684341886080802e-14
1981,17,1.0658141036401503e-14,3.552713678800501e-15
1982,15,7.105427357601002e-15,7.105427357601002e-15
1983,32,2.842170943040401e-14,2.842170943040401e-14
1984,47,5.684341886080802e-14,5.684341886080802e-14
1985,39,1.4210854715202004e-14,1.4210854715202004e-14
1986,35,5.684341886080802e-14,5.684341886080802e-14
1987,45,2.842170943040401e-14,2.842170943040401e-14
1988,19,7.105427357601002e-15,7.105427357601002e-15
1989,62,2.842170943040401e-14,2.842170943040401e-14
1990,27,2.842170943040401e-14,2.842170943040401e-14
1991,50,5.684341886080802e-14,5.684341886080802e-14
1992,16,3.552713678800501e-15,3.552713678800501e-15
1993,20,1.4210854715202004e-14,7.105427357601002e-15
1994,35,2.842170943040401e-14,2.842170943040401e-14
1995,33,1.4210854715202004e-14,1.4210854715202004e-14
1996,11,3.552713678800501e-15,3.552713678800501e-15
1997,28,1.4210854715202004e-14,1.4210854715202004e-14
1998,10,1.4210854715202004e-14,1.4210854715202004e-14
1999,18,1.4210854715202004e-14,1.4210854715202004e-14
2000,63,5.684341886080802e-14,5.684341886080802e-14
2001,45,5.684341886080802e-14,5.684341886080802e-14
2002,69,8.526512829121202e-14,8.526512829121202e-14
2003,46,7.105427357601002e-14,7.105427357601002e-14
2004,24,1.4210854715202004e-14,1.4210854715202004e-14
2005,13,7.105427357601002e-15,7.105427357601002e-15
2006,54,2.842170943040401e-14,2.842170943040401e-14
2007,60,2.842170943040401e-14,1.4210854715202004e-14
2008,17,3.552713678800501e-15,3.552713678800501e-15
2009,67,2.842170943040401e-14,2.842170943040401e-14
2010,54,8.526512829121202e-14,8.526512829121202e-14
2011,41,2.842170943040401e-14,2.842170943040401e-14
2012,39,1.4210854715202004e-14,1.4210854715202004e-14
2013,74,8.526512829121202e-14,8.526512829121202e-14
2014,28,5.684341886080802e-14,5.684341886080802e-14
2015,37,2.842170943040401e-14,2.842170943040401e-14
2016,41,2.842170943040401e-14,2.842170943040401e-14
2017,71,4.263256414560601e-14,4.263256414560601e-14
2018,28,2.842170943040401e-14,2.842170943040401e-14
2019,70,1.1368683772161603e-13,1.1368683772161603e-13
2020,28,7.105427357601002e-15,7.105427357601002e-15
2021,41,1.4210854715202004e-14,1.4210854715202004e-14
2022,17,3.552713678800501e-15,3.552713678800501e-15
2023,71,4.263256414560601e-14,4.263256414560601e-14
2024,35,2.1316282072803006e-14,2.1316282072803006e-14
2025,77,2.842170943040401e-14,2.842170943040401e-14
2026,50,3.552713678800501e-14,3.552713678800501e-14
2027,41,2.842170943040401e-14,1.4210854715202004e-14
2028,38,2.842170943040401e-14,2.842170943040401e-14
2029,32,1.4210854715202004e-14,1.4210854715202004e-14
2030,54,5.684341886080802e-14,5.684341886080802e-14
2031,11,3.552713678800501e-15,3.552713678800501e-15
2032,32,1.4210854715202004e-14,1.4210854715202004e-14
2033,46,2.842170943040401e-14,2.842170943040401e-14
2034,65,5.684341886080802e-14,5.684341886080802e-14
2035,10,3.552713678800501e-15,1.7763568394002505e-15
2036,15,7.105427357601002e-15,7.105427357601002e-15
2037,69,5.684341886080802e-14,5.684341886080802e-14
2038,74,5.684341886080802e-14,5.684341886080802e-14
2039,35,2.842170943040401e-14,2.842170943040401e-14
2040,18,7.105427357601002e-15,7.105427357601002e-15
2041,26,2.842170943040401e-14,2.842170943040401e-14
2042,17,1.4210854715202004e-14,1.4210854715202004e-14
2043,20,7.105427357601002e-15,7.105427357601002e-15
2044,41,1.4210854715202004e-14,1.4210854715202004e-14
2045,40,2.842170943040401e-14,2.842170943040401e-14
2046,70,5.684341886080802e-14,5.684341886080802e-14
2047,29,7.105427357601002e-15,7.105427357601002e-15
2048,60,2.842170943040401e-14,2.842170943040401e-14
2049,36,1.4210854715202004e-14,1.4210854715202004e-14
2050,15,7.105427357601002e-15,7.105427357601002e-15
2051,58,2.842170943040401e-14,2.842170943040401e-14
2052,25,1.4210854715202004e-14,1.4210854715202004e-14
2053,27,3.552713678800501e-15,1.1102230246251565e-16
2054,55,2.842170943040401e-14,2.842170943040401e-14
2055,49,2.1316282072803006e-14,2.1316282072803006e-14
2056,54,4.263256414560601e-14,1.4210854715202004e-14
2057,42,1.4210854715202004e-14,1.4210854715202004e-14
2058,29,1.4210854715202004e-14,1.4210854715202004e-14
2059,38,2.842170943040401e-14,2.842170943040401e-14
2060,68,2.842170943040401e-14,2.842170943040401e-14
2061,37,1.4210854715202004e-14,1.4210854715202004e-14
2062,52,2.842170943040401e-14,2.842170943040401e-14
2063,71,8.526512829121202e-14,8.526512829121202e-14
2064,23,1.4210854715202004e-14,1.4210854715202004e-14
2065,69,5.684341886080802e-14,5.684341886080802e-14
2066,70,5.684341886080802e-14,5.684341886080802e-14
2067,14,7.105427357601002e-15,3.552713678800501e-15
2068,34,2.1316282072803006e-14,2.1316282072803006e-14
2069,56,4.263256414560601e-14,4.263256414560601e-14
2070,35,2.1316282072803006e-14,2.1316282072803006e-14
2071,58,2.842170943040401e-14,2.842170943040401e-14
2072,30,1.4210854715202004e-14,1.4210854715202004e-14
2073,29,1.4210854715202004e-14,1.4210854715202004e-14
2074,45,2.842170943040401e-14,2.842170943040401e-14
2075,45,2.842170943040401e-14,2.842170943040401e-14
2076,51,5.684341886080802e-14,5.684341886080802e-14
2077,33,1.4210854715202004e-14,1.4210854715202004e-14
2078,65,1.4210854715202004e-14,1.4210854715202004e-14
2079,24,2.842170943040401e-14,2.842170943040401e-14
2080,68,5.684341886080802e-14,5.684341886080802e-14
2081,10,3.552713678800501e-15,3.552713678800501e-15
2082,12,3.552713678800501e-15,3.552713678800501e-15
2083,56,2.842170943040401e-14,2.842170943040401e-14
2084,66,2.842170943040401e-14,2.842170943040401e-14
2085,35,1.4210854715202004e-14,1.4210854715202004e-14
2086,24,2.1316282072803006e-14,2.1316282072803006e-14
2087,17,3.552713678800501e-15,3.552713678800501e-15
2088,23,7.105427357601002e-15,7.105427357601002e-15
2089,13,1.4210854715202004e-14,1.4210854715202004e-14
2090,8,8.881784197001252e-16,8.881784197001252e-16
2091,56,2.842170943040401e-14,2.842170943040401e-14
2092,27,1.4210854715202004e-14,1.4210854715202004e-14
2093,47,2.842170943040401e-14,2.842170943040401e-14
2094,46,2.842170943040401e-14,2.842170943040401e-14
2095,47,1.4210854715202004e-14,1.4210854715202004e-14
2096,67,4.263256414560601e-14,4.263256414560601e-14
2097,71,2.842170943040401e-14,2.842170943040401e-14
2098,20,1.4210854715202004e-14,1.4210854715202004e-14
2099,25,2.842170943040401e-14,2.842170943040401e-14
2100,57,5.684341886080802e-14,5.684341886080802e-14
2101,17,1.4210854715202004e-14,1.4210854715202004e-14
2102,22,7.105427357601002e-15,7.105427357601002e-15
2103,34,2.842170943040401e-14,2.842170943040401e-14
2104,20,7.105427357601002e-15,7.105427357601002e-15
2105,48,1.4210854715202004e-14,1.4210854715202004e-14
2106,19,7.105427357601002e-15,7.105427357601002e-15
2107,29,1.4210854715202004e-14,1.4210854715202004e-14
2108,43,2.842170943040401e-14,2.842170943040401e-14
2109,33,4.263256414560601e-14,4.263256414560601e-14
2110,33,7.105427357601002e-15,7.105427357601002e-15
2111,58,2.842170943040401e-14,2.842170943040401e-14
2112,35,1.4210854715202004e-14,1.4210854715202004e-14
2113,23,7.105427357601002e-14,7.105427357601002e-14
2114,56,2.842170943040401e-14,2.842170943040401e-14
2115,78,8.526512829121202e-14,8.526512829121202e-14
2116,30,1.4210854715202004e-14,1.4210854715202004e-14
2117,22,1.4210854715202004e-14,1.4210854715202004e-14
2118,45,2.842170943040401e-14,2.842170943040401e-14
2119,61,5.684341886080802e-14,5.684341886080802e-14
2120,33,1.4210854715202004e-14,1.4210854715202004e-14
2121,80,2.842170943040401e-14,2.842170943040401e-14
2122,9,3.552713678800501e-15,3.552713678800501e-15
2123,69,5.684341886080802e-14,5.684341886080802e-14
2124,47,2.842170943040401e-14,2.842170943040401e-14
2125,55,4.263256414560601e-14,4.263256414560601e-14
2126,80,1.1368683772161603e-13,1.1368683772161603e-13
2127,62,5.684341886080802e-14,5.684341886080802e-14
2128,10,1.7763568394002505e-15,1.7763568394002505e-15
2129,63,8.526512829121202e-14,8.526512829121202e-14
2130,79,8.526512829121202e-14,8.526512829121202e-14
2131,17,7.105427357601002e-15,7.105427357601002e-15
2132,46,4.263256414560601e-14,4.263256414560601e-14
2133,70,1.1368683772161603e-13,1.1368683772161603e-13
2134,52,2.842170943040401e-14,2.842170943040401e-14
2135,38,2.842170943040401e-14,2.842170943040401e-14
2136,42,2.1316282072803006e-14,2.1316282072803006e-14
2137,80,4.263256414560601e-14,2.842170943040401e-14
2138,19,7.105427357601002e-15,7.105427357601002e-15
2139,45,2.842170943040401e-14,2.842170943040401e-14
2140,42,2.842170943040401e-14,2.842170943040401e-14
2141,8,3.552713678800501e-15,3.552713678800501e-15
2142,51,2.1316282072803006e-14,2.1316282072803006e-14
2143,47,2.842170943040401e-14,2.842170943040401e-14
2144,27,2.842170943040401e-14,2.842170943040401e-14
2145,15,3.552713678800501e-15,3.552713678800501e-15
2146,51,5.684341886080802e-14,5.684341886080802e-14
2147,69,5.684341886080802e-14,5.684341886080802e-14
2148,32,1.4210854715202004e-14,1.4210854715202004e-14
2149,78,8.526512829121202e-14,8.526512829121202e-14
2150,48,5.684341886080802e-14,5.684341886080802e-14
2151,45,5.684341886080802e-14,2.842170943040401e-14
2152,24,1.4210854715202004e-14,1.4210854715202004e-14
2153,80,5.684341886080802e-14,5.684341886080802e-14
2154,31,7.105427357601002e-15,7.105427357601002e-15
2155,76,2.842170943040401e-14,2.842170943040401e-14
2156,14,7.105427357601002e-15,7.105427357601002e-15
2157,9,3.552713678800501e-15,3.552713678800501e-15
2158,39,4.263256414560601e-14,4.263256414560601e-14
2159,53,5.684341886080802e-14,5.684341886080802e-14
2160,80,1.1368683772161603e-13,1.1368683772161603e-13
2161,40,2.842170943040401e-14,2.842170943040401e-14
2162,59,1.4210854715202004e-14,1.4210854715202004e-14
2163,49,2.842170943040401e-14,2.842170943040401e-14
2164,12,3.552713678800501e-15,3.552713678800501e-15
2165,38,1.4210854715202004e-14,1.4210854715202004e-14
2166,17,7.105427357601002e-15,7.105427357601002e-15
2167,16,2.842170943040401e-14,2.842170943040401e-14
2168,14,3.552713678800501e-15,3.552713678800501e-15
2169,8,1.7763568394002505e-15,1.7763568394002505e-15
2170,21,7.105427357601002e-15,7.105427357601002e-15
2171,11,7.105427357601002e-15,7.105427357601002e-15
2172,80,5.684341886080802e-14,5.684341886080802e-14
2173,46,2.842170943040401e-14,2.842170943040401e-14
2174,54,2.842170943040401e-14,2.842170943040401e-14
2175,18,1.4210854715202004e-14,1.4210854715202004e-14
2176,59,4.263256414560601e-14,4.263256414560601e-14
2177,71,5.684341886080802e-14,5.684341886080802e-14
2178,13,1.4210854715202004e-14,1.4210854715202004e-14
2179,63,2.842170943040401e-14,2.842170943040401e-14
2180,16,7.105427357601002e-15,7.105427357601002e-15
2181,43,2.842170943040401e-14,2.842170943040401e-14
2182,61,2.842170943040401e-14,2.842170943040401e-14
2183,23,3.552713678800501e-15,3.552713678800501e-15
2184,20,5.684341886080802e-14,5.684341886080802e-14
2185,64,2.842170943040401e-14,2.842170943040401e-14
2186,74,8.526512829121202e-14,8.526512829121202e-14
2187,46,2.842170943040401e-14,2.842170943040401e-14
2188,50,2.842170943040401e-14,2.842170943040401e-14
2189,64,5.684341886080802e-14,5.684341886080802e-14
2190,17,7.105427357601002e-15,7.105427357601002e-15
2191,73,4.263256414560601e-14,4.263256414560601e-14
2192,29,1.4210854715202004e-14,1.4210854715202004e-14
2193,75,5.684341886080802e-14,5.684341886080802e-14
2194,38,2.842170943040401e-14,2.842170943040401e-14
2195,50,2.842170943040401e-14,1.4210854715202004e-14
2196,79,8.526512829121202e-14,8.526512829121202e-14
2197,57,2.842170943040401e-14,2.842170943040401e-14
2198,74,8.526512829121202e-14,8.526512829121202e-14
2199,54,5.684341886080802e-14,5.684341886080802e-14
2200,29,1.4210854715202004e-14,7.105427357601002e-15
2201,62,8.526512829121202e-14,8.526512829121202e-14
2202,34,1.4210854715202004e-14,1.4210854715202004e-14
2203,56,2.842170943040401e-14,2.842170943040401e-14
2204,37,2.842170943040401e-14,2.842170943040401e-14
2205,38,1.4210854715202004e-14,1.4210854715202004e-14
2206,43,2.842170943040401e-14,2.842170943040401e-14
2207,60,2.842170943040401e-14,2.842170943040401e-14
2208,15,1.4210854715202004e-14,1.4210854715202004e-14
2209,12,3.552713678800501e-15,3.552713678800501e-15
2210,30,1.4210854715202004e-14,1.4210854715202004e-14
2211,63,2.842170943040401e-14,2.842170943040401e-14
2212,24,1.4210854715202004e-14,1.4210854715202004e-14
2213,70,2.842170943040401e-14,2.842170943040401e-14
2214,36,2.842170943040401e-14,2.842170943040401e-14
2215,32,5.684341886080802e-14,5.684341886080802e-14
2216,48,4.263256414560601e-14,4.263256414560601e-14
2217,59,1.4210854715202004e-14,1.4210854715202004e-14
2218,66,5.684341886080802e-14,5.684341886080802e-14
2219,12,3.552713678800501e-15,1.7763568394002505e-15
2220,53,5.684341886080802e-14,5.684341886080802e-14
2221,56,4.263256414560601e-14,2.842170943040401e-14
2222,58,5.684341886080802e-14,5.684341886080802e-14
2223,53,5.684341886080802e-14,5.684341886080802e-14
2224,60,5.684341886080802e-14,5.684341886080802e-14
2225,29,1.4210854715202004e-14,1.4210854715202004e-14
2226,77,1.1368683772161603e-13,1.1368683772161603e-13
2227,45,2.842170943040401e-14,2.842170943040401e-14
2228,46,2.1316282072803006e-14,1.4210854715202004e-14
2229,55,1.4210854715202004e-14,1.4210854715202004e-14
2230,35,1.4210854715202004e-14,1.4210854715202004e-14
2231,78,2.2737367544323206e-13,2.2737367544323206e-13
2232,58,2.842170943040401e-14,2.842170943040401e-14
2233,46,1.4210854715202004e-14,1.4210854715202004e-14
2234,74,2.842170943040401e-14,2.842170943040401e-14
2235,44,7.105427357601002e-14,7.105427357601002e-14
2236,47,1.1368683772161603e-13,1.1368683772161603e-13
2237,39,2.1316282072803006e-14,2.1316282072803006e-14
2238,37,1.4210854715202004e-14,1.4210854715202004e-14
2239,29,1.4210854715202004e-14,1.4210854715202004e-14
2240,17,7.105427357601002e-15,7.105427357601002e-15
2241,44,4.263256414560601e-14,4.263256414560601e-14
2242,76,5.684341886080802e-14,5.684341886080802e-14
2243,19,7.105427357601002e-15,7.105427357601002e-15
2244,15,1.4210854715202004e-14,1.4210854715202004e-14
2245,36,1.4210854715202004e-14,1.4210854715202004e-14
2246,53,8.526512829121202e-14,8.526512829121202e-14
2247,37,4.263256414560601e-14,4.263256414560601e-14
2248,27,1.4210854715202004e-14,1.4210854715202004e-14
2249,11,3.552713678800501e-15,3.552713678800501e-15
2250,20,7.105427357601002e-15,7.105427357601002e-15
2251,32,2.842170943040401e-14,2.842170943040401e-14
2252,14,7.105427357601002e-15,7.105427357601002e-15
2253,15,1.4210854715202004e-14,1.4210854715202004e-14
2254,12,3.552713678800501e-15,3.552713678800501e-15
2255,11,7.105427357601002e-15,7.105427357601002e-15
2256,8,3.552713678800501e-15,3.552713678800501e-15
2257,56,2.842170943040401e-14,2.842170943040401e-14
2258,21,3.552713678800501e-15,3.552713678800501e-15
2259,24,1.4210854715202004e-14,1.4210854715202004e-14
2260,77,4.263256414560601e-14,4.263256414560601e-14
2261,27,1.4210854715202004e-14,7.105427357601002e-15
2262,10,1.7763568394002505e-15,1.1102230246251565e-16
2263,24,1.4210854715202004e-14,1.4210854715202004e-14
2264,10,3.552713678800501e-15,3.552713678800501e-15
2265,76,7.105427357601002e-14,7.105427357601002e-14
2266,62,8.526512829121202e-14,8.526512829121202e-14
2267,73,8.526512829121202e-14,8.526512829121202e-14
2268,23,5.329070518200751e-15,3.552713678800501e-15
2269,51,2.842170943040401e-14,2.842170943040401e-14
2270,22,7.105427357601002e-15,7.105427357601002e-15
2271,33,1.4210854715202004e-14,1.4210854715202004e-14
2272,77,5.684341886080802e-14,5.684341886080802e-14
2273,63,2.842170943040401e-14,2.842170943040401e-14
2274,34,2.1316282072803006e-14,1.4210854715202004e-14
2275,12,1.4210854715202004e-14,1.4210854715202004e-14
2276,14,3.552713678800501e-15,3.552713678800501e-15
2277,57,2.842170943040401e-14,2.842170943040401e-14
2278,28,1.4210854715202004e-14,1.4210854715202004e-14
2279,21,3.552713678800501e-15,3.552713678800501e-15
2280,45,2.842170943040401e-14,2.842170943040401e-14
2281,65,4.263256414560601e-14,4.263256414560601e-14
2282,29,2.842170943040401e-14,2.842170943040401e-14
2283,52,2.842170943040401e-14,2.842170943040401e-14
2284,60,2.842170943040401e-14,2.842170943040401e-14
2285,32,1.4210854715202004e-14,1.4210854715202004e-14
2286,31,1.4210854715202004e-14,1.4210854715202004e-14
2287,47,5.684341886080802e-14,5.684341886080802e-14
2288,8,3.552713678800501e-15,3.552713678800501e-15
2289,20,1.4210854715202004e-14,1.4210854715202004e-14
2290,77,5.684341886080802e-14,5.684341886080802e-14
2291,51,1.4210854715202004e-14,1.4210854715202004e-14
2292,34,7.105427357601002e-15,7.105427357601002e-15
2293,19,7.105427357601002e-15,7.105427357601002e-15
2294,34,2.842170943040401e-14,2.842170943040401e-14
2295,39,1.4210854715202004e-14,1.4210854715202004e-14
2296,61,4.263256414560601e-14,4.263256414560601e-14
2297,15,7.105427357601002e-15,7.105427357601002e-15
2298,47,2.842170943040401e-14,2.842170943040401e-14
2299,56,2.842170943040401e-14,2.842170943040401e-14
2300,60,5.684341886080802e-14,5.684341886080802e-14
2301,28,1.4210854715202004e-14,1.4210854715202004e-14
2302,26,2.1316282072803006e-14,2.1316282072803006e-14
2303,75,5.684341886080802e-14,5.684341886080802e-14
2304,51,2.842170943040401e-14,2.842170943040401e-14
2305,27,2.842170943040401e-14,2.842170943040401e-14
2306,56,1.1368683772161603e-13,1.1368683772161603e-13
2307,57,2.842170943040401e-14,2.842170943040401e-14
2308,51,2.842170943040401e-14,2.842170943040401e-14
2309,11,1.4210854715202004e-14,1.4210854715202004e-14
2310,22,7.105427357601002e-15,7.105427357601002e-15
2311,67,2.842170943040401e-14,2.842170943040401e-14
2312,51,2.842170943040401e-14,2.842170943040401e-14
2313,17,7.105427357601002e-15,7.105427357601002e-15
2314,64,2.842170943040401e-14,2.842170943040401e-14
2315,25,1.4210854715202004e-14,1.4210854715202004e-14
2316,80,5.684341886080802e-14,5.684341886080802e-14
2317,19,1.4210854715202004e-14,1.4210854715202004e-14
2318,27,2.1316282072803006e-14,1.4210854715202004e-14
2319,37,1.4210854715202004e-14,1.4210854715202004e-14
2320,59,2.842170943040401e-14,2.842170943040401e-14
2321,35,1.4210854715202004e-14,1.4210854715202004e-14
2322,28,7.105427357601002e-15,7.105427357601002e-15
2323,53,2.842170943040401e-14,2.842170943040401e-14
2324,64,5.684341886080802e-14,5.684341886080802e-14
2325,34,2.842170943040401e-14,2.842170943040401e-14
2326,45,2.842170943040401e-14,2.842170943040401e-14
2327,40,1.4210854715202004e-14,1.4210854715202004e-14
2328,61,5.684341886080802e-14,5.684341886080802e-14
2329,10,7.105427357601002e-15,7.105427357601002e-15
2330,78,5.684341886080802e-14,5.684341886080802e-14
2331,45,1.4210854715202004e-14,1.4210854715202004e-14
2332,18,3.552713678800501e-15,3.552713678800501e-15
2333,14,3.552713678800501e-15,3.552713678800501e-15
2334,56,2.842170943040401e-14,2.842170943040401e-14
2335,25,7.105427357601002e-15,7.105427357601002e-15
2336,63,5.684341886080802e-14,5.684341886080802e-14
2337,26,2.1316282072803006e-14,2.1316282072803006e-14
2338,31,1.4210854715202004e-14,1.4210854715202004e-14
2339,35,2.842170943040401e-14,2.842170943040401e-14
