sample_index,score,maximum_probability_error
166,min_shift,1.1102230246251565e-16
166,row_zscore,0.0
166,row_mad,0.0
166,row_rank,0.0
166,global_zscore,1.1102230246251565e-16
167,raw,1.3877787807814457e-17
167,min_shift,1.3877787807814457e-17
167,row_zscore,5.551115123125783e-17
167,row_mad,0.0
167,row_rank,5.551115123125783e-17
167,global_zscore,1.1102230246251565e-16
168,raw,5.551115123125783e-17
168,min_shift,5.551115123125783e-17
168,row_zscore,1.3877787807814457e-17
168,row_mad,2.7755575615628914e-17
168,row_rank,5.551115123125783e-17
168,global_zscore,5.551115123125783e-17
169,raw,0.0
169,min_shift,0.0
169,row_zscore,2.0816681711721685e-17
169,row_mad,0.0
169,row_rank,0.0
169,global_zscore,5.551115123125783e-17
170,raw,0.0
170,min_shift,0.0
170,row_zscore,2.0816681711721685e-17
170,row_mad,0.0
170,row_rank,0.0
170,global_zscore,0.0
171,raw,0.0
171,min_shift,0.0
171,row_zscore,1.1102230246251565e-16
171,row_mad,1.1102230246251565e-16
171,row_rank,0.0
171,global_zscore,0.0
172,raw,0.0
172,min_shift,0.0
172,row_zscore,0.0
172,row_mad,0.0
172,row_rank,5.551115123125783e-17
172,global_zscore,0.0
173,raw,0.0
173,min_shift,0.0
173,row_zscore,2.7755575615628914e-17
173,row_mad,0.0
173,row_rank,0.0
173,global_zscore,0.0
174,raw,0.0
174,min_shift,0.0
174,row_zscore,0.0
174,row_mad,0.0
174,row_rank,0.0
174,global_zscore,0.0
175,raw,0.0
175,min_shift,0.0
175,row_zscore,5.551115123125783e-17
175,row_mad,0.0
175,row_rank,0.0
175,global_zscore,2.7755575615628914e-17
176,raw,0.0
176,min_shift,0.0
176,row_zscore,5.551115123125783e-17
176,row_mad,0.0
176,row_rank,0.0
176,global_zscore,0.0
177,raw,0.0
177,min_shift,0.0
177,row_zscore,0.0
177,row_mad,0.0
177,row_rank,5.551115123125783e-17
177,global_zscore,0.0
178,raw,0.0
178,min_shift,0.0
178,row_zscore,1.1102230246251565e-16
178,row_mad,2.220446049250313e-16
178,row_rank,0.0
178,global_zscore,0.0
179,raw,1.1102230246251565e-16
179,min_shift,1.1102230246251565e-16
179,row_zscore,5.551115123125783e-17
179,row_mad,2.220446049250313e-16
179,row_rank,0.0
179,global_zscore,0.0
180,raw,5.551115123125783e-17
180,min_shift,5.551115123125783e-17
180,row_zscore,1.1102230246251565e-16
180,row_mad,1.1102230246251565e-16
180,row_rank,0.0
180,global_zscore,2.7755575615628914e-17
181,raw,0.0
181,min_shift,0.0
181,row_zscore,1.1102230246251565e-16
181,row_mad,1.1102230246251565e-16
181,row_rank,2.7755575615628914e-17
181,global_zscore,0.0
182,raw,0.0
182,min_shift,0.0
182,row_zscore,2.7755575615628914e-17
182,row_mad,0.0
182,row_rank,0.0
182,global_zscore,0.0
183,raw,0.0
183,min_shift,0.0
183,row_zscore,5.551115123125783e-17
183,row_mad,5.551115123125783e-17
183,row_rank,0.0
183,global_zscore,5.551115123125783e-17
184,raw,0.0
184,min_shift,0.0
184,row_zscore,0.0
184,row_mad,0.0
184,row_rank,0.0
184,global_zscore,0.0
185,raw,0.0
185,min_shift,0.0
185,row_zscore,2.7755575615628914e-17
185,row_mad,5.551115123125783e-17
185,row_rank,2.7755575615628914e-17
185,global_zscore,5.551115123125783e-17
186,raw,0.0
186,min_shift,0.0
186,row_zscore,2.7755575615628914e-17
186,row_mad,0.0
186,row_rank,0.0
186,global_zscore,1.1102230246251565e-16
187,raw,5.551115123125783e-17
187,min_shift,5.551115123125783e-17
187,row_zscore,5.551115123125783e-17
187,row_mad,5.551115123125783e-17
187,row_rank,5.551115123125783e-17
187,global_zscore,0.0
188,raw,5.551115123125783e-17
188,min_shift,5.551115123125783e-17
188,row_zscore,0.0
188,row_mad,0.0
188,row_rank,0.0
188,global_zscore,0.0
189,raw,0.0
189,min_shift,0.0
189,row_zscore,0.0
189,row_mad,0.0
189,row_rank,0.0
189,global_zscore,5.551115123125783e-17
190,raw,5.551115123125783e-17
190,min_shift,5.551115123125783e-17
190,row_zscore,2.7755575615628914e-17
190,row_mad,0.0
190,row_rank,0.0
190,global_zscore,5.551115123125783e-17
191,raw,0.0
191,min_shift,0.0
191,row_zscore,1.3877787807814457e-17
191,row_mad,5.551115123125783e-17
191,row_rank,2.7755575615628914e-17
191,global_zscore,5.551115123125783e-17
192,raw,0.0
192,min_shift,0.0
192,row_zscore,5.551115123125783e-17
192,row_mad,0.0
192,row_rank,2.7755575615628914e-17
192,global_zscore,0.0
193,raw,0.0
193,min_shift,0.0
193,row_zscore,5.551115123125783e-17
193,row_mad,0.0
193,row_rank,0.0
193,global_zscore,2.7755575615628914e-17
194,raw,0.0
194,min_shift,0.0
194,row_zscore,0.0
194,row_mad,0.0
194,row_rank,0.0
194,global_zscore,5.551115123125783e-17
195,raw,0.0
195,min_shift,0.0
195,row_zscore,0.0
195,row_mad,0.0
195,row_rank,0.0
195,global_zscore,1.1102230246251565e-16
196,raw,0.0
196,min_shift,0.0
196,row_zscore,2.7755575615628914e-17
196,row_mad,0.0
196,row_rank,0.0
196,global_zscore,0.0
197,raw,0.0
197,min_shift,0.0
197,row_zscore,0.0
197,row_mad,2.7755575615628914e-17
197,row_rank,0.0
197,global_zscore,0.0
198,raw,2.7755575615628914e-17
198,min_shift,2.7755575615628914e-17
198,row_zscore,1.1102230246251565e-16
198,row_mad,0.0
198,row_rank,0.0
198,global_zscore,0.0
199,raw,0.0
199,min_shift,0.0
199,row_zscore,5.551115123125783e-17
199,row_mad,0.0
199,row_rank,0.0
199,global_zscore,5.551115123125783e-17
200,raw,0.0
200,min_shift,0.0
200,row_zscore,5.551115123125783e-17
200,row_mad,1.1102230246251565e-16
200,row_rank,5.551115123125783e-17
200,global_zscore,5.551115123125783e-17
201,raw,0.0
201,min_shift,0.0
201,row_zscore,5.551115123125783e-17
201,row_mad,1.1102230246251565e-16
201,row_rank,5.551115123125783e-17
201,global_zscore,0.0
202,raw,0.0
202,min_shift,0.0
202,row_zscore,0.0
202,row_mad,0.0
202,row_rank,0.0
202,global_zscore,0.0
203,raw,5.551115123125783e-17
203,min_shift,5.551115123125783e-17
203,row_zscore,5.551115123125783e-17
203,row_mad,0.0
203,row_rank,0.0
203,global_zscore,0.0
204,raw,0.0
204,min_shift,0.0
204,row_zscore,0.0
204,row_mad,1.1102230246251565e-16
204,row_rank,0.0
204,global_zscore,1.1102230246251565e-16
205,raw,0.0
205,min_shift,0.0
205,row_zscore,5.551115123125783e-17
205,row_mad,1.1102230246251565e-16
205,row_rank,2.7755575615628914e-17
205,global_zscore,0.0
206,raw,0.0
206,min_shift,0.0
206,row_zscore,2.0816681711721685e-17
206,row_mad,5.551115123125783e-17
206,row_rank,0.0
206,global_zscore,0.0
207,raw,2.7755575615628914e-17
207,min_shift,2.7755575615628914e-17
207,row_zscore,0.0
207,row_mad,0.0
207,row_rank,2.7755575615628914e-17
207,global_zscore,0.0
208,raw,0.0
208,min_shift,0.0
208,row_zscore,5.551115123125783e-17
208,row_mad,0.0
208,row_rank,0.0
208,global_zscore,0.0
209,raw,0.0
209,min_shift,0.0
209,row_zscore,5.551115123125783e-17
209,row_mad,0.0
209,row_rank,0.0
209,global_zscore,0.0
210,raw,0.0
210,min_shift,0.0
210,row_zscore,0.0
210,row_mad,0.0
210,row_rank,5.551115123125783e-17
210,global_zscore,1.1102230246251565e-16
211,raw,0.0
211,min_shift,0.0
211,row_zscore,0.0
211,row_mad,0.0
211,row_rank,0.0
211,global_zscore,0.0
212,raw,0.0
212,min_shift,0.0
212,row_zscore,0.0
212,row_mad,0.0
212,row_rank,5.551115123125783e-17
212,global_zscore,0.0
213,raw,5.551115123125783e-17
213,min_shift,5.551115123125783e-17
213,row_zscore,0.0
213,row_mad,0.0
213,row_rank,0.0
213,global_zscore,5.551115123125783e-17
214,raw,0.0
214,min_shift,0.0
214,row_zscore,0.0
214,row_mad,0.0
214,row_rank,0.0
214,global_zscore,5.551115123125783e-17
215,raw,5.551115123125783e-17
215,min_shift,5.551115123125783e-17
215,row_zscore,5.551115123125783e-17
215,row_mad,5.551115123125783e-17
215,row_rank,0.0
215,global_zscore,5.551115123125783e-17
216,raw,0.0
216,min_shift,0.0
216,row_zscore,0.0
216,row_mad,0.0
216,row_rank,0.0
216,global_zscore,0.0
217,raw,5.551115123125783e-17
217,min_shift,5.551115123125783e-17
217,row_zscore,8.326672684688674e-17
217,row_mad,0.0
217,row_rank,2.7755575615628914e-17
217,global_zscore,2.7755575615628914e-17
218,raw,0.0
218,min_shift,0.0
218,row_zscore,0.0
218,row_mad,0.0
218,row_rank,5.551115123125783e-17
218,global_zscore,0.0
219,raw,1.1102230246251565e-16
219,min_shift,1.1102230246251565e-16
219,row_zscore,0.0
219,row_mad,0.0
219,row_rank,0.0
219,global_zscore,0.0
220,raw,0.0
220,min_shift,0.0
220,row_zscore,0.0
220,row_mad,0.0
220,row_rank,0.0
220,global_zscore,0.0
221,raw,0.0
221,min_shift,0.0
221,row_zscore,0.0
221,row_mad,5.551115123125783e-17
221,row_rank,0.0
221,global_zscore,0.0
222,raw,1.1102230246251565e-16
222,min_shift,1.1102230246251565e-16
222,row_zscore,1.3877787807814457e-17
222,row_mad,0.0
222,row_rank,0.0
222,global_zscore,0.0
223,raw,0.0
223,min_shift,0.0
223,row_zscore,0.0
223,row_mad,5.551115123125783e-17
223,row_rank,2.7755575615628914e-17
223,global_zscore,2.7755575615628914e-17
224,raw,5.551115123125783e-17
224,min_shift,5.551115123125783e-17
224,row_zscore,2.7755575615628914e-17
224,row_mad,0.0
224,row_rank,0.0
224,global_zscore,0.0
225,raw,0.0
225,min_shift,0.0
225,row_zscore,5.551115123125783e-17
225,row_mad,0.0
225,row_rank,0.0
225,global_zscore,0.0
226,raw,5.551115123125783e-17
226,min_shift,5.551115123125783e-17
226,row_zscore,0.0
226,row_mad,0.0
226,row_rank,5.551115123125783e-17
226,global_zscore,0.0
227,raw,2.7755575615628914e-17
227,min_shift,2.7755575615628914e-17
227,row_zscore,0.0
227,row_mad,0.0
227,row_rank,0.0
227,global_zscore,0.0
228,raw,0.0
228,min_shift,0.0
228,row_zscore,0.0
228,row_mad,0.0
228,row_rank,0.0
228,global_zscore,0.0
229,raw,0.0
229,min_shift,0.0
229,row_zscore,0.0
229,row_mad,0.0
229,row_rank,5.551115123125783e-17
229,global_zscore,0.0
230,raw,0.0
230,min_shift,0.0
230,row_zscore,0.0
230,row_mad,0.0
230,row_rank,5.551115123125783e-17
230,global_zscore,1.1102230246251565e-16
231,raw,1.1102230246251565e-16
231,min_shift,1.1102230246251565e-16
231,row_zscore,2.7755575615628914e-17
231,row_mad,0.0
231,row_rank,2.7755575615628914e-17
231,global_zscore,1.1102230246251565e-16
232,raw,0.0
232,min_shift,0.0
232,row_zscore,0.0
232,row_mad,0.0
232,row_rank,0.0
232,global_zscore,2.7755575615628914e-17
233,raw,2.7755575615628914e-17
233,min_shift,2.7755575615628914e-17
233,row_zscore,1.3877787807814457e-17
233,row_mad,2.7755575615628914e-17
233,row_rank,0.0
233,global_zscore,2.7755575615628914e-17
234,raw,5.551115123125783e-17
234,min_shift,5.551115123125783e-17
234,row_zscore,0.0
234,row_mad,5.551115123125783e-17
234,row_rank,0.0
234,global_zscore,0.0
235,raw,2.7755575615628914e-17
235,min_shift,2.7755575615628914e-17
235,row_zscore,4.163336342344337e-17
235,row_mad,5.551115123125783e-17
235,row_rank,2.7755575615628914e-17
235,global_zscore,2.7755575615628914e-17
236,raw,0.0
236,min_shift,0.0
236,row_zscore,1.3877787807814457e-17
236,row_mad,1.1102230246251565e-16
236,row_rank,2.7755575615628914e-17
236,global_zscore,1.3877787807814457e-17
237,raw,2.7755575615628914e-17
237,min_shift,2.7755575615628914e-17
237,row_zscore,0.0
237,row_mad,0.0
237,row_rank,2.7755575615628914e-17
237,global_zscore,0.0
238,raw,0.0
238,min_shift,0.0
238,row_zscore,0.0
238,row_mad,0.0
238,row_rank,0.0
238,global_zscore,0.0
239,raw,5.551115123125783e-17
239,min_shift,5.551115123125783e-17
239,row_zscore,0.0
239,row_mad,0.0
239,row_rank,0.0
239,global_zscore,0.0
240,raw,0.0
240,min_shift,0.0
240,row_zscore,0.0
240,row_mad,0.0
240,row_rank,0.0
240,global_zscore,0.0
241,raw,0.0
241,min_shift,0.0
241,row_zscore,5.551115123125783e-17
241,row_mad,0.0
241,row_rank,0.0
241,global_zscore,0.0
242,raw,5.551115123125783e-17
242,min_shift,5.551115123125783e-17
242,row_zscore,0.0
242,row_mad,0.0
242,row_rank,0.0
242,global_zscore,0.0
243,raw,0.0
243,min_shift,0.0
243,row_zscore,2.7755575615628914e-17
243,row_mad,5.551115123125783e-17
243,row_rank,0.0
243,global_zscore,0.0
244,raw,0.0
244,min_shift,0.0
244,row_zscore,0.0
244,row_mad,5.551115123125783e-17
244,row_rank,2.7755575615628914e-17
244,global_zscore,0.0
245,raw,5.551115123125783e-17
245,min_shift,5.551115123125783e-17
245,row_zscore,5.551115123125783e-17
245,row_mad,0.0
245,row_rank,0.0
245,global_zscore,5.551115123125783e-17
246,raw,5.551115123125783e-17
246,min_shift,5.551115123125783e-17
246,row_zscore,1.1102230246251565e-16
246,row_mad,5.551115123125783e-17
246,row_rank,0.0
246,global_zscore,5.551115123125783e-17
247,raw,5.551115123125783e-17
247,min_shift,5.551115123125783e-17
247,row_zscore,2.7755575615628914e-17
247,row_mad,5.551115123125783e-17
247,row_rank,0.0
247,global_zscore,0.0
248,raw,0.0
248,min_shift,0.0
248,row_zscore,0.0
248,row_mad,1.1102230246251565e-16
248,row_rank,0.0
248,global_zscore,0.0
249,raw,5.551115123125783e-17
249,min_shift,5.551115123125783e-17
249,row_zscore,0.0
249,row_mad,0.0
249,row_rank,0.0
249,global_zscore,1.1102230246251565e-16
250,raw,1.1102230246251565e-16
250,min_shift,1.1102230246251565e-16
250,row_zscore,2.7755575615628914e-17
250,row_mad,0.0
250,row_rank,0.0
250,global_zscore,0.0
251,raw,0.0
251,min_shift,0.0
251,row_zscore,2.7755575615628914e-17
251,row_mad,5.551115123125783e-17
251,row_rank,0.0
251,global_zscore,0.0
252,raw,0.0
252,min_shift,0.0
252,row_zscore,0.0
252,row_mad,5.551115123125783e-17
252,row_rank,2.7755575615628914e-17
252,global_zscore,0.0
253,raw,0.0
253,min_shift,0.0
253,row_zscore,2.7755575615628914e-17
253,row_mad,0.0
253,row_rank,0.0
253,global_zscore,0.0
254,raw,5.551115123125783e-17
254,min_shift,5.551115123125783e-17
254,row_zscore,2.7755575615628914e-17
254,row_mad,0.0
254,row_rank,0.0
254,global_zscore,5.551115123125783e-17
255,raw,1.1102230246251565e-16
255,min_shift,1.1102230246251565e-16
255,row_zscore,1.1102230246251565e-16
255,row_mad,0.0
255,row_rank,0.0
255,global_zscore,1.1102230246251565e-16
256,raw,0.0
256,min_shift,0.0
256,row_zscore,0.0
256,row_mad,0.0
256,row_rank,0.0
256,global_zscore,0.0
257,raw,0.0
257,min_shift,0.0
257,row_zscore,1.1102230246251565e-16
257,row_mad,0.0
257,row_rank,0.0
257,global_zscore,0.0
258,raw,0.0
258,min_shift,0.0
258,row_zscore,2.7755575615628914e-17
258,row_mad,5.551115123125783e-17
258,row_rank,2.7755575615628914e-17
258,global_zscore,0.0
259,raw,0.0
259,min_shift,0.0
259,row_zscore,0.0
259,row_mad,0.0
259,row_rank,5.551115123125783e-17
259,global_zscore,0.0
260,raw,1.1102230246251565e-16
260,min_shift,1.1102230246251565e-16
260,row_zscore,1.1102230246251565e-16
260,row_mad,0.0
260,row_rank,2.7755575615628914e-17
260,global_zscore,1.1102230246251565e-16
261,raw,0.0
261,min_shift,0.0
261,row_zscore,2.7755575615628914e-17
261,row_mad,0.0
261,row_rank,2.7755575615628914e-17
261,global_zscore,5.551115123125783e-17
262,raw,0.0
262,min_shift,0.0
262,row_zscore,5.551115123125783e-17
262,row_mad,5.551115123125783e-17
262,row_rank,5.551115123125783e-17
262,global_zscore,1.1102230246251565e-16
263,raw,1.1102230246251565e-16
263,min_shift,1.1102230246251565e-16
263,row_zscore,0.0
263,row_mad,0.0
263,row_rank,5.551115123125783e-17
263,global_zscore,0.0
264,raw,0.0
264,min_shift,0.0
264,row_zscore,5.551115123125783e-17
264,row_mad,1.1102230246251565e-16
264,row_rank,2.7755575615628914e-17
264,global_zscore,0.0
265,raw,0.0
265,min_shift,0.0
265,row_zscore,0.0
265,row_mad,2.220446049250313e-16
265,row_rank,0.0
265,global_zscore,0.0
266,raw,5.551115123125783e-17
266,min_shift,5.551115123125783e-17
266,row_zscore,1.3877787807814457e-17
266,row_mad,0.0
266,row_rank,0.0
266,global_zscore,1.1102230246251565e-16
267,raw,5.551115123125783e-17
267,min_shift,5.551115123125783e-17
267,row_zscore,5.551115123125783e-17
267,row_mad,5.551115123125783e-17
267,row_rank,0.0
267,global_zscore,0.0
268,raw,2.7755575615628914e-17
268,min_shift,2.7755575615628914e-17
268,row_zscore,5.551115123125783e-17
268,row_mad,0.0
268,row_rank,0.0
268,global_zscore,1.1102230246251565e-16
269,raw,0.0
269,min_shift,0.0
269,row_zscore,1.6653345369377348e-16
269,row_mad,0.0
269,row_rank,5.551115123125783e-17
269,global_zscore,0.0
270,raw,2.7755575615628914e-17
270,min_shift,2.7755575615628914e-17
270,row_zscore,1.1102230246251565e-16
270,row_mad,2.220446049250313e-16
270,row_rank,0.0
270,global_zscore,1.1102230246251565e-16
271,raw,1.1102230246251565e-16
271,min_shift,1.1102230246251565e-16
271,row_zscore,1.1102230246251565e-16
271,row_mad,1.1102230246251565e-16
271,row_rank,8.326672684688674e-17
271,global_zscore,5.551115123125783e-17
272,raw,0.0
272,min_shift,0.0
272,row_zscore,0.0
272,row_mad,5.551115123125783e-17
272,row_rank,5.551115123125783e-17
272,global_zscore,5.551115123125783e-17
273,raw,0.0
273,min_shift,0.0
273,row_zscore,0.0
273,row_mad,2.7755575615628914e-17
273,row_rank,5.551115123125783e-17
273,global_zscore,0.0
274,raw,2.7755575615628914e-17
274,min_shift,2.7755575615628914e-17
274,row_zscore,5.551115123125783e-17
274,row_mad,0.0
274,row_rank,0.0
274,global_zscore,0.0
275,raw,0.0
275,min_shift,0.0
275,row_zscore,5.551115123125783e-17
275,row_mad,0.0
275,row_rank,2.7755575615628914e-17
275,global_zscore,5.551115123125783e-17
276,raw,2.7755575615628914e-17
276,min_shift,2.7755575615628914e-17
276,row_zscore,1.1102230246251565e-16
276,row_mad,2.7755575615628914e-17
276,row_rank,2.7755575615628914e-17
276,global_zscore,0.0
277,raw,0.0
277,min_shift,0.0
277,row_zscore,2.7755575615628914e-17
277,row_mad,0.0
277,row_rank,0.0
277,global_zscore,5.551115123125783e-17
278,raw,1.1102230246251565e-16
278,min_shift,1.1102230246251565e-16
278,row_zscore,1.1102230246251565e-16
278,row_mad,0.0
278,row_rank,0.0
278,global_zscore,0.0
279,raw,0.0
279,min_shift,0.0
279,row_zscore,1.6653345369377348e-16
279,row_mad,0.0
279,row_rank,0.0
279,global_zscore,5.551115123125783e-17
280,raw,0.0
280,min_shift,0.0
280,row_zscore,0.0
280,row_mad,1.6653345369377348e-16
280,row_rank,2.7755575615628914e-17
280,global_zscore,0.0
281,raw,0.0
281,min_shift,0.0
281,row_zscore,0.0
281,row_mad,5.551115123125783e-17
281,row_rank,2.7755575615628914e-17
281,global_zscore,0.0
282,raw,2.7755575615628914e-17
282,min_shift,2.7755575615628914e-17
282,row_zscore,0.0
282,row_mad,0.0
282,row_rank,0.0
282,global_zscore,5.551115123125783e-17
283,raw,0.0
283,min_shift,0.0
283,row_zscore,0.0
283,row_mad,0.0
283,row_rank,0.0
283,global_zscore,0.0
284,raw,0.0
284,min_shift,0.0
284,row_zscore,1.1102230246251565e-16
284,row_mad,1.1102230246251565e-16
284,row_rank,0.0
284,global_zscore,0.0
285,raw,1.1102230246251565e-16
285,min_shift,1.1102230246251565e-16
285,row_zscore,5.551115123125783e-17
285,row_mad,2.220446049250313e-16
285,row_rank,0.0
285,global_zscore,0.0
286,raw,0.0
286,min_shift,0.0
286,row_zscore,0.0
286,row_mad,0.0
286,row_rank,0.0
286,global_zscore,0.0
287,raw,2.7755575615628914e-17
287,min_shift,2.7755575615628914e-17
287,row_zscore,2.0816681711721685e-17
287,row_mad,1.1102230246251565e-16
287,row_rank,2.7755575615628914e-17
287,global_zscore,5.551115123125783e-17
288,raw,1.1102230246251565e-16
288,min_shift,1.1102230246251565e-16
288,row_zscore,1.3877787807814457e-17
288,row_mad,0.0
288,row_rank,0.0
288,global_zscore,1.1102230246251565e-16
289,raw,0.0
289,min_shift,0.0
289,row_zscore,0.0
289,row_mad,0.0
289,row_rank,0.0
289,global_zscore,0.0
290,raw,0.0
290,min_shift,0.0
290,row_zscore,1.1102230246251565e-16
290,row_mad,0.0
290,row_rank,0.0
290,global_zscore,1.1102230246251565e-16
291,raw,0.0
291,min_shift,0.0
291,row_zscore,1.1102230246251565e-16
291,row_mad,0.0
291,row_rank,0.0
291,global_zscore,1.1102230246251565e-16
292,raw,0.0
292,min_shift,0.0
292,row_zscore,0.0
292,row_mad,0.0
292,row_rank,0.0
292,global_zscore,0.0
293,raw,1.1102230246251565e-16
293,min_shift,1.1102230246251565e-16
293,row_zscore,0.0
293,row_mad,0.0
293,row_rank,0.0
293,global_zscore,0.0
294,raw,0.0
294,min_shift,0.0
294,row_zscore,1.1102230246251565e-16
294,row_mad,0.0
294,row_rank,0.0
294,global_zscore,0.0
295,raw,0.0
295,min_shift,0.0
295,row_zscore,0.0
295,row_mad,1.1102230246251565e-16
295,row_rank,5.551115123125783e-17
295,global_zscore,2.7755575615628914e-17
296,raw,5.551115123125783e-17
296,min_shift,5.551115123125783e-17
296,row_zscore,1.1102230246251565e-16
296,row_mad,1.1102230246251565e-16
296,row_rank,0.0
296,global_zscore,0.0
297,raw,0.0
297,min_shift,0.0
297,row_zscore,0.0
297,row_mad,1.1102230246251565e-16
297,row_rank,0.0
297,global_zscore,0.0
298,raw,5.551115123125783e-17
298,min_shift,5.551115123125783e-17
298,row_zscore,0.0
298,row_mad,0.0
298,row_rank,2.7755575615628914e-17
298,global_zscore,5.551115123125783e-17
299,raw,5.551115123125783e-17
299,min_shift,5.551115123125783e-17
299,row_zscore,5.551115123125783e-17
299,row_mad,0.0
299,row_rank,0.0
299,global_zscore,0.0
300,raw,5.551115123125783e-17
300,min_shift,5.551115123125783e-17
300,row_zscore,1.1102230246251565e-16
300,row_mad,0.0
300,row_rank,2.7755575615628914e-17
300,global_zscore,0.0
301,raw,5.551115123125783e-17
301,min_shift,5.551115123125783e-17
301,row_zscore,0.0
301,row_mad,0.0
301,row_rank,2.7755575615628914e-17
301,global_zscore,5.551115123125783e-17
302,raw,0.0
302,min_shift,0.0
302,row_zscore,1.3877787807814457e-17
302,row_mad,0.0
302,row_rank,0.0
302,global_zscore,0.0
303,raw,0.0
303,min_shift,0.0
303,row_zscore,2.7755575615628914e-17
303,row_mad,5.551115123125783e-17
303,row_rank,2.7755575615628914e-17
303,global_zscore,0.0
304,raw,0.0
304,min_shift,0.0
304,row_zscore,0.0
304,row_mad,0.0
304,row_rank,0.0
304,global_zscore,0.0
305,raw,0.0
305,min_shift,0.0
305,row_zscore,5.551115123125783e-17
305,row_mad,0.0
305,row_rank,0.0
305,global_zscore,0.0
306,raw,0.0
306,min_shift,0.0
306,row_zscore,0.0
306,row_mad,0.0
306,row_rank,0.0
306,global_zscore,0.0
307,raw,0.0
307,min_shift,0.0
307,row_zscore,0.0
307,row_mad,0.0
307,row_rank,5.551115123125783e-17
307,global_zscore,1.1102230246251565e-16
308,raw,0.0
308,min_shift,0.0
308,row_zscore,0.0
308,row_mad,0.0
