sample_index,score,scale,offset,probability_total_variation,maximum_probability_error
1974,row_mad,3.3922379031620946,-2.370250007909644,5.664956351236761e-17,5.551115123125783e-17
1974,row_rank,3.3922379031620946,-2.370250007909644,0.0,0.0
1974,global_zscore,3.3922379031620946,-2.370250007909644,1.1796119636642288e-16,5.551115123125783e-17
1975,raw,3.6370357077472617,0.5797051340301125,0.4279599769840876,0.4279599769840876
1975,min_shift,3.6370357077472617,0.5797051340301125,0.4279599769840876,0.4279599769840876
1975,row_zscore,3.6370357077472617,0.5797051340301125,6.505213034913027e-17,4.163336342344337e-17
1975,row_mad,3.6370357077472617,0.5797051340301125,6.505213034913027e-19,1.3010426069826053e-18
1975,row_rank,3.6370357077472617,0.5797051340301125,0.0,0.0
1975,global_zscore,3.6370357077472617,0.5797051340301125,6.765421556309548e-17,1.1102230246251565e-16
1976,raw,0.25886649479641777,1.0667602250474513,0.34319779647947074,0.34319779647947074
1976,min_shift,0.25886649479641777,1.0667602250474513,0.34319779647947074,0.34319779647947074
1976,row_zscore,0.25886649479641777,1.0667602250474513,0.0,0.0
1976,row_mad,0.25886649479641777,1.0667602250474513,5.898059818321144e-17,4.163336342344337e-17
1976,row_rank,0.25886649479641777,1.0667602250474513,0.0,0.0
1976,global_zscore,0.25886649479641777,1.0667602250474513,2.255140518769849e-16,3.3306690738754696e-16
1977,raw,3.068685162070167,2.432179378859084,0.33608600371259884,0.3332363676062373
1977,min_shift,3.068685162070167,2.432179378859084,0.33608600371259884,0.3332363676062373
1977,row_zscore,3.068685162070167,2.432179378859084,4.336808689942018e-17,2.7755575615628914e-17
1977,row_mad,3.068685162070167,2.432179378859084,8.803721640582296e-17,5.551115123125783e-17
1977,row_rank,3.068685162070167,2.432179378859084,0.0,0.0
1977,global_zscore,3.068685162070167,2.432179378859084,6.938893903907228e-18,1.3877787807814457e-17
1978,raw,3.7015316403211993,0.723352834594102,0.22072185066864536,0.22072185066864536
1978,min_shift,3.7015316403211993,0.723352834594102,0.22072185066864536,0.22072185066864536
1978,row_zscore,3.7015316403211993,0.723352834594102,4.163336342344337e-17,5.551115123125783e-17
1978,row_mad,3.7015316403211993,0.723352834594102,0.0,0.0
1978,row_rank,3.7015316403211993,0.723352834594102,0.0,0.0
1978,global_zscore,3.7015316403211993,0.723352834594102,4.85722573273506e-17,5.551115123125783e-17
1979,raw,0.6977783797313495,0.6379726161810098,0.05246453577417927,0.03630865314446968
1979,min_shift,0.6977783797313495,0.6379726161810098,0.05246453577417927,0.03630865314446968
1979,row_zscore,0.6977783797313495,0.6379726161810098,1.0581813203458523e-16,1.1102230246251565e-16
1979,row_mad,0.6977783797313495,0.6379726161810098,1.1622647289044608e-16,1.1102230246251565e-16
1979,row_rank,0.6977783797313495,0.6379726161810098,0.0,0.0
1979,global_zscore,0.6977783797313495,0.6379726161810098,0.0,0.0
1980,raw,3.0643176786038357,2.860834737647668,0.33136928432716245,0.3313692843271625
1980,min_shift,3.0643176786038357,2.860834737647668,0.33136928432716245,0.3313692843271625
1980,row_zscore,3.0643176786038357,2.860834737647668,4.5102810375396984e-17,4.163336342344337e-17
1980,row_mad,3.0643176786038357,2.860834737647668,4.705437428587089e-17,5.551115123125783e-17
1980,row_rank,3.0643176786038357,2.860834737647668,0.0,0.0
1980,global_zscore,3.0643176786038357,2.860834737647668,1.3877787807814457e-17,2.7755575615628914e-17
1981,raw,1.3729421948611336,-2.124037533485086,0.10125304939362954,0.08849369576286359
1981,min_shift,1.3729421948611336,-2.124037533485086,0.10125304939362954,0.08849369576286359
1981,row_zscore,1.3729421948611336,-2.124037533485086,1.2923689896027213e-16,1.1102230246251565e-16
1981,row_mad,1.3729421948611336,-2.124037533485086,1.242495689668388e-16,1.1102230246251565e-16
1981,row_rank,1.3729421948611336,-2.124037533485086,0.0,0.0
1981,global_zscore,1.3729421948611336,-2.124037533485086,4.85722573273506e-17,5.551115123125783e-17
1982,raw,1.334818970820636,2.2720525790451296,0.08557392177191506,0.05853233820042936
1982,min_shift,1.334818970820636,2.2720525790451296,0.08557392177191506,0.05853233820042936
1982,row_zscore,1.334818970820636,2.2720525790451296,8.760353553682876e-17,5.551115123125783e-17
1982,row_mad,1.334818970820636,2.2720525790451296,1.43982048506075e-16,1.6653345369377348e-16
1982,row_rank,1.334818970820636,2.2720525790451296,0.0,0.0
1982,global_zscore,1.334818970820636,2.2720525790451296,8.239936510889834e-17,1.1102230246251565e-16
1983,raw,0.9057035337688455,-0.833389550683199,0.03362504311677232,0.033625043116772446
1983,min_shift,0.9057035337688455,-0.833389550683199,0.03362504311677232,0.033625043116772446
1983,row_zscore,0.9057035337688455,-0.833389550683199,4.336808689942018e-17,2.7755575615628914e-17
1983,row_mad,0.9057035337688455,-0.833389550683199,3.469446951953614e-18,6.938893903907228e-18
1983,row_rank,0.9057035337688455,-0.833389550683199,0.0,0.0
1983,global_zscore,0.9057035337688455,-0.833389550683199,7.719519468096792e-17,1.1102230246251565e-16
1984,raw,2.8569408306129143,2.5590952916895873,0.3838324119681262,0.37752228612595057
1984,min_shift,2.8569408306129143,2.5590952916895873,0.3838324119681262,0.37752228612595057
1984,row_zscore,2.8569408306129143,2.5590952916895873,2.0816681711721685e-17,2.7755575615628914e-17
1984,row_mad,2.8569408306129143,2.5590952916895873,2.645453300864631e-16,3.3306690738754696e-16
1984,row_rank,2.8569408306129143,2.5590952916895873,0.0,0.0
1984,global_zscore,2.8569408306129143,2.5590952916895873,6.938893903907228e-17,5.551115123125783e-17
1985,raw,1.9459103697167361,-1.7521164144115695,0.2449097776835924,0.24490977768359234
1985,min_shift,1.9459103697167361,-1.7521164144115695,0.2449097776835924,0.24490977768359234
1985,row_zscore,1.9459103697167361,-1.7521164144115695,9.367506770274758e-17,1.1102230246251565e-16
1985,row_mad,1.9459103697167361,-1.7521164144115695,2.42861286636753e-17,2.7755575615628914e-17
1985,row_rank,1.9459103697167361,-1.7521164144115695,0.0,0.0
1985,global_zscore,1.9459103697167361,-1.7521164144115695,1.0061396160665481e-16,1.1102230246251565e-16
1986,raw,1.9613636198210886,2.5764174275351053,0.17712135615231492,0.14822173380373976
1986,min_shift,1.9613636198210886,2.5764174275351053,0.17712135615231492,0.14822173380373976
1986,row_zscore,1.9613636198210886,2.5764174275351053,8.760353553682876e-17,5.551115123125783e-17
1986,row_mad,1.9613636198210886,2.5764174275351053,9.562663161322149e-17,1.1102230246251565e-16
1986,row_rank,1.9613636198210886,2.5764174275351053,0.0,0.0
1986,global_zscore,1.9613636198210886,2.5764174275351053,1.9081958235744878e-17,1.3877787807814457e-17
1987,raw,1.5189920175107177,-2.820805693159184,0.06011025915071857,0.04943574275915197
1987,min_shift,1.5189920175107177,-2.820805693159184,0.06011025915071857,0.04943574275915197
1987,row_zscore,1.5189920175107177,-2.820805693159184,1.3877787807814457e-17,2.7755575615628914e-17
1987,row_mad,1.5189920175107177,-2.820805693159184,9.194627345740156e-17,1.1102230246251565e-16
1987,row_rank,1.5189920175107177,-2.820805693159184,0.0,0.0
1987,global_zscore,1.5189920175107177,-2.820805693159184,1.734723475976807e-17,2.7755575615628914e-17
1988,raw,0.5454961769842915,-0.8780017228175989,0.11587458844849537,0.07739958553572895
1988,min_shift,0.5454961769842915,-0.8780017228175989,0.11587458844849537,0.07739958553572895
1988,row_zscore,0.5454961769842915,-0.8780017228175989,9.410874857174178e-17,8.326672684688674e-17
1988,row_mad,0.5454961769842915,-0.8780017228175989,2.2407748399844163e-16,2.220446049250313e-16
1988,row_rank,0.5454961769842915,-0.8780017228175989,0.0,0.0
1988,global_zscore,0.5454961769842915,-0.8780017228175989,7.112366251504909e-17,2.7755575615628914e-17
1989,raw,0.7680809932096386,1.3954049360371101,0.054564175801934386,0.048352623228099634
1989,min_shift,0.7680809932096386,1.3954049360371101,0.054564175801934386,0.048352623228099634
1989,row_zscore,0.7680809932096386,1.3954049360371101,9.80118763926896e-17,1.1102230246251565e-16
1989,row_mad,0.7680809932096386,1.3954049360371101,7.784910411624824e-17,1.1102230246251565e-16
1989,row_rank,0.7680809932096386,1.3954049360371101,0.0,0.0
1989,global_zscore,0.7680809932096386,1.3954049360371101,2.688821387764051e-17,2.7755575615628914e-17
1990,raw,2.176014549282962,-1.341520303988183,0.2737909959532625,0.27379099595326256
1990,min_shift,2.176014549282962,-1.341520303988183,0.2737909959532625,0.27379099595326256
1990,row_zscore,2.176014549282962,-1.341520303988183,6.418476861114186e-17,5.551115123125783e-17
1990,row_mad,2.176014549282962,-1.341520303988183,7.318364664277155e-18,1.3877787807814457e-17
1990,row_rank,2.176014549282962,-1.341520303988183,0.0,0.0
1990,global_zscore,2.176014549282962,-1.341520303988183,3.903127820947816e-17,5.551115123125783e-17
1991,raw,2.7842557736003677,-0.42749274778264823,0.25533666481701056,0.21928924357588803
1991,min_shift,2.7842557736003677,-0.42749274778264823,0.25533666481701056,0.21928924357588803
1991,row_zscore,2.7842557736003677,-0.42749274778264823,5.204170427930421e-17,2.7755575615628914e-17
1991,row_mad,2.7842557736003677,-0.42749274778264823,8.023096076392733e-18,1.3877787807814457e-17
1991,row_rank,2.7842557736003677,-0.42749274778264823,0.0,0.0
1991,global_zscore,2.7842557736003677,-0.42749274778264823,3.469446951953614e-17,2.7755575615628914e-17
1992,raw,1.3949411119116562,-0.7534385930281067,0.07332697007660698,0.057185102194986626
1992,min_shift,1.3949411119116562,-0.7534385930281067,0.07332697007660698,0.057185102194986626
1992,row_zscore,1.3949411119116562,-0.7534385930281067,1.2836953722228372e-16,1.1102230246251565e-16
1992,row_mad,1.3949411119116562,-0.7534385930281067,1.214306433183765e-16,1.1102230246251565e-16
1992,row_rank,1.3949411119116562,-0.7534385930281067,0.0,0.0
1992,global_zscore,1.3949411119116562,-0.7534385930281067,4.85722573273506e-17,5.551115123125783e-17
1993,raw,1.599751067275652,-2.828109736148703,0.1498002532930255,0.11740023264800675
1993,min_shift,1.599751067275652,-2.828109736148703,0.1498002532930255,0.11740023264800675
1993,row_zscore,1.599751067275652,-2.828109736148703,2.0816681711721685e-17,1.3877787807814457e-17
1993,row_mad,1.599751067275652,-2.828109736148703,1.0668549377257364e-16,5.551115123125783e-17
1993,row_rank,1.599751067275652,-2.828109736148703,0.0,0.0
1993,global_zscore,1.599751067275652,-2.828109736148703,6.765421556309548e-17,5.551115123125783e-17
1994,raw,0.3227233889343826,-2.534102540054117,0.29617277189734736,0.2818826649056654
1994,min_shift,0.3227233889343826,-2.534102540054117,0.29617277189734736,0.2818826649056654
1994,row_zscore,0.3227233889343826,-2.534102540054117,4.5102810375396984e-17,2.7755575615628914e-17
1994,row_mad,0.3227233889343826,-2.534102540054117,4.2796170253434074e-16,4.440892098500626e-16
1994,row_rank,0.3227233889343826,-2.534102540054117,0.0,0.0
1994,global_zscore,0.3227233889343826,-2.534102540054117,1.5699247457590104e-16,1.1102230246251565e-16
1995,raw,0.33451795330647927,-2.2217366399443916,0.259532103570625,0.13998710252269062
1995,min_shift,0.33451795330647927,-2.2217366399443916,0.259532103570625,0.13998710252269062
1995,row_zscore,0.33451795330647927,-2.2217366399443916,9.194034422677078e-17,5.551115123125783e-17
1995,row_mad,0.33451795330647927,-2.2217366399443916,1.2235221516498918e-16,5.551115123125783e-17
1995,row_rank,0.33451795330647927,-2.2217366399443916,0.0,0.0
1995,global_zscore,0.33451795330647927,-2.2217366399443916,8.716985466783456e-17,8.326672684688674e-17
1996,raw,0.2682237552401793,2.032101033485203,0.2836020871173578,0.2836020871173578
1996,min_shift,0.2682237552401793,2.032101033485203,0.2836020871173578,0.2836020871173578
1996,row_zscore,0.2682237552401793,2.032101033485203,4.683753385137379e-17,2.7755575615628914e-17
1996,row_mad,0.2682237552401793,2.032101033485203,2.0946785972419946e-16,2.220446049250313e-16
1996,row_rank,0.2682237552401793,2.032101033485203,0.0,0.0
1996,global_zscore,0.2682237552401793,2.032101033485203,4.163336342344337e-17,5.551115123125783e-17
1997,raw,1.183145804505632,-1.1072733573275158,0.0670947135759551,0.06709471357595503
1997,min_shift,1.183145804505632,-1.1072733573275158,0.0670947135759551,0.06709471357595503
1997,row_zscore,1.183145804505632,-1.1072733573275158,1.2663481374630692e-16,1.1102230246251565e-16
1997,row_mad,1.183145804505632,-1.1072733573275158,2.951774295909676e-16,4.440892098500626e-16
1997,row_rank,1.183145804505632,-1.1072733573275158,0.0,0.0
1997,global_zscore,1.183145804505632,-1.1072733573275158,2.255140518769849e-16,1.6653345369377348e-16
1998,raw,3.4115201406567093,1.8680017033935172,0.4569102184864127,0.4569102184864127
1998,min_shift,3.4115201406567093,1.8680017033935172,0.4569102184864127,0.4569102184864127
1998,row_zscore,3.4115201406567093,1.8680017033935172,1.0408340855860843e-17,2.0816681711721685e-17
1998,row_mad,3.4115201406567093,1.8680017033935172,5.0306980803327406e-17,5.551115123125783e-17
1998,row_rank,3.4115201406567093,1.8680017033935172,0.0,0.0
1998,global_zscore,3.4115201406567093,1.8680017033935172,8.673617379884035e-17,1.1102230246251565e-16
1999,raw,0.9758664250053171,0.29829405892925465,0.00415334346959273,0.00415334346959273
1999,min_shift,0.9758664250053171,0.29829405892925465,0.00415334346959273,0.00415334346959273
1999,row_zscore,0.9758664250053171,0.29829405892925465,1.3877787807814457e-17,2.7755575615628914e-17
1999,row_mad,0.9758664250053171,0.29829405892925465,4.163336342344337e-17,5.551115123125783e-17
1999,row_rank,0.9758664250053171,0.29829405892925465,0.0,0.0
1999,global_zscore,0.9758664250053171,0.29829405892925465,0.0,0.0
2000,raw,2.8027311656336793,2.8496438888289752,0.2326327108613216,0.19140039908270062
2000,min_shift,2.8027311656336793,2.8496438888289752,0.2326327108613216,0.19140039908270062
2000,row_zscore,2.8027311656336793,2.8496438888289752,3.2959746043559335e-17,2.7755575615628914e-17
2000,row_mad,2.8027311656336793,2.8496438888289752,3.469446951953614e-17,2.7755575615628914e-17
2000,row_rank,2.8027311656336793,2.8496438888289752,0.0,0.0
2000,global_zscore,2.8027311656336793,2.8496438888289752,4.163336342344337e-17,2.7755575615628914e-17
2001,raw,1.0043353624345317,0.23672714779797843,0.00115766140495759,0.0005049950830401106
2001,min_shift,1.0043353624345317,0.23672714779797843,0.00115766140495759,0.0005049950830401106
2001,row_zscore,1.0043353624345317,0.23672714779797843,1.0408340855860843e-17,1.3877787807814457e-17
2001,row_mad,1.0043353624345317,0.23672714779797843,6.266688556966216e-17,5.551115123125783e-17
2001,row_rank,1.0043353624345317,0.23672714779797843,0.0,0.0
2001,global_zscore,1.0043353624345317,0.23672714779797843,0.0,0.0
2002,raw,2.620623777799846,1.1231853870998805,0.261261260300177,0.24022890626952936
2002,min_shift,2.620623777799846,1.1231853870998805,0.261261260300177,0.24022890626952936
2002,row_zscore,2.620623777799846,1.1231853870998805,7.112366251504909e-17,1.1102230246251565e-16
2002,row_mad,2.620623777799846,1.1231853870998805,1.3877787807814457e-17,2.7755575615628914e-17
2002,row_rank,2.620623777799846,1.1231853870998805,0.0,0.0
2002,global_zscore,2.620623777799846,1.1231853870998805,2.7755575615628914e-17,2.7755575615628914e-17
2003,raw,3.540711096770399,-1.355657392014949,0.49382530878500724,0.49382530878500724
2003,min_shift,3.540711096770399,-1.355657392014949,0.49382530878500724,0.49382530878500724
2003,row_zscore,3.540711096770399,-1.355657392014949,8.847089727481716e-17,1.1102230246251565e-16
2003,row_mad,3.540711096770399,-1.355657392014949,2.3108922273581273e-16,3.3306690738754696e-16
2003,row_rank,3.540711096770399,-1.355657392014949,0.0,0.0
2003,global_zscore,3.540711096770399,-1.355657392014949,4.5102810375396984e-17,2.7755575615628914e-17
2004,raw,1.416887986351596,-2.1601320536993622,0.10390605025912664,0.10390605025912653
2004,min_shift,1.416887986351596,-2.1601320536993622,0.10390605025912664,0.10390605025912653
2004,row_zscore,1.416887986351596,-2.1601320536993622,1.0928757898653885e-16,1.1102230246251565e-16
2004,row_mad,1.416887986351596,-2.1601320536993622,1.1557595158695477e-16,1.1102230246251565e-16
2004,row_rank,1.416887986351596,-2.1601320536993622,0.0,0.0
2004,global_zscore,1.416887986351596,-2.1601320536993622,1.231653667943533e-16,1.6653345369377348e-16
2005,raw,1.3069037568021502,1.441023381051557,0.06988706424864077,0.032738824572408565
2005,min_shift,1.3069037568021502,1.441023381051557,0.06988706424864077,0.032738824572408565
2005,row_zscore,1.3069037568021502,1.441023381051557,6.938893903907228e-18,1.3877787807814457e-17
2005,row_mad,1.3069037568021502,1.441023381051557,2.6909954831116364e-16,2.220446049250313e-16
2005,row_rank,1.3069037568021502,1.441023381051557,0.0,0.0
2005,global_zscore,1.3069037568021502,1.441023381051557,7.719519468096792e-17,5.551115123125783e-17
2006,raw,2.560719285214065,0.025245687844297038,0.2001068367937092,0.08877567925042798
2006,min_shift,2.560719285214065,0.025245687844297038,0.2001068367937092,0.08877567925042798
2006,row_zscore,2.560719285214065,0.025245687844297038,4.423544863740858e-17,5.551115123125783e-17
2006,row_mad,2.560719285214065,0.025245687844297038,1.1033112357755614e-16,5.551115123125783e-17
2006,row_rank,2.560719285214065,0.025245687844297038,0.0,0.0
2006,global_zscore,2.560719285214065,0.025245687844297038,3.382710778154774e-17,2.7755575615628914e-17
2007,raw,2.355445222386127,2.3764550635074357,0.2995339860965048,0.2613648189653967
2007,min_shift,2.355445222386127,2.3764550635074357,0.2995339860965048,0.2613648189653967
2007,row_zscore,2.355445222386127,2.3764550635074357,7.112366251504909e-17,5.551115123125783e-17
2007,row_mad,2.355445222386127,2.3764550635074357,5.583641188300348e-17,5.551115123125783e-17
2007,row_rank,2.355445222386127,2.3764550635074357,0.0,0.0
2007,global_zscore,2.355445222386127,2.3764550635074357,1.0538445116559103e-16,5.551115123125783e-17
2008,raw,3.5832031040406114,0.3581867485856014,0.5236270538293941,0.5236270538293941
2008,min_shift,3.5832031040406114,0.3581867485856014,0.5236270538293941,0.5236270538293941
2008,row_zscore,3.5832031040406114,0.3581867485856014,1.9081958235744878e-17,2.0816681711721685e-17
2008,row_mad,3.5832031040406114,0.3581867485856014,1.5514933088267568e-16,2.220446049250313e-16
2008,row_rank,3.5832031040406114,0.3581867485856014,0.0,0.0
2008,global_zscore,3.5832031040406114,0.3581867485856014,1.1188966420050406e-16,5.551115123125783e-17
2009,raw,0.33043362254501063,2.0343693123574997,0.19881487971591197,0.16851268367994413
2009,min_shift,0.33043362254501063,2.0343693123574997,0.19881487971591197,0.16851268367994413
2009,row_zscore,0.33043362254501063,2.0343693123574997,1.1102230246251565e-16,1.1102230246251565e-16
2009,row_mad,0.33043362254501063,2.0343693123574997,1.3509159069169385e-16,1.1102230246251565e-16
2009,row_rank,0.33043362254501063,2.0343693123574997,0.0,0.0
2009,global_zscore,0.33043362254501063,2.0343693123574997,9.107298248878237e-17,5.551115123125783e-17
2010,raw,0.8028145032492262,1.9559699648953126,0.042908072230674055,0.026115900426272626
2010,min_shift,0.8028145032492262,1.9559699648953126,0.042908072230674055,0.026115900426272626
2010,row_zscore,0.8028145032492262,1.9559699648953126,5.204170427930421e-17,5.551115123125783e-17
2010,row_mad,0.8028145032492262,1.9559699648953126,8.521829075736065e-17,5.551115123125783e-17
2010,row_rank,0.8028145032492262,1.9559699648953126,0.0,0.0
2010,global_zscore,0.8028145032492262,1.9559699648953126,6.678685382510707e-17,2.7755575615628914e-17
2011,raw,1.3829617003373518,-0.34498925109733847,0.10950986726123683,0.08096926470619409
2011,min_shift,1.3829617003373518,-0.34498925109733847,0.10950986726123683,0.08096926470619409
2011,row_zscore,1.3829617003373518,-0.34498925109733847,7.37257477290143e-17,5.551115123125783e-17
2011,row_mad,1.3829617003373518,-0.34498925109733847,1.1882855810441129e-16,8.326672684688674e-17
2011,row_rank,1.3829617003373518,-0.34498925109733847,0.0,0.0
2011,global_zscore,1.3829617003373518,-0.34498925109733847,7.45931094670027e-17,5.551115123125783e-17
2012,raw,3.0170021474894635,-2.519108410805244,0.35447896056485895,0.31088454624144257
2012,min_shift,3.0170021474894635,-2.519108410805244,0.35447896056485895,0.31088454624144257
2012,row_zscore,3.0170021474894635,-2.519108410805244,7.546047120499111e-17,5.551115123125783e-17
2012,row_mad,3.0170021474894635,-2.519108410805244,1.0321604682062002e-16,1.1102230246251565e-16
2012,row_rank,3.0170021474894635,-2.519108410805244,0.0,0.0
2012,global_zscore,3.0170021474894635,-2.519108410805244,5.551115123125783e-17,5.551115123125783e-17
2013,raw,3.3319143112267935,-1.9054405874592928,0.46286634486250466,0.4628663448625047
2013,min_shift,3.3319143112267935,-1.9054405874592928,0.46286634486250466,0.4628663448625047
2013,row_zscore,3.3319143112267935,-1.9054405874592928,4.85722573273506e-17,4.163336342344337e-17
2013,row_mad,3.3319143112267935,-1.9054405874592928,0.0,0.0
2013,row_rank,3.3319143112267935,-1.9054405874592928,0.0,0.0
2013,global_zscore,3.3319143112267935,-1.9054405874592928,1.734723475976807e-17,2.7755575615628914e-17
2014,raw,1.9296362371630957,-0.2743143228157785,0.2368420367776698,0.23684203677766985
2014,min_shift,1.9296362371630957,-0.2743143228157785,0.2368420367776698,0.23684203677766985
2014,row_zscore,1.9296362371630957,-0.2743143228157785,9.020562075079397e-17,1.1102230246251565e-16
2014,row_mad,1.9296362371630957,-0.2743143228157785,1.3444106938820255e-16,1.1102230246251565e-16
2014,row_rank,1.9296362371630957,-0.2743143228157785,0.0,0.0
2014,global_zscore,1.9296362371630957,-0.2743143228157785,6.245004513516506e-17,5.551115123125783e-17
2015,raw,0.7280493832405135,-1.7190957806272467,0.06960119023857847,0.04275437797026632
2015,min_shift,0.7280493832405135,-1.7190957806272467,0.06960119023857847,0.04275437797026632
2015,row_zscore,0.7280493832405135,-1.7190957806272467,7.632783294297951e-17,5.551115123125783e-17
2015,row_mad,0.7280493832405135,-1.7190957806272467,9.367506770274758e-17,5.551115123125783e-17
2015,row_rank,0.7280493832405135,-1.7190957806272467,0.0,0.0
2015,global_zscore,0.7280493832405135,-1.7190957806272467,5.898059818321144e-17,5.551115123125783e-17
2016,raw,1.43612899478592,1.8488354218128809,0.10032258636865382,0.06353280790501287
2016,min_shift,1.43612899478592,1.8488354218128809,0.10032258636865382,0.06353280790501287
2016,row_zscore,1.43612899478592,1.8488354218128809,7.632783294297951e-17,5.551115123125783e-17
2016,row_mad,1.43612899478592,1.8488354218128809,3.0357660829594124e-17,4.163336342344337e-17
2016,row_rank,1.43612899478592,1.8488354218128809,0.0,0.0
2016,global_zscore,1.43612899478592,1.8488354218128809,4.9439619065339e-17,5.551115123125783e-17
2017,raw,0.6475096458895565,1.1483512472746726,0.13532663996455982,0.08572909142292628
2017,min_shift,0.6475096458895565,1.1483512472746726,0.13532663996455982,0.08572909142292628
2017,row_zscore,0.6475096458895565,1.1483512472746726,7.806255641895632e-17,5.551115123125783e-17
2017,row_mad,0.6475096458895565,1.1483512472746726,1.734723475976807e-16,1.6653345369377348e-16
2017,row_rank,0.6475096458895565,1.1483512472746726,0.0,0.0
2017,global_zscore,0.6475096458895565,1.1483512472746726,1.3530843112619095e-16,1.1102230246251565e-16
2018,raw,3.6524293274450015,-0.757731322360705,0.38415581232420937,0.38146289484290374
2018,min_shift,3.6524293274450015,-0.757731322360705,0.38415581232420937,0.38146289484290374
2018,row_zscore,3.6524293274450015,-0.757731322360705,2.42861286636753e-17,2.0816681711721685e-17
2018,row_mad,3.6524293274450015,-0.757731322360705,6.158268339717665e-17,5.551115123125783e-17
2018,row_rank,3.6524293274450015,-0.757731322360705,0.0,0.0
2018,global_zscore,3.6524293274450015,-0.757731322360705,1.0234868508263162e-16,1.1102230246251565e-16
2019,raw,3.0690416107642604,2.961167588326833,0.2855671487134965,0.2855671487134964
2019,min_shift,3.0690416107642604,2.961167588326833,0.2855671487134965,0.2855671487134964
2019,row_zscore,3.0690416107642604,2.961167588326833,1.3877787807814457e-17,2.7755575615628914e-17
2019,row_mad,3.0690416107642604,2.961167588326833,1.0299920638612292e-16,1.1102230246251565e-16
2019,row_rank,3.0690416107642604,2.961167588326833,0.0,0.0
2019,global_zscore,3.0690416107642604,2.961167588326833,5.0306980803327406e-17,2.7755575615628914e-17
2020,raw,3.8733494235152315,0.9670674468941205,0.5203901462561006,0.5203901462561005
2020,min_shift,3.8733494235152315,0.9670674468941205,0.5203901462561006,0.5203901462561005
2020,row_zscore,3.8733494235152315,0.9670674468941205,6.938893903907228e-18,1.3877787807814457e-17
2020,row_mad,3.8733494235152315,0.9670674468941205,7.524363077049401e-17,1.1102230246251565e-16
2020,row_rank,3.8733494235152315,0.9670674468941205,0.0,0.0
2020,global_zscore,3.8733494235152315,0.9670674468941205,7.979727989493313e-17,1.1102230246251565e-16
2021,raw,1.9290966403885748,-2.7731196717014956,0.2685589253156248,0.2470886738353953
2021,min_shift,1.9290966403885748,-2.7731196717014956,0.2685589253156248,0.2470886738353953
2021,row_zscore,1.9290966403885748,-2.7731196717014956,7.112366251504909e-17,5.551115123125783e-17
2021,row_mad,1.9290966403885748,-2.7731196717014956,2.478486166301863e-16,4.440892098500626e-16
2021,row_rank,1.9290966403885748,-2.7731196717014956,0.0,0.0
2021,global_zscore,1.9290966403885748,-2.7731196717014956,6.765421556309548e-17,5.551115123125783e-17
2022,raw,3.618096946484154,-1.6193777477934408,0.3616911989603562,0.36169119896035606
2022,min_shift,3.618096946484154,-1.6193777477934408,0.3616911989603562,0.36169119896035606
2022,row_zscore,3.618096946484154,-1.6193777477934408,6.938893903907228e-18,1.3877787807814457e-17
2022,row_mad,3.618096946484154,-1.6193777477934408,3.5561831257524545e-17,3.469446951953614e-17
2022,row_rank,3.618096946484154,-1.6193777477934408,0.0,0.0
2022,global_zscore,3.618096946484154,-1.6193777477934408,4.5102810375396984e-17,5.551115123125783e-17
2023,raw,3.358102549064318,-2.3248380598345277,0.3927830611450991,0.3927830611450991
2023,min_shift,3.358102549064318,-2.3248380598345277,0.3927830611450991,0.3927830611450991
2023,row_zscore,3.358102549064318,-2.3248380598345277,1.4224732503009818e-16,1.1102230246251565e-16
2023,row_mad,3.358102549064318,-2.3248380598345277,1.7599332940694632e-17,3.469446951953614e-17
2023,row_rank,3.358102549064318,-2.3248380598345277,0.0,0.0
2023,global_zscore,3.358102549064318,-2.3248380598345277,1.5872719805187785e-16,1.1102230246251565e-16
2024,raw,3.6793412976421127,-0.5616127831588082,0.2589535402778721,0.2589535402778721
2024,min_shift,3.6793412976421127,-0.5616127831588082,0.2589535402778721,0.2589535402778721
2024,row_zscore,3.6793412976421127,-0.5616127831588082,1.249000902703301e-16,2.220446049250313e-16
2024,row_mad,3.6793412976421127,-0.5616127831588082,1.2576745200831851e-16,2.220446049250313e-16
2024,row_rank,3.6793412976421127,-0.5616127831588082,0.0,0.0
2024,global_zscore,3.6793412976421127,-0.5616127831588082,0.0,0.0
2025,raw,1.503762734459179,-1.620523430228321,0.16571808742312155,0.16571808742312155
2025,min_shift,1.503762734459179,-1.620523430228321,0.16571808742312155,0.16571808742312155
2025,row_zscore,1.503762734459179,-1.620523430228321,1.1102230246251565e-16,1.1102230246251565e-16
2025,row_mad,1.503762734459179,-1.620523430228321,3.0560948736935156e-16,3.3306690738754696e-16
2025,row_rank,1.503762734459179,-1.620523430228321,0.0,0.0
2025,global_zscore,1.503762734459179,-1.620523430228321,6.158268339717665e-17,5.551115123125783e-17
2026,raw,0.9320677537070636,-1.8515348374734633,0.014813261773053435,0.010754323582733094
2026,min_shift,0.9320677537070636,-1.8515348374734633,0.014813261773053435,0.010754323582733094
2026,row_zscore,0.9320677537070636,-1.8515348374734633,1.1102230246251565e-16,2.220446049250313e-16
2026,row_mad,0.9320677537070636,-1.8515348374734633,7.28583859910259e-17,1.1102230246251565e-16
2026,row_rank,0.9320677537070636,-1.8515348374734633,0.0,0.0
