n,sample_index,model,relation_identical,order_degree_parity_identical,independent_bit_identical_under_coupling,rank_half_bit_identical,moving_threshold_bit_identical,fixed_threshold_bit_identical,fixed_threshold_hamming_fraction
256,81,power_anisotropic,True,True,True,True,True,False,0.38671875
256,81,beta_skew,True,True,True,True,True,False,0.44921875
256,82,power_anisotropic,True,True,True,True,True,False,0.328125
256,82,beta_skew,True,True,True,True,True,False,0.38671875
256,83,power_anisotropic,True,True,True,True,True,False,0.37890625
256,83,beta_skew,True,True,True,True,True,False,0.4140625
256,84,power_anisotropic,True,True,True,True,True,False,0.36328125
256,84,beta_skew,True,True,True,True,True,False,0.41796875
256,85,power_anisotropic,True,True,True,True,True,False,0.37109375
256,85,beta_skew,True,True,True,True,True,False,0.42578125
256,86,power_anisotropic,True,True,True,True,True,False,0.3515625
256,86,beta_skew,True,True,True,True,True,False,0.3828125
256,87,power_anisotropic,True,True,True,True,True,False,0.3671875
256,87,beta_skew,True,True,True,True,True,False,0.421875
256,88,power_anisotropic,True,True,True,True,True,False,0.3515625
256,88,beta_skew,True,True,True,True,True,False,0.40234375
256,89,power_anisotropic,True,True,True,True,True,False,0.3203125
256,89,beta_skew,True,True,True,True,True,False,0.35546875
256,90,power_anisotropic,True,True,True,True,True,False,0.35546875
256,90,beta_skew,True,True,True,True,True,False,0.3828125
256,91,power_anisotropic,True,True,True,True,True,False,0.3515625
256,91,beta_skew,True,True,True,True,True,False,0.42578125
256,92,power_anisotropic,True,True,True,True,True,False,0.296875
256,92,beta_skew,True,True,True,True,True,False,0.3671875
256,93,power_anisotropic,True,True,True,True,True,False,0.375
256,93,beta_skew,True,True,True,True,True,False,0.3984375
256,94,power_anisotropic,True,True,True,True,True,False,0.35546875
256,94,beta_skew,True,True,True,True,True,False,0.421875
256,95,power_anisotropic,True,True,True,True,True,False,0.36328125
256,95,beta_skew,True,True,True,True,True,False,0.41796875
256,96,power_anisotropic,True,True,True,True,True,False,0.421875
256,96,beta_skew,True,True,True,True,True,False,0.46484375
256,97,power_anisotropic,True,True,True,True,True,False,0.36328125
256,97,beta_skew,True,True,True,True,True,False,0.38671875
256,98,power_anisotropic,True,True,True,True,True,False,0.3203125
256,98,beta_skew,True,True,True,True,True,False,0.3515625
256,99,power_anisotropic,True,True,True,True,True,False,0.38671875
256,99,beta_skew,True,True,True,True,True,False,0.41015625
256,100,power_anisotropic,True,True,True,True,True,False,0.36328125
256,100,beta_skew,True,True,True,True,True,False,0.4140625
256,101,power_anisotropic,True,True,True,True,True,False,0.3515625
256,101,beta_skew,True,True,True,True,True,False,0.41015625
256,102,power_anisotropic,True,True,True,True,True,False,0.34765625
256,102,beta_skew,True,True,True,True,True,False,0.38671875
256,103,power_anisotropic,True,True,True,True,True,False,0.34375
256,103,beta_skew,True,True,True,True,True,False,0.41015625
256,104,power_anisotropic,True,True,True,True,True,False,0.34375
256,104,beta_skew,True,True,True,True,True,False,0.40625
256,105,power_anisotropic,True,True,True,True,True,False,0.3125
256,105,beta_skew,True,True,True,True,True,False,0.3515625
256,106,power_anisotropic,True,True,True,True,True,False,0.3359375
256,106,beta_skew,True,True,True,True,True,False,0.37890625
256,107,power_anisotropic,True,True,True,True,True,False,0.33984375
256,107,beta_skew,True,True,True,True,True,False,0.40625
256,108,power_anisotropic,True,True,True,True,True,False,0.3203125
256,108,beta_skew,True,True,True,True,True,False,0.37890625
256,109,power_anisotropic,True,True,True,True,True,False,0.328125
256,109,beta_skew,True,True,True,True,True,False,0.3515625
256,110,power_anisotropic,True,True,True,True,True,False,0.3125
256,110,beta_skew,True,True,True,True,True,False,0.37109375
256,111,power_anisotropic,True,True,True,True,True,False,0.37890625
256,111,beta_skew,True,True,True,True,True,False,0.41015625
256,112,power_anisotropic,True,True,True,True,True,False,0.33203125
256,112,beta_skew,True,True,True,True,True,False,0.39453125
256,113,power_anisotropic,True,True,True,True,True,False,0.31640625
256,113,beta_skew,True,True,True,True,True,False,0.37109375
256,114,power_anisotropic,True,True,True,True,True,False,0.34765625
256,114,beta_skew,True,True,True,True,True,False,0.38671875
256,115,power_anisotropic,True,True,True,True,True,False,0.40625
256,115,beta_skew,True,True,True,True,True,False,0.453125
256,116,power_anisotropic,True,True,True,True,True,False,0.3203125
256,116,beta_skew,True,True,True,True,True,False,0.3359375
256,117,power_anisotropic,True,True,True,True,True,False,0.30859375
256,117,beta_skew,True,True,True,True,True,False,0.37109375
256,118,power_anisotropic,True,True,True,True,True,False,0.359375
256,118,beta_skew,True,True,True,True,True,False,0.4140625
256,119,power_anisotropic,True,True,True,True,True,False,0.32421875
256,119,beta_skew,True,True,True,True,True,False,0.3671875
256,120,power_anisotropic,True,True,True,True,True,False,0.3203125
256,120,beta_skew,True,True,True,True,True,False,0.359375
256,121,power_anisotropic,True,True,True,True,True,False,0.3359375
256,121,beta_skew,True,True,True,True,True,False,0.3984375
256,122,power_anisotropic,True,True,True,True,True,False,0.34375
256,122,beta_skew,True,True,True,True,True,False,0.4140625
256,123,power_anisotropic,True,True,True,True,True,False,0.328125
256,123,beta_skew,True,True,True,True,True,False,0.39453125
256,124,power_anisotropic,True,True,True,True,True,False,0.37109375
256,124,beta_skew,True,True,True,True,True,False,0.41796875
256,125,power_anisotropic,True,True,True,True,True,False,0.3515625
256,125,beta_skew,True,True,True,True,True,False,0.39453125
256,126,power_anisotropic,True,True,True,True,True,False,0.33203125
256,126,beta_skew,True,True,True,True,True,False,0.390625
256,127,power_anisotropic,True,True,True,True,True,False,0.37890625
256,127,beta_skew,True,True,True,True,True,False,0.4140625
256,128,power_anisotropic,True,True,True,True,True,False,0.34375
256,128,beta_skew,True,True,True,True,True,False,0.40234375
256,129,power_anisotropic,True,True,True,True,True,False,0.33984375
256,129,beta_skew,True,True,True,True,True,False,0.38671875
256,130,power_anisotropic,True,True,True,True,True,False,0.32421875
256,130,beta_skew,True,True,True,True,True,False,0.375
256,131,power_anisotropic,True,True,True,True,True,False,0.37109375
256,131,beta_skew,True,True,True,True,True,False,0.41015625
256,132,power_anisotropic,True,True,True,True,True,False,0.35546875
256,132,beta_skew,True,True,True,True,True,False,0.4140625
256,133,power_anisotropic,True,True,True,True,True,False,0.37890625
256,133,beta_skew,True,True,True,True,True,False,0.40625
256,134,power_anisotropic,True,True,True,True,True,False,0.34375
256,134,beta_skew,True,True,True,True,True,False,0.3828125
256,135,power_anisotropic,True,True,True,True,True,False,0.3359375
256,135,beta_skew,True,True,True,True,True,False,0.3828125
256,136,power_anisotropic,True,True,True,True,True,False,0.3046875
256,136,beta_skew,True,True,True,True,True,False,0.35546875
256,137,power_anisotropic,True,True,True,True,True,False,0.33984375
256,137,beta_skew,True,True,True,True,True,False,0.40625
256,138,power_anisotropic,True,True,True,True,True,False,0.36328125
256,138,beta_skew,True,True,True,True,True,False,0.41796875
256,139,power_anisotropic,True,True,True,True,True,False,0.28515625
256,139,beta_skew,True,True,True,True,True,False,0.3515625
256,140,power_anisotropic,True,True,True,True,True,False,0.2890625
256,140,beta_skew,True,True,True,True,True,False,0.35546875
256,141,power_anisotropic,True,True,True,True,True,False,0.3046875
256,141,beta_skew,True,True,True,True,True,False,0.3671875
256,142,power_anisotropic,True,True,True,True,True,False,0.3671875
256,142,beta_skew,True,True,True,True,True,False,0.421875
256,143,power_anisotropic,True,True,True,True,True,False,0.37890625
256,143,beta_skew,True,True,True,True,True,False,0.453125
256,144,power_anisotropic,True,True,True,True,True,False,0.28515625
256,144,beta_skew,True,True,True,True,True,False,0.32421875
256,145,power_anisotropic,True,True,True,True,True,False,0.390625
256,145,beta_skew,True,True,True,True,True,False,0.4453125
256,146,power_anisotropic,True,True,True,True,True,False,0.34375
256,146,beta_skew,True,True,True,True,True,False,0.38671875
256,147,power_anisotropic,True,True,True,True,True,False,0.37890625
256,147,beta_skew,True,True,True,True,True,False,0.42578125
256,148,power_anisotropic,True,True,True,True,True,False,0.32421875
256,148,beta_skew,True,True,True,True,True,False,0.37890625
256,149,power_anisotropic,True,True,True,True,True,False,0.33203125
256,149,beta_skew,True,True,True,True,True,False,0.37890625
256,150,power_anisotropic,True,True,True,True,True,False,0.3359375
256,150,beta_skew,True,True,True,True,True,False,0.39453125
256,151,power_anisotropic,True,True,True,True,True,False,0.37109375
256,151,beta_skew,True,True,True,True,True,False,0.40625
256,152,power_anisotropic,True,True,True,True,True,False,0.32421875
256,152,beta_skew,True,True,True,True,True,False,0.37109375
256,153,power_anisotropic,True,True,True,True,True,False,0.3046875
256,153,beta_skew,True,True,True,True,True,False,0.37890625
256,154,power_anisotropic,True,True,True,True,True,False,0.375
256,154,beta_skew,True,True,True,True,True,False,0.4296875
256,155,power_anisotropic,True,True,True,True,True,False,0.3359375
256,155,beta_skew,True,True,True,True,True,False,0.3828125
256,156,power_anisotropic,True,True,True,True,True,False,0.37109375
256,156,beta_skew,True,True,True,True,True,False,0.41015625
256,157,power_anisotropic,True,True,True,True,True,False,0.32421875
256,157,beta_skew,True,True,True,True,True,False,0.35546875
256,158,power_anisotropic,True,True,True,True,True,False,0.34375
256,158,beta_skew,True,True,True,True,True,False,0.3828125
256,159,power_anisotropic,True,True,True,True,True,False,0.3203125
256,159,beta_skew,True,True,True,True,True,False,0.3671875
256,160,power_anisotropic,True,True,True,True,True,False,0.3515625
256,160,beta_skew,True,True,True,True,True,False,0.42578125
256,161,power_anisotropic,True,True,True,True,True,False,0.3125
256,161,beta_skew,True,True,True,True,True,False,0.3515625
256,162,power_anisotropic,True,True,True,True,True,False,0.30078125
256,162,beta_skew,True,True,True,True,True,False,0.37890625
256,163,power_anisotropic,True,True,True,True,True,False,0.375
256,163,beta_skew,True,True,True,True,True,False,0.41796875
256,164,power_anisotropic,True,True,True,True,True,False,0.33984375
256,164,beta_skew,True,True,True,True,True,False,0.40234375
256,165,power_anisotropic,True,True,True,True,True,False,0.35546875
256,165,beta_skew,True,True,True,True,True,False,0.41015625
256,166,power_anisotropic,True,True,True,True,True,False,0.3203125
256,166,beta_skew,True,True,True,True,True,False,0.34375
256,167,power_anisotropic,True,True,True,True,True,False,0.32421875
256,167,beta_skew,True,True,True,True,True,False,0.36328125
256,168,power_anisotropic,True,True,True,True,True,False,0.35546875
256,168,beta_skew,True,True,True,True,True,False,0.390625
256,169,power_anisotropic,True,True,True,True,True,False,0.359375
256,169,beta_skew,True,True,True,True,True,False,0.3984375
256,170,power_anisotropic,True,True,True,True,True,False,0.33984375
256,170,beta_skew,True,True,True,True,True,False,0.3671875
256,171,power_anisotropic,True,True,True,True,True,False,0.3671875
256,171,beta_skew,True,True,True,True,True,False,0.41796875
256,172,power_anisotropic,True,True,True,True,True,False,0.34375
256,172,beta_skew,True,True,True,True,True,False,0.3984375
256,173,power_anisotropic,True,True,True,True,True,False,0.37109375
256,173,beta_skew,True,True,True,True,True,False,0.41796875
256,174,power_anisotropic,True,True,True,True,True,False,0.32421875
256,174,beta_skew,True,True,True,True,True,False,0.3671875
256,175,power_anisotropic,True,True,True,True,True,False,0.34375
256,175,beta_skew,True,True,True,True,True,False,0.37890625
256,176,power_anisotropic,True,True,True,True,True,False,0.34375
256,176,beta_skew,True,True,True,True,True,False,0.390625
256,177,power_anisotropic,True,True,True,True,True,False,0.32421875
256,177,beta_skew,True,True,True,True,True,False,0.3828125
256,178,power_anisotropic,True,True,True,True,True,False,0.32421875
256,178,beta_skew,True,True,True,True,True,False,0.36328125
256,179,power_anisotropic,True,True,True,True,True,False,0.3046875
256,179,beta_skew,True,True,True,True,True,False,0.34375
256,180,power_anisotropic,True,True,True,True,True,False,0.33984375
256,180,beta_skew,True,True,True,True,True,False,0.390625
256,181,power_anisotropic,True,True,True,True,True,False,0.34765625
256,181,beta_skew,True,True,True,True,True,False,0.42578125
256,182,power_anisotropic,True,True,True,True,True,False,0.37109375
256,182,beta_skew,True,True,True,True,True,False,0.41015625
256,183,power_anisotropic,True,True,True,True,True,False,0.35546875
256,183,beta_skew,True,True,True,True,True,False,0.3828125
256,184,power_anisotropic,True,True,True,True,True,False,0.33984375
256,184,beta_skew,True,True,True,True,True,False,0.3984375
256,185,power_anisotropic,True,True,True,True,True,False,0.3125
256,185,beta_skew,True,True,True,True,True,False,0.38671875
256,186,power_anisotropic,True,True,True,True,True,False,0.328125
256,186,beta_skew,True,True,True,True,True,False,0.40625
256,187,power_anisotropic,True,True,True,True,True,False,0.296875
256,187,beta_skew,True,True,True,True,True,False,0.3515625
256,188,power_anisotropic,True,True,True,True,True,False,0.37109375
256,188,beta_skew,True,True,True,True,True,False,0.41796875
256,189,power_anisotropic,True,True,True,True,True,False,0.3671875
256,189,beta_skew,True,True,True,True,True,False,0.4296875
256,190,power_anisotropic,True,True,True,True,True,False,0.328125
256,190,beta_skew,True,True,True,True,True,False,0.37109375
256,191,power_anisotropic,True,True,True,True,True,False,0.4375
256,191,beta_skew,True,True,True,True,True,False,0.48046875
256,192,power_anisotropic,True,True,True,True,True,False,0.33203125
256,192,beta_skew,True,True,True,True,True,False,0.40625
256,193,power_anisotropic,True,True,True,True,True,False,0.32421875
256,193,beta_skew,True,True,True,True,True,False,0.37890625
256,194,power_anisotropic,True,True,True,True,True,False,0.3984375
256,194,beta_skew,True,True,True,True,True,False,0.44140625
256,195,power_anisotropic,True,True,True,True,True,False,0.390625
256,195,beta_skew,True,True,True,True,True,False,0.43359375
256,196,power_anisotropic,True,True,True,True,True,False,0.34375
256,196,beta_skew,True,True,True,True,True,False,0.3984375
256,197,power_anisotropic,True,True,True,True,True,False,0.33984375
256,197,beta_skew,True,True,True,True,True,False,0.3828125
256,198,power_anisotropic,True,True,True,True,True,False,0.33984375
256,198,beta_skew,True,True,True,True,True,False,0.38671875
256,199,power_anisotropic,True,True,True,True,True,False,0.35546875
256,199,beta_skew,True,True,True,True,True,False,0.41796875
256,200,power_anisotropic,True,True,True,True,True,False,0.35546875
256,200,beta_skew,True,True,True,True,True,False,0.390625
256,201,power_anisotropic,True,True,True,True,True,False,0.34765625
256,201,beta_skew,True,True,True,True,True,False,0.3828125
256,202,power_anisotropic,True,True,True,True,True,False,0.30078125
256,202,beta_skew,True,True,True,True,True,False,0.36328125
256,203,power_anisotropic,True,True,True,True,True,False,0.36328125
256,203,beta_skew,True,True,True,True,True,False,0.4296875
256,204,power_anisotropic,True,True,True,True,True,False,0.33203125
256,204,beta_skew,True,True,True,True,True,False,0.3828125
256,205,power_anisotropic,True,True,True,True,True,False,0.34375
256,205,beta_skew,True,True,True,True,True,False,0.38671875
256,206,power_anisotropic,True,True,True,True,True,False,0.3671875
256,206,beta_skew,True,True,True,True,True,False,0.4140625
256,207,power_anisotropic,True,True,True,True,True,False,0.3515625
256,207,beta_skew,True,True,True,True,True,False,0.41015625
256,208,power_anisotropic,True,True,True,True,True,False,0.3203125
256,208,beta_skew,True,True,True,True,True,False,0.3515625
256,209,power_anisotropic,True,True,True,True,True,False,0.32421875
256,209,beta_skew,True,True,True,True,True,False,0.3671875
256,210,power_anisotropic,True,True,True,True,True,False,0.375
256,210,beta_skew,True,True,True,True,True,False,0.42578125
256,211,power_anisotropic,True,True,True,True,True,False,0.28125
256,211,beta_skew,True,True,True,True,True,False,0.33984375
256,212,power_anisotropic,True,True,True,True,True,False,0.3515625
256,212,beta_skew,True,True,True,True,True,False,0.39453125
256,213,power_anisotropic,True,True,True,True,True,False,0.32421875
256,213,beta_skew,True,True,True,True,True,False,0.3671875
256,214,power_anisotropic,True,True,True,True,True,False,0.36328125
256,214,beta_skew,True,True,True,True,True,False,0.42578125
256,215,power_anisotropic,True,True,True,True,True,False,0.34375
256,215,beta_skew,True,True,True,True,True,False,0.3984375
256,216,power_anisotropic,True,True,True,True,True,False,0.375
256,216,beta_skew,True,True,True,True,True,False,0.40625
256,217,power_anisotropic,True,True,True,True,True,False,0.33203125
256,217,beta_skew,True,True,True,True,True,False,0.3828125
256,218,power_anisotropic,True,True,True,True,True,False,0.2890625
256,218,beta_skew,True,True,True,True,True,False,0.33203125
256,219,power_anisotropic,True,True,True,True,True,False,0.2890625
256,219,beta_skew,True,True,True,True,True,False,0.3359375
256,220,power_anisotropic,True,True,True,True,True,False,0.34375
256,220,beta_skew,True,True,True,True,True,False,0.3984375
256,221,power_anisotropic,True,True,True,True,True,False,0.3046875
256,221,beta_skew,True,True,True,True,True,False,0.37109375
256,222,power_anisotropic,True,True,True,True,True,False,0.3359375
256,222,beta_skew,True,True,True,True,True,False,0.3828125
256,223,power_anisotropic,True,True,True,True,True,False,0.3828125
256,223,beta_skew,True,True,True,True,True,False,0.43359375
256,224,power_anisotropic,True,True,True,True,True,False,0.31640625
256,224,beta_skew,True,True,True,True,True,False,0.36328125
256,225,power_anisotropic,True,True,True,True,True,False,0.328125
256,225,beta_skew,True,True,True,True,True,False,0.38671875
256,226,power_anisotropic,True,True,True,True,True,False,0.30078125
256,226,beta_skew,True,True,True,True,True,False,0.3515625
256,227,power_anisotropic,True,True,True,True,True,False,0.328125
256,227,beta_skew,True,True,True,True,True,False,0.40625
256,228,power_anisotropic,True,True,True,True,True,False,0.34765625
256,228,beta_skew,True,True,True,True,True,False,0.390625
256,229,power_anisotropic,True,True,True,True,True,False,0.30859375
256,229,beta_skew,True,True,True,True,True,False,0.34765625
256,230,power_anisotropic,True,True,True,True,True,False,0.359375
256,230,beta_skew,True,True,True,True,True,False,0.40625
256,231,power_anisotropic,True,True,True,True,True,False,0.33984375
256,231,beta_skew,True,True,True,True,True,False,0.390625
256,232,power_anisotropic,True,True,True,True,True,False,0.32421875
256,232,beta_skew,True,True,True,True,True,False,0.3984375
256,233,power_anisotropic,True,True,True,True,True,False,0.3515625
256,233,beta_skew,True,True,True,True,True,False,0.3828125
256,234,power_anisotropic,True,True,True,True,True,False,0.33984375
256,234,beta_skew,True,True,True,True,True,False,0.39453125
256,235,power_anisotropic,True,True,True,True,True,False,0.39453125
256,235,beta_skew,True,True,True,True,True,False,0.42578125
256,236,power_anisotropic,True,True,True,True,True,False,0.33984375
256,236,beta_skew,True,True,True,True,True,False,0.3671875
256,237,power_anisotropic,True,True,True,True,True,False,0.30859375
256,237,beta_skew,True,True,True,True,True,False,0.32421875
256,238,power_anisotropic,True,True,True,True,True,False,0.3359375
256,238,beta_skew,True,True,True,True,True,False,0.37109375
256,239,power_anisotropic,True,True,True,True,True,False,0.34375
256,239,beta_skew,True,True,True,True,True,False,0.3828125
256,240,power_anisotropic,True,True,True,True,True,False,0.35546875
256,240,beta_skew,True,True,True,True,True,False,0.3984375
256,241,power_anisotropic,True,True,True,True,True,False,0.3125
256,241,beta_skew,True,True,True,True,True,False,0.3828125
256,242,power_anisotropic,True,True,True,True,True,False,0.34765625
256,242,beta_skew,True,True,True,True,True,False,0.38671875
256,243,power_anisotropic,True,True,True,True,True,False,0.33203125
256,243,beta_skew,True,True,True,True,True,False,0.390625
256,244,power_anisotropic,True,True,True,True,True,False,0.36328125
256,244,beta_skew,True,True,True,True,True,False,0.3984375
256,245,power_anisotropic,True,True,True,True,True,False,0.37109375
256,245,beta_skew,True,True,True,True,True,False,0.45703125
256,246,power_anisotropic,True,True,True,True,True,False,0.39453125
256,246,beta_skew,True,True,True,True,True,False,0.43359375
256,247,power_anisotropic,True,True,True,True,True,False,0.2890625
256,247,beta_skew,True,True,True,True,True,False,0.34375
256,248,power_anisotropic,True,True,True,True,True,False,0.30859375
256,248,beta_skew,True,True,True,True,True,False,0.359375
256,249,power_anisotropic,True,True,True,True,True,False,0.328125
256,249,beta_skew,True,True,True,True,True,False,0.375
256,250,power_anisotropic,True,True,True,True,True,False,0.3515625
256,250,beta_skew,True,True,True,True,True,False,0.41015625
256,251,power_anisotropic,True,True,True,True,True,False,0.33203125
256,251,beta_skew,True,True,True,True,True,False,0.37890625
256,252,power_anisotropic,True,True,True,True,True,False,0.3515625
256,252,beta_skew,True,True,True,True,True,False,0.421875
256,253,power_anisotropic,True,True,True,True,True,False,0.37890625
256,253,beta_skew,True,True,True,True,True,False,0.4453125
256,254,power_anisotropic,True,True,True,True,True,False,0.34765625
256,254,beta_skew,True,True,True,True,True,False,0.3984375
256,255,power_anisotropic,True,True,True,True,True,False,0.359375
256,255,beta_skew,True,True,True,True,True,False,0.41015625
256,256,power_anisotropic,True,True,True,True,True,False,0.34375
256,256,beta_skew,True,True,True,True,True,False,0.375
256,257,power_anisotropic,True,True,True,True,True,False,0.34765625
256,257,beta_skew,True,True,True,True,True,False,0.3984375
256,258,power_anisotropic,True,True,True,True,True,False,0.3515625
256,258,beta_skew,True,True,True,True,True,False,0.390625
256,259,power_anisotropic,True,True,True,True,True,False,0.34765625
256,259,beta_skew,True,True,True,True,True,False,0.39453125
256,260,power_anisotropic,True,True,True,True,True,False,0.296875
256,260,beta_skew,True,True,True,True,True,False,0.35546875
256,261,power_anisotropic,True,True,True,True,True,False,0.31640625
256,261,beta_skew,True,True,True,True,True,False,0.37890625
256,262,power_anisotropic,True,True,True,True,True,False,0.2734375
256,262,beta_skew,True,True,True,True,True,False,0.328125
256,263,power_anisotropic,True,True,True,True,True,False,0.35546875
256,263,beta_skew,True,True,True,True,True,False,0.4140625
256,264,power_anisotropic,True,True,True,True,True,False,0.3046875
256,264,beta_skew,True,True,True,True,True,False,0.3359375
256,265,power_anisotropic,True,True,True,True,True,False,0.4296875
256,265,beta_skew,True,True,True,True,True,False,0.4609375
256,266,power_anisotropic,True,True,True,True,True,False,0.328125
256,266,beta_skew,True,True,True,True,True,False,0.37109375
256,267,power_anisotropic,True,True,True,True,True,False,0.35546875
256,267,beta_skew,True,True,True,True,True,False,0.3671875
256,268,power_anisotropic,True,True,True,True,True,False,0.34375
256,268,beta_skew,True,True,True,True,True,False,0.4140625
256,269,power_anisotropic,True,True,True,True,True,False,0.3359375
256,269,beta_skew,True,True,True,True,True,False,0.3984375
256,270,power_anisotropic,True,True,True,True,True,False,0.359375
256,270,beta_skew,True,True,True,True,True,False,0.40625
256,271,power_anisotropic,True,True,True,True,True,False,0.30859375
256,271,beta_skew,True,True,True,True,True,False,0.3359375
256,272,power_anisotropic,True,True,True,True,True,False,0.359375
256,272,beta_skew,True,True,True,True,True,False,0.40234375
256,273,power_anisotropic,True,True,True,True,True,False,0.33984375
256,273,beta_skew,True,True,True,True,True,False,0.3671875
256,274,power_anisotropic,True,True,True,True,True,False,0.34375
256,274,beta_skew,True,True,True,True,True,False,0.40625
256,275,power_anisotropic,True,True,True,True,True,False,0.3671875
256,275,beta_skew,True,True,True,True,True,False,0.4140625
256,276,power_anisotropic,True,True,True,True,True,False,0.36328125
256,276,beta_skew,True,True,True,True,True,False,0.4140625
256,277,power_anisotropic,True,True,True,True,True,False,0.30859375
256,277,beta_skew,True,True,True,True,True,False,0.34375
256,278,power_anisotropic,True,True,True,True,True,False,0.3359375
256,278,beta_skew,True,True,True,True,True,False,0.38671875
256,279,power_anisotropic,True,True,True,True,True,False,0.37109375
256,279,beta_skew,True,True,True,True,True,False,0.42578125
256,280,power_anisotropic,True,True,True,True,True,False,0.37890625
256,280,beta_skew,True,True,True,True,True,False,0.4453125
256,281,power_anisotropic,True,True,True,True,True,False,0.328125
256,281,beta_skew,True,True,True,True,True,False,0.3984375
256,282,power_anisotropic,True,True,True,True,True,False,0.3359375
256,282,beta_skew,True,True,True,True,True,False,0.40234375
256,283,power_anisotropic,True,True,True,True,True,False,0.328125
256,283,beta_skew,True,True,True,True,True,False,0.3671875
256,284,power_anisotropic,True,True,True,True,True,False,0.38671875
256,284,beta_skew,True,True,True,True,True,False,0.41015625
256,285,power_anisotropic,True,True,True,True,True,False,0.30859375
256,285,beta_skew,True,True,True,True,True,False,0.375
256,286,power_anisotropic,True,True,True,True,True,False,0.359375
256,286,beta_skew,True,True,True,True,True,False,0.39453125
256,287,power_anisotropic,True,True,True,True,True,False,0.3203125
256,287,beta_skew,True,True,True,True,True,False,0.3671875
256,288,power_anisotropic,True,True,True,True,True,False,0.34765625
256,288,beta_skew,True,True,True,True,True,False,0.41796875
256,289,power_anisotropic,True,True,True,True,True,False,0.34375
256,289,beta_skew,True,True,True,True,True,False,0.390625
256,290,power_anisotropic,True,True,True,True,True,False,0.36328125
256,290,beta_skew,True,True,True,True,True,False,0.3984375
256,291,power_anisotropic,True,True,True,True,True,False,0.31640625
256,291,beta_skew,True,True,True,True,True,False,0.37109375
256,292,power_anisotropic,True,True,True,True,True,False,0.29296875
256,292,beta_skew,True,True,True,True,True,False,0.3359375
256,293,power_anisotropic,True,True,True,True,True,False,0.33984375
256,293,beta_skew,True,True,True,True,True,False,0.38671875
256,294,power_anisotropic,True,True,True,True,True,False,0.390625
256,294,beta_skew,True,True,True,True,True,False,0.44140625
256,295,power_anisotropic,True,True,True,True,True,False,0.37109375
256,295,beta_skew,True,True,True,True,True,False,0.4140625
256,296,power_anisotropic,True,True,True,True,True,False,0.33984375
256,296,beta_skew,True,True,True,True,True,False,0.390625
256,297,power_anisotropic,True,True,True,True,True,False,0.390625
256,297,beta_skew,True,True,True,True,True,False,0.46875
256,298,power_anisotropic,True,True,True,True,True,False,0.3125
256,298,beta_skew,True,True,True,True,True,False,0.359375
256,299,power_anisotropic,True,True,True,True,True,False,0.3203125
256,299,beta_skew,True,True,True,True,True,False,0.390625
